data_year,suspect_using_id,offense_id
2021,4,172864588
2021,4,172864592
2021,4,172864728
2021,4,172864729
2021,4,172864733
2021,4,172864734
2021,4,172864735
2021,2,172864738
2021,4,172864739
2021,4,172865805
2021,4,172864740
2021,2,172864868
2021,4,172867802
2021,4,172867803
2021,4,172867804
2021,4,172867805
2021,4,172864869
2021,4,172861347
2021,4,172861350
2021,4,177653757
2021,4,172861489
2021,4,172861503
2021,4,172861511
2021,4,172861513
2021,4,172861514
2021,4,172861515
2021,4,172861517
2021,4,172861518
2021,4,172861519
2021,4,177653758
2021,2,172861779
2021,2,172861780
2021,4,172862061
2021,4,177653759
2021,4,172862254
2021,4,172862256
2021,4,172862260
2021,4,172867807
2021,4,172862261
2021,4,172862264
2021,4,172862267
2021,4,172862268
2021,4,172862274
2021,4,172862280
2021,4,172862281
2021,2,172862285
2021,4,172862288
2021,4,172862289
2021,4,172868076
2021,4,172862293
2021,4,172862296
2021,2,172868077
2021,2,172868078
2021,4,172862511
2021,4,172862516
2021,4,172865808
2021,4,172865810
2021,4,172865813
2021,4,172865815
2021,4,172865820
2021,4,172865824
2021,4,172865831
2021,4,172865834
2021,4,172865985
2021,4,172866240
2021,4,172866241
2021,4,172866243
2021,4,172866244
2021,4,172866245
2021,4,172866248
2021,4,172866197
2021,4,172866199
2021,4,172866202
2021,4,172866207
2021,4,172866209
2021,4,172866213
2021,2,172866217
2021,4,172866219
2021,4,180243814
2021,4,180243815
2021,4,172866258
2021,4,172866259
2021,4,172866262
2021,4,172866267
2021,4,172866270
2021,4,172866273
2021,4,172866276
2021,4,172870317
2021,4,172866467
2021,4,172866468
2021,4,172866472
2021,4,172866473
2021,4,172866478
2021,4,172866487
2021,4,172932602
2021,4,172932603
2021,4,172932604
2021,4,172868079
2021,4,172868080
2021,4,172866494
2021,4,172866498
2021,4,172866501
2021,4,177653760
2021,4,172866683
2021,2,172866687
2021,4,172866689
2021,4,172866693
2021,4,172866695
2021,4,172866700
2021,4,172866661
2021,4,172866663
2021,4,172866664
2021,4,172866665
2021,4,172871958
2021,4,172871959
2021,4,172868081
2021,4,172866868
2021,2,172866870
2021,4,172866872
2021,4,172866873
2021,4,172866875
2021,4,177653761
2021,4,172866877
2021,4,177645442
2021,4,177645443
2021,4,172866880
2021,2,172868082
2021,2,172868085
2021,4,172868087
2021,4,172868089
2021,4,172868263
2021,4,172868264
2021,4,172868270
2021,4,172868273
2021,2,172868274
2021,4,172868276
2021,4,172868277
2021,4,172868278
2021,4,172868280
2021,4,172868282
2021,2,172868283
2021,4,172868284
2021,2,172868286
2021,4,177653762
2021,4,172868290
2021,4,172868292
2021,4,172868293
2021,4,172868296
2021,4,172868297
2021,4,172868298
2021,4,172868301
2021,4,172868302
2021,4,172868305
2021,4,172868306
2021,4,172868308
2021,4,172871961
2021,4,172868309
2021,4,172868310
2021,4,172868493
2021,4,172868494
2021,4,172890157
2021,4,172890158
2021,4,172868496
2021,4,177653763
2021,4,177653764
2021,4,172868500
2021,4,177653765
2021,4,172868541
2021,4,172890159
2021,4,172890160
2021,4,172868544
2021,4,172868546
2021,4,172868548
2021,4,172868549
2021,4,172868551
2021,4,172868553
2021,4,172868555
2021,4,172868556
2021,4,172868557
2021,4,172868559
2021,4,172868560
2021,4,172872070
2021,4,172868561
2021,4,172868563
2021,4,172868564
2021,4,172868566
2021,4,172868567
2021,4,172868572
2021,4,172868573
2021,4,172868776
2021,4,172868779
2021,4,172868781
2021,4,172868782
2021,4,172868783
2021,4,172868784
2021,4,172868785
2021,4,172869004
2021,4,172869005
2021,4,177645444
2021,4,177645445
2021,4,177645446
2021,4,177645458
2021,4,177645459
2021,4,177645460
2021,4,177645461
2021,4,177645462
2021,4,177645463
2021,4,177645464
2021,4,177645465
2021,4,177645466
2021,4,177645467
2021,4,172869638
2021,4,172853280
2021,4,172869639
2021,4,172869774
2021,4,172869775
2021,4,172869777
2021,4,172890161
2021,4,172890162
2021,4,172869778
2021,4,177653766
2021,4,172869780
2021,4,172869781
2021,4,172869782
2021,4,172869783
2021,4,172869784
2021,4,172869785
2021,4,172869786
2021,4,172869787
2021,4,172869788
2021,2,180243849
2021,2,180243850
2021,4,172869931
2021,4,172869932
2021,4,172870104
2021,4,177653767
2021,4,172870108
2021,4,172870109
2021,4,172870221
2021,4,172870223
2021,4,172870224
2021,4,172870227
2021,4,172870229
2021,4,177653768
2021,4,177653769
2021,4,172870237
2021,4,172870239
2021,4,177653770
2021,4,172872071
2021,4,172872207
2021,4,172872208
2021,4,172872209
2021,4,172872482
2021,4,172872491
2021,4,172890163
2021,4,172890164
2021,4,172872497
2021,4,172872852
2021,2,172872990
2021,4,172873554
2021,4,172873555
2021,4,172873560
2021,4,180243898
2021,4,180243899
2021,4,180243900
2021,4,172873965
2021,4,172873972
2021,4,172873978
2021,4,177653772
2021,4,172874316
2021,4,172874319
2021,4,172874320
2021,4,172874321
2021,4,172874326
2021,4,172874332
2021,4,172874343
2021,4,172874345
2021,4,172874350
2021,4,172874354
2021,4,172874360
2021,4,172874363
2021,4,172874365
2021,4,172874369
2021,4,172874372
2021,4,172874377
2021,4,172874378
2021,4,172874384
2021,4,177653773
2021,4,172874397
2021,4,172874625
2021,4,172874635
2021,4,172874654
2021,4,172874659
2021,4,172874670
2021,4,172874684
2021,4,172874691
2021,4,172874692
2021,4,177653774
2021,4,172874714
2021,4,172875239
2021,4,172875241
2021,4,172875864
2021,4,172875865
2021,4,172876033
2021,4,177653775
2021,4,177653776
2021,4,177653777
2021,4,172890169
2021,4,172890170
2021,4,172890171
2021,4,172890172
2021,4,172890179
2021,4,172890180
2021,4,172890181
2021,4,172890182
2021,4,172887158
2021,4,172887160
2021,4,172887161
2021,4,172887162
2021,4,172887163
2021,4,172887164
2021,4,172887165
2021,4,172887166
2021,4,172887167
2021,4,172887339
2021,4,172887341
2021,4,172887342
2021,4,172887343
2021,4,172887344
2021,4,172887345
2021,4,172887448
2021,4,172887449
2021,4,172887450
2021,4,172887451
2021,4,172887452
2021,4,177653778
2021,4,172887454
2021,4,172887455
2021,4,172887456
2021,4,172887457
2021,4,172887458
2021,2,172887711
2021,4,172888012
2021,4,172888013
2021,4,172888014
2021,4,172888015
2021,4,172888016
2021,4,172888017
2021,4,172888018
2021,4,172888297
2021,4,172888298
2021,4,172888299
2021,4,172901629
2021,4,172901630
2021,4,172901631
2021,4,172901632
2021,4,172901787
2021,4,172901788
2021,4,172901931
2021,4,172901932
2021,4,172902212
2021,4,172902213
2021,4,172902493
2021,4,172902494
2021,4,172902727
2021,4,172902729
2021,4,172902730
2021,4,172902731
2021,4,172902732
2021,4,172902733
2021,4,172902734
2021,4,172902735
2021,4,172902736
2021,4,177653779
2021,4,172902738
2021,4,172902739
2021,4,172902740
2021,4,172902741
2021,4,172902742
2021,4,172902744
2021,4,172902745
2021,4,172902746
2021,4,172902701
2021,4,172902702
2021,4,172902703
2021,4,172902704
2021,4,172902706
2021,4,172902707
2021,4,172902708
2021,4,172902709
2021,4,172902710
2021,4,172902877
2021,4,172902878
2021,4,172902879
2021,4,172902883
2021,4,172902884
2021,4,172902885
2021,4,172902886
2021,4,172902887
2021,4,172902888
2021,4,172902889
2021,4,172902890
2021,4,172903253
2021,4,180245574
2021,4,180245575
2021,4,177653892
2021,4,177653893
2021,4,177814134
2021,4,177814135
2021,4,177653894
2021,4,177719216
2021,4,180245596
2021,4,180245597
2021,4,180245598
2021,4,177653898
2021,4,180245608
2021,4,180245609
2021,4,180245610
2021,4,177653902
2021,4,180245626
2021,4,177653904
2021,4,177653905
2021,4,177653906
2021,4,177814136
2021,4,177814137
2021,4,177653907
2021,4,177653909
2021,4,177713257
2021,4,177713259
2021,4,177713263
2021,4,177713266
2021,4,177713267
2021,4,177713269
2021,4,177713270
2021,4,177713636
2021,4,177653910
2021,4,177653911
2021,4,177653915
2021,4,177653919
2021,4,177719217
2021,4,177653923
2021,4,177653924
2021,4,177653927
2021,4,177653931
2021,4,177653932
2021,4,177653935
2021,4,177653936
2021,4,177653939
2021,4,177654002
2021,4,177654005
2021,4,177654174
2021,4,177654175
2021,4,177654176
2021,4,180245647
2021,4,177654178
2021,4,180247786
2021,4,180247787
2021,4,177654172
2021,4,177654173
2021,4,177654179
2021,4,177654180
2021,4,177654181
2021,4,177654182
2021,4,177719219
2021,4,177654321
2021,4,177654322
2021,4,177654323
2021,4,177654317
2021,4,177654318
2021,4,177654319
2021,4,177654275
2021,4,177719220
2021,4,177719221
2021,4,177719222
2021,4,177719226
2021,4,180247807
2021,4,180247808
2021,4,177719229
2021,4,177719230
2021,4,177719232
2021,4,177719233
2021,4,177719235
2021,4,177719237
2021,4,177719238
2021,4,177719240
2021,4,177719241
2021,4,177719242
2021,4,177719243
2021,4,177719245
2021,4,177719368
2021,4,177719370
2021,4,177719371
2021,4,177719476
2021,4,177719477
2021,4,177719478
2021,4,177719479
2021,4,177719480
2021,4,177719481
2021,4,177719482
2021,4,177719483
2021,4,177719484
2021,4,177719485
2021,4,177719486
2021,4,177719487
2021,4,177719489
2021,4,177719494
2021,4,177719495
2021,4,177814138
2021,4,177814139
2021,4,177719504
2021,4,177719510
2021,4,177719511
2021,4,177719518
2021,4,177720011
2021,4,177720020
2021,4,177720021
2021,4,177720032
2021,4,180247832
2021,4,180247833
2021,4,177720050
2021,4,177720059
2021,4,177720066
2021,4,177720071
2021,4,177720080
2021,4,177720086
2021,4,177720098
2021,4,177720106
2021,4,177720117
2021,4,177720129
2021,4,177720651
2021,4,180247850
2021,4,177720925
2021,4,177720926
2021,4,177717829
2021,4,177717830
2021,4,177717831
2021,4,177717833
2021,4,177717834
2021,4,177814140
2021,4,177814141
2021,4,177814142
2021,4,177814143
2021,4,177814144
2021,4,177814145
2021,4,177814146
2021,4,177814147
2021,4,177814148
2021,4,177814149
2021,4,177814150
2021,4,177814151
2021,4,177814152
2021,4,177814153
2021,4,177814361
2021,4,177814362
2021,4,177814363
2021,4,177814364
2021,4,177814365
2021,4,177814366
2021,4,177814367
2021,4,177814368
2021,4,180247878
2021,4,180247895
2021,4,180247896
2021,4,177814373
2021,4,177814374
2021,2,177814375
2021,4,177814376
2021,4,177814377
2021,4,177814378
2021,4,177814379
2021,4,177814380
2021,4,177814381
2021,4,177814382
2021,4,177814383
2021,4,177814384
2021,4,177814385
2021,4,177814410
2021,4,177814411
2021,4,177814412
2021,4,177814413
2021,4,177814414
2021,4,180247914
2021,4,177814416
2021,4,177814417
2021,4,180247934
2021,4,177814419
2021,4,177814420
2021,4,177814421
2021,4,177814422
2021,4,177814423
2021,4,177814424
2021,4,177814425
2021,4,177814426
2021,4,177814427
2021,4,177814428
2021,4,177814429
2021,4,177814430
2021,4,177814431
2021,4,177814386
2021,4,177814387
2021,4,177814388
2021,4,177814389
2021,4,177814546
2021,4,177814547
2021,4,177814790
2021,4,177814791
2021,4,177811235
2021,4,177811236
2021,4,177811237
2021,4,177811238
2021,4,177811239
2021,4,177811240
2021,4,180247961
2021,4,180247962
2021,4,177811243
2021,4,177811244
2021,4,177811245
2021,4,177811246
2021,4,177811247
2021,4,177811248
2021,4,177811249
2021,4,177811250
2021,4,177811251
2021,4,177811252
2021,4,177811253
2021,4,177811269
2021,4,180249203
2021,4,180249209
2021,4,180249210
2021,4,180249655
2021,4,180252600
2021,4,180252607
2021,4,180252650
2021,4,180252966
2021,4,172876037
2021,4,172858994
2021,4,172858995
2021,4,172858996
2021,4,172858997
2021,4,172859020
2021,4,172859021
2021,4,172859054
2021,4,172859055
2021,4,172859056
2021,4,177639776
2021,4,177639777
2021,4,172859057
2021,4,172859058
2021,4,172859059
2021,4,172859060
2021,4,172859061
2021,4,172859042
2021,4,172859043
2021,4,172859044
2021,4,172859045
2021,4,172859046
2021,4,172859047
2021,4,172859048
2021,4,172859049
2021,4,177639778
2021,4,177640444
2021,4,172859050
2021,4,177654276
2021,4,177654277
2021,4,172859078
2021,4,172859079
2021,4,172859080
2021,4,172859081
2021,4,172859083
2021,4,172859084
2021,4,172859085
2021,4,177642376
2021,4,172859086
2021,4,172859089
2021,2,172859092
2021,4,177645262
2021,4,177649858
2021,4,177811271
2021,4,177717837
2021,4,177717838
2021,4,172859113
2021,4,172859114
2021,4,172859115
2021,4,172859116
2021,4,172859117
2021,4,172859118
2021,4,172859119
2021,4,172859120
2021,4,172859121
2021,4,172858026
2021,4,172858033
2021,4,177645263
2021,4,177645264
2021,4,172858037
2021,4,177640447
2021,4,177640448
2021,4,177640449
2021,4,172858040
2021,4,172858044
2021,2,172858020
2021,4,172858010
2021,4,172858013
2021,4,172858017
2021,4,172859102
2021,4,172859103
2021,4,172859104
2021,4,172859105
2021,4,177642377
2021,4,172859106
2021,4,177642378
2021,4,172859107
2021,4,172858583
2021,4,177639780
2021,4,177639781
2021,4,177639782
2021,4,172858584
2021,4,172858585
2021,4,172858662
2021,4,172859015
2021,4,177645266
2021,4,177811272
2021,4,172858019
2021,4,172858309
2021,4,177645267
2021,4,172930871
2021,4,172858310
2021,4,177640451
2021,4,177640452
2021,4,177640453
2021,4,177640454
2021,4,180235987
2021,4,172858313
2021,4,172858316
2021,4,172858337
2021,4,177645272
2021,4,177645273
2021,4,172858338
2021,4,172858339
2021,4,177642379
2021,4,177644122
2021,4,177644123
2021,4,172858308
2021,4,172858318
2021,4,172858333
2021,4,172858334
2021,4,172858335
2021,4,172858336
2021,4,172858356
2021,4,172858357
2021,4,172858358
2021,4,172858359
2021,4,177639785
2021,4,172858360
2021,4,172858361
2021,4,172858395
2021,4,172858396
2021,4,177639786
2021,4,172858397
2021,4,172858414
2021,4,172858415
2021,4,172858416
2021,4,172858417
2021,4,172858418
2021,4,172858419
2021,4,172858278
2021,4,172858279
2021,4,177645276
2021,4,172858280
2021,4,172858281
2021,4,172858282
2021,4,172858283
2021,4,172858284
2021,4,172858285
2021,4,172858286
2021,4,172858288
2021,4,172858289
2021,4,177644126
2021,4,177639787
2021,4,177639788
2021,4,177639789
2021,4,172858290
2021,4,177645269
2021,4,177645271
2021,4,172858291
2021,4,172858292
2021,4,172858293
2021,4,177645282
2021,4,180236003
2021,4,177642381
2021,4,177642382
2021,4,172858298
2021,4,172858299
2021,4,172858300
2021,4,172858301
2021,4,177644128
2021,4,177644663
2021,4,177644664
2021,4,177644665
2021,4,172930879
2021,4,172858302
2021,4,172858303
2021,4,172858304
2021,4,172858306
2021,4,172858307
2021,4,172858342
2021,4,172858321
2021,4,172858322
2021,4,172858319
2021,4,172858320
2021,4,172858323
2021,4,172858324
2021,4,177642384
2021,4,172858325
2021,4,172858326
2021,4,180236024
2021,4,180236025
2021,4,177642387
2021,4,177639790
2021,4,172858327
2021,4,177644672
2021,4,177644682
2021,4,177644683
2021,4,172858328
2021,4,172858329
2021,4,172858330
2021,4,172858391
2021,4,172858392
2021,4,172858393
2021,4,172858394
2021,4,172858362
2021,4,177640457
2021,4,177640458
2021,4,172858363
2021,4,172858364
2021,4,172858343
2021,4,172858344
2021,4,172858345
2021,4,172858346
2021,4,172858347
2021,4,172858348
2021,4,177639791
2021,4,180237339
2021,4,180237340
2021,4,172858349
2021,4,177811273
2021,4,177639792
2021,4,172858350
2021,4,177644696
2021,4,172858351
2021,4,172858352
2021,4,177811274
2021,4,177644701
2021,4,172858365
2021,4,172858421
2021,4,180237359
2021,4,180237360
2021,4,172858368
2021,4,172858369
2021,4,172858370
2021,4,172858371
2021,4,172858372
2021,4,172858373
2021,4,172858374
2021,4,172858375
2021,4,172858376
2021,4,172858377
2021,4,172858378
2021,4,172858379
2021,4,172858380
2021,4,172858381
2021,4,177644707
2021,4,172853283
2021,4,172853284
2021,4,172853286
2021,4,177644715
2021,4,177644716
2021,4,172853288
2021,4,172853289
2021,4,172853290
2021,4,172853291
2021,4,172853292
2021,4,172853293
2021,4,172930883
2021,4,177644724
2021,4,172853294
2021,4,172853295
2021,4,172853298
2021,4,172853300
2021,4,172853281
2021,4,177644730
2021,4,177644731
2021,4,177644732
2021,4,172930884
2021,4,177644734
2021,4,177644736
2021,4,177640040
2021,4,177644742
2021,4,177644744
2021,4,177644775
2021,4,177644777
2021,4,177645041
2021,4,172859995
2021,4,172860012
2021,4,172860013
2021,4,172860014
2021,4,172860015
2021,4,177811275
2021,4,172860017
2021,4,172860018
2021,4,172860019
2021,4,172860020
2021,4,172860023
2021,4,177640044
2021,4,172860024
2021,4,172860028
2021,4,172860030
2021,4,172860033
2021,4,172860034
2021,4,172860035
2021,4,172860036
2021,4,172866907
2021,4,172860038
2021,4,172860039
2021,4,172860040
2021,4,172860041
2021,4,172860042
2021,4,177649860
2021,4,177642388
2021,4,172860043
2021,4,172860044
2021,4,172860045
2021,4,177644132
2021,4,177644133
2021,4,172860046
2021,4,172860048
2021,4,172860049
2021,4,172860050
2021,4,172860051
2021,4,172860052
2021,4,172860055
2021,4,172860056
2021,4,177640055
2021,4,172860057
2021,4,172860058
2021,4,172860061
2021,4,172860063
2021,4,172860064
2021,4,172860134
2021,4,172860071
2021,4,172860072
2021,4,172860073
2021,4,172860188
2021,4,172860191
2021,4,172860199
2021,4,172860241
2021,4,172860242
2021,4,172860312
2021,4,172860313
2021,4,172860382
2021,4,172860385
2021,4,172860388
2021,4,172866910
2021,4,172859285
2021,4,172859315
2021,4,172859318
2021,4,172859320
2021,4,172859321
2021,4,172859322
2021,4,172859324
2021,4,172859325
2021,4,172859328
2021,4,172859347
2021,4,172859348
2021,4,177649861
2021,4,177640064
2021,4,172859350
2021,4,172859351
2021,4,172859353
2021,4,172859355
2021,4,172859359
2021,4,172859361
2021,4,172859363
2021,4,172859364
2021,4,172859367
2021,4,172859387
2021,4,172859389
2021,4,172859390
2021,4,172859391
2021,4,180238924
2021,4,180238925
2021,4,172859398
2021,4,172859418
2021,4,172859419
2021,4,172859420
2021,4,172859422
2021,4,177649862
2021,4,172859426
2021,4,172859431
2021,4,172859432
2021,4,172859435
2021,4,172859439
2021,4,172859443
2021,4,172859446
2021,4,172859499
2021,4,172859503
2021,4,172859504
2021,4,172859506
2021,4,172859508
2021,4,172859509
2021,4,172859511
2021,4,172859513
2021,4,172859515
2021,4,172859517
2021,4,172859519
2021,4,172859522
2021,4,172859884
2021,4,172859885
2021,4,177639794
2021,4,172860260
2021,4,172859288
2021,4,172859289
2021,4,172859292
2021,4,172859293
2021,4,177640463
2021,4,172859524
2021,4,172859525
2021,4,177639795
2021,4,172859527
2021,4,172859528
2021,4,172860390
2021,4,172860391
2021,4,172860285
2021,4,172859307
2021,4,172859453
2021,4,172859455
2021,4,172859456
2021,4,172859457
2021,4,172859462
2021,4,172859566
2021,4,172859543
2021,4,172859693
2021,4,172859697
2021,4,172859700
2021,4,172859773
2021,4,172859775
2021,4,172859777
2021,4,172859778
2021,4,172859779
2021,4,172859780
2021,4,172859890
2021,4,172859952
2021,4,172859954
2021,4,177639796
2021,4,172859956
2021,4,172859957
2021,4,172859972
2021,4,172859973
2021,4,172859974
2021,4,177642474
2021,4,177639797
2021,4,172859975
2021,4,172859976
2021,4,172859977
2021,4,172860084
2021,4,172860086
2021,4,172867240
2021,4,172860087
2021,4,172860090
2021,4,177811502
2021,4,177811503
2021,4,172860204
2021,4,172860205
2021,4,172860206
2021,4,177811504
2021,4,177642476
2021,4,172860283
2021,4,172860246
2021,4,172860247
2021,4,177649887
2021,4,172860254
2021,4,172860256
2021,4,172860263
2021,4,172860264
2021,4,172860267
2021,4,172860268
2021,4,177811505
2021,4,177640465
2021,4,172860274
2021,4,172932428
2021,4,177642477
2021,4,172932430
2021,4,172932431
2021,4,172932432
2021,4,172932433
2021,4,177640296
2021,4,172860136
2021,4,172860137
2021,4,172860139
2021,4,172860140
2021,4,172860141
2021,4,180238955
2021,4,172860144
2021,4,177639798
2021,4,172860146
2021,4,172860147
2021,4,177639799
2021,4,172860149
2021,4,172860150
2021,4,172860151
2021,4,172860152
2021,4,172860153
2021,4,172860154
2021,4,172860155
2021,4,172860156
2021,4,172860158
2021,4,172860159
2021,4,172860160
2021,4,172860161
2021,4,172860162
2021,4,172860163
2021,4,172860165
2021,4,180238983
2021,4,172860167
2021,4,172860168
2021,4,177642478
2021,4,172860169
2021,4,172860170
2021,4,172860171
2021,4,172860173
2021,4,172860174
2021,4,172860175
2021,4,172860176
2021,4,172860177
2021,4,172860178
2021,4,172860180
2021,4,177639800
2021,4,177639801
2021,4,172860181
2021,4,172860182
2021,4,177639802
2021,4,177649550
2021,4,172860183
2021,4,172860184
2021,4,172860185
2021,4,172860187
2021,2,172860219
2021,2,172860220
2021,4,172860223
2021,4,172860224
2021,4,172860225
2021,4,177639803
2021,4,172860226
2021,4,172860227
2021,2,172860229
2021,4,172860230
2021,4,172860231
2021,4,172860232
2021,4,172860234
2021,4,177811507
2021,4,172860235
2021,4,172860238
2021,4,172860239
2021,4,172860309
2021,4,172860310
2021,4,172860351
2021,4,172860352
2021,4,177717840
2021,4,172860354
2021,4,172860355
2021,4,172860356
2021,4,172860357
2021,4,172860358
2021,4,172860359
2021,4,177640299
2021,4,172860360
2021,4,172860361
2021,4,172860362
2021,4,172860363
2021,4,172860364
2021,4,172860365
2021,2,172860366
2021,2,172860367
2021,4,172860368
2021,4,172860369
2021,4,177654279
2021,4,177811508
2021,4,172860371
2021,4,172860372
2021,2,177639804
2021,2,177639805
2021,4,172860373
2021,4,177639807
2021,4,177639808
2021,4,177639809
2021,4,177639810
2021,4,177639812
2021,4,177639819
2021,4,177639824
2021,4,177639825
2021,4,177639826
2021,4,177639828
2021,4,177639829
2021,4,177639830
2021,4,177639831
2021,4,177639832
2021,4,177639833
2021,4,177639834
2021,4,177639835
2021,4,177639836
2021,4,177639838
2021,4,177639839
2021,4,177639840
2021,4,177639842
2021,4,177639843
2021,4,177639852
2021,4,177639863
2021,4,177639867
2021,4,172862984
2021,4,172862985
2021,4,177640297
2021,4,172862986
2021,4,172862987
2021,4,172862988
2021,4,172862989
2021,4,172862990
2021,4,172862991
2021,4,172862992
2021,4,172862993
2021,4,172862995
2021,4,177642479
2021,4,177642480
2021,4,172862996
2021,4,177642481
2021,4,177717842
2021,4,177717844
2021,4,177717845
2021,4,172862998
2021,4,172862999
2021,4,172863001
2021,4,172863002
2021,4,172863003
2021,4,172863004
2021,4,172863005
2021,4,172863006
2021,4,172863007
2021,4,172863008
2021,4,172863009
2021,4,172863010
2021,4,172863011
2021,4,172863196
2021,4,172863197
2021,4,172863200
2021,4,172863202
2021,4,172863204
2021,4,172863206
2021,4,172863208
2021,4,172863210
2021,4,172863211
2021,4,172863213
2021,4,172863214
2021,4,172863216
2021,4,172863218
2021,4,172863219
2021,4,172863220
2021,4,172863221
2021,4,172863224
2021,4,172863227
2021,4,172863228
2021,4,172863229
2021,4,172863230
2021,4,172863231
2021,4,172863232
2021,4,172863234
2021,4,172863235
2021,4,172863236
2021,4,172863238
2021,4,172863239
2021,4,172863243
2021,4,172863503
2021,4,172863504
2021,4,172863505
2021,4,172863506
2021,4,172863509
2021,4,172863510
2021,4,172863511
2021,4,172863512
2021,4,172863513
2021,4,172863515
2021,4,172863516
2021,4,172863517
2021,4,172863518
2021,4,172863519
2021,4,172863520
2021,4,172863521
2021,4,172863522
2021,4,172863524
2021,4,172863525
2021,4,180238997
2021,4,177649551
2021,4,172863526
2021,4,172863527
2021,4,172863528
2021,4,172863529
2021,4,172863530
2021,4,172863531
2021,4,172863532
2021,4,172903219
2021,4,172903220
2021,4,172903221
2021,4,172863533
2021,4,172863534
2021,4,172863535
2021,4,172863537
2021,4,172863538
2021,4,172861576
2021,4,172861579
2021,4,172861580
2021,4,172861581
2021,4,172861582
2021,4,177811509
2021,4,172861584
2021,4,172861585
2021,4,172861586
2021,4,172861587
2021,4,172861588
2021,4,172861589
2021,4,172861590
2021,4,172861591
2021,4,172861592
2021,4,172861594
2021,4,172861595
2021,4,172861596
2021,4,172861597
2021,4,172861598
2021,4,177717846
2021,4,172861600
2021,4,172861642
2021,4,172870454
2021,4,172861644
2021,4,172861646
2021,4,172861647
2021,4,172861649
2021,4,172861874
2021,4,172861877
2021,4,172861878
2021,4,172861880
2021,4,172861881
2021,4,172861883
2021,4,172861884
2021,4,177640303
2021,4,172861888
2021,4,172861889
2021,4,172861890
2021,4,172861892
2021,4,172861894
2021,4,172861896
2021,4,172861898
2021,4,172861902
2021,4,172861903
2021,4,172861904
2021,4,172861906
2021,4,177644138
2021,4,172861907
2021,4,177640305
2021,4,172861909
2021,4,172861913
2021,4,172861914
2021,4,172861916
2021,4,172861917
2021,4,172861920
2021,4,172861921
2021,4,172861922
2021,4,172861923
2021,4,172861924
2021,4,172861925
2021,4,172861926
2021,4,172861927
2021,4,177811510
2021,4,172861930
2021,4,172862176
2021,4,177644140
2021,4,172862177
2021,4,172862178
2021,4,177640308
2021,4,172862374
2021,4,172862375
2021,4,172862376
2021,4,172862378
2021,4,172862379
2021,4,172862382
2021,4,172862385
2021,4,172862386
2021,4,177640314
2021,4,172862387
2021,4,172862390
2021,4,172862391
2021,4,172862392
2021,4,172862394
2021,4,172862395
2021,4,172862396
2021,4,172862397
2021,4,172862400
2021,4,172862402
2021,4,172862403
2021,4,172862405
2021,4,172862406
2021,4,172862407
2021,4,172862410
2021,4,172862413
2021,4,172862415
2021,4,172862416
2021,4,177640316
2021,4,172862604
2021,4,172862605
2021,4,172862606
2021,4,172862607
2021,4,172862609
2021,4,172862610
2021,4,172862613
2021,4,172862614
2021,4,172862615
2021,4,172862658
2021,4,172862660
