data_year,property_id,incident_id,prop_loss_id,stolen_count,recovered_count
2021,144001960,143928044,5,,
2021,144001961,143928044,6,,
2021,144001962,143928044,7,,
2021,143999866,143925394,6,,
2021,143997329,143922308,7,,
2021,143997331,143922311,6,,
2021,147597595,148115582,4,,
2021,143997442,143922445,7,,
2021,143997454,143922458,6,,
2021,143997460,143922464,6,,
2021,143997462,143922467,4,,
2021,143997463,143922469,4,,
2021,143997464,143922470,6,,
2021,147597596,148115583,7,,
2021,143997633,143922689,7,,
2021,143997634,143922690,7,,
2021,147597597,148115584,4,,
2021,143997970,143923113,7,,
2021,143997971,143923115,6,,
2021,143997976,143923118,4,,
2021,143997979,143923125,1,,
2021,143997984,143923130,1,,
2021,143997988,143923134,7,,
2021,143997989,143923135,7,,
2021,143997991,143923139,7,,
2021,143997993,143923141,6,,
2021,144002142,143928287,7,,
2021,143997995,143923144,6,,
2021,143997998,143923147,7,,
2021,144002143,143928288,7,,
2021,143998134,143923326,7,,
2021,144000578,143926255,7,,
2021,144000580,143926257,7,,
2021,144000582,143926259,7,,
2021,144000590,143926268,7,,
2021,144000596,143926277,7,,
2021,144000694,143926419,4,,
2021,144000882,143926648,5,,
2021,144000883,143926648,7,,
2021,144000884,143926649,7,,
2021,144000886,143926651,4,,
2021,144000887,143926651,7,,
2021,144000848,143926607,7,,
2021,144000850,143926609,7,,
2021,144000857,143926617,7,,
2021,144000859,143926619,7,,
2021,144000863,143926623,7,,
2021,144000867,143926627,7,,
2021,149542272,150367413,4,,
2021,149542273,150367413,7,,
2021,144000896,143926663,7,,
2021,144000897,143926664,7,,
2021,144000902,143926671,4,,
2021,144000904,143926674,7,,
2021,144000906,143926677,7,,
2021,144000909,143926680,7,,
2021,144001033,143926851,7,,
2021,144001034,143926852,4,,
2021,144001037,143926856,7,,
2021,144001040,143926860,7,,
2021,144001047,143926868,7,,
2021,144048977,143982305,6,,
2021,144002144,143928289,7,,
2021,144001052,143926874,7,,
2021,144001055,143926877,7,,
2021,144001057,143926880,4,,
2021,147597598,148115585,3,,
2021,144001185,143927043,7,,
2021,144001189,143927047,7,,
2021,144001191,143927049,7,,
2021,144001194,143927053,7,,
2021,144001196,143927055,7,,
2021,144001201,143927060,7,,
2021,144001170,143927023,7,,
2021,144001172,143927025,7,,
2021,144001173,143927026,4,,
2021,144001174,143927026,7,,
2021,144001322,143927213,7,,
2021,144001324,143927215,7,,
2021,144001326,143927217,7,,
2021,144001327,143927218,7,,
2021,144001329,143927220,4,,
2021,147597599,148115586,7,,
2021,144001331,143927222,7,,
2021,147591442,148108421,4,,
2021,147591443,148108421,7,,
2021,144001334,143927224,7,,
2021,144002145,143928291,7,,
2021,144002149,143928294,7,,
2021,144002150,143928296,6,,
2021,144002151,143928298,5,,
2021,144002278,143928455,7,,
2021,144002281,143928461,7,,
2021,144002283,143928465,7,,
2021,144002285,143928467,7,,
2021,144002286,143928468,7,,
2021,144002288,143928470,7,,
2021,144002290,143928472,7,,
2021,144002291,143928473,7,,
2021,144002292,143928474,4,,
2021,144002294,143928476,7,,
2021,147597600,148115587,7,,
2021,144002297,143928482,4,,
2021,144002299,143928484,4,,
2021,144002300,143928484,7,,
2021,144002302,143928486,7,,
2021,144002303,143928487,7,,
2021,144002305,143928489,5,,
2021,144002306,143928489,7,,
2021,144002307,143928491,5,,
2021,144002308,143928491,7,,
2021,144004907,143931705,7,1,
2021,144002309,143928492,7,,
2021,144002310,143928493,7,,
2021,144002448,143928664,7,,
2021,144002449,143928665,5,,
2021,144002450,143928665,7,,
2021,144017988,143947128,7,,
2021,144002452,143928667,7,,
2021,147597601,148115588,7,,
2021,144002455,143928670,7,,
2021,147597602,148115589,4,,
2021,144002478,143928710,7,,
2021,144017989,143947129,7,,
2021,144002480,143928712,7,,
2021,144002481,143928714,4,,
2021,144002483,143928716,7,,
2021,144002484,143928717,7,,
2021,144002488,143928723,5,,
2021,144002489,143928723,7,,
2021,144002490,143928726,7,,
2021,144004997,143931803,1,,
2021,144002491,143928729,4,,
2021,144002492,143928730,6,,
2021,144002493,143928732,7,,
2021,144002494,143928733,7,,
2021,144002497,143928736,7,,
2021,144002635,143928920,7,,
2021,144002638,143928922,5,,
2021,144002639,143928922,7,,
2021,144002641,143928924,7,,
2021,144002642,143928925,7,,
2021,147591444,148108422,7,,
2021,147591445,148108423,7,,
2021,147591454,148108434,7,,
2021,147591455,148108435,4,,
2021,147591456,148108437,4,,
2021,147591457,148108438,7,,
2021,147591458,148108439,7,,
2021,144003263,143929681,4,,
2021,143991316,143915232,7,,
2021,144003264,143929682,7,,
2021,144003344,143929783,4,,
2021,144017990,143947130,6,,
2021,144017991,143947130,7,,
2021,144003345,143929786,7,,
2021,147597603,148115590,7,,
2021,144003347,143929788,5,,
2021,144003348,143929788,7,,
2021,144003349,143929789,5,,
2021,144003350,143929789,7,,
2021,144003351,143929790,7,,
2021,144003352,143929791,1,,
2021,144003353,143929792,7,,
2021,144003354,143929793,6,,
2021,144003355,143929795,7,,
2021,149542300,150367445,3,,
2021,149542301,150367445,6,,
2021,149542302,150367445,7,,
2021,144003458,143929930,4,,
2021,144003459,143929931,7,,
2021,147597604,148115591,4,,
2021,144003580,143930084,7,,
2021,144003581,143930085,7,,
2021,144003662,143930192,4,,
2021,147597605,148115592,7,,
2021,144003667,143930202,7,,
2021,144003668,143930204,4,,
2021,147597606,148115593,4,,
2021,144005077,143931920,4,,
2021,144005078,143931920,7,,
2021,144017992,143947131,7,,
2021,144005298,143932177,4,,
2021,144005586,143932492,7,,
2021,144005700,143932622,7,,
2021,144006125,143933111,7,,
2021,144006130,143933116,7,,
2021,149542342,150367486,6,,
2021,149542343,150367486,7,,
2021,144006456,143933487,4,,
2021,144006735,143933802,7,,
2021,144006737,143933805,3,,
2021,144006738,143933805,7,,
2021,144006742,143933809,7,,
2021,144006754,143933824,4,,
2021,144006755,143933826,4,,
2021,144006758,143933829,4,,
2021,144006762,143933833,4,,
2021,144006765,143933839,5,,
2021,144006766,143933839,7,,
2021,144006776,143933856,7,,
2021,144006779,143933861,4,,
2021,147597607,148115596,7,,
2021,144006788,143933871,7,,
2021,144006973,143934066,7,,
2021,144006982,143934075,7,,
2021,144006997,143934093,7,,
2021,147597608,148115597,5,,
2021,147597609,148115597,7,,
2021,144007470,143934583,7,,
2021,144007894,143935102,7,,
2021,144008015,143935236,7,,
2021,147597610,148115598,7,,
2021,147597611,148115599,4,,
2021,147597612,148115599,7,,
2021,144017997,143947134,7,,
2021,144017998,143947136,7,,
2021,144018004,143947139,7,,
2021,144018005,143947140,4,,
2021,144018006,143947141,4,,
2021,144018007,143947142,4,,
2021,144015739,143944561,7,1,
2021,144015740,143944563,7,,
2021,144015741,143944564,7,,
2021,144015742,143944565,4,,
2021,144015871,143944714,7,,
2021,144015873,143944716,7,,
2021,144015874,143944717,7,,
2021,144015875,143944718,7,,
2021,144015876,143944719,5,,
2021,144015877,143944720,7,,
2021,144015954,143944819,5,,
2021,144015955,143944819,7,,
2021,144015956,143944820,7,,
2021,144016155,143945045,7,,
2021,144016383,143945308,4,,
2021,144016384,143945308,7,,
2021,144016385,143945309,4,,
2021,144016386,143945310,5,,
2021,144016387,143945310,7,,
2021,144016388,143945311,3,,
2021,144016389,143945311,7,,
2021,144016390,143945312,7,,
2021,144016579,143945549,7,,
2021,144025923,143956863,7,,
2021,144025924,143956864,7,,
2021,144026044,143957002,7,,
2021,144026045,143957003,7,,
2021,144026139,143957122,7,,
2021,144026343,143957353,5,,1
2021,144026344,143957353,7,1,
2021,144026345,143957354,7,,
2021,144026564,143957596,6,,
2021,144026565,143957597,1,,
2021,144026753,143957789,7,,
2021,144026755,143957791,7,,
2021,144026756,143957792,7,,
2021,144026757,143957794,4,,
2021,144026758,143957796,7,,
2021,144026759,143957797,7,,
2021,147597613,148115601,7,,
2021,144026761,143957800,7,,
2021,144026762,143957801,7,,
2021,144026763,143957802,7,1,
2021,144026765,143957804,7,,
2021,144026766,143957805,7,,
2021,144026736,143957768,7,,
2021,144026737,143957769,7,,
2021,144026739,143957772,7,,
2021,144026740,143957773,5,,
2021,144026741,143957773,7,,
2021,144026742,143957774,7,,
2021,144026865,143957911,7,,
2021,144026866,143957912,7,,
2021,144026870,143957915,7,,
2021,144026871,143957917,6,,
2021,144026872,143957918,4,,
2021,144026873,143957919,7,,
2021,144026874,143957920,7,,
2021,144027136,143958217,7,,
2021,149543591,150368966,7,,
2021,147597698,148115702,4,,
2021,147597699,148115702,7,,
2021,147713739,148250792,7,,
2021,147646161,148170866,7,,
2021,149543607,150368983,3,,
2021,149543608,150368983,7,,
2021,147597702,148115705,7,,
2021,149543618,150368993,5,,
2021,149543619,150368993,7,,
2021,147597705,148115707,6,,
2021,149543632,150369008,7,,
2021,147597707,148115709,7,,
2021,147597708,148115710,7,,
2021,147597709,148115711,1,,
2021,147713740,148250793,3,,
2021,147713741,148250793,7,,
2021,147597710,148115714,7,,
2021,147641642,148165901,7,,
2021,147641648,148165908,5,,1
2021,147641649,148165908,6,,
2021,147641650,148165908,7,1,
2021,147641651,148165910,7,,
2021,147597711,148115715,7,,
2021,147597713,148115719,7,,
2021,147597716,148115722,4,,
2021,147646162,148170867,7,,
2021,147597719,148115725,7,,
2021,147597724,148115733,7,,
2021,147597726,148115736,7,,
2021,147597727,148115739,7,,
2021,147597775,148115795,4,,
2021,147597777,148115797,7,,
2021,147597896,148115938,7,,
2021,149543648,150369026,7,,
2021,147597898,148115941,3,,
2021,147597899,148115941,6,,
2021,149545222,150370897,7,,
2021,147597894,148115936,4,,
2021,147597895,148115937,4,,
2021,147597900,148115942,3,,
2021,147646163,148170869,4,,
2021,147597996,148116066,7,,
2021,147597993,148116064,6,,
2021,147597994,148116064,7,,
2021,147646164,148170870,4,,
2021,147646165,148170871,7,,
2021,147646166,148170872,7,,
2021,147646169,148170875,7,,
2021,149545237,150370916,6,,
2021,149545238,150370916,7,,
2021,147646172,148170878,7,,
2021,147646174,148170880,7,,
2021,147646175,148170881,7,,
2021,147646176,148170883,7,,
2021,147646178,148170885,7,,
2021,147646179,148170886,7,,
2021,147646181,148170892,7,,
2021,147646268,148170992,4,,
2021,147646269,148170992,7,1,
2021,147646341,148171084,7,,
2021,147646342,148171087,3,,
2021,147646343,148171087,7,,
2021,147646344,148171089,7,,
2021,147646345,148171090,7,,
2021,147646346,148171091,7,,
2021,147646347,148171092,7,,
2021,147646351,148171097,7,,
2021,147713742,148250794,7,,
2021,147713743,148250795,7,,
2021,147646361,148171109,7,,
2021,147646367,148171116,7,,
2021,147646777,148171545,7,,
2021,149545255,150370938,7,,
2021,147646799,148171568,7,,
2021,147646808,148171576,7,,
2021,147646822,148171596,7,,
2021,147646828,148171602,7,,
2021,147646842,148171617,7,,
2021,147646863,148171637,1,,
2021,147647294,148172076,4,,
2021,147645028,148169637,4,,
2021,147645029,148169637,7,,
2021,147645031,148169639,7,,
2021,147713744,148250796,7,,
2021,147713745,148250797,7,,
2021,147713746,148250798,7,,
2021,147713747,148250799,5,,1
2021,147713748,148250799,7,1,
2021,147713749,148250800,7,,
2021,147713750,148250801,7,1,
2021,147713751,148250802,7,,
2021,147713752,148250803,7,,
2021,147713753,148250804,7,,
2021,147713894,148250973,5,,
2021,147713895,148250973,7,,
2021,147713896,148250974,6,,
2021,147713897,148250975,4,,
2021,147713898,148250977,7,,
2021,147713899,148250978,7,,
2021,147713900,148250979,6,,
2021,147713901,148250980,5,,
2021,147713902,148250980,7,,
2021,149545300,150370996,3,,
2021,149545301,150370996,7,,
2021,147713905,148250984,4,,
2021,147713906,148250984,7,,
2021,147713907,148250985,7,,
2021,147713908,148250986,7,,
2021,147713909,148250987,7,,
2021,147713910,148250988,1,,
2021,147713911,148250990,7,,
2021,147713912,148250991,7,,
2021,147713913,148250992,5,,
2021,147713914,148250992,7,,
2021,147713915,148250994,7,,
2021,147713936,148251014,7,,
2021,147713937,148251015,7,,
2021,147713938,148251016,7,,
2021,147713939,148251017,7,,
2021,147713940,148251018,7,,
2021,149545316,150371011,5,,
2021,149545317,150371011,7,,
2021,147713943,148251020,5,,
2021,147713944,148251021,7,,
2021,149545333,150371030,7,,
2021,147713946,148251023,4,,
2021,147713947,148251024,6,,
2021,147713948,148251025,7,,
2021,147713949,148251027,5,,
2021,147713950,148251027,7,,
2021,147713951,148251028,5,,
2021,147713952,148251028,7,,
2021,147713953,148251029,7,,
2021,147713954,148251030,7,,
2021,147713955,148251031,5,,
2021,147713956,148251031,7,,
2021,147713957,148251033,5,,
2021,147713916,148250995,5,,
2021,147713917,148250995,7,,
2021,147713918,148250996,7,,
2021,147714026,148251130,7,,
2021,147714027,148251131,5,,
2021,147714028,148251131,7,,
2021,147714197,148251331,7,,
2021,147714198,148251332,7,,
2021,147711690,148248356,7,,
2021,149545357,150371056,3,,
2021,149545358,150371056,7,,
2021,147711693,148248358,7,,
2021,147711694,148248359,7,,
2021,147711695,148248360,7,,
2021,147711696,148248361,7,,
2021,147711697,148248362,7,,
2021,147711698,148248363,7,,
2021,147711699,148248364,7,,
2021,147711700,148248365,7,,
2021,147711701,148248366,1,,
2021,149546266,150372171,7,,
2021,149546576,150372557,7,,
2021,149548471,150375045,7,,
2021,149548476,150375052,7,,
2021,149548511,150375088,7,,
2021,149548753,150375365,7,,
2021,144008019,143935240,4,,
2021,143995687,143920234,4,,
2021,143995688,143920235,4,,
2021,143995701,143920254,5,,
2021,143995702,143920254,7,,
2021,143995703,143920255,7,,
2021,143995725,143920285,7,,
2021,143995726,143920286,7,,
2021,147587237,148103380,7,,
2021,143995727,143920287,5,,
2021,143995728,143920287,7,,
2021,143995729,143920290,4,,
2021,143995730,143920291,5,,
2021,143995731,143920291,7,,
2021,143995715,143920274,7,,
2021,143995716,143920276,1,,
2021,143995717,143920278,7,,
2021,143995718,143920279,5,,
2021,143995719,143920279,7,,
2021,143995720,143920280,7,,
2021,147587238,148103381,7,,
2021,143995721,143920281,1,,
2021,147597964,148116027,7,,
2021,147597965,148116028,7,,
2021,143995742,143920307,7,,
2021,143995743,143920308,5,,
2021,143995744,143920308,7,,
2021,143995745,143920309,7,,
2021,143995747,143920311,5,,
2021,143995748,143920311,7,,
2021,143995749,143920312,7,,
2021,143995750,143920313,4,,
2021,143995751,143920314,4,,
2021,143995753,143920316,7,,
2021,143995755,143920318,4,,
2021,147591300,148108269,7,,
2021,147594752,148112300,7,,
2021,147711713,148248383,7,,
2021,147645033,148169643,5,,
2021,147645034,148169643,7,,
2021,143995767,143920336,5,,
2021,143995768,143920336,7,,
2021,143995769,143920337,7,,
2021,143995770,143920338,7,,
2021,143995771,143920339,7,,
2021,143995772,143920340,5,,
2021,143995773,143920340,7,,
2021,143995774,143920341,7,,
2021,143995775,143920342,7,,
2021,143994979,143919417,7,,
2021,147591301,148108270,7,,
2021,143994991,143919427,7,,
2021,147587770,148103974,4,,
2021,147587771,148103974,7,,
2021,143994994,143919430,4,,
2021,143994997,143919433,4,,
2021,143994972,143919412,7,,
2021,143994962,143919403,7,,
2021,143994965,143919406,7,,
2021,143994969,143919409,5,,
2021,143994970,143919409,7,,
2021,143995760,143920328,7,,
2021,143995761,143920329,4,,
2021,147589210,148105711,7,,
2021,143995762,143920330,4,,
2021,147589211,148105712,7,,
2021,143995396,143919875,4,,
2021,147587239,148103383,4,,
2021,147587240,148103383,7,,
2021,143995397,143919876,7,,
2021,143995398,143919877,7,,
2021,143995460,143919948,7,,
2021,147591302,148108272,7,,
2021,147711714,148248384,7,,
2021,143994971,143919411,7,,
2021,143995196,143919645,7,,
2021,147591303,148108273,7,,
2021,144047771,143980755,4,,
2021,143995197,143919646,7,,
2021,147587773,148103976,5,,
2021,147587774,148103976,7,,
2021,149536560,150360619,7,,
2021,143995201,143919651,7,,
2021,147591306,148108278,7,,
2021,147591307,148108279,7,,
2021,143995218,143919669,7,,
2021,143995219,143919670,7,,
2021,147589212,148105713,7,,
2021,147590464,148107248,7,,
2021,143995195,143919644,1,,
2021,143995203,143919653,4,,
2021,143995216,143919667,2,,
2021,143995217,143919667,4,,
2021,143995233,143919684,7,,
2021,147587243,148103386,7,,
2021,143995234,143919686,7,,
2021,143995235,143919687,7,,
2021,143995259,143919716,7,,
2021,147587244,148103387,7,,
2021,143995260,143919717,7,,
2021,143995270,143919732,4,,
2021,143995271,143919733,7,,
2021,143995272,143919734,4,,
2021,143995273,143919735,4,,
2021,143995274,143919735,7,,
2021,143995179,143919622,7,,
2021,147591310,148108281,7,1,
2021,143995180,143919625,7,,
2021,143995181,143919626,4,,
2021,143995182,143919626,7,,
2021,143995184,143919630,4,,
2021,147590465,148107251,7,,
2021,147587245,148103388,4,,
2021,147587246,148103388,7,,
2021,147591304,148108275,7,,
2021,147591305,148108277,7,,
2021,143995185,143919632,7,,
2021,143995186,143919633,7,,
2021,143995187,143919634,1,,
2021,147591317,148108287,7,,
2021,149536569,150360634,7,,
2021,147589214,148105715,7,,
2021,147589215,148105716,7,,
2021,143995190,143919638,5,,
2021,143995191,143919638,7,,
2021,143995192,143919639,1,,
2021,147590466,148107253,7,,
2021,147590868,148107726,4,,
2021,147590869,148107726,5,,
2021,147590870,148107726,7,,
2021,143995193,143919640,7,,
2021,143995222,143919673,7,,
2021,143995207,143919656,7,,
2021,143995204,143919654,5,,
2021,143995205,143919654,7,,
2021,143995206,143919655,1,,
2021,143995208,143919657,4,,
2021,147589217,148105718,7,,
2021,143995209,143919659,7,,
2021,143995210,143919660,1,,
2021,149536582,150360650,4,,
2021,149536583,150360650,7,,
2021,147589220,148105720,7,,
2021,147587247,148103389,7,,
2021,143995211,143919661,7,,
2021,147590876,148107733,4,,
2021,147590883,148107742,7,,
2021,143995212,143919662,5,,
2021,143995213,143919662,7,,
2021,143995214,143919663,7,,
2021,143995258,143919714,7,,
2021,143995236,143919688,7,,
2021,147587778,148103979,7,,
2021,143995237,143919689,7,,
2021,143995238,143919690,7,,
2021,143995223,143919675,1,,
2021,143995224,143919676,4,,
2021,143995225,143919677,5,,
2021,143995226,143919677,7,,
2021,143995227,143919678,7,,
2021,147587248,148103390,7,,
2021,149537508,150361813,7,,
2021,143995228,143919679,1,,
2021,147711715,148248385,7,,
2021,147587249,148103391,7,,
2021,143995229,143919680,1,,
2021,147590893,148107754,7,,
2021,143995230,143919681,7,,
2021,147711716,148248386,7,,
2021,147590895,148107758,7,,
2021,143995239,143919691,7,,
2021,143995276,143919737,7,,
2021,149537522,150361831,4,,
2021,143995241,143919693,4,,
2021,143995242,143919694,7,,
2021,143995243,143919695,7,,
2021,143995244,143919696,4,,
2021,143995245,143919696,7,,
2021,143995246,143919698,7,,
2021,143995247,143919700,7,,
2021,143995248,143919701,7,,
2021,143995249,143919702,4,,
2021,147590900,148107764,7,,
2021,143991319,143915235,7,,
2021,143991320,143915236,5,,
2021,143991321,143915236,7,,
2021,143991323,143915238,7,,
2021,147590905,148107772,7,,
2021,143991325,143915240,7,,
2021,143991326,143915241,7,,
2021,143991327,143915242,7,,
2021,143991328,143915243,7,,
2021,143991329,143915244,7,,
2021,143991330,143915245,7,,
2021,144047781,143980765,7,,
2021,143991331,143915246,1,,
2021,143991332,143915247,7,,
2021,143991336,143915250,1,,
2021,143991338,143915252,7,,
2021,143991317,143915233,1,,
2021,147590913,148107784,7,,
2021,147590914,148107785,7,,
2021,147590915,148107786,7,,
2021,144047782,143980766,4,,
2021,147590918,148107790,4,,
2021,147587458,148103606,7,,
2021,147590923,148107796,7,,
2021,147590925,148107798,7,,
2021,147590943,148107824,7,,
2021,147590945,148107826,7,,
2021,147591113,148108061,7,,
2021,143996387,143921110,7,,
2021,143996397,143921124,4,,
2021,143996398,143921124,7,,
2021,143996399,143921125,4,,
2021,143996400,143921125,7,,
2021,147711717,148248387,7,,
2021,143996402,143921127,1,,
2021,143996403,143921128,1,,
2021,143996404,143921129,4,,
2021,143996406,143921131,7,,
2021,147587460,148103610,7,,
2021,143996407,143921132,7,,
2021,143996410,143921136,7,,
2021,143996411,143921138,1,,
2021,143996413,143921140,7,,
2021,143996414,143921141,7,,
2021,143996415,143921142,7,,
2021,143996416,143921143,5,,
2021,143996417,143921143,7,,
2021,144001349,143927244,7,,
2021,143996419,143921145,7,,
2021,143996420,143921146,7,,
2021,143996421,143921147,7,,
2021,143996422,143921148,7,,
2021,143996423,143921149,7,,
2021,147594754,148112302,7,,
2021,147589221,148105721,7,,
2021,143996424,143921150,4,,
2021,143996425,143921151,7,,
2021,143996426,143921152,7,,
2021,147590469,148107257,7,,
2021,143996427,143921153,1,,
2021,143996429,143921155,7,,
2021,143996430,143921156,7,,
2021,143996431,143921157,1,,
2021,143996432,143921158,4,,
2021,143996435,143921161,4,,
2021,143996436,143921162,7,,
2021,143996437,143921163,1,,
2021,143996438,143921164,7,,
2021,143996442,143921169,7,,
2021,143996443,143921170,1,,
2021,143996489,143921232,1,,
2021,143996448,143921176,1,,
2021,143996449,143921177,7,,
2021,143996450,143921178,1,,
2021,143996534,143921285,7,,
2021,143996536,143921288,7,,
2021,143996541,143921295,7,,
2021,143996572,143921331,1,,
2021,143996573,143921332,7,,
2021,143996604,143921401,7,,
2021,143996652,143921466,7,,
2021,143996655,143921469,7,,
2021,143996656,143921472,7,,
2021,144001351,143927247,4,,
2021,143995883,143920493,1,,
2021,143995903,143920521,7,,
2021,143995905,143920523,7,,
2021,143995906,143920525,7,,
2021,143995907,143920526,7,,
2021,143995908,143920527,7,,
2021,143995910,143920529,1,,
2021,143995911,143920530,7,,
2021,143995913,143920533,1,,
2021,143995923,143920547,7,,
2021,147594755,148112303,7,,
2021,147587475,148103628,7,,
2021,143995925,143920549,7,,
2021,143995926,143920550,7,,
2021,143995927,143920552,7,,
2021,143995928,143920554,7,,
2021,143995931,143920557,7,,
2021,143995933,143920559,4,,
2021,143995936,143920564,7,,
2021,143995947,143920581,7,,
2021,143995948,143920583,1,,
2021,143995949,143920584,7,,
2021,149538688,150363196,4,,
2021,149538689,150363196,7,,
2021,143995953,143920591,7,,
2021,143995967,143920609,1,,
2021,143995968,143920610,7,,
2021,143995970,143920612,7,,
2021,147594756,148112304,7,,
2021,143995971,143920615,4,,
2021,143995975,143920618,1,,
2021,143995976,143920619,7,,
2021,143995979,143920622,7,,
2021,143995982,143920625,7,,
2021,143995986,143920629,7,,
2021,143995988,143920632,7,,
2021,143996023,143920678,7,,
2021,143996026,143920681,7,,
2021,143996027,143920682,5,,
2021,143996028,143920682,7,,
2021,143996030,143920684,1,,
2021,143996032,143920686,1,,
2021,143996033,143920687,7,,
2021,143996035,143920689,7,,
2021,143996037,143920691,7,,
2021,143996038,143920693,7,,
2021,143996039,143920695,7,,
2021,143996040,143920697,1,,
2021,143996042,143920700,1,,
2021,143996310,143921015,7,,
2021,147587251,148103393,5,,
2021,147587252,148103393,7,,
2021,143996584,143921350,7,,
2021,143995885,143920496,7,,
2021,143995887,143920499,7,,
2021,143995888,143920500,1,,
2021,147587780,148103982,1,,
2021,143996044,143920702,4,,
2021,143996045,143920703,7,,
2021,147587253,148103394,7,,
2021,143996047,143920705,7,,
2021,143996658,143921474,7,,
2021,143996597,143921374,7,,
2021,143995992,143920638,7,,
2021,143995994,143920640,1,,
2021,143995995,143920641,7,,
2021,143995997,143920645,7,,
2021,143996078,143920740,1,,
2021,143996059,143920719,7,,
2021,143996171,143920850,4,,
2021,143996175,143920854,4,,
2021,143996178,143920857,4,,
2021,143996233,143920919,1,,
2021,143996235,143920921,7,,
2021,143996236,143920923,1,,
2021,143996237,143920924,7,,
2021,143996238,143920925,7,,
2021,143996239,143920926,7,,
2021,143996316,143921019,7,,
2021,143996356,143921072,7,,
2021,143996357,143921074,7,,
2021,147587254,148103395,7,,
2021,143996368,143921091,4,,
2021,143996369,143921091,7,,
2021,143996370,143921092,7,,
2021,147589289,148105801,7,,
2021,147587255,148103396,7,,
2021,143996371,143921093,7,,
2021,143996372,143921094,7,,
2021,143996373,143921095,7,,
2021,143996459,143921187,7,,
2021,143996461,143921189,7,,
2021,144001592,143927532,7,,
2021,143996462,143921190,7,,
2021,143996465,143921193,4,,
2021,147711874,148248581,4,,
2021,147711875,148248581,7,,
2021,143996545,143921299,7,,
2021,143996546,143921300,4,,
2021,143996547,143921301,4,,
2021,147711876,148248582,4,,
2021,147589290,148105803,7,,
2021,143996596,143921372,4,,
2021,143996576,143921336,7,,
2021,143996577,143921337,7,,
2021,147594774,148112323,7,,
2021,143996582,143921344,7,,
2021,143996586,143921353,7,,
2021,143996588,143921356,7,,
2021,143996589,143921357,7,,
2021,147711877,148248583,4,,
2021,147587782,148103984,4,,
2021,143996593,143921363,7,,
