data_year,victim_id,offense_id
2021,163521841,177812797
2021,154655741,168920446
2021,163521845,177812801
2021,154655742,168920447
2021,163521850,177812806
2021,155304821,169569746
2021,163521854,177812810
2021,163521858,177812814
2021,155304822,169569747
2021,163521862,177812819
2021,155304823,169569748
2021,155304824,169569749
2021,163521868,177812825
2021,155304825,169569750
2021,163521871,177812828
2021,155304826,169569751
2021,163521871,177812829
2021,163521876,177812835
2021,163521881,177812840
2021,155305049,169570061
2021,155305050,169570061
2021,155305050,169570062
2021,163521887,177812846
2021,155305051,169570063
2021,163521891,177812850
2021,163521897,177812856
2021,155305300,169570428
2021,163521901,177812860
2021,155305301,169570429
2021,163521901,177812861
2021,163521905,177812866
2021,155305302,169570430
2021,163521911,177812873
2021,155305303,169570431
2021,163521913,177812875
2021,155305269,169570394
2021,163521914,177812876
2021,155305270,169570395
2021,163521915,177812877
2021,155305271,169570396
2021,163521915,177812878
2021,163521947,177812907
2021,155305272,169570397
2021,163521948,177812908
2021,155305273,169570398
2021,163521949,177812909
2021,155305274,169570399
2021,163521950,177812910
2021,165944801,180249544
2021,158657313,172935156
2021,163522170,177813156
2021,158657464,172935321
2021,165944809,180249555
2021,158657465,172935322
2021,165944820,180249561
2021,158657625,172935486
2021,165945626,180250415
2021,158657626,172935487
2021,158657765,172935639
2021,158657766,172935640
2021,158618866,172894402
2021,158615037,172890246
2021,163376460,177659756
2021,163376461,177659757
2021,158615205,172890440
2021,158615206,172890441
2021,158615207,172890442
2021,158615208,172890443
2021,158615209,172890444
2021,158615210,172890445
2021,158615210,172890446
2021,158625526,172901505
2021,165919225,180223329
2021,158625527,172901506
2021,158625528,172901507
2021,158625529,172901508
2021,158625530,172901509
2021,158625531,172901510
2021,158625533,172901512
2021,158625534,172901513
2021,158625535,172901514
2021,165919231,180223336
2021,165919232,180223335
2021,158625536,172901515
2021,158625537,172901516
2021,165919236,180223340
2021,165919236,180223341
2021,158625538,172901517
2021,158625539,172901517
2021,158625540,172901517
2021,158625541,172901518
2021,158625542,172901519
2021,158625543,172901520
2021,165919238,180223343
2021,158625544,172901521
2021,158625729,172901718
2021,158625730,172901719
2021,158625851,172901845
2021,158625852,172901846
2021,158626057,172902055
2021,163448519,177734991
2021,163376462,177659758
2021,163376638,177659929
2021,163376639,177659930
2021,163376807,177660119
2021,163376808,177660120
2021,163376809,177660121
2021,163376810,177660122
2021,165945859,180250660
2021,163376811,177660123
2021,163376812,177660124
2021,163376813,177660125
2021,163376814,177660126
2021,163376815,177660127
2021,163376816,177660128
2021,163376817,177660129
2021,163376818,177660130
2021,163376995,177660334
2021,165919239,180223345
2021,165919239,180223346
2021,165919240,180223344
2021,163448520,177734992
2021,163448521,177734993
2021,163448713,177735218
2021,163448714,177735219
2021,165945870,180250672
2021,163450674,177737610
2021,165946749,180251600
2021,163450675,177737611
2021,163450676,177737610
2021,163450677,177737612
2021,163450678,177737613
2021,163450680,177737615
2021,163450681,177737616
2021,163450682,177737617
2021,163450683,177737618
2021,163450685,177737620
2021,163450686,177737621
2021,163450687,177737622
2021,163450688,177737623
2021,163450688,177737624
2021,163451713,177738702
2021,163451714,177738702
2021,163451715,177738703
2021,163451715,177738704
2021,163451963,177738973
2021,163451970,177738981
2021,163451971,177738981
2021,163451983,177738993
2021,163523175,177814249
2021,163523175,177814250
2021,163523195,177814275
2021,163523196,177814276
2021,163523197,177814277
2021,163523198,177814278
2021,163523200,177814280
2021,163523201,177814281
2021,151212559,165470636
2021,150965638,165217770
2021,150965640,165217772
2021,151212580,165470657
2021,151212576,165470655
2021,151212577,165470654
2021,151212578,165470653
2021,150965642,165217774
2021,150969410,165221849
2021,151212575,165470652
2021,150967222,165219491
2021,150965641,165217773
2021,151212581,165470658
2021,151212582,165470659
2021,151212582,165470660
2021,150967223,165219492
2021,150967224,165219493
2021,151212585,165470663
2021,151212588,165470666
2021,151212583,165470661
2021,150965643,165217775
2021,151212586,165470664
2021,151212584,165470662
2021,150965651,165217784
2021,150965652,165217784
2021,150965653,165217785
2021,151212607,165470689
2021,151214490,165472730
2021,150967236,165219505
2021,151212608,165470690
2021,151212612,165470695
2021,151212611,165470694
2021,151212601,165470683
2021,150965684,165217821
2021,150965685,165217822
2021,151212654,165470741
2021,151212658,165470745
2021,158615211,172890448
2021,158615211,172890449
2021,158615212,172890447
2021,151212659,165470746
2021,165946749,180251601
2021,150967251,165219523
2021,165946757,180251609
2021,151212342,165470397
2021,165946758,180251609
2021,165946758,180251610
2021,165946759,180251609
2021,151212393,165470455
2021,165946759,180251611
2021,165946769,180251620
2021,151212394,165470454
2021,151212431,165470493
2021,165946779,180251630
2021,165946785,180251637
2021,155305275,169570400
2021,151212411,165470471
2021,165946792,180251646
2021,151212434,165470497
2021,165946505,180251335
2021,150965604,165217734
2021,165946505,180251336
2021,165946520,180251347
2021,158615213,172890450
2021,151212433,165470496
2021,165946520,180251348
2021,165946520,180251349
2021,165946626,180251462
2021,151212456,165470521
2021,151212458,165470523
2021,151212462,165470527
2021,165946846,180251707
2021,151212459,165470524
2021,151212461,165470526
2021,151212464,165470529
2021,151212475,165470541
2021,151212475,165470542
2021,151212476,165470541
2021,151212476,165470542
2021,165946846,180251708
2021,165946862,180251724
2021,151212482,165470550
2021,151212483,165470551
2021,165947457,180252384
2021,151212484,165470552
2021,151212484,165470553
2021,151212484,165470554
2021,150969393,165221835
2021,165947486,180252412
2021,151212487,165470557
2021,151212488,165470558
2021,151212489,165470558
2021,151212490,165470559
2021,165947487,180252413
2021,151212498,165470567
2021,151212498,165470568
2021,151212498,165470569
2021,165947487,180252414
2021,165947503,180252433
2021,150967200,165219469
2021,151212503,165470574
2021,151212504,165470575
2021,165947941,180252895
2021,150965620,165217752
2021,154632607,168896877
2021,154632608,168896877
2021,150969412,165221851
2021,151212613,165470696
2021,151212599,165470681
2021,165929681,180233997
2021,150967231,165219500
2021,150965665,165217799
2021,150967233,165219502
2021,150967238,165219507
2021,151212636,165470722
2021,151212638,165470724
2021,151212662,165470749
2021,151212663,165470750
2021,150967252,165219524
2021,151212664,165470751
2021,150965688,165217825
2021,151212665,165470752
2021,151212667,165470754
2021,151212667,165470755
2021,150969433,165221874
2021,150970490,165223041
2021,150970491,165223039
2021,150970492,165223040
2021,151212343,165470398
2021,154655745,168920450
2021,150967167,165219434
2021,150967171,165219439
2021,151212402,165470463
2021,150969373,165221812
2021,150969373,165221813
2021,151212409,165470469
2021,163451990,177739002
2021,151212405,165470466
2021,151212406,165470466
2021,151212408,165470468
2021,150965571,165217699
2021,150969367,165221805
2021,150969367,165221806
2021,151212424,165470485
2021,151212424,165470486
2021,165932752,180237163
2021,154537933,168801054
2021,154537934,168801054
2021,150965588,165217718
2021,150965589,165217719
2021,151212426,165470488
2021,151212423,165470483
2021,151212423,165470484
2021,150965590,165217720
2021,150969379,165221820
2021,151212414,165470475
2021,154632610,168896879
2021,154632610,168896881
2021,154632611,168896880
2021,151212415,165470476
2021,151212416,165470476
2021,151212436,165470499
2021,150965607,165217737
2021,151212466,165470531
2021,150969390,165221832
2021,150965616,165217748
2021,151214700,165472960
2021,151214700,165472961
2021,151214700,165472962
2021,151214701,165472963
2021,151212497,165470566
2021,151212495,165470564
2021,151212499,165470570
2021,150965618,165217750
2021,151212501,165470572
2021,151213878,165472060
2021,151213878,165472061
2021,150967202,165219471
2021,154537936,168801057
2021,150965625,165217756
2021,154538100,168801233
2021,150965626,165217757
2021,150967206,165219475
2021,150967207,165219476
2021,150965634,165217766
2021,151212546,165470624
2021,151212545,165470622
2021,151212545,165470623
2021,154538101,168801234
2021,151212547,165470625
2021,150965636,165217768
2021,150967216,165219485
2021,151212565,165470641
2021,150965644,165217776
2021,151212563,165470638
2021,151212563,165470639
2021,151212568,165470644
2021,151212564,165470640
2021,151212567,165470643
2021,150967220,165219489
2021,150967219,165219488
2021,150965645,165217777
2021,150969409,165221848
2021,151212571,165470648
2021,151212572,165470649
2021,150965646,165217778
2021,165944851,180249597
2021,151214056,165472246
2021,150970679,165223251
2021,150968439,165220819
2021,150968439,165220820
2021,150970712,165223288
2021,150970712,165223289
2021,154538102,168801235
2021,151214702,165472964
2021,150970680,165223252
2021,165946000,180250804
2021,151214057,165472247
2021,151214638,165472891
2021,154632612,168896882
2021,154632612,168896883
2021,151214058,165472248
2021,151213868,165472049
2021,151214641,165472894
2021,150968666,165221069
2021,150968600,165220999
2021,154538227,168801360
2021,154538228,168801361
2021,150970713,165223290
2021,154538229,168801362
2021,154538229,168801363
2021,154538230,168801364
2021,150968364,165220737
2021,150970445,165222989
2021,150968667,165221070
2021,150970501,165223052
2021,165947682,180252633
2021,151213910,165472088
2021,150970714,165223291
2021,151214106,165472298
2021,151214706,165472968
2021,151214107,165472299
2021,165929781,180234105
2021,154538274,168801412
2021,151213917,165472097
2021,151214719,165472983
2021,150968453,165220835
2021,150970723,165223301
2021,154538283,168801422
2021,151214730,165472995
2021,151213918,165472098
2021,150970724,165223302
2021,151214108,165472300
2021,150968375,165220750
2021,151214731,165472996
2021,154538308,168801445
2021,151214084,165472273
2021,151214084,165472274
2021,151214084,165472275
2021,151214621,165472873
2021,150970725,165223303
2021,151214733,165472998
2021,151214733,165472999
2021,151214083,165472272
2021,151214491,165472731
2021,151214082,165472271
2021,150970447,165222991
2021,151214732,165472997
2021,154553559,168817106
2021,154553560,168817107
2021,150970448,165222992
2021,151214492,165472732
2021,151213919,165472099
2021,150968688,165221094
2021,151214086,165472277
2021,151214511,165472751
2021,151214769,165473039
2021,150968376,165220751
2021,154632613,168896884
2021,151214774,165473044
2021,151214085,165472276
2021,150970503,165223054
2021,151214087,165472278
2021,150970504,165223055
2021,151213921,165472101
2021,151213921,165472102
2021,151214622,165472874
2021,151214512,165472752
2021,158615217,172890454
2021,158615218,172890453
2021,150968646,165221047
2021,154553561,168817108
2021,151214783,165473053
2021,154553562,168817109
2021,151214089,165472280
2021,151214088,165472279
2021,151213913,165472091
2021,151213913,165472092
2021,150970734,165223315
2021,151214623,165472875
2021,151214777,165473047
2021,151214777,165473048
2021,151214778,165473047
2021,151214778,165473048
2021,151214546,165472790
2021,151214780,165473050
2021,154553563,168817110
2021,151214625,165472877
2021,151214233,165472445
2021,150968504,165220894
2021,151214091,165472282
2021,165944475,180249204
2021,151214090,165472281
2021,151214092,165472283
2021,151213698,165471862
2021,151213916,165472095
2021,151213916,165472096
2021,151214234,165472446
2021,150970506,165223057
2021,151214624,165472876
2021,151213912,165472090
2021,150970505,165223056
2021,151214117,165472309
2021,154538315,168801451
2021,165945659,180250448
2021,150970665,165223236
2021,151213920,165472100
2021,150968283,165220656
2021,151214270,165472489
2021,165947652,180252601
2021,150968527,165220917
2021,165947654,180252603
2021,158626059,172902057
2021,165947666,180252615
2021,150970514,165223066
2021,150970514,165223067
2021,150968457,165220839
2021,165947666,180252616
2021,165947689,180252642
2021,150970362,165222905
2021,165947998,180252954
2021,151214271,165472490
2021,151213915,165472094
2021,158615219,172890455
2021,165948003,180252960
2021,150970684,165223256
2021,165948007,180252964
2021,154632614,168896885
2021,154632614,168896886
2021,165948013,180252970
2021,155305277,169570402
2021,151214549,165472793
2021,165931625,180235996
2021,151213700,165471864
2021,151213701,165471864
2021,151214548,165472792
2021,154655746,168920451
2021,150969229,165221654
2021,154655747,168920452
2021,150968625,165221024
2021,151213705,165471868
2021,151213706,165471868
2021,154538322,168801458
2021,154553565,168817112
2021,154553566,168817112
2021,154538331,168801468
2021,154538340,168801476
2021,154538341,168801476
2021,154538348,168801483
2021,154538349,168801484
2021,154538432,168801567
2021,154538434,168801569
2021,154538435,168801569
2021,154538436,168801570
2021,154538437,168801571
2021,154538438,168801572
2021,154538439,168801573
2021,154538440,168801574
2021,154538441,168801575
2021,154538576,168801714
2021,154538577,168801715
2021,154538578,168801716
2021,154538579,168801717
2021,154538579,168801719
2021,154538580,168801718
2021,154538581,168801720
2021,154538582,168801721
2021,154538583,168801722
2021,154538584,168801723
2021,154538585,168801724
2021,163376996,177660335
2021,154538587,168801726
2021,154538588,168801727
2021,154538589,168801728
2021,154538590,168801729
2021,154538590,168801730
2021,154538591,168801731
2021,154538591,168801732
2021,154538592,168801733
2021,154538593,168801734
2021,154538594,168801735
2021,154538595,168801736
2021,158615220,172890456
2021,154538764,168801913
2021,154538765,168801914
2021,154538766,168801915
2021,154538766,168801916
2021,154538888,168802043
2021,154538889,168802044
2021,154538891,168802047
2021,154538892,168802048
2021,154538894,168802051
2021,154538896,168802053
2021,154538897,168802054
2021,154632615,168896887
2021,154538899,168802056
2021,154539067,168802237
2021,154539068,168802238
2021,154539069,168802239
2021,151211852,165469862
2021,154539070,168802240
2021,154539072,168802242
2021,154539075,168802245
2021,150969231,165221657
2021,154539076,168802246
2021,154539076,168802247
2021,150965383,165217498
2021,154539078,168802249
2021,154539081,168802252
2021,154539082,168802253
2021,154539083,168802254
2021,154632616,168896888
2021,154539084,168802255
2021,154539085,168802256
2021,154539086,168802257
2021,154539295,168802472
2021,154539296,168802473
2021,154539297,168802474
2021,154539298,168802475
2021,154539299,168802476
2021,154539300,168802477
2021,154539301,168802478
2021,154539301,168802479
2021,154539302,168802480
2021,154539303,168802481
2021,154539304,168802482
2021,154539397,168802581
2021,154539398,168802582
2021,154539399,168802583
2021,154539400,168802584
2021,154539401,168802585
2021,154539402,168802586
2021,151211863,165469873
2021,151211864,165469873
2021,154539559,168802740
2021,150967014,165219262
2021,154539560,168802741
2021,154539561,168802742
2021,150967015,165219263
2021,154539523,168802705
2021,151211866,165469875
2021,154539524,168802706
2021,151211870,165469880
2021,154539525,168802707
2021,150965388,165217503
2021,154539526,168802708
2021,154539527,168802709
2021,150965388,165217504
2021,150969237,165221664
2021,154539529,168802711
2021,154539530,168802711
2021,151211868,165469877
2021,151211868,165469878
2021,150967016,165219264
2021,154539531,168802712
2021,151211869,165469879
2021,154655748,168920453
2021,154632617,168896889
2021,151211871,165469881
2021,154553567,168817113
2021,150967017,165219265
2021,154539532,168802713
2021,151211876,165469886
2021,154539533,168802715
2021,150965389,165217505
2021,154539534,168802714
2021,154539535,168802716
2021,150965393,165217509
2021,154539536,168802717
2021,151211883,165469893
2021,154539538,168802719
2021,151211885,165469895
2021,154539539,168802720
2021,151211886,165469896
2021,154539540,168802721
2021,154539541,168802722
2021,150967020,165219268
2021,154539542,168802723
2021,150969241,165221668
2021,154539543,168802724
2021,150969241,165221669
2021,151211884,165469894
2021,154539544,168802725
2021,151211887,165469897
2021,154539545,168802726
2021,154539546,168802727
2021,150968073,165220415
2021,158626060,172902058
2021,158626060,172902059
2021,150965394,165217510
2021,154539587,168802766
2021,154539588,168802767
2021,150965395,165217511
2021,150965395,165217512
2021,150965395,165217513
2021,150967022,165219270
2021,154544299,168807467
2021,150969255,165221685
2021,154544300,168807468
2021,154544301,168807469
2021,151211955,165469971
2021,154544421,168807597
2021,154544422,168807596
2021,151211952,165469966
2021,154544423,168807598
2021,151211952,165469967
2021,151211952,165469968
2021,151211954,165469970
2021,154544424,168807599
2021,150965401,165217520
2021,154544425,168807600
2021,151211906,165469917
2021,154544426,168807601
2021,154544427,168807602
2021,151211907,165469918
2021,154544428,168807602
2021,151211908,165469919
2021,154544429,168807603
2021,151211908,165469920
2021,154559708,168823667
2021,150969252,165221682
2021,151211920,165469931
2021,151211921,165469931
2021,151211923,165469933
2021,150965404,165217523
2021,151211922,165469932
2021,151211919,165469930
2021,150969253,165221683
2021,150965405,165217524
2021,150967030,165219278
2021,151211924,165469934
2021,151211925,165469935
2021,151211925,165469936
2021,151211926,165469935
2021,151211926,165469936
2021,150967031,165219279
2021,151211927,165469937
2021,151211930,165469941
2021,151211930,165469942
2021,150965406,165217525
2021,154559710,168823669
2021,154559710,168823670
2021,150965407,165217526
2021,158613613,172888739
2021,150970141,165222661
2021,150970253,165222786
2021,150970253,165222787
2021,150970253,165222788
2021,150968048,165220389
2021,151212967,165471080
2021,151213374,165471507
2021,151213374,165471508
2021,151213046,165471162
2021,151213403,165471540
2021,150968050,165220392
2021,150968050,165220393
2021,151213047,165471163
2021,151213047,165471164
2021,151212983,165471096
2021,151213049,165471166
2021,151236689,165494685
2021,151236689,165494687
2021,151236690,165494686
2021,151236690,165494688
2021,150970142,165222662
2021,151213402,165471539
2021,151212985,165471098
2021,151212986,165471098
2021,151213048,165471165
2021,151213414,165471554
2021,151212966,165471079
2021,158613614,172888740
2021,158613615,172888741
2021,151213051,165471168
2021,151213060,165471174
2021,151213060,165471175
2021,150970251,165222784
2021,150970246,165222780
2021,150970247,165222779
2021,151213413,165471553
2021,151213061,165471176
2021,151212991,165471104
2021,151213053,165471170
2021,150971442,165224094
2021,151212993,165471106
2021,151212993,165471107
2021,150968175,165220532
2021,150968175,165220533
2021,150968175,165220534
2021,150970143,165222663
2021,151213022,165471137
2021,151212987,165471099
2021,151212987,165471100
2021,151212968,165471081
2021,151213404,165471541
2021,151236683,165494678
2021,151213026,165471142
2021,151213026,165471143
2021,151213027,165471142
2021,151213027,165471143
2021,151212994,165471108
2021,150968045,165220386
2021,150970240,165222775
2021,150970241,165222775
2021,154544430,168807604
2021,150970241,165222776
2021,150970242,165222775
2021,150970243,165222775
2021,150968066,165220410
2021,150968067,165220410
2021,150968068,165220410
2021,150970144,165222664
2021,151213030,165471146
2021,151213077,165471198
2021,150968180,165220539
2021,151213078,165471199
2021,151216539,165474825
2021,151213080,165471201
2021,151213396,165471531
2021,151213396,165471532
2021,150968079,165220422
2021,151213421,165471561
2021,151236688,165494683
2021,151236688,165494684
2021,151213394,165471529
2021,158613616,172888742
2021,154628204,168892268
2021,154628205,168892268
2021,154628206,168892267
2021,151236687,165494682
2021,151236697,165494694
2021,150971443,165224095
2021,150971443,165224096
2021,150971443,165224097
2021,154559712,168823672
2021,154559712,168823673
2021,151236693,165494690
2021,151236691,165494689
2021,151236692,165494689
2021,151236695,165494692
2021,151236703,165494701
2021,151236698,165494695
2021,151236699,165494696
2021,151236700,165494697
2021,151236702,165494699
2021,151236702,165494700
2021,150971445,165224099
2021,151236705,165494703
2021,151236711,165494710
2021,150971446,165224100
2021,151236704,165494702
2021,151236374,165494375
2021,150971405,165224053
2021,151236376,165494377
2021,150971432,165224084
2021,150971433,165224084
2021,151236606,165494600
2021,151236603,165494597
2021,151236608,165494602
2021,151236613,165494607
2021,151236728,165494726
2021,150971452,165224106
2021,154537520,168800611
2021,151236730,165494728
2021,154537521,168800612
2021,150971453,165224107
2021,154537522,168800613
2021,151236738,165494736
2021,154537523,168800614
2021,151236734,165494732
2021,151236732,165494730
2021,154559713,168823674
2021,154559713,168823675
2021,154559713,168823676
2021,154559714,168823675
2021,154559715,168823677
2021,151236745,165494743
2021,151236745,165494744
2021,151236754,165494753
2021,151236746,165494745
2021,154559717,168823680
2021,151236750,165494749
2021,151236751,165494750
2021,151236348,165494346
2021,151236355,165494353
2021,154544410,168807583
2021,154559718,168823681
2021,151236393,165494393
2021,154559719,168823682
2021,154559719,168823683
2021,154559719,168823684
2021,151236402,165494403
2021,151236402,165494404
2021,151236404,165494406
2021,151241946,165500403
2021,150971408,165224058
2021,151236405,165494407
2021,150971409,165224059
2021,151241947,165500404
2021,151236409,165494411
2021,151236411,165494413
2021,151236412,165494414
2021,151236416,165494418
2021,151236418,165494421
2021,151236424,165494427
2021,151235507,165493432
2021,154537694,168800798
2021,154537695,168800799
2021,154537695,168800800
2021,154537696,168800801
2021,154537697,168800802
2021,154537698,168800803
2021,154537698,168800804
2021,154537699,168800803
2021,154537699,168800804
2021,154537700,168800805
2021,154537701,168800806
2021,154537702,168800805
2021,154537703,168800807
2021,154537828,168800940
2021,154537829,168800941
2021,154537830,168800942
2021,154537831,168800942
2021,154537937,168801058
2021,154537939,168801061
2021,154537940,168801062
2021,154537941,168801063
2021,154553568,168817114
2021,154537942,168801064
2021,154537943,168801065
2021,154537944,168801066
2021,154537945,168801067
2021,154537946,168801068
2021,154537946,168801069
2021,154537947,168801070
2021,163451997,177739011
2021,154537949,168801072
2021,154537950,168801073
2021,154553569,168817115
2021,154553570,168817116
2021,154553571,168817117
2021,154553572,168817118
2021,151235512,165493438
2021,154553573,168817119
2021,151235505,165493430
2021,154655749,168920454
2021,154553574,168817120
2021,154559720,168823685
2021,154553575,168817121
2021,154559720,168823686
2021,150971202,165223832
2021,154553542,168817088
2021,154553543,168817089
2021,150971203,165223833
2021,154553544,168817090
2021,154553545,168817091
2021,151235508,165493433
2021,154553546,168817092
2021,151235510,165493436
2021,154553547,168817093
2021,151235511,165493437
2021,154553548,168817094
2021,154553549,168817095
2021,154628208,168892271
2021,154553550,168817096
2021,151241949,165500406
2021,151236428,165494433
2021,154553731,168817290
2021,154544411,168807584
2021,154553732,168817291
2021,154559721,168823687
2021,151236434,165494439
2021,163373879,177656986
2021,151236436,165494441
2021,154559723,168823689
2021,154553874,168817444
2021,154559723,168823690
2021,151241955,165500413
2021,154553875,168817445
2021,151241956,165500413
2021,154553876,168817446
2021,151241958,165500415
2021,154553877,168817447
2021,154553878,168817447
2021,151241966,165500423
2021,154553879,168817448
2021,151241966,165500424
2021,151236474,165494471
2021,154553880,168817449
2021,154553881,168817450
2021,151236475,165494472
2021,151241960,165500417
2021,154553882,168817451
2021,154553882,168817452
2021,151241968,165500426
2021,154553883,168817453
2021,151241962,165500419
2021,154554077,168817656
2021,151236484,165494481
2021,154554078,168817657
2021,151236484,165494482
2021,150971414,165224064
2021,154554080,168817659
2021,154554080,168817660
2021,151241965,165500422
2021,154554081,168817661
2021,154554081,168817662
2021,154554082,168817663
2021,151241963,165500420
2021,154553975,168817552
2021,154559726,168823693
2021,154553976,168817553
2021,154559727,168823694
2021,154553977,168817554
2021,154628209,168892272
2021,154553978,168817555
2021,154559728,168823695
2021,154553979,168817556
2021,154553980,168817557
2021,154559731,168823698
2021,154553981,168817558
2021,154559735,168823702
2021,154553982,168817559
2021,154559739,168823706
2021,154553983,168817560
2021,154553984,168817561
2021,154559742,168823709
2021,154553985,168817562
2021,154559898,168823873
2021,154553986,168817563
2021,154553987,168817563
2021,154553988,168817563
2021,154553989,168817564
2021,154553990,168817564
2021,154559899,168823874
2021,154553991,168817564
2021,154559899,168823875
2021,154559900,168823876
2021,154553992,168817565
2021,154553993,168817566
2021,154559900,168823877
2021,154628210,168892273
2021,154553994,168817567
2021,154553995,168817567
2021,154559901,168823878
2021,154553996,168817568
2021,154559902,168823879
2021,154553997,168817569
2021,154559903,168823880
2021,154553998,168817570
2021,154553999,168817571
2021,154559904,168823881
2021,154554000,168817572
2021,154559905,168823882
2021,154554001,168817573
2021,154554001,168817574
2021,154559906,168823883
2021,154554141,168817725
2021,154560071,168824065
2021,154560071,168824066
2021,154560072,168824067
2021,154554142,168817726
2021,154560073,168824068
2021,154550828,168814166
2021,154560074,168824069
2021,154550832,168814170
2021,154550832,168814171
2021,154560075,168824070
2021,154560076,168824071
2021,154550834,168814173
2021,154550835,168814173
2021,154560077,168824072
2021,154550841,168814179
2021,154560078,168824073
2021,154550844,168814182
2021,154560079,168824074
2021,154550848,168814187
2021,154560080,168824075
2021,154560081,168824076
2021,154560136,168824135
2021,154550850,168814189
2021,154550853,168814192
2021,154560137,168824136
2021,154550857,168814195
2021,154560138,168824137
2021,154550860,168814199
2021,154560139,168824138
2021,154551044,168814400
2021,154551044,168814401
2021,154560140,168824139
2021,154551045,168814402
2021,154560141,168824140
2021,154551048,168814405
2021,154560142,168824141
2021,154551051,168814409
2021,154560143,168824142
2021,154551053,168814411
2021,154560144,168824143
2021,163452016,177739029
2021,163452017,177739029
2021,154560145,168824144
2021,163452018,177739029
2021,163452019,177739029
2021,154560146,168824145
2021,154551058,168814415
2021,154551059,168814415
2021,154560147,168824146
2021,154560148,168824146
2021,154560149,168824147
2021,154560150,168824148
2021,154560151,168824149
2021,154560233,168824232
2021,154560233,168824233
2021,154560234,168824234
2021,154560433,168824456
2021,154560398,168824423
2021,154560399,168824424
2021,154560400,168824425
2021,154560401,168824426
2021,154560402,168824427
2021,154560644,168824682
2021,154560645,168824683
2021,154560646,168824683
2021,154560647,168824684
2021,154560647,168824685
2021,154560766,168824823
2021,154560767,168824824
2021,154560768,168824825
2021,154560769,168824826
2021,154560770,168824827
2021,154560771,168824828
2021,154560771,168824829
2021,154560772,168824830
2021,154560773,168824831
2021,154560774,168824832
2021,154560774,168824833
2021,154560775,168824834
2021,154560776,168824835
2021,154560777,168824836
2021,154560778,168824837
2021,154560779,168824838
2021,155304247,169569089
2021,154560795,168824854
2021,154560795,168824855
2021,154560796,168824856
2021,154560796,168824857
2021,154560797,168824858
2021,154551135,168814496
2021,154628306,168892372
2021,154551136,168814497
2021,154551138,168814499
2021,154560798,168824859
2021,154551141,168814501
2021,154560799,168824860
2021,154551143,168814503
2021,154551143,168814504
2021,154560800,168824861
2021,154551144,168814505
2021,154560801,168824862
2021,154551188,168814550
2021,154551189,168814550
2021,154560802,168824863
2021,154551190,168814551
2021,154560803,168824864
2021,154551191,168814552
2021,154560940,168825004
2021,154551193,168814555
2021,154551198,168814560
2021,154551198,168814561
2021,154551210,168814576
2021,154560941,168825005
2021,154655750,168920455
2021,154560941,168825006
2021,154557808,168821602
2021,154551219,168814586
2021,154551222,168814589
2021,154628308,168892374
2021,154655751,168920456
2021,154628309,168892374
2021,154551226,168814593
2021,154628307,168892373
2021,154551228,168814595
2021,154557811,168821605
2021,154551195,168814557
2021,154651995,168916310
2021,154551391,168814775
2021,154551392,168814776
2021,154551392,168814777
2021,154551422,168814809
2021,154551424,168814812
2021,154551429,168814818
2021,154551433,168814823
2021,154551434,168814824
2021,154628355,168892416
2021,154628356,168892417
2021,154628356,168892418
2021,154628357,168892419
2021,154628493,168892562
2021,154628494,168892563
2021,154628495,168892564
2021,154628496,168892565
2021,154628497,168892566
2021,154628498,168892567
2021,154600014,168865134
2021,154600407,168865521
2021,154600722,168865833
2021,154548986,168812163
2021,154549107,168812284
2021,154549107,168812285
2021,154601163,168866259
2021,154549108,168812285
2021,154549109,168812285
2021,154549110,168812286
2021,154601558,168866636
2021,154549112,168812288
2021,154549114,168812290
2021,154602122,168867164
2021,154549115,168812291
2021,154549116,168812292
2021,154549119,168812296
2021,154549119,168812297
2021,154603291,168868320
2021,154549120,168812298
2021,154549121,168812299
2021,154603537,168868535
2021,154603733,168868719
2021,154632618,168896890
2021,154549122,168812300
2021,154604490,168869436
2021,154549125,168812303
2021,154549127,168812306
2021,154605576,168870458
2021,154549129,168812308
2021,154549131,168812311
2021,154549133,168812313
2021,154605885,168870762
2021,154549134,168812314
2021,154599451,168864585
2021,154651832,168916134
2021,154651832,168916135
2021,154549135,168812315
2021,154599452,168864586
2021,154549136,168812316
2021,154599452,168864587
2021,154628137,168892194
2021,154549138,168812318
2021,154651833,168916136
2021,154628139,168892196
2021,154549141,168812322
2021,154628143,168892200
2021,154549142,168812323
2021,154651834,168916137
2021,154628143,168892201
2021,154628143,168892202
2021,154628144,168892200
2021,154628144,168892201
2021,154628144,168892202
2021,154651835,168916138
2021,154628241,168892308
2021,154549146,168812328
2021,154628242,168892309
2021,154549147,168812329
2021,154628243,168892310
2021,154549148,168812330
2021,154628244,168892311
2021,154549166,168812351
2021,154549167,168812352
2021,154628245,168892312
2021,154549168,168812353
2021,154628246,168892313
2021,154651837,168916140
2021,154628247,168892314
2021,154549169,168812354
2021,154628249,168892316
2021,154651838,168916141
2021,154628250,168892317
2021,154651840,168916143
2021,154628251,168892318
2021,154651842,168916145
2021,154651843,168916146
2021,154628270,168892337
2021,154628271,168892338
2021,158626062,172902061
2021,154628272,168892339
2021,154651846,168916149
2021,154628273,168892339
2021,154651847,168916150
2021,154628274,168892340
2021,154651863,168916165
2021,154651863,168916166
2021,154628340,168892400
2021,154651866,168916169
2021,154628341,168892401
2021,154651868,168916171
