data_year,victim_id,injury_id
2021,158595801,4
2021,158595802,5
2021,158595804,5
2021,158595805,5
2021,158595810,5
2021,163360287,5
2021,158605227,4
2021,163360308,4
2021,158597287,5
2021,158595032,5
2021,158595736,5
2021,158595759,4
2021,165918870,4
2021,158595896,4
2021,158595903,5
2021,158595912,4
2021,158596473,5
2021,158596477,5
2021,158596482,4
2021,158596490,5
2021,158596824,5
2021,158596945,4
2021,158595217,5
2021,163363139,5
2021,158595613,5
2021,158595615,5
2021,158595619,4
2021,158605272,4
2021,158595636,5
2021,163520945,5
2021,163363199,5
2021,158596058,5
2021,158596084,5
2021,158596384,5
2021,163523034,3
2021,158597128,5
2021,158594953,5
2021,158595790,5
2021,158596243,5
2021,165918236,5
2021,158604611,5
2021,158604614,4
2021,158596244,5
2021,158596245,4
2021,163363324,4
2021,158596511,5
2021,158596630,4
2021,163363387,4
2021,163363390,5
2021,163363395,5
2021,163363405,5
2021,158606169,4
2021,163374900,4
2021,163374903,5
2021,163374905,2
2021,165918238,5
2021,163367625,5
2021,163367081,4
2021,158606172,5
2021,158606096,5
2021,158606651,4
2021,158608704,5
2021,158608706,5
2021,158608711,4
2021,158609043,5
2021,158609045,5
2021,163367085,5
2021,163520967,5
2021,163367086,4
2021,158609365,5
2021,163382341,4
2021,163382342,4
2021,163367087,5
2021,163367089,4
2021,163367094,5
2021,163367095,5
2021,158602629,4
2021,158602634,4
2021,158602652,5
2021,158604512,5
2021,163375307,5
2021,163448557,5
2021,163367099,5
2021,163367100,5
2021,158605294,5
2021,163367101,5
2021,163448560,1
2021,158605670,5
2021,163382684,5
2021,163382685,5
2021,158606106,4
2021,158606127,5
2021,163382687,5
2021,163382688,4
2021,158606703,4
2021,163375260,4
2021,163448562,5
2021,158607995,5
2021,163383048,5
2021,163375475,1
2021,163375476,5
2021,158609061,5
2021,163448566,5
2021,158609065,5
2021,158656601,5
2021,158656602,5
2021,158656603,4
2021,158656625,4
2021,158656632,5
2021,158656633,4
2021,158656635,4
2021,158656768,5
2021,163375484,5
2021,163375487,4
2021,163448531,3
2021,163448537,4
2021,163523563,5
2021,158656771,4
2021,158602349,5
2021,165918271,5
2021,163375798,5
2021,163375799,4
2021,158602675,4
2021,163448724,4
2021,163448727,5
2021,163450771,4
2021,163450773,5
2021,158602683,5
2021,163428711,5
2021,158603865,5
2021,163375923,4
2021,163375924,4
2021,158603882,4
2021,158603897,5
2021,163366615,5
2021,158605317,5
2021,158605328,5
2021,163366619,5
2021,158605350,4
2021,163366674,5
2021,165918287,4
2021,163366675,5
2021,163366676,5
2021,163366710,5
2021,163375927,4
2021,163375929,5
2021,163450776,5
2021,163366735,5
2021,163432729,4
2021,163366737,5
2021,163366738,5
2021,158614262,5
2021,158614274,4
2021,158614548,5
2021,163520561,4
2021,163451897,1
2021,163520563,5
2021,163520566,5
2021,163520567,5
2021,163520568,4
2021,163451906,5
2021,163453371,5
2021,163520572,4
2021,163520573,5
2021,163520576,5
2021,158614745,5
2021,158614749,5
2021,163367182,4
2021,158614750,5
2021,158614757,5
2021,158614763,5
2021,163455211,2
2021,163455212,4
2021,158614774,5
2021,163432731,4
2021,158614787,5
2021,158614789,5
2021,158612100,5
2021,163520977,4
2021,158612107,5
2021,158612112,4
2021,158612114,5
2021,158612295,5
2021,158612404,5
2021,158612412,5
2021,163456181,4
2021,158612414,5
2021,158612422,4
2021,158612425,5
2021,158612650,5
2021,158612651,5
2021,158612652,5
2021,158612666,5
2021,158612669,4
2021,158612675,5
2021,165918231,3
2021,158612678,4
2021,158612679,4
2021,158612691,4
2021,158612692,5
2021,158612933,5
2021,158612934,5
2021,158612935,5
2021,163371868,5
2021,163520583,4
2021,163520585,5
2021,158613381,5
2021,158613387,5
2021,165918237,5
2021,165918242,4
2021,165918555,5
2021,163523024,4
2021,163523169,5
2021,163523171,5
2021,158613391,5
2021,158613392,5
2021,158613397,5
2021,163523552,5
2021,158613599,5
2021,165918366,5
2021,151212529,5
2021,150967209,5
2021,158613600,5
2021,151212532,5
2021,158613602,5
2021,163371935,5
2021,150965630,5
2021,151212536,4
2021,151212535,5
2021,158624959,5
2021,158625112,5
2021,150965631,5
2021,150965637,5
2021,150967217,5
2021,150965663,5
2021,150965676,5
2021,150967248,4
2021,158625116,4
2021,158625374,4
2021,158625408,4
2021,158625649,5
2021,158625799,4
2021,163371462,5
2021,158625942,4
2021,158625952,4
2021,151212391,5
2021,150967169,4
2021,150965580,5
2021,150969378,5
2021,150965591,5
2021,150967175,5
2021,158625953,5
2021,158625980,5
2021,151212446,5
2021,158625981,5
2021,158626635,5
2021,158627130,5
2021,158623843,5
2021,158623852,5
2021,158624290,4
2021,151212449,5
2021,158624298,5
2021,151212452,4
2021,151214397,4
2021,158624303,5
2021,158624682,4
2021,163521206,4
2021,158624687,5
2021,158624703,5
2021,151236194,5
2021,151236221,5
2021,151236222,5
2021,158624728,5
2021,158624967,5
2021,158657664,5
2021,151236219,5
2021,158655580,4
2021,158655582,4
2021,158655584,5
2021,158655604,5
2021,158655607,4
2021,158655613,5
2021,158655615,4
2021,158655622,5
2021,154656034,5
2021,158655823,5
2021,151214487,4
2021,151213999,4
2021,150968325,5
2021,151213874,5
2021,150970681,4
2021,150970682,5
2021,151214605,5
2021,151214645,5
2021,151238872,4
2021,150968363,5
2021,151214485,5
2021,151214486,5
2021,150968448,4
2021,150970647,4
2021,150971918,5
2021,158655833,5
2021,154554479,4
2021,150971920,5
2021,163371857,4
2021,158655836,5
2021,163370424,4
2021,163370425,5
2021,163370427,4
2021,163370430,4
2021,163432740,4
2021,163371134,5
2021,163371233,5
2021,163371236,5
2021,163371249,5
2021,151238297,5
2021,150971772,5
2021,151238367,5
2021,151238400,5
2021,151238444,5
2021,151238445,5
2021,150971810,5
2021,151238458,5
2021,163370884,4
2021,150971819,5
2021,150971820,5
2021,151238470,5
2021,163376390,4
2021,154554481,5
2021,154554446,4
2021,154554447,5
2021,154554448,5
2021,163432745,4
2021,163376397,4
2021,163376482,5
2021,163376664,4
2021,163376665,4
2021,163376672,5
2021,163376912,5
2021,163376916,5
2021,163376917,5
2021,163377014,5
2021,163377019,5
2021,163432802,5
2021,163377020,5
2021,163377023,5
2021,163377024,5
2021,163377025,5
2021,163377047,5
2021,163377048,4
2021,163377050,4
2021,163377051,5
2021,163371161,4
2021,154551696,5
2021,163371820,5
2021,163371822,4
2021,154551704,5
2021,154551705,5
2021,163370714,4
2021,154551706,5
2021,163521443,5
2021,163433039,5
2021,154551738,5
2021,154551739,5
2021,154551740,5
2021,154551741,5
2021,163433044,4
2021,163433045,5
2021,163433090,4
2021,163433223,5
2021,163433233,5
2021,163433235,5
2021,163433408,3
2021,154551944,5
2021,154551945,5
2021,154551946,5
2021,154551947,5
2021,154656039,4
2021,165942885,4
2021,154552415,5
2021,154552598,4
2021,154552601,5
2021,154552546,5
2021,154552550,5
2021,154552561,5
2021,154552562,5
2021,154552751,5
2021,154629156,5
2021,154629162,4
2021,163433410,4
2021,163433420,5
2021,163433463,4
2021,163521481,5
2021,163521482,5
2021,163433499,5
2021,163433609,4
2021,163433708,5
2021,163434027,4
2021,163434164,5
2021,163434173,5
2021,163521487,5
2021,163521488,5
2021,163435211,5
2021,163435214,4
2021,163435279,5
2021,154628103,5
2021,154628227,4
2021,154628229,5
2021,154656040,4
2021,154656186,5
2021,154628236,5
2021,154628239,4
2021,154628393,5
2021,154628395,5
2021,154628396,5
2021,154628397,4
2021,154628338,5
2021,154628339,5
2021,163435281,5
2021,163432921,5
2021,163432936,4
2021,163522201,5
2021,154637135,5
2021,154637136,5
2021,154637137,5
2021,154637138,5
2021,154637171,5
2021,154637206,5
2021,154637208,4
2021,154656190,5
2021,163522251,5
2021,163522253,4
2021,163522254,5
2021,163523108,4
2021,163523109,4
2021,163523298,5
2021,163523305,5
2021,163523335,4
2021,163523442,5
2021,163523665,5
2021,163523671,5
2021,163520709,4
2021,154652891,5
2021,154652892,5
2021,154653183,5
2021,154653186,5
2021,154653630,5
2021,154653615,4
2021,154653616,5
2021,163520711,5
2021,154653651,5
2021,154653652,5
2021,163520949,4
2021,154653653,5
2021,154653847,5
2021,154653848,5
2021,163521217,5
2021,154653849,5
2021,154653850,5
2021,163521631,4
2021,158627167,5
2021,154653852,5
2021,154653854,5
2021,154653855,5
2021,163521651,5
2021,154653857,5
2021,154654054,4
2021,154654241,5
2021,154654246,4
2021,163521653,5
2021,163521954,4
2021,154654250,5
2021,163522220,4
2021,154654252,5
2021,154654277,5
2021,154654278,5
2021,154654287,5
2021,154654288,5
2021,158627172,5
2021,154654453,5
2021,158605453,5
2021,158605752,5
2021,158606259,5
2021,158606261,5
2021,158606262,5
2021,158606272,5
2021,158606273,4
2021,158606274,5
2021,158606278,5
2021,158606807,5
2021,158606813,5
2021,158607334,4
2021,158608086,5
2021,158608091,5
2021,158608092,5
2021,158608111,5
2021,158608116,5
2021,163522401,4
2021,158608507,5
2021,158608512,5
2021,158608514,5
2021,165944629,5
2021,158609156,5
2021,158609159,5
2021,163376190,5
2021,158609115,5
2021,158616559,5
2021,158609116,5
2021,158609119,4
2021,158609380,5
2021,158616766,5
2021,158616771,4
2021,158617263,5
2021,158617264,5
2021,158617271,5
2021,158617274,5
2021,158617548,5
2021,158617549,5
2021,158617800,5
2021,163522750,4
2021,163522915,5
2021,158618040,4
2021,163376192,5
2021,158618046,5
2021,163520249,5
2021,158656453,5
2021,158656455,5
2021,158656456,4
2021,158656457,5
2021,158656458,5
2021,158656459,5
2021,158656461,5
2021,158656568,5
2021,158656664,4
2021,158656806,5
2021,163520482,4
2021,163520734,4
2021,163520741,5
2021,163520715,5
2021,158656908,4
2021,163520959,5
2021,163520961,5
2021,158657310,5
2021,163522410,5
2021,158627176,5
2021,158627177,4
2021,158627179,6
2021,158623899,5
2021,158623903,5
2021,158623904,4
2021,158623906,5
2021,158623910,5
2021,158623913,5
2021,163522568,5
2021,158623962,5
2021,158624161,5
2021,163522584,5
2021,158624547,5
2021,158624782,5
2021,158624792,5
2021,158624795,5
2021,163522783,5
2021,158624812,5
2021,165944767,5
2021,158625224,5
2021,158625225,5
2021,158625228,5
2021,158625230,4
2021,163376422,5
2021,163376429,5
2021,163376430,5
2021,163376431,5
2021,163376434,5
2021,163376437,5
2021,163376439,5
2021,163376443,5
2021,163522962,5
2021,163522966,4
2021,163521168,4
2021,163521177,5
2021,165918476,5
2021,163521185,5
2021,163521186,5
2021,163376779,4
2021,163521813,5
2021,163521814,4
2021,163521817,4
2021,163374015,5
2021,163521820,5
2021,163374246,5
2021,163521821,4
2021,163521831,4
2021,163374248,4
2021,163374253,5
2021,163374474,5
2021,163521837,4
2021,163374478,5
2021,163374479,5
2021,163376458,4
2021,163521911,5
2021,163458215,5
2021,163521948,5
2021,163521950,5
2021,163522170,5
2021,165944820,4
2021,165945626,5
2021,163458236,4
2021,165946757,4
2021,165946758,5
2021,165946759,4
2021,165946779,4
2021,165945659,5
2021,163446528,5
2021,163446783,5
2021,163446784,5
2021,163446789,5
2021,163446790,5
2021,163446996,5
2021,163446967,5
2021,163447312,5
2021,163447313,5
2021,163447315,5
2021,163448816,5
2021,163450781,4
2021,163450785,5
2021,163450787,5
2021,163450788,5
2021,163451723,5
2021,163453379,5
2021,163453380,5
2021,163453381,5
2021,163520868,4
2021,163448515,4
2021,165918491,4
2021,163520891,5
2021,151211863,5
2021,163521375,5
2021,163521725,5
2021,163521726,5
2021,165918497,4
2021,163521734,5
2021,163521735,5
2021,165918499,5
2021,163522324,5
2021,163522327,5
2021,163522328,5
2021,165918507,5
2021,163522334,5
2021,163522335,5
2021,163522504,5
2021,163522505,5
2021,163522643,5
2021,163522644,5
2021,163522813,5
2021,165918519,5
2021,151211864,5
2021,150967016,8
2021,151211886,5
2021,150969255,5
2021,165918535,5
2021,154559708,6
2021,150965406,4
2021,150965407,5
2021,151213403,5
2021,151213053,5
2021,150965624,5
2021,151213022,5
2021,151214489,5
2021,151214629,4
2021,151212968,5
2021,151236683,5
2021,150968066,4
2021,151238495,4
2021,150971828,5
2021,151238512,5
2021,150968067,4
2021,150968068,4
2021,151213077,5
2021,151238514,5
2021,150968079,5
2021,151238519,4
2021,154553212,5
2021,154553375,5
2021,154553378,5
2021,154553379,5
2021,154553383,5
2021,154553386,5
2021,154637215,4
2021,154559712,4
2021,165919072,3
2021,165919073,4
2021,154654666,5
2021,154637221,5
2021,151236693,5
2021,151236699,4
2021,151236750,5
2021,151241947,4
2021,154632595,5
2021,154632596,5
2021,154632599,4
2021,154632601,5
2021,154654672,5
2021,151241947,8
2021,151236412,5
2021,154654893,4
2021,154655140,5
2021,150971414,4
2021,154655502,5
2021,154655741,5
2021,155304821,5
2021,155304826,5
2021,155305051,5
2021,155305303,5
2021,155305274,4
2021,158615037,4
2021,158615210,5
2021,165919225,4
2021,158625529,4
2021,158625535,5
2021,165919231,5
2021,158625536,5
2021,158625541,5
2021,163376811,5
2021,154559906,5
2021,154560073,5
2021,154560139,5
2021,154560140,4
2021,154560151,5
2021,154560402,5
2021,154560766,5
2021,165919239,5
2021,154560768,4
2021,154560797,5
2021,163450685,5
2021,154560798,5
2021,163450687,5
2021,154557811,4
2021,163523195,5
2021,163523196,4
2021,154628357,5
2021,154628137,4
2021,151212580,5
2021,151212576,1
2021,151212576,2
2021,150967224,5
2021,151212583,4
2021,150965653,5
2021,151212608,5
2021,151212612,4
2021,158615211,4
2021,151212393,5
2021,150965604,5
2021,151212483,5
2021,151212498,5
2021,150967238,5
2021,151212636,5
2021,151212664,5
2021,150970490,4
2021,150969367,5
2021,151212424,4
2021,154628241,5
2021,154628247,5
2021,154628250,5
2021,154628272,4
2021,154628273,5
2021,154628577,5
2021,151212423,4
2021,150965616,5
2021,151214700,4
2021,154628578,5
2021,151212499,5
2021,154652039,5
2021,150965618,4
2021,151212501,5
2021,150965625,5
2021,154628625,5
2021,154628764,4
2021,150965634,5
2021,154652110,5
2021,151212564,5
2021,154652112,5
2021,150970679,5
2021,154652144,5
2021,154652145,5
2021,155304503,1
2021,154652268,3
2021,154652272,4
2021,154652296,5
2021,154538229,4
2021,154538230,5
2021,154652298,5
2021,150970445,5
2021,155304745,5
2021,154652302,4
2021,154652303,6
2021,154652305,5
2021,154651785,4
2021,154538274,4
2021,151214719,2
2021,150970723,4
2021,154651786,4
2021,151213918,5
2021,154651792,5
2021,154651795,4
2021,151214731,4
2021,151214084,4
2021,151214733,5
2021,154651796,4
2021,154651804,5
2021,151214082,4
2021,151214732,5
2021,154651811,4
2021,154661006,5
2021,151214492,5
2021,150968376,5
2021,154632613,4
2021,158615217,5
2021,154553561,5
2021,150970506,4
2021,151214624,5
2021,150970505,4
2021,150970505,8
2021,158626059,5
2021,150968457,5
2021,154655746,5
2021,154553565,4
2021,154553566,4
2021,154661010,5
2021,154538434,5
2021,154538435,5
2021,154538436,5
2021,154538581,4
2021,154538594,5
2021,154538765,5
2021,154661013,5
2021,154661145,4
2021,155304747,5
2021,155305769,5
2021,154538892,4
2021,154538897,4
2021,154539072,4
2021,155305731,4
2021,154539078,5
2021,154539082,5
2021,155305740,5
2021,154539297,5
2021,155305741,5
2021,155305743,4
2021,154539301,4
2021,155305744,5
2021,155306085,4
2021,154539559,5
2021,155306087,5
2021,155306088,5
2021,155306089,5
2021,155306091,4
2021,155306615,4
2021,154539527,5
2021,154553567,4
2021,154539536,4
2021,154539541,4
2021,154539543,5
2021,154539587,4
2021,155306618,5
2021,154544300,4
2021,155306620,5
2021,155306627,5
2021,154544422,5
2021,155306629,5
2021,155306833,5
2021,158657288,5
2021,154537702,5
2021,154537703,5
2021,155307209,5
2021,154537830,4
2021,154537831,4
2021,154537937,5
2021,158657290,5
2021,154537940,5
2021,158657292,5
2021,158657293,5
2021,158657296,4
2021,158655954,5
2021,154553573,5
2021,158655759,5
2021,154553547,5
2021,154553549,4
2021,154553550,4
2021,158656171,5
2021,158656642,5
2021,154553880,4
2021,154554078,4
2021,154553976,5
2021,154553978,4
2021,154553979,5
2021,158656644,4
2021,154553982,4
2021,154553984,4
2021,158656646,5
2021,158656649,5
2021,158655960,4
2021,154553992,4
2021,154553994,4
2021,154553995,5
2021,154554000,4
2021,158613626,5
2021,158613627,5
2021,158613629,5
2021,158613818,4
2021,158655964,4
2021,158613968,4
2021,158613971,5
2021,158625119,5
2021,158625123,1
2021,158625123,3
2021,158625411,5
2021,158626210,5
2021,158626475,4
2021,154550828,4
2021,158626795,5
2021,158624101,5
2021,158624736,4
2021,158624742,5
2021,163370945,5
2021,158624925,4
2021,158624929,5
2021,158624930,4
2021,163371386,5
2021,163371387,5
2021,163371395,5
2021,163370211,5
2021,154550834,5
2021,163370645,5
2021,154550835,5
2021,163370759,5
2021,163370756,1
2021,163370967,4
2021,163522187,5
2021,163371082,5
2021,163371083,5
2021,163428719,4
2021,163428772,5
2021,163428852,4
2021,163428855,5
2021,163428874,2
2021,165932900,5
2021,163433733,5
2021,154550850,5
2021,163433736,5
2021,154551058,4
2021,154551059,4
2021,163433738,5
2021,163433742,5
2021,154551138,5
2021,163434453,5
2021,154551141,5
2021,154551188,5
2021,154551189,5
2021,154551219,4
2021,154551222,5
2021,163435044,4
2021,154551195,5
2021,154551391,1
2021,163435096,4
2021,154551429,5
2021,163435099,4
2021,163435259,1
2021,163435259,2
2021,163435259,3
2021,163435259,6
2021,163435400,5
2021,163522370,4
2021,163522391,5
2021,163522726,5
2021,163523105,4
2021,165934523,4
2021,163522908,4
2021,165934565,5
2021,163523111,5
2021,154548986,5
2021,163523115,5
2021,163523440,5
2021,150969174,4
2021,154549115,5
2021,154549116,4
2021,154549119,5
2021,154549131,5
2021,154549138,4
2021,154549142,5
2021,154549146,4
2021,154549147,4
2021,154651842,5
2021,158626062,4
2021,154651846,5
2021,154651861,4
2021,165946946,5
2021,154651867,4
2021,154651869,5
2021,154651870,4
2021,154651878,4
2021,154651887,4
2021,154651893,5
2021,158615221,5
2021,154651903,5
2021,154651904,5
2021,154651906,4
2021,154651908,5
2021,154634431,4
2021,155305279,4
2021,154634714,5
2021,154634736,5
2021,154634738,5
2021,154634746,5
2021,154634749,4
2021,154634751,5
2021,154634759,4
2021,154634763,4
2021,154634778,5
2021,154634779,4
2021,154635110,5
2021,158626064,5
2021,154635398,5
2021,154635399,4
2021,154635410,4
2021,154635413,5
2021,154635562,5
2021,154635563,5
2021,154656200,4
2021,154656208,4
2021,154656211,4
2021,154656215,5
2021,154656216,5
2021,154656217,5
2021,154656220,4
2021,154656224,5
2021,154656479,4
2021,154656485,5
2021,154656491,5
2021,154652567,5
2021,154652569,5
2021,158615507,5
2021,154656494,5
2021,154652895,5
2021,154652896,5
2021,155305304,4
2021,154653228,5
2021,155305552,5
2021,154653395,5
2021,154653397,4
2021,154653656,4
2021,154653657,5
2021,154653660,5
2021,154653664,4
2021,154653640,5
2021,155305554,5
2021,154654056,5
2021,155305565,5
2021,155305567,5
2021,155305568,6
2021,155305571,5
2021,155306431,5
2021,155306432,5
2021,155306433,5
2021,155306667,5
2021,155306678,4
2021,155307062,5
2021,155307064,5
2021,155307073,4
2021,155307077,5
2021,155307081,5
2021,155307121,5
2021,155307123,4
2021,155307129,4
2021,155307503,5
2021,155307509,2
2021,155307673,4
2021,155307691,5
2021,155307694,5
2021,155304066,5
2021,155304361,4
2021,155304575,5
2021,155305584,4
2021,155305841,4
2021,155305842,5
2021,155305843,5
2021,155305851,5
2021,155305852,4
2021,155306168,5
2021,155306173,4
2021,155306176,5
2021,158615962,5
2021,158615963,5
2021,158615964,5
2021,163373884,4
2021,158615967,4
2021,158615970,5
2021,150965286,5
2021,163373885,4
2021,151213431,4
2021,158615977,4
2021,150971225,4
2021,163373886,5
2021,158615982,5
2021,151211665,4
2021,150969181,4
2021,151212079,4
2021,151212077,4
2021,150969318,4
2021,150969315,4
2021,151212144,4
2021,151212145,4
2021,151212143,4
2021,150965485,4
2021,151212160,4
2021,150969325,4
2021,158616157,5
2021,151212161,4
2021,150967090,4
2021,150969354,4
2021,158616426,5
2021,158616428,5
2021,158616430,4
2021,158616433,5
2021,158616435,5
2021,151212269,4
2021,150965539,4
2021,158616662,4
2021,151212320,5
2021,158616664,5
2021,151212332,4
2021,158616675,5
2021,151212335,4
2021,158616676,4
2021,150967144,4
2021,151211964,5
2021,158616858,5
2021,151211980,5
2021,158616859,5
2021,158616862,5
2021,150967039,5
2021,150967040,5
2021,150965428,4
2021,150967106,4
2021,150967107,4
2021,158617361,5
2021,154544412,2
2021,154544412,3
2021,150969347,4
2021,150965515,4
2021,150965516,3
2021,151212238,4
2021,158618174,5
2021,158618179,4
2021,151213088,4
2021,158618186,5
2021,150969351,4
2021,158618149,5
2021,158618662,5
2021,158618635,5
2021,150967118,4
2021,151212259,5
2021,150967120,4
2021,158615040,4
