data_year,criminal_act_id,offense_id
2021,9,172874332
2021,9,172874363
2021,9,172874365
2021,9,172874369
2021,9,172874372
2021,9,172874659
2021,9,172874670
2021,9,172874684
2021,6,172874691
2021,9,172874692
2021,9,172874714
2021,9,172875239
2021,9,172890170
2021,9,172887158
2021,9,172887161
2021,9,172887165
2021,9,172887167
2021,6,172887344
2021,6,172887448
2021,9,172887449
2021,9,172887450
2021,9,172887451
2021,9,172887452
2021,9,177653778
2021,6,172887456
2021,9,172887457
2021,9,172887458
2021,1,172888017
2021,9,172888297
2021,6,172901630
2021,9,172901631
2021,9,172901932
2021,6,172902493
2021,9,172902731
2021,6,172902733
2021,9,172902734
2021,9,172902738
2021,9,172902746
2021,9,172902706
2021,9,172902710
2021,9,172902884
2021,6,172902885
2021,9,172902889
2021,9,172902890
2021,9,177653894
2021,1,180245598
2021,6,180245610
2021,8,177653902
2021,6,177814137
2021,9,177653907
2021,9,177713259
2021,9,177713263
2021,8,177713267
2021,9,177713636
2021,9,177653911
2021,9,177653927
2021,9,177654176
2021,6,177654178
2021,2,177654179
2021,9,177654180
2021,9,177654181
2021,9,177654182
2021,9,177654322
2021,9,177654323
2021,9,177654317
2021,6,177654319
2021,9,177654275
2021,6,180247808
2021,8,177719240
2021,9,177719241
2021,9,177719242
2021,9,177719243
2021,9,177719368
2021,9,177719477
2021,9,177719478
2021,1,177719480
2021,9,177719481
2021,9,177719482
2021,9,177719489
2021,9,177719504
2021,9,177719511
2021,9,177720011
2021,9,177720021
2021,9,177720032
2021,9,177720066
2021,9,177720071
2021,9,177720098
2021,9,177720117
2021,9,180247850
2021,9,177720925
2021,9,177720926
2021,9,177717834
2021,6,177814362
2021,9,177814364
2021,6,177814367
2021,9,180247878
2021,6,180247896
2021,9,177814379
2021,9,177814384
2021,6,177814416
2021,9,177814419
2021,6,177814421
2021,9,177814423
2021,6,177814425
2021,9,177814430
2021,5,177814431
2021,8,177814388
2021,9,177814389
2021,9,177811235
2021,6,177811236
2021,9,177811237
2021,6,177811238
2021,4,177811239
2021,6,180247962
2021,9,177811252
2021,9,177811253
2021,9,177811269
2021,9,180249203
2021,9,172858994
2021,9,172858995
2021,9,172859054
2021,9,172859058
2021,9,172859059
2021,9,172859042
2021,9,172859044
2021,9,172859046
2021,9,177640444
2021,9,172859050
2021,9,172859078
2021,9,177642376
2021,9,172859117
2021,9,172858033
2021,9,172858013
2021,9,172859102
2021,9,172859104
2021,9,172859107
2021,9,172859015
2021,9,177640451
2021,6,177640453
2021,9,177640454
2021,9,172858313
2021,9,172858337
2021,9,172858333
2021,9,172858334
2021,9,172858359
2021,9,172858417
2021,9,172858419
2021,9,172858280
2021,9,172858281
2021,9,172858282
2021,9,172858286
2021,9,172858288
2021,9,172858290
2021,9,172930879
2021,9,172858306
2021,9,172858307
2021,9,172858324
2021,9,172858391
2021,9,172858392
2021,9,172858394
2021,9,172858343
2021,9,172858345
2021,9,180237360
2021,9,172858372
2021,9,172858374
2021,9,172858376
2021,9,172858379
2021,9,172858381
2021,9,177644724
2021,9,177644734
2021,9,172860019
2021,9,177644132
2021,9,177644133
2021,9,177640055
2021,9,172860061
2021,9,172859363
2021,9,172859364
2021,9,172859307
2021,9,172859956
2021,9,172859957
2021,9,172860256
2021,9,172932430
2021,9,172860149
2021,9,172860151
2021,9,172860152
2021,9,172860177
2021,9,172860185
2021,9,172860223
2021,9,172860225
2021,9,172860229
2021,9,172860239
2021,9,172860373
2021,9,177639819
2021,9,177639830
2021,9,177639832
2021,9,177639835
2021,9,177639863
2021,9,177717844
2021,9,177717845
2021,9,172863003
2021,9,172863197
2021,9,172863214
2021,9,172863227
2021,9,172863521
2021,9,172863525
2021,9,172863530
2021,9,172863532
2021,9,172903219
2021,6,172903220
2021,9,172903221
2021,9,172863533
2021,9,172863538
2021,9,172861582
2021,9,172861586
2021,9,172861591
2021,9,172861594
2021,9,172870454
2021,9,172861884
2021,9,172861890
2021,9,172861907
2021,9,177640305
2021,9,172861909
2021,9,177811510
2021,9,172862176
2021,9,172862379
2021,9,177640314
2021,9,172862394
2021,9,172862405
2021,9,172862604
2021,9,172862605
2021,9,172862609
2021,9,172862615
2021,9,172863038
2021,9,177642482
2021,9,172863406
2021,9,172863409
2021,9,172863415
2021,9,172863416
2021,9,172863423
2021,9,172863382
2021,9,172863976
2021,9,172864003
2021,9,172864011
2021,9,172863892
2021,9,177649554
2021,9,172864298
2021,9,177640340
2021,9,172864326
2021,9,172864327
2021,9,177640533
2021,9,177640574
2021,9,177640621
2021,9,172868380
2021,9,172868388
2021,9,172863580
2021,9,172863585
2021,9,172863832
2021,9,172863846
2021,9,172864614
2021,9,172861189
2021,9,177640589
2021,9,172861191
2021,9,180222998
2021,9,172861376
2021,9,172861379
2021,9,172861383
2021,9,172861384
2021,9,172861560
2021,9,172861564
2021,9,172861803
2021,9,172861826
2021,9,172862161
2021,9,177717849
2021,9,172862865
2021,9,172862912
2021,9,172863369
2021,9,172863606
2021,9,172864291
2021,9,172864622
2021,9,172864623
2021,9,177640702
2021,9,177640705
2021,9,172864897
2021,9,172861211
2021,9,172861422
2021,9,172861392
2021,9,172865806
2021,9,172865825
2021,9,177717853
2021,9,172865827
2021,9,177640708
2021,9,172865829
2021,9,177640711
2021,9,172865983
2021,9,172866235
2021,9,172866238
2021,9,172866254
2021,9,172866261
2021,9,172866263
2021,9,172866268
2021,9,172866490
2021,9,177641055
2021,9,172866690
2021,9,172866668
2021,9,177642495
2021,9,177641202
2021,9,177641207
2021,9,172866098
2021,9,172866394
2021,9,177811529
2021,9,172866626
2021,9,172866807
2021,9,177642498
2021,9,172866783
2021,9,172866785
2021,9,172867123
2021,9,172867126
2021,9,177642499
2021,9,177642500
2021,9,172932795
2021,9,172932800
2021,9,177642502
2021,9,172932954
2021,9,172932957
2021,9,172932960
2021,9,177642507
2021,9,172930840
2021,9,172868837
2021,9,172868842
2021,9,172868849
2021,9,177717930
2021,9,172868854
2021,9,177642512
2021,9,172868800
2021,9,172868808
2021,9,177642516
2021,9,177717933
2021,9,172865048
2021,9,177642524
2021,9,172865054
2021,9,177645732
2021,9,172865069
2021,9,172865075
2021,9,172865082
2021,9,172865088
2021,9,172865315
2021,9,172865319
2021,9,172865328
2021,9,172865343
2021,9,172865351
2021,9,172865363
2021,9,177811777
2021,9,172869524
2021,9,172869867
2021,9,172869870
2021,9,172869975
2021,9,172870000
2021,9,172870002
2021,9,172870003
2021,9,172870005
2021,9,172870006
2021,9,172870011
2021,9,177642522
2021,9,177642525
2021,9,177642533
2021,9,172879818
2021,9,177642543
2021,9,172869205
2021,9,172869217
2021,9,172869398
2021,9,172869933
2021,9,172869959
2021,9,180222945
2021,9,177645472
2021,9,172870111
2021,9,172870118
2021,9,172870127
2021,9,172870715
2021,9,172870717
2021,9,172870721
2021,9,172870726
2021,9,165470535
2021,9,172870736
2021,9,172871087
2021,9,172871218
2021,9,172871593
2021,9,172869401
2021,9,172869413
2021,9,177645488
2021,9,172869808
2021,9,172869810
2021,9,172869814
2021,9,172869819
2021,9,172879864
2021,9,172869828
2021,9,172869831
2021,9,177811783
2021,9,177645554
2021,9,177744251
2021,9,177645521
2021,9,172870277
2021,9,172870305
2021,9,172870613
2021,9,177649573
2021,9,172871405
2021,9,172871410
2021,9,172871419
2021,9,172869132
2021,9,177645541
2021,9,165221833
2021,6,165470537
2021,6,165470538
2021,9,172869989
2021,9,165221842
2021,9,172869990
2021,9,165470599
2021,8,165470600
2021,9,172870470
2021,9,172870471
2021,9,177645684
2021,9,172870882
2021,9,177645747
2021,9,177645750
2021,9,177645756
2021,9,177645767
2021,9,172880823
2021,9,172880826
2021,9,172880744
2021,9,172881368
2021,9,172881374
2021,9,172883326
2021,9,177654390
2021,9,172883598
2021,9,172883600
2021,9,172883605
2021,9,172883965
2021,9,172883967
2021,9,177811808
2021,9,172884308
2021,6,177744262
2021,9,172884316
2021,9,177744263
2021,9,172877200
2021,9,172877206
2021,9,172877223
2021,9,172879063
2021,9,172879065
2021,9,172879887
2021,9,172880292
2021,9,172880754
2021,9,172880778
2021,9,172881418
2021,9,172882849
2021,9,172883982
2021,9,172883986
2021,9,172934387
2021,6,165222914
2021,9,165222915
2021,9,172934388
2021,9,172934389
2021,9,172934415
2021,9,165471948
2021,9,172934424
2021,9,172934425
2021,9,172934427
2021,9,172934432
2021,9,172934561
2021,9,172934572
2021,9,172934575
2021,9,172876883
2021,9,165471858
2021,9,165471859
2021,9,165496692
2021,9,172876884
2021,9,172877247
2021,9,172877256
2021,9,177713629
2021,9,172877923
2021,9,172878441
2021,9,172878461
2021,9,172878476
2021,9,177649102
2021,3,168812615
2021,9,165222921
2021,6,177657396
2021,9,172879907
2021,9,165224535
2021,9,165496695
2021,9,172879911
2021,9,172879915
2021,9,165496778
2021,9,172879922
2021,9,165222916
2021,9,165224563
2021,9,177649106
2021,9,165496782
2021,9,165496785
2021,9,177657397
2021,9,165496787
2021,9,177649107
2021,9,177649167
2021,9,168812617
2021,6,165496815
2021,9,172879942
2021,9,165496817
2021,9,165496811
2021,9,177649174
2021,9,177649211
2021,9,177649242
2021,9,177718063
2021,9,177649244
2021,9,177649246
2021,9,172889423
2021,9,172889433
2021,9,177650190
2021,9,172889732
2021,9,172889935
2021,6,177648972
2021,9,172889940
2021,9,168893048
2021,6,177813675
2021,9,172889945
2021,9,168812638
2021,9,165496970
2021,8,165500503
2021,9,177649713
2021,9,165500506
2021,9,168812640
2021,9,177649714
2021,9,172889946
2021,9,165497008
2021,9,172889952
2021,9,168848550
2021,9,172889959
2021,6,168848553
2021,6,172884696
2021,9,177718065
2021,6,168893049
2021,9,168918782
2021,9,165497069
2021,9,168817863
2021,3,180222875
2021,6,168818021
2021,9,168893051
2021,9,168818065
2021,9,172889981
2021,9,172889984
2021,9,168818071
2021,9,172887175
2021,9,177813678
2021,9,168818074
2021,9,168893227
2021,6,168893228
2021,6,168893229
2021,9,168893230
2021,9,172884700
2021,9,177811818
2021,9,172887185
2021,9,168893254
2021,9,172884706
2021,9,168893256
2021,9,168918786
2021,9,172887189
2021,9,172887347
2021,9,168893261
2021,9,168893262
2021,9,168893283
2021,9,168919499
2021,9,168919500
2021,9,172884709
2021,9,172887476
2021,9,172887484
2021,9,172887485
2021,9,172887486
2021,9,172887488
2021,9,172887719
2021,9,172887720
2021,9,172887721
2021,9,172887731
2021,9,172887735
2021,9,172887738
2021,9,172887744
2021,9,172887746
2021,6,177745559
2021,6,177745560
2021,9,172887747
2021,9,172887760
2021,9,172888020
2021,9,172888021
2021,9,172888022
2021,9,172888023
2021,9,172888310
2021,9,177654801
2021,9,177666040
2021,9,172888496
2021,9,177745408
2021,9,172884710
2021,8,177813682
2021,9,177745418
2021,9,172888505
2021,9,172888509
2021,9,172888510
2021,9,172888514
2021,9,172888515
2021,9,172888718
2021,9,172888726
2021,9,172888727
2021,9,172888729
2021,9,177654870
2021,9,168920167
2021,9,172900895
2021,9,177745420
2021,9,172884715
2021,9,172900898
2021,9,172900902
2021,9,177666041
2021,9,177666043
2021,9,172901060
2021,9,177658078
2021,9,172901065
2021,9,172901340
2021,9,172877958
2021,9,172901376
2021,9,172901640
2021,9,172901791
2021,9,177654370
2021,9,172901946
2021,9,172901956
2021,9,172901957
2021,9,172901992
2021,9,172902495
2021,9,172902512
2021,9,172902711
2021,9,172903273
2021,9,172903274
2021,9,172903279
2021,9,172899701
2021,9,172900179
2021,9,172900180
2021,9,172900188
2021,9,172900193
2021,9,172900194
2021,9,172900615
2021,9,177812101
2021,9,172900622
2021,9,172900624
2021,9,172900625
2021,9,172900633
2021,9,172900640
2021,9,172900649
2021,9,172900669
2021,9,172900904
2021,9,172933275
2021,5,177814083
2021,9,177814084
2021,9,180222249
2021,9,172879170
2021,9,172879173
2021,9,177658103
2021,9,177658106
2021,6,177733542
2021,9,177658108
2021,9,180222251
2021,9,177650193
2021,9,177649609
2021,9,172933277
2021,9,172933278
2021,9,172933296
2021,9,172933297
2021,9,172933299
2021,9,172933305
2021,9,177649613
2021,9,177666046
2021,6,177649614
2021,9,177649615
2021,9,177649616
2021,9,172933307
2021,9,177649619
2021,9,177718072
2021,9,172933318
2021,9,177658536
2021,9,177735034
2021,9,172933546
2021,9,177649623
2021,9,177649624
2021,9,177735037
2021,9,172933556
2021,9,177654789
2021,9,177654790
2021,9,172933561
2021,9,177654794
2021,9,177653245
2021,9,177653246
2021,9,177653247
2021,9,177653249
2021,9,177653252
2021,9,177718074
2021,9,177654009
2021,9,177654012
2021,9,177666414
2021,9,177654116
2021,9,177666415
2021,9,177654119
2021,9,177666417
2021,9,177666418
2021,9,177654137
2021,9,177658487
2021,6,177735039
2021,9,177735040
2021,9,177666799
2021,9,177658711
2021,9,177658712
2021,9,177735045
2021,9,177654138
2021,9,180222262
2021,9,177654327
2021,9,177658720
2021,9,177658723
2021,6,177735004
2021,9,177735005
2021,9,177653731
2021,9,177735010
2021,6,177735011
2021,9,177814680
2021,6,180222277
2021,9,177653739
2021,9,180222291
2021,9,177659053
2021,9,177659680
2021,9,177735229
2021,9,177735233
2021,9,177659683
2021,9,177718080
2021,9,177659691
2021,9,177659778
2021,9,177659956
2021,9,177659962
2021,9,177659964
2021,9,177660242
2021,9,177737701
2021,9,177737703
2021,9,177659195
2021,6,180222313
2021,9,180222314
2021,9,177659198
2021,9,177659200
2021,6,177737704
2021,9,177737706
2021,9,177660246
2021,9,177660247
2021,9,177660353
2021,9,177660360
2021,9,177718141
2021,9,177660361
2021,9,177660364
2021,9,177660365
2021,9,177660390
2021,9,177660391
2021,9,177660393
2021,9,177660394
2021,9,177654038
2021,9,177654744
2021,9,177811362
2021,9,177738910
2021,9,177738912
2021,9,177811364
2021,9,177654746
2021,9,177653554
2021,9,177811369
2021,9,177811370
2021,9,177811371
2021,6,177811372
2021,9,177738915
2021,9,177812360
2021,9,177718214
2021,9,177718393
2021,9,177740419
2021,9,177811376
2021,9,177811377
2021,9,177811380
2021,9,177718398
2021,9,177718399
2021,9,177718445
2021,9,177718583
2021,9,177718596
2021,9,177718599
2021,9,177718731
2021,9,177718771
2021,9,177718772
2021,9,177742403
2021,9,180247585
2021,9,177742405
2021,6,177811381
2021,9,177718774
2021,9,177718785
2021,9,177718829
2021,9,177718830
2021,9,177812402
2021,9,177718868
2021,9,177718983
2021,9,177719386
2021,9,177743398
2021,6,180222245
2021,9,180222246
2021,9,177811387
2021,9,177811390
2021,9,177719420
2021,6,177811392
2021,9,180222250
2021,9,180222255
2021,9,177719563
2021,6,180222259
2021,9,180222599
2021,9,177814074
2021,9,177814243
2021,9,177814245
2021,9,177719573
2021,9,177720158
2021,9,177814669
2021,6,177811268
2021,9,177812409
2021,9,180222404
2021,9,177720695
2021,9,177720700
2021,9,177720764
2021,6,165470607
2021,9,165470605
2021,6,165470606
2021,9,165219478
2021,9,177720775
2021,9,165470608
2021,9,165217761
2021,6,165470609
2021,6,165470610
2021,9,177720777
2021,9,177718266
2021,9,165470613
2021,9,165470612
2021,9,177718284
2021,9,165217762
2021,9,165217763
2021,6,165470617
2021,9,165217769
2021,9,177813191
2021,9,165219486
2021,9,165470651
2021,6,165217771
2021,6,165219503
2021,9,165217797
2021,9,165217810
2021,9,165219520
2021,6,165221871
2021,9,165470452
2021,6,165470459
2021,9,165219436
2021,9,177813192
2021,9,177813240
2021,9,177813242
2021,9,177813244
2021,9,177813245
2021,9,177814180
2021,9,177814402
2021,9,177814432
2021,9,177814550
2021,9,177814800
2021,9,177811536
2021,9,177811538
2021,9,177811788
2021,9,177811793
2021,9,177812113
2021,9,177812567
2021,9,165217711
2021,6,165219437
2021,6,165219438
2021,9,177812589
2021,9,165221818
2021,9,165217721
2021,9,165219443
2021,9,177812591
2021,9,177812914
2021,9,177813211
2021,9,165470509
2021,9,177813399
2021,6,165219453
2021,9,165470513
2021,9,165470517
2021,9,165222934
2021,9,180249358
2021,9,165472628
2021,9,165472557
2021,9,177813779
2021,9,165494192
2021,9,177813956
2021,9,165494221
2021,9,177811025
2021,6,165223862
2021,9,165494219
2021,9,165472895
2021,9,177811284
2021,9,177811562
2021,9,177811571
2021,9,177811542
2021,9,177811800
2021,9,177811801
2021,9,177811802
2021,9,177813573
2021,9,177813580
2021,9,177813587
2021,9,168920757
2021,10,165472896
2021,9,177813589
2021,9,165472727
2021,9,165472183
2021,9,177813812
2021,9,165220699
2021,9,165472056
2021,9,165223253
2021,9,180249504
2021,9,165223254
2021,9,177814005
2021,9,177814009
2021,9,165472857
2021,9,177812047
2021,9,165472856
2021,9,165472898
2021,9,165497076
2021,9,177812056
2021,9,165220736
2021,9,165472726
2021,9,165220830
2021,9,177812060
2021,9,165223214
2021,9,177812067
2021,9,165224631
2021,9,168818082
2021,9,177812079
2021,9,165224633
2021,9,165496465
2021,9,177812080
2021,9,165496480
2021,9,177812761
2021,9,165224470
2021,6,165224482
2021,9,177812763
2021,9,177812766
2021,9,165496541
2021,9,177812771
2021,9,172903301
2021,9,177812772
2021,9,172880039
2021,9,177812785
2021,8,165496540
2021,9,177812792
2021,1,165496556
2021,9,177812873
2021,9,165496576
2021,9,165496621
2021,9,165224516
2021,9,165496640
2021,9,177812908
2021,9,177812910
2021,9,177813156
2021,9,180249561
2021,6,165496656
2021,9,165224527
2021,9,165496652
2021,9,180250415
2021,9,180251609
2021,9,168818084
2021,9,180251630
2021,9,180234105
2021,9,168818048
2021,9,168818049
2021,9,168920759
2021,9,168815113
2021,6,168815117
2021,9,168815120
2021,9,168815122
2021,9,168815123
2021,9,168815156
2021,9,168815157
2021,9,168815158
2021,9,168815381
2021,9,168815382
2021,9,168815390
2021,9,168920763
2021,6,168815875
2021,9,168816078
2021,9,168816082
2021,9,168816024
2021,9,168816027
2021,9,168816038
2021,9,168816239
2021,6,172891603
2021,9,168893287
2021,9,180250448
2021,9,168893293
2021,6,165217498
2021,9,168864584
2021,9,165469873
2021,6,165219262
2021,6,165219263
2021,6,165469880
2021,6,165217504
2021,9,165221664
2021,8,165469877
2021,6,165469878
2021,9,165219264
2021,6,165469886
2021,9,165469896
2021,8,165221668
2021,6,165221669
2021,9,165221685
2021,6,165469971
2021,9,168823667
2021,9,165219278
2021,6,165469936
2021,6,165469942
2021,9,165217525
2021,9,165217526
2021,6,172888739
2021,2,165222787
2021,6,165471080
2021,9,165471507
2021,9,168892163
2021,9,168892293
2021,2,168892294
2021,9,168892295
2021,9,168920764
2021,9,165471540
2021,9,168892298
2021,2,165220393
2021,6,172891604
2021,6,165494685
2021,6,165494686
2021,6,165494687
2021,6,165222662
2021,6,165471098
2021,5,172888741
2021,8,165471174
2021,6,165471175
2021,6,165222779
2021,9,165471104
2021,9,165471170
2021,9,165471137
2021,9,165471081
2021,6,165471541
2021,9,165494678
2021,9,165222775
2021,9,165220410
2021,6,165471146
2021,9,165471198
2021,6,165471199
2021,6,165471201
2021,2,165471532
2021,9,165220422
2021,6,165471561
2021,6,165471529
2021,6,172888742
2021,3,168892267
2021,8,165224095
2021,6,165224096
2021,6,165224097
2021,9,168823672
2021,9,168823673
2021,9,165494690
2021,9,165494696
2021,6,165494699
2021,6,165494700
2021,9,165224106
2021,6,168823676
2021,6,165494744
2021,9,165494749
2021,2,168823681
2021,9,168920923
2021,9,168892303
2021,9,168892306
2021,9,168892454
2021,9,168892458
2021,9,168892461
2021,9,168892462
2021,9,168892399
2021,6,168901815
2021,9,168901817
2021,9,168901819
2021,9,168901820
2021,9,168901856
2021,9,168901893
2021,9,168901895
2021,9,168901898
2021,2,168823684
2021,8,165494403
2021,6,165494404
2021,9,165500404
2021,6,168920932
2021,6,172903309
2021,9,165494414
2021,6,172903312
2021,6,165494421
2021,6,168823686
2021,9,168917272
2021,9,168917273
2021,9,168917274
2021,9,165223833
2021,9,168917275
2021,9,168917276
2021,6,168823690
2021,9,168917610
2021,9,168917612
2021,9,168917614
2021,6,165494471
2021,6,165494472
2021,9,165500419
2021,9,165224064
2021,6,168823694
2021,9,168823698
2021,3,168823874
2021,8,168823875
2021,2,168823877
2021,9,168823882
2021,9,168823883
2021,9,168824068
2021,6,168824070
2021,6,168824135
2021,9,168824138
2021,9,168824139
2021,6,168824143
2021,9,168824149
2021,9,168824427
2021,9,168918117
2021,9,168824823
2021,9,168918099
2021,9,168918100
2021,9,168918142
2021,9,168824825
2021,9,168918143
2021,9,168918351
2021,2,168824827
2021,9,168918352
2021,9,168918353
2021,6,168824828
2021,6,168824829
2021,9,172903315
2021,9,168824838
2021,9,168918355
2021,9,168918357
2021,9,168918358
2021,9,168918360
2021,8,168824854
2021,9,168918577
2021,9,168918789
2021,6,168824855
2021,9,168824858
2021,9,168918791
2021,9,168824859
2021,9,168918794
2021,6,168918795
2021,9,168918796
2021,6,168824860
2021,9,168892373
2021,9,168918801
2021,9,168918804
2021,9,168918832
2021,9,168918840
2021,9,168918841
2021,9,172903319
2021,9,168919021
2021,9,172880046
2021,9,172880384
2021,9,172880915
2021,9,172880917
2021,9,172880921
2021,9,172880928
2021,9,172880932
2021,9,172881533
2021,9,172881539
2021,9,172882144
2021,9,172882943
2021,6,172882947
2021,9,172882949
2021,9,172882963
2021,9,172882969
2021,9,172882972
2021,9,172882975
2021,9,172883370
2021,6,172883372
2021,9,172883373
2021,9,172883375
2021,9,172883377
2021,9,172883378
2021,9,172883379
2021,7,172883381
2021,9,172884079
2021,6,172891868
2021,9,172884083
2021,9,177659491
2021,9,172884035
2021,9,172884036
2021,9,172891898
2021,9,172884037
2021,6,177811343
2021,9,172884040
2021,9,172884331
2021,9,172892120
2021,9,172892124
2021,9,172892644
2021,9,172892652
2021,9,172892653
2021,6,177811346
2021,9,172892656
2021,9,172892958
2021,9,172893225
2021,6,172893227
2021,9,172893498
2021,9,168821605
2021,9,168892419
2021,9,177659493
2021,9,172893504
2021,2,168892565
2021,9,172934228
2021,2,168892567
2021,9,172934230
2021,6,168865833
2021,9,172934231
2021,9,172934232
2021,9,172934235
2021,9,172934353
2021,9,172934458
2021,6,168864585
2021,9,172934613
2021,6,177743415
2021,9,172934721
2021,9,172934964
2021,9,172935152
2021,9,172903324
2021,9,172903326
2021,9,172903328
2021,6,172899470
2021,9,172899755
2021,9,172899757
2021,9,172899759
2021,9,172899761
2021,9,172899762
2021,9,172899764
2021,9,172899766
2021,9,172899769
2021,9,172899772
2021,9,172899824
2021,9,172900040
2021,9,172900470
2021,9,172900725
2021,9,172900728
2021,9,172900734
2021,9,172900737
2021,9,177811347
2021,9,172900744
2021,9,172900752
2021,9,172900967
2021,9,172901175
2021,9,172901176
2021,9,172901179
2021,9,168892194
2021,9,172901181
2021,9,168892308
2021,9,168892313
2021,9,177659717
2021,9,168892314
2021,9,168892317
2021,6,168892318
2021,6,168892337
2021,9,177659724
2021,9,168892339
2021,9,177659725
2021,2,168892400
2021,9,177659726
2021,8,168892402
2021,9,177659729
2021,6,168892403
2021,9,168892576
2021,9,177659732
2021,9,177659735
2021,9,177659739
2021,9,180222514
2021,9,168892643
2021,9,177660070
2021,6,168892644
2021,6,168892645
2021,6,168892648
2021,2,168892650
2021,9,168892655
2021,9,177660079
2021,9,168892656
2021,9,169569353
2021,9,177660304
2021,9,177660306
2021,9,177660307
2021,9,168916356
2021,9,177657140
2021,9,177657399
2021,9,168892711
2021,6,168916359
2021,6,177744267
2021,9,177657401
2021,6,168892790
2021,9,168892870
2021,6,177657405
2021,9,168916429
2021,9,177657653
2021,9,177657657
2021,9,177659754
2021,6,168892917
2021,9,177745442
2021,9,177745462
2021,9,168916431
2021,6,168892940
2021,9,168916469
2021,9,168916470
2021,9,169569354
2021,9,168916600
2021,6,168916602
2021,6,168916604
2021,9,168916605
2021,6,172888747
2021,9,168916631
2021,9,168916633
2021,9,168916634
2021,9,169569666
2021,9,168916637
2021,9,168916638
2021,9,168916640
2021,6,168916642
2021,9,168916089
2021,9,168916096
2021,9,168916099
2021,9,168916102
2021,9,168916105
2021,9,177746481
2021,6,168916107
2021,9,168916110
2021,9,177732777
2021,9,168916111
2021,9,177733061
2021,6,168916123
2021,9,177733066
2021,9,177733284
2021,9,177733288
2021,9,177733291
2021,6,168916125
2021,9,168925764
2021,6,177733550
2021,6,169569667
2021,9,177733621
2021,9,177733624
2021,9,168925768
2021,9,168925772
2021,9,168925909
2021,9,168926089
2021,9,177807886
2021,9,169569668
2021,6,177811691
2021,6,169570324
2021,9,177735050
2021,6,169570663
2021,9,177735325
2021,9,169571050
2021,9,177737712
2021,9,177737716
2021,9,177737718
2021,9,169571056
2021,9,177738712
2021,9,169571010
2021,6,177740421
2021,6,169571017
2021,6,177740422
2021,9,177740424
2021,9,177740430
2021,9,169571020
2021,9,177811698
2021,9,169571021
2021,9,169571023
2021,9,177734987
2021,9,169571024
2021,6,177811702
2021,9,169571438
2021,6,177811708
2021,6,177811709
2021,6,177811710
2021,6,177811711
2021,6,177811712
2021,6,177811713
2021,6,177811714
2021,9,169571446
2021,6,177811715
2021,9,169571448
2021,9,180222530
2021,6,177811719
2021,9,169571449
2021,9,169571451
2021,9,177811722
2021,6,169571456
2021,6,169571457
2021,9,169572056
2021,6,169572060
2021,9,177812279
2021,2,177812280
2021,9,177812461
2021,9,177812668
2021,9,169572062
2021,9,177812669
2021,9,169572063
2021,9,177812670
2021,9,169572067
2021,6,180222531
2021,9,180222537
2021,9,169572069
2021,6,177812673
2021,9,169572075
2021,9,177812678
2021,9,180222539
2021,6,177813054
2021,9,169572077
2021,9,177813317
2021,6,169572746
2021,9,177813319
2021,9,177813320
2021,9,177813322
2021,9,180222550
2021,9,177813326
2021,9,177813327
2021,9,177813500
2021,9,177813501
2021,9,177813650
2021,9,177813651
