data_year,weapon_id,offense_id,nibrs_weapon_id
2021,41,168901820,
2021,41,168901856,
2021,41,168901893,
2021,38,168901895,
2021,42,168920927,
2021,7,168920932,
2021,1,165217498,
2021,7,168917274,
2021,41,168917275,
2021,41,168917610,
2021,39,168917614,
2021,41,168918117,
2021,41,168918099,
2021,41,168918100,
2021,41,168918142,
2021,41,168918143,
2021,41,168918351,
2021,41,168918352,
2021,21,168918353,
2021,41,172903315,
2021,41,168918355,
2021,41,168918357,
2021,41,168918358,
2021,42,168918360,
2021,41,168918577,
2021,41,168918789,
2021,1,168918795,
2021,41,168918796,
2021,41,168918801,
2021,42,168918803,
2021,42,165469873,
2021,41,165219264,
2021,41,168918832,
2021,41,168918840,
2021,41,168918841,
2021,41,165469896,
2021,42,172903319,
2021,41,168919021,
2021,41,165221685,
2021,41,172880046,
2021,41,172880384,
2021,41,172880915,
2021,41,172880917,
2021,42,165469971,
2021,31,168823667,
2021,41,172880928,
2021,42,172880932,
2021,41,172881533,
2021,41,172881539,
2021,41,165217525,
2021,41,172882144,
2021,41,172882943,
2021,41,172882949,
2021,41,172882969,
2021,41,165217526,
2021,41,172882975,
2021,41,165471540,
2021,21,172883370,
2021,41,172883375,
2021,41,172883377,
2021,42,165494685,
2021,41,165471170,
2021,41,172884079,
2021,41,172884083,
2021,42,177659491,
2021,41,165471137,
2021,41,172884036,
2021,42,172891898,
2021,41,172884037,
2021,41,165471081,
2021,41,172884040,
2021,42,165494678,
2021,41,165220410,
2021,39,172884331,
2021,41,172892120,
2021,41,172892124,
2021,41,165471198,
2021,41,165220422,
2021,41,172892644,
2021,3,172888742,
2021,3,168892267,
2021,1,165224096,
2021,42,172892653,
2021,41,168823672,
2021,41,172892656,
2021,42,168823673,
2021,41,165494690,
2021,41,165494696,
2021,41,172892958,
2021,38,172893225,
2021,1,165494699,
2021,42,165494749,
2021,41,172893498,
2021,39,177659493,
2021,41,172893504,
2021,41,172934228,
2021,39,172934230,
2021,41,172934231,
2021,41,172934232,
2021,41,172934235,
2021,41,172934353,
2021,41,172934458,
2021,41,172934613,
2021,41,165500404,
2021,5,177743415,
2021,41,172934721,
2021,41,172935152,
2021,41,172903324,
2021,41,172903326,
2021,1,172903328,
2021,41,165494414,
2021,1,165494421,
2021,41,172899757,
2021,41,165224064,
2021,41,172899761,
2021,39,172899762,
2021,41,172899764,
2021,41,172899766,
2021,41,172899769,
2021,41,172899824,
2021,21,172900040,
2021,38,172900470,
2021,41,172900725,
2021,42,168823883,
2021,41,172900734,
2021,41,172900737,
2021,21,177811347,
2021,41,172900752,
2021,42,168824068,
2021,41,172901175,
2021,41,168824138,
2021,41,172901176,
2021,41,172901179,
2021,41,172901181,
2021,41,168824139,
2021,41,168824149,
2021,41,177659717,
2021,41,177659724,
2021,41,168824427,
2021,41,177659725,
2021,41,177659726,
2021,41,177659729,
2021,42,168824823,
2021,41,177659732,
2021,41,177659735,
2021,41,177659739,
2021,38,168824825,
2021,41,168824858,
2021,42,180222514,
2021,41,177660079,
2021,42,168824859,
2021,41,168821605,
2021,41,177657140,
2021,42,177657399,
2021,21,177744267,
2021,41,168892419,
2021,38,177657401,
2021,38,168892194,
2021,42,177657406,
2021,41,177657653,
2021,41,177657657,
2021,41,177659754,
2021,41,177745442,
2021,41,177745462,
2021,39,177732777,
2021,41,177733061,
2021,41,177733066,
2021,1,177733284,
2021,42,177733255,
2021,41,177733621,
2021,42,177733624,
2021,41,177735325,
2021,41,177737712,
2021,39,177737716,
2021,41,177737718,
2021,41,177738712,
2021,41,177740430,
2021,41,177811698,
2021,41,177734987,
2021,41,180222530,
2021,41,177811722,
2021,41,177812279,
2021,41,177812668,
2021,41,177812669,
2021,41,180222537,
2021,41,177812678,
2021,41,180222539,
2021,41,177813317,
2021,41,177813319,
2021,41,177813320,
2021,42,180222550,
2021,41,177813326,
2021,41,177813327,
2021,38,177813500,
2021,21,177813501,
2021,38,177813650,
2021,41,177813651,
2021,39,177813842,
2021,41,180222562,
2021,41,180222580,
2021,41,165217755,
2021,41,165472729,
2021,41,165472881,
2021,41,165496679,
2021,41,165224536,
2021,41,165496697,
2021,41,165496699,
2021,41,165496704,
2021,41,168816739,
2021,41,168816913,
2021,41,168816916,
2021,42,168892308,
2021,38,168816920,
2021,41,168892314,
2021,41,168816924,
2021,41,168901903,
2021,41,168892317,
2021,31,168892339,
2021,41,180223164,
2021,21,180223165,
2021,1,168892403,
2021,31,168919256,
2021,41,168919256,
2021,38,168901908,
2021,41,168901909,
2021,5,168892644,
2021,21,168896864,
2021,41,168896866,
2021,41,168896868,
2021,42,168892655,
2021,41,168919262,
2021,41,168892656,
2021,41,168916356,
2021,41,168892711,
2021,31,168892870,
2021,41,168919512,
2021,41,168919790,
2021,41,168916429,
2021,21,168920177,
2021,41,168916431,
2021,41,168920446,
2021,41,169569746,
2021,41,169569751,
2021,1,168892940,
2021,21,169570063,
2021,3,168916469,
2021,41,169570431,
2021,41,168916470,
2021,41,169569354,
2021,3,169570399,
2021,42,168916600,
2021,41,168916605,
2021,41,168916631,
2021,41,172890246,
2021,41,168916633,
2021,42,169569666,
2021,41,168916637,
2021,41,172890445,
2021,1,168916638,
2021,39,168916640,
2021,41,180223329,
2021,39,168916089,
2021,41,172901508,
2021,41,168916096,
2021,42,172901514,
2021,21,180223335,
2021,41,168916099,
2021,21,180223336,
2021,41,172901515,
2021,41,172901518,
2021,41,168916105,
2021,41,168916111,
2021,41,168925764,
2021,41,177660123,
2021,21,168925768,
2021,21,180223344,
2021,21,180223346,
2021,41,168925772,
2021,41,168925909,
2021,41,169569668,
2021,41,169571050,
2021,41,177737620,
2021,41,177737622,
2021,38,177814249,
2021,41,177814275,
2021,41,177814276,
2021,31,169571010,
2021,42,169571020,
2021,41,169571021,
2021,41,169571023,
2021,41,165470657,
2021,31,165470653,
2021,31,165470655,
2021,41,169571024,
2021,38,169571446,
2021,41,165219493,
2021,41,165470661,
2021,41,169571448,
2021,42,169571449,
2021,41,169571451,
2021,41,165217785,
2021,5,169572060,
2021,41,165470690,
2021,41,165470695,
2021,21,172890447,
2021,21,172890449,
2021,7,169572063,
2021,41,165470455,
2021,41,169572067,
2021,41,169572069,
2021,41,165217734,
2021,41,169572075,
2021,41,169572077,
2021,42,169572295,
2021,42,172935131,
2021,42,165470551,
2021,42,165470569,
2021,41,169572715,
2021,31,172935133,
2021,41,172935135,
2021,7,172935136,
2021,41,172935139,
2021,41,165219507,
2021,41,165470722,
2021,42,172933685,
2021,41,165470751,
2021,41,165223041,
2021,42,172933473,
2021,42,172933917,
2021,41,165221805,
2021,41,165470485,
2021,41,165470483,
2021,42,172934435,
2021,1,168896879,
2021,38,165217748,
2021,41,172934437,
2021,21,165472960,
2021,38,165472960,
2021,21,165472962,
2021,41,172934439,
2021,41,172934442,
2021,41,165470570,
2021,41,165217750,
2021,41,172933691,
2021,42,165470572,
2021,42,165217756,
2021,41,172888751,
2021,42,172888753,
2021,42,165217766,
2021,41,172888958,
2021,41,165470640,
2021,38,172933696,
2021,41,172889120,
2021,1,165223251,
2021,42,172889123,
2021,41,172901068,
2021,1,168896882,
2021,3,172901072,
2021,41,168801362,
2021,42,172901378,
2021,41,168801364,
2021,41,172902226,
2021,41,165222989,
2021,41,168801412,
2021,42,165472983,
2021,41,172902527,
2021,41,165223301,
2021,41,165472098,
2021,1,172902531,
2021,41,165472996,
2021,5,172902716,
2021,42,165472273,
2021,42,172902896,
2021,41,165472998,
2021,21,172902897,
2021,41,165472271,
2021,41,172899977,
2021,21,165472997,
2021,41,165472732,
2021,38,172900411,
2021,21,165220751,
2021,41,168896884,
2021,21,172890453,
2021,21,172890454,
2021,42,168817108,
2021,38,172900677,
2021,42,172900683,
2021,41,177653801,
2021,41,165223057,
2021,41,165472876,
2021,41,172900869,
2021,42,172900873,
2021,41,165223056,
2021,41,172900874,
2021,3,177654218,
2021,21,172902057,
2021,41,177654288,
2021,41,165220839,
2021,3,172890455,
2021,42,177654289,
2021,41,177654298,
2021,42,168920451,
2021,42,177653028,
2021,41,168817112,
2021,41,177653481,
2021,21,168801569,
2021,41,168801570,
2021,41,168801720,
2021,41,177653605,
2021,41,177653602,
2021,41,177653824,
2021,42,177813176,
2021,41,168801735,
2021,41,177653956,
2021,41,168801914,
2021,41,177713637,
2021,41,168802048,
2021,41,168802054,
2021,42,177713690,
2021,41,168802242,
2021,41,177713774,
2021,42,168802249,
2021,41,168802253,
2021,42,177713778,
2021,42,168802474,
2021,38,177713800,
2021,21,180237314,
2021,41,168802478,
2021,41,180237314,
2021,42,177719106,
2021,41,168802740,
2021,41,168802709,
2021,42,177719109,
2021,41,177719111,
2021,41,177719115,
2021,41,177719880,
2021,21,168817113,
2021,41,168802717,
2021,41,168802722,
2021,41,168802724,
2021,31,177720517,
2021,38,168802766,
2021,41,177720568,
2021,41,168807468,
2021,41,168807596,
2021,41,177720571,
2021,31,177720751,
2021,3,177720888,
2021,42,168800805,
2021,42,168800807,
2021,41,168800942,
2021,41,168801058,
2021,41,168801062,
2021,41,177813367,
2021,41,168817119,
2021,41,168817093,
2021,38,168817095,
2021,38,168817096,
2021,41,177813389,
2021,41,168817449,
2021,42,177813752,
2021,31,168817657,
2021,41,177814177,
2021,41,168817553,
2021,41,168817555,
2021,41,168817556,
2021,41,168817559,
2021,41,168817561,
2021,41,168817565,
2021,41,168817567,
2021,41,180238964,
2021,41,168817572,
2021,41,168814166,
2021,41,168814173,
2021,3,177813948,
2021,41,168814189,
2021,41,180239009,
2021,41,168814415,
2021,41,177814182,
2021,42,168814499,
2021,41,168814501,
2021,41,177814187,
2021,41,177814548,
2021,38,168814550,
2021,41,168814586,
2021,21,168814589,
2021,41,168814557,
2021,38,165221600,
2021,41,168814775,
2021,41,168814818,
2021,41,168812163,
2021,41,168812291,
2021,41,168812292,
2021,41,168812296,
2021,41,168812311,
2021,41,168812318,
2021,38,168812323,
2021,41,168812328,
2021,41,168812329,
2021,41,168916145,
2021,41,172902061,
2021,41,168916149,
2021,38,168916164,
2021,41,180251812,
2021,41,168916170,
2021,41,168916172,
2021,41,168916173,
2021,41,168916182,
2021,38,168916192,
2021,41,168916199,
2021,39,172890457,
2021,42,168916210,
2021,41,168916211,
2021,41,168916213,
2021,38,168916215,
2021,41,168898911,
2021,41,169570404,
2021,21,168899228,
2021,41,168899250,
2021,41,168899252,
2021,41,168899260,
2021,41,168899262,
2021,41,168899264,
2021,41,168899272,
