data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2021,158614974,163525570,18,
2021,158614976,163525572,18,
2021,158614977,163525573,18,
2021,158612085,163522689,3,
2021,158612087,163522691,18,
2021,158612088,163522692,3,
2021,158612089,163522693,18,
2021,158612090,163522694,18,
2021,158612091,163522695,18,
2021,158612092,163522696,18,
2021,158612250,163522861,18,
2021,158612250,163522862,18,
2021,158612293,163522868,18,
2021,158612393,163522979,18,
2021,158612394,163522980,18,
2021,158612395,163522980,18,
2021,163370922,168229751,18,
2021,158612397,163522982,18,
2021,158612397,163522983,18,
2021,158612398,163522984,18,
2021,158612398,163522985,18,
2021,158612399,163522986,18,
2021,158612643,163523238,18,
2021,158613198,163523805,18,
2021,158625639,163536400,18,
2021,158625639,163536401,18,
2021,158625639,163536402,18,
2021,158625639,163536403,18,
2021,158625639,163536404,18,
2021,158625639,163536405,18,
2021,158625639,163536406,18,
2021,158625931,163536695,18,
2021,158626196,163536960,18,
2021,158626654,163537449,18,
2021,158626656,163537451,18,
2021,158626658,163537452,18,
2021,158626661,163537455,3,
2021,158626665,163537458,18,
2021,158626669,163537462,18,
2021,158626627,163537422,18,
2021,158626629,163537424,18,
2021,158626630,163537425,18,
2021,158626631,163537425,18,
2021,158626632,163537426,18,
2021,158626634,163537428,18,
2021,158626784,163537591,26,
2021,158626786,163537594,18,
2021,158626786,163537595,18,
2021,158626786,163537596,18,
2021,158626789,163537599,3,
2021,158626790,163537600,3,
2021,163371027,168229866,3,
2021,165940943,170780456,18,
2021,163371035,168229874,18,
2021,163371036,168229875,18,
2021,163371036,168229876,18,
2021,163371038,168229878,18,
2021,163428383,168287517,18,
2021,163428386,168287520,18,
2021,163428386,168287521,18,
2021,163428718,168287854,18,
2021,163371040,168229880,18,
2021,163371041,168229880,18,
2021,163371053,168229892,18,
2021,163371056,168229896,18,
2021,163371064,168229903,18,
2021,163371067,168229906,18,
2021,163371125,168229971,18,
2021,163371125,168229972,18,
2021,163371281,168230125,18,
2021,163371282,168230126,26,
2021,163371286,168230130,18,
2021,163371287,168230131,18,
2021,163371288,168230132,3,
2021,163371420,168230265,18,
2021,163371421,168230266,18,
2021,163371421,168230267,18,
2021,163371414,168230260,18,
2021,163371415,168230260,18,
2021,163371416,168230260,18,
2021,163371417,168230260,18,
2021,163371374,168230219,18,
2021,163433864,168293313,18,
2021,163433866,168293314,18,
2021,163433867,168293315,18,
2021,163433981,168293432,18,
2021,163434084,168293532,18,
2021,163434085,168293533,18,
2021,163434087,168293534,18,
2021,163434087,168293535,18,
2021,163434087,168293536,18,
2021,163434088,168293537,18,
2021,163434094,168293543,18,
2021,163434097,168293546,18,
2021,163434097,168293547,18,
2021,163434106,168293553,18,
2021,163434106,168293554,18,
2021,163434107,168293553,18,
2021,163434107,168293554,18,
2021,163434113,168293560,18,
2021,163434113,168293561,18,
2021,163434113,168293562,18,
2021,163434571,168294009,18,
2021,163434580,168294017,18,
2021,163434590,168294026,18,
2021,163434613,168294048,18,
2021,163434620,168294054,18,
2021,163434625,168294059,18,
2021,163434634,168294068,18,
2021,163434651,168294082,18,
2021,163434668,168294102,18,
2021,163434669,168294102,18,
2021,163435170,168294594,18,
2021,165943142,170782557,18,
2021,163435435,168294862,3,
2021,163435436,168294863,18,
2021,163432504,168291870,18,
2021,163432507,168291873,18,
2021,163523079,168384912,18,
2021,163523082,168384916,18,
2021,163523082,168384917,18,
2021,163523084,168384919,18,
2021,163523084,168384920,18,
2021,163523087,168384923,18,
2021,163523087,168384924,18,
2021,163523269,168385101,18,
2021,163523270,168385102,3,
2021,165943169,170782583,18,
2021,165943169,170782584,18,
2021,165943188,170782601,18,
2021,163523279,168385118,18,
2021,163523281,168385120,18,
2021,163523282,168385121,18,
2021,163523282,168385122,18,
2021,163523283,168385123,18,
2021,163523285,168385125,18,
2021,163523287,168385127,18,
2021,163523315,168385154,18,
2021,163523316,168385155,18,
2021,163523319,168385160,18,
2021,165943223,170782637,18,
2021,163523322,168385163,18,
2021,163523324,168385163,18,
2021,163523327,168385166,18,
2021,163523328,168385167,18,
2021,163523328,168385168,18,
2021,163523328,168385169,18,
2021,163523328,168385170,18,
2021,163523328,168385171,18,
2021,163523330,168385173,3,
2021,163523331,168385174,18,
2021,163523333,168385176,18,
2021,163523334,168385177,3,
2021,163523291,168385132,18,
2021,163523439,168385282,18,
2021,163520435,168382156,18,
2021,163520435,168382157,18,
2021,163520437,168382158,18,
2021,163520445,168382166,18,
2021,163520451,168382172,18,
2021,163520452,168382173,18,
2021,163520453,168382174,18,
2021,163520467,168382187,18,
2021,165944474,170783834,18,
2021,158601528,163512304,18,
2021,158585187,163495799,18,
2021,158585188,163495800,18,
2021,158585242,163495858,18,
2021,163357653,168216459,18,
2021,158585246,163495863,18,
2021,158585247,163495864,3,
2021,158585249,163495866,18,
2021,158585249,163495867,18,
2021,158585229,163495842,18,
2021,158585231,163495844,3,
2021,158585233,163495846,18,
2021,163358287,168217103,18,
2021,158585237,163495850,18,
2021,158585237,163495851,18,
2021,158585237,163495852,18,
2021,158585237,163495853,18,
2021,158585237,163495854,18,
2021,158585237,163495855,18,
2021,158585238,163495850,18,
2021,158585238,163495851,18,
2021,158585238,163495852,18,
2021,158585238,163495853,18,
2021,158585238,163495854,18,
2021,158585238,163495855,18,
2021,158585239,163495850,18,
2021,158585239,163495851,18,
2021,158585239,163495852,18,
2021,158585239,163495853,18,
2021,158585239,163495854,18,
2021,158585239,163495855,18,
2021,158585267,163495884,18,
2021,158585274,163495891,18,
2021,163360146,168218943,18,
2021,158585299,163495915,18,
2021,158585300,163495916,18,
2021,158584308,163494904,18,
2021,158584318,163494914,18,
2021,158584291,163494887,18,
2021,158585289,163495905,18,
2021,158585290,163495906,26,
2021,158585291,163495907,18,
2021,158585293,163495909,18,
2021,158584801,163495399,3,
2021,158585204,163495817,18,
2021,158653302,163563429,18,
2021,163358293,168217108,18,
2021,163358293,168217109,18,
2021,163358293,168217110,18,
2021,158584557,163495142,18,
2021,158584580,163495162,18,
2021,163362945,168221731,18,
2021,163362945,168221732,18,
2021,158584582,163495164,18,
2021,163361815,168220614,18,
2021,163361815,168220615,18,
2021,163361816,168220614,18,
2021,163361816,168220615,18,
2021,163361817,168220614,18,
2021,163361817,168220615,18,
2021,163361818,168220614,18,
2021,163361818,168220615,18,
2021,158584577,163495159,18,
2021,158584578,163495160,18,
2021,158584598,163495179,3,
2021,158584600,163495181,18,
2021,158584600,163495182,18,
2021,163357660,168216466,18,
2021,158584650,163495231,18,
2021,158584651,163495231,18,
2021,158584653,163495233,18,
2021,158584654,163495234,18,
2021,158584528,163495115,18,
2021,158584529,163495116,3,
2021,158584533,163495119,18,
2021,158584534,163495120,18,
2021,158584536,163495122,18,
2021,158584538,163495124,18,
2021,158653308,163563435,18,
2021,158584549,163495135,18,
2021,158584550,163495136,18,
2021,158584567,163495152,18,
2021,163362341,168221146,18,
2021,158584629,163495209,18,
2021,158584630,163495210,3,
2021,158584601,163495183,18,
2021,163358296,168217113,18,
2021,158584586,163495168,18,
2021,158584588,163495170,3,
2021,158584589,163495171,18,
2021,163357663,168216469,18,
2021,158584591,163495173,18,
2021,165932943,170772989,3,
2021,158584611,163495191,18,
2021,158584612,163495191,18,
2021,158584613,163495192,26,
2021,158584615,163495194,18,
2021,158584616,163495195,18,
2021,158584618,163495197,3,
2021,158584619,163495198,3,
2021,163362392,168221197,18,
2021,163362401,168221206,18,
2021,163362403,168221208,18,
2021,163362441,168221250,18,
2021,163362441,168221251,18,
2021,163520473,168382194,18,
2021,158586156,163496775,18,
2021,158586173,163496794,18,
2021,158586177,163496799,18,
2021,163361827,168220625,18,
2021,158586180,163496802,18,
2021,163357914,168216722,3,
2021,158586194,163496816,18,
2021,158585502,163496117,18,
2021,158585502,163496118,18,
2021,158585504,163496119,18,
2021,158585539,163496152,18,
2021,158585541,163496154,18,
2021,158585542,163496155,18,
2021,158585563,163496177,18,
2021,158585564,163496177,18,
2021,158585590,163496205,18,
2021,163357666,168216472,18,
2021,158585472,163496084,18,
2021,158585689,163496300,18,
2021,158585693,163496303,18,
2021,158585489,163496101,3,
2021,158585856,163496462,18,
2021,158585860,163496466,18,
2021,158586101,163496722,3,
2021,158586102,163496723,18,
2021,158586116,163496737,18,
2021,158586117,163496738,18,
2021,158586220,163496843,18,
2021,158586381,163497005,18,
2021,158586388,163497012,18,
2021,158586389,163497012,18,
2021,163358302,168217122,18,
2021,158654791,163564956,18,
2021,158654793,163564958,18,
2021,158586272,163496894,18,
2021,158586272,163496895,18,
2021,163357671,168216478,18,
2021,163357671,168216479,18,
2021,158586277,163496900,18,
2021,158586279,163496902,18,
2021,158586280,163496903,18,
2021,158586297,163496922,18,
2021,158586302,163496927,18,
2021,158586302,163496928,18,
2021,158586304,163496930,18,
2021,158586305,163496931,3,
2021,158586309,163496936,18,
2021,158586310,163496937,18,
2021,158586312,163496939,18,
2021,158586313,163496939,18,
2021,158586345,163496972,3,
2021,158586347,163496974,18,
2021,158586351,163496978,3,
2021,158586362,163496988,18,
2021,158586477,163497102,18,
2021,158586489,163497114,18,
2021,163357675,168216483,18,
2021,158586495,163497119,18,
2021,163357688,168216495,18,
2021,163357698,168216505,18,
2021,163357700,168216507,3,
2021,163357703,168216510,18,
2021,163432517,168291882,3,
2021,158589012,163499636,18,
2021,158589016,163499640,18,
2021,158589019,163499643,18,
2021,158589207,163499827,3,
2021,158589227,163499849,18,
2021,158589234,163499856,18,
2021,158589234,163499857,18,
2021,158589234,163499858,18,
2021,158589236,163499859,18,
2021,158589526,163500141,18,
2021,158589527,163500142,18,
2021,158589532,163500147,18,
2021,158589535,163500150,18,
2021,158589536,163500151,18,
2021,158589537,163500152,18,
2021,158589537,163500153,18,
2021,158589537,163500154,18,
2021,158589540,163500157,18,
2021,158589543,163500159,18,
2021,158589544,163500159,18,
2021,158627087,163537902,18,
2021,158627087,163537903,18,
2021,158627088,163537902,18,
2021,158627088,163537903,18,
2021,158627090,163537902,18,
2021,158627090,163537903,18,
2021,158589545,163500160,18,
2021,158589549,163500164,18,
2021,158587640,163498294,3,
2021,158587643,163498298,18,
2021,158587647,163498302,3,
2021,158587649,163498304,18,
2021,158587649,163498305,18,
2021,158596227,163506950,18,
2021,158587925,163498573,18,
2021,158587931,163498579,18,
2021,163358152,168216969,18,
2021,158587936,163498583,18,
2021,158587947,163498595,18,
2021,158587951,163498599,18,
2021,158587953,163498602,18,
2021,158587966,163498614,18,
2021,158587966,163498615,18,
2021,158587967,163498616,18,
2021,158587970,163498619,18,
2021,163520691,168382417,3,
2021,158588213,163498860,3,
2021,158588406,163499038,18,
2021,158588412,163499043,18,
2021,163358162,168216980,18,
2021,163358162,168216981,18,
2021,158588421,163499049,18,
2021,158588442,163499066,18,
2021,158588457,163499076,18,
2021,158588625,163499244,3,
2021,158588628,163499249,3,
2021,158588634,163499255,26,
2021,158589048,163499678,18,
2021,163360250,168219054,26,
2021,158589414,163500029,18,
2021,158589415,163500029,18,
2021,158589416,163500030,18,
2021,158589419,163500033,18,
2021,158589423,163500037,18,
2021,158589424,163500038,18,
2021,158589432,163500048,18,
2021,158589392,163500006,18,
2021,158589653,163500271,18,
2021,158589653,163500272,18,
2021,163367028,168225800,18,
2021,163367028,168225801,18,
2021,163367029,168225800,18,
2021,163367029,168225801,18,
2021,158589967,163500615,18,
2021,158589977,163500625,18,
2021,163358176,168216996,18,
2021,163358179,168216996,18,
2021,158589994,163500641,18,
2021,158589999,163500647,18,
2021,158590001,163500649,18,
2021,158589882,163500512,3,
2021,163367030,168225802,18,
2021,158590286,163500960,18,
2021,158590288,163500962,26,
2021,163520692,168382418,18,
2021,163358188,168217005,18,
2021,158590317,163500991,26,
2021,163358366,168217188,18,
2021,158590319,163500993,18,
2021,163358405,168217226,18,
2021,163358441,168217258,18,
2021,163358446,168217263,18,
2021,163358446,168217264,18,
2021,158594236,163504951,3,
2021,158594481,163505207,18,
2021,158594481,163505208,18,
2021,163358378,168217200,18,
2021,158591474,163502158,18,
2021,158589566,163500183,18,
2021,158589588,163500206,18,
2021,158589592,163500210,18,
2021,158589826,163500454,3,
2021,158589835,163500464,18,
2021,158589837,163500466,18,
2021,158590597,163501265,18,
2021,158590875,163501545,18,
2021,158587259,163497903,3,
2021,163358418,168217235,3,
2021,158587261,163497905,18,
2021,165918919,170759802,18,
2021,158587438,163498091,18,
2021,158587441,163498094,18,
2021,158587445,163498099,18,
2021,158587620,163498274,18,
2021,158587624,163498278,18,
2021,158587629,163498283,18,
2021,158587849,163498500,18,
2021,158587853,163498505,18,
2021,163358432,168217250,18,
2021,158587866,163498517,18,
2021,158587870,163498521,18,
2021,158587879,163498525,18,
2021,158587912,163498559,18,
2021,158587917,163498564,18,
2021,158587917,163498565,18,
2021,158588199,163498845,18,
2021,163432521,168291886,18,
2021,163432521,168291887,18,
2021,163432521,168291888,18,
2021,163432521,168291889,18,
2021,158588401,163499035,18,
2021,158588929,163499551,18,
2021,158589343,163499958,18,
2021,158589379,163499993,18,
2021,158589608,163500227,18,
2021,158589611,163500230,3,
2021,163360003,168218808,18,
2021,158589851,163500482,18,
2021,158589799,163500423,18,
2021,158590278,163500949,18,
2021,151212470,156197267,18,
2021,151212471,156197268,18,
2021,158590282,163500953,18,
2021,158590282,163500954,18,
2021,158590602,163501270,18,
2021,158590603,163501270,18,
2021,158590604,163501271,18,
2021,158590608,163501275,18,
2021,163358523,168217341,18,
2021,163358523,168217342,18,
2021,163358523,168217343,18,
2021,163358524,168217341,18,
2021,163358524,168217342,18,
2021,163358524,168217343,18,
2021,163363259,168222042,18,
2021,163363259,168222043,18,
2021,158590781,163501447,18,
2021,163358527,168217346,3,
2021,158590878,163501548,18,
2021,158587281,163497927,18,
2021,158587454,163498108,18,
2021,158587466,163498122,18,
2021,158587467,163498122,18,
2021,158591766,163502450,26,
2021,158591767,163502450,18,
2021,163363261,168222045,18,
2021,158591771,163502454,18,
2021,158591771,163502455,18,
2021,158591777,163502462,18,
2021,158591782,163502467,18,
2021,163432524,168291892,18,
2021,158591784,163502469,18,
2021,163457004,168316590,3,
2021,163457004,168316591,3,
2021,163358530,168217349,26,
2021,163457005,168316590,3,
2021,163457005,168316591,3,
2021,158591786,163502471,18,
2021,163358533,168217352,26,
2021,158592179,163502867,18,
2021,158592182,163502870,18,
2021,158592196,163502883,3,
2021,158592203,163502890,18,
2021,158592210,163502896,18,
2021,158592422,163503118,18,
2021,163358871,168217700,18,
2021,150969391,155958784,26,
2021,150969400,155958792,18,
2021,151212516,156197311,18,
2021,151212524,156197319,18,
2021,158592607,163503309,18,
2021,158592613,163503315,26,
2021,158592581,163503281,18,
2021,158592581,163503282,18,
2021,158603786,163514576,18,
2021,158592586,163503287,18,
2021,163360264,168219067,18,
2021,163359005,168217839,18,
2021,163359005,168217840,18,
2021,163359010,168217844,26,
2021,163359015,168217849,18,
2021,158592047,163502737,18,
2021,158592328,163503016,3,
2021,158592330,163503018,18,
2021,163520702,168382428,18,
2021,158592548,163503248,18,
2021,158592719,163503422,18,
2021,158592719,163503423,18,
2021,158592720,163503424,18,
2021,163360267,168219069,18,
2021,150971826,155961218,3,
2021,163360267,168219070,18,
2021,158592697,163503399,18,
2021,158592699,163503401,3,
2021,158592705,163503407,18,
2021,158593008,163503727,18,
2021,158593011,163503730,3,
2021,163363310,168222090,18,
2021,163457015,168316603,18,
2021,163360268,168219071,26,
2021,158655141,163565298,18,
2021,158655146,163565304,18,
2021,163363364,168222143,18,
2021,158655290,163565448,18,
2021,158655290,163565449,18,
2021,163360269,168219072,26,
2021,163360272,168219075,18,
2021,158655295,163565454,18,
2021,150970371,155959757,3,
2021,158655296,163565455,3,
2021,158655298,163565457,3,
2021,151238506,156222824,18,
2021,158655301,163565460,3,
2021,158653257,163563380,18,
2021,151213777,156198604,18,
2021,158653258,163563381,18,
2021,163360273,168219076,18,
2021,165918866,170759750,18,
2021,150968296,155957688,26,
2021,165918866,170759751,18,
2021,158653275,163563399,3,
2021,151213694,156198522,18,
2021,151213694,156198523,18,
2021,151213695,156198522,18,
2021,151213695,156198523,18,
2021,151238507,156222825,26,
2021,150970378,155959764,18,
2021,151238508,156222826,18,
2021,150971827,155961219,18,
2021,163360277,168219080,18,
2021,150971829,155961221,18,
2021,158594677,163505416,18,
2021,151238510,156222828,18,
2021,151238591,156222914,18,
2021,150970373,155959758,18,
2021,150971855,155961254,26,
2021,158594680,163505419,18,
2021,158594682,163505421,18,
2021,158594682,163505422,18,
2021,158594689,163505429,18,
2021,151238594,156222917,18,
2021,151238597,156222920,18,
2021,163432592,168291964,26,
2021,163374244,168233126,26,
2021,158594693,163505434,18,
2021,151238599,156222922,18,
2021,163360278,168219081,26,
2021,154549406,159503688,18,
2021,150971861,155961260,18,
2021,158594641,163505372,18,
2021,151238630,156222955,18,
2021,151238624,156222949,18,
2021,158594643,163505374,18,
2021,154654052,159607162,18,
2021,158594649,163505384,3,
2021,163360280,168219083,18,
2021,163360281,168219084,18,
2021,163432595,168291967,26,
2021,158591039,163501704,18,
2021,163360289,168219093,18,
2021,163360289,168219094,18,
2021,158591044,163501709,18,
2021,163363370,168222150,26,
2021,158591054,163501719,18,
2021,158591056,163501721,18,
2021,158591062,163501727,26,
2021,158591064,163501729,18,
2021,158591067,163501732,18,
2021,158591069,163501734,18,
2021,158591073,163501738,18,
2021,163367381,168226150,18,
2021,158591075,163501740,3,
2021,158591283,163501966,18,
2021,158591285,163501968,3,
2021,158591289,163501972,18,
2021,158591297,163501980,18,
2021,158591311,163501995,26,
2021,158591319,163502002,18,
2021,158591331,163502013,26,
2021,158591348,163502029,18,
2021,158591348,163502030,18,
2021,158595346,163506074,18,
2021,163520940,168382681,18,
2021,158595351,163506078,18,
2021,158595490,163506220,18,
2021,158595670,163506402,18,
2021,158595671,163506403,26,
2021,163520941,168382682,18,
2021,158595673,163506405,18,
2021,158595675,163506408,18,
2021,158595676,163506409,18,
2021,158595773,163506507,18,
2021,158595775,163506509,18,
2021,158595799,163506532,18,
2021,154628924,159581676,26,
2021,158595800,163506533,18,
2021,158595801,163506534,3,
2021,154549427,159503710,18,
2021,154549428,159503710,18,
2021,158595802,163506535,18,
2021,154549429,159503711,18,
2021,158595804,163506537,18,
2021,151238769,156223101,18,
2021,151242046,156226416,18,
2021,158595805,163506538,18,
2021,154549430,159503712,18,
2021,163363381,168222162,18,
2021,151238806,156223135,26,
2021,154583823,159537380,18,
2021,163363381,168222163,18,
2021,163363381,168222164,18,
2021,158595809,163506542,18,
2021,151238804,156223133,18,
2021,158595810,163506543,3,
