data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2021,5,138460267,1.000,3,11204020
2021,16,138266290,3.000,1,11173476
2021,16,138266296,1.000,1,11173477
2021,5,138266170,1.000,1,11173458
2021,8,141028151,15.000,9,11623827
2021,16,138460790,6.000,1,11204078
2021,5,138461977,62.000,1,11204180
2021,17,138267463,1.000,1,11173553
2021,12,138267502,1.000,1,11173559
2021,12,138267489,1.000,1,11173556
2021,5,138460126,2.000,1,11204006
2021,2,140966959,0.000,1,11614950
2021,5,138269291,1.000,1,11173697
2021,8,141049702,4.000,1,11625997
2021,5,138460170,1.000,1,11204013
2021,5,138460172,1.000,1,11204014
2021,5,138267506,2.000,1,11173560
2021,17,138459844,1.000,1,11203970
2021,5,138270361,3.000,3,11173758
2021,5,138461923,10.000,1,11204179
2021,2,138459860,28.000,1,11203972
2021,4,138460047,2.000,1,11203997
2021,5,138460703,1.000,1,11204060
2021,5,138266189,3.000,1,11173463
2021,4,138266190,1.000,1,11173464
2021,2,140954943,0.000,1,11613993
2021,2,140954944,9.000,9,11613994
2021,5,138269269,1.000,1,11173690
2021,5,138460078,1.000,1,11204000
2021,17,138460081,3.000,1,11204001
2021,5,138269274,1.000,1,11173691
2021,5,138269284,1.000,1,11173696
2021,5,138460103,103.000,1,11204003
2021,16,138266201,11.000,1,11173466
2021,5,138460120,1.000,1,11204005
2021,5,138266213,1.000,1,11173469
2021,5,138460162,1.000,1,11204012
2021,4,138460160,1.000,1,11204011
2021,2,138269283,1.000,1,11173695
2021,5,138460737,112.000,1,11204062
2021,16,138268345,10.000,1,11173613
2021,2,138268332,1.000,1,11173609
2021,5,138460794,2.000,1,11204079
2021,5,138460798,1.000,1,11204080
2021,8,141049720,1.000,1,11625998
2021,16,138461021,31.000,1,11204112
2021,4,138461051,3.000,1,11204115
2021,5,138460799,1.000,1,11204081
2021,12,140954954,0.000,1,11613995
2021,12,138460379,37.000,1,11204027
2021,5,138460702,2.000,1,11204059
2021,5,138270002,3.000,1,11173740
2021,5,138463246,3.000,3,11204547
2021,12,138268339,1.000,1,11173611
2021,13,138460738,9.000,1,11204063
2021,16,140955594,20.000,9,11614048
2021,5,138461058,1.000,1,11204117
2021,5,138461057,1.000,1,11204116
2021,12,138460750,2.000,1,11204067
2021,2,138269935,1.000,1,11173733
2021,2,138460571,4.000,1,11204053
2021,2,140955705,114.000,1,11614053
2021,13,140960076,16.000,1,11614388
2021,12,138460572,2.000,3,11204054
2021,5,147598415,2.000,1,12554043
2021,5,138460807,2.000,1,11204083
2021,5,138461120,8.000,1,11204134
2021,16,140954240,5.000,9,11613946
2021,5,138268268,1.000,1,11173602
2021,5,140954246,2.000,1,11613947
2021,5,138460815,1.000,1,11204085
2021,2,140954426,0.000,1,11613961
2021,5,138460818,1.000,1,11204086
2021,4,138268369,1.000,1,11173618
2021,5,138460845,3.000,1,11204093
2021,4,140954432,8.000,9,11613962
2021,5,138268277,3.000,1,11173604
2021,5,138463235,1.000,1,11204546
2021,5,138269944,1.000,1,11173736
2021,12,138269946,1.000,1,11173737
2021,5,138269943,1.000,1,11173735
2021,5,138460929,1.000,1,11204103
2021,8,138460863,39.000,1,11204096
2021,5,138268306,1.000,1,11173605
2021,2,140967294,0.000,1,11614969
2021,5,138460885,5.000,1,11204097
2021,8,138477389,1.000,9,11206585
2021,16,140964819,16.000,9,11614837
2021,16,140965032,0.000,1,11614858
2021,5,138270835,2.000,3,11173798
2021,5,138477417,2.000,1,11206588
2021,13,138270874,1.000,1,11173803
2021,11,140963393,17.000,9,11614764
2021,5,138477145,45.000,1,11206555
2021,5,138477485,1.000,1,11206599
2021,16,149547893,2.000,9,12823506
2021,5,141024849,1.000,1,11623635
2021,16,141029906,1.000,9,11623879
2021,16,138477742,3.000,1,11206617
2021,17,138477468,1.000,1,11206594
2021,13,141531116,4.000,1,11691521
2021,4,138478102,1.000,1,11206647
2021,10,141044340,1.000,1,11625329
2021,8,141531125,1.000,9,11691522
2021,8,138478103,25.000,1,11206648
2021,16,138270970,22.000,1,11173811
2021,12,138478107,1.000,1,11206649
2021,8,138477556,9.000,1,11206605
2021,13,138477559,1.000,1,11206606
2021,16,138477561,69.000,1,11206607
2021,17,141532288,1.000,1,11691570
2021,5,138477564,1.000,1,11206608
2021,5,138477603,4.000,1,11206613
2021,5,138477712,1.000,1,11206615
2021,8,144018574,5.000,1,12062052
2021,12,138270911,1.000,1,11173808
2021,5,138270913,3.000,1,11173809
2021,2,138477753,9.000,1,11206618
2021,2,141024851,1.000,1,11623636
2021,5,138477768,1.000,1,11206620
2021,16,138477800,1.000,1,11206623
2021,5,138477856,1.000,1,11206628
2021,8,144018720,1.000,1,12062059
2021,8,138477937,1.000,1,11206635
2021,17,138477941,1.000,1,11206636
2021,5,138477983,2.000,1,11206639
2021,16,138477989,2.000,1,11206640
2021,12,140970644,1.000,1,11615347
2021,4,141024885,4.000,1,11623640
2021,8,140971023,8.000,1,11615399
2021,12,140971033,23.000,1,11615400
2021,16,144019755,19.000,9,12062113
2021,8,140971034,49.000,1,11615401
2021,8,140971036,5.000,1,11615402
2021,8,140971172,2.000,1,11615413
2021,5,144026666,1.000,7,12062500
2021,4,144024383,16.000,1,12062390
2021,2,140971175,10.000,1,11615414
2021,12,140971177,1.000,1,11615415
2021,12,140972526,1.000,1,11615524
2021,4,147600166,1.000,1,12554118
2021,2,140970935,4.000,1,11615386
2021,12,141050114,1.000,1,11626027
2021,8,140971501,6.000,1,11615436
2021,12,140971511,11.000,3,11615437
2021,2,140971683,1.000,1,11615449
2021,2,140972062,4.000,1,11615474
2021,17,140972072,1.000,1,11615475
2021,16,141024935,4.000,1,11623645
2021,8,140963825,4.000,1,11614783
2021,5,141004851,5.000,1,11620140
2021,8,141005488,1.000,1,11620313
2021,2,147662320,0.000,1,12563561
2021,2,141023475,1.000,1,11623544
2021,5,147662977,524.000,1,12563603
2021,2,147662994,1.000,1,12563604
2021,8,141024366,7.000,1,11623588
2021,16,141024654,1.000,1,11623612
2021,16,147655595,7.000,9,12562112
2021,16,141024655,1.000,1,11623613
2021,12,141024894,1.000,1,11623641
2021,17,147656109,1.000,1,12562134
2021,16,147659643,0.000,1,12563144
2021,2,141024895,2.000,1,11623642
2021,5,141024898,1.000,1,11623643
2021,12,141024939,1.000,1,11623647
2021,8,141014842,1.000,1,11622120
2021,8,149535486,14.000,1,12822282
2021,8,141024310,10.000,1,11623584
2021,12,141024523,1.000,1,11623597
2021,8,147598472,2.000,1,12554052
2021,12,141024572,1.000,1,11623602
2021,2,141024575,3.000,1,11623603
2021,16,141024627,5.000,1,11623609
2021,16,141024710,21.000,1,11623620
2021,12,149537240,4.000,1,12822444
2021,16,141024714,1.000,1,11623621
2021,12,141024717,15.000,1,11623622
2021,8,141024506,1.000,1,11623594
2021,4,149539490,8.000,9,12822646
2021,12,141024508,1.000,1,11623595
2021,8,141024509,1.000,1,11623596
2021,12,141532583,1.000,1,11691580
2021,2,141024559,1.000,1,11623600
2021,12,141024564,1.000,1,11623601
2021,12,141024609,1.000,1,11623607
2021,12,141024685,1.000,1,11623615
2021,12,141050398,1.000,1,11626035
2021,8,141044419,1.000,1,11625331
2021,12,141044426,1.000,1,11625332
2021,2,138270221,5.000,1,11173749
2021,17,138270182,1.000,1,11173746
2021,17,141044432,1.000,1,11625333
2021,8,141044433,6.000,1,11625334
2021,16,141044434,1.000,1,11625335
2021,5,138272021,9.000,3,11173866
2021,16,141044578,44.000,1,11625342
2021,8,141044579,1.000,1,11625343
2021,12,141044581,1.000,1,11625344
2021,2,141044590,1.000,1,11625345
2021,8,141044595,1.000,1,11625346
2021,16,141044596,1.000,1,11625347
2021,12,141044885,2.000,1,11625359
2021,12,141044809,5.000,9,11625356
2021,12,141045006,1.000,1,11625372
2021,8,141045007,4.000,1,11625373
2021,12,141045988,1.000,1,11625421
2021,16,141045995,1.000,1,11625422
2021,8,144017470,1.000,1,12061977
2021,16,141045999,2.000,1,11625424
2021,16,141046003,1.000,1,11625425
2021,16,144017471,95.000,1,12061978
2021,16,141043680,1.000,1,11625281
2021,13,144017469,2.000,1,12061976
2021,2,141044249,1.000,1,11625317
2021,5,141044252,1.000,1,11625318
2021,8,144017588,9.000,1,12061986
2021,12,141044894,2.000,1,11625360
2021,4,141531045,1.000,1,11691514
2021,2,141531584,1.000,1,11691534
2021,17,141531990,3.000,1,11691551
2021,12,141532018,1.000,1,11691553
2021,16,141532147,1.000,1,11691562
2021,16,141532434,23.000,1,11691572
2021,12,141530094,1.000,1,11691485
2021,12,141530095,1.000,1,11691486
2021,12,141530198,8.000,1,11691491
2021,11,144009807,35.000,1,12061240
2021,5,144017705,1.000,1,12061988
2021,16,144010775,4.000,1,12061381
2021,12,147594983,1.000,1,12553787
2021,16,144012228,10.000,1,12061619
2021,11,144012230,1.000,1,12061621
2021,2,141531590,2.000,1,11691535
2021,2,141531790,179.000,1,11691539
2021,2,141531805,1.000,1,11691541
2021,2,141531806,5.000,1,11691542
2021,12,141531816,1.000,1,11691543
2021,16,141532155,1.000,1,11691564
2021,12,144018042,2.000,1,12062018
2021,16,144015803,2.000,1,12061845
2021,4,144015903,2.000,1,12061853
2021,16,144016033,70.000,1,12061865
2021,8,147642082,1.000,1,12560435
2021,12,144015668,1.000,1,12061827
2021,16,144015678,1.000,1,12061828
2021,17,144016065,1.000,1,12061868
2021,12,144016295,1.000,1,12061879
2021,12,147642086,2.000,1,12560436
2021,16,144016840,5.000,1,12061927
2021,8,144017382,11.000,1,12061968
2021,17,144017389,1.000,1,12061969
2021,16,147645545,2.000,1,12561121
2021,8,147594655,12.000,1,12553771
2021,8,147594707,1.000,1,12553778
2021,16,147594687,1.000,1,12553772
2021,13,147594694,14.000,1,12553774
2021,2,147645548,4.000,1,12561122
2021,12,147594897,1.000,1,12553785
2021,2,147594931,6.000,1,12553786
2021,17,147594990,20.000,1,12553790
2021,16,147641652,1.000,1,12560414
2021,12,147598759,1.000,1,12554068
2021,12,147598429,3.000,1,12554044
2021,4,147598431,0.000,1,12554045
2021,5,147598581,100.000,1,12554059
2021,16,147598606,1.000,1,12554062
2021,4,147598610,15.000,1,12554063
2021,2,147598671,4.000,1,12554065
2021,16,147598434,5.000,1,12554046
2021,2,147598450,5.000,1,12554049
2021,2,147597931,1.000,1,12554007
2021,5,138267702,1.000,11,11173568
2021,2,147598059,5.000,1,12554014
2021,5,138267713,1.000,11,11173569
2021,12,147598060,20.000,1,12554015
2021,8,147598061,1.000,1,12554016
2021,16,147598117,1.000,1,12554018
2021,2,147598254,1.000,1,12554029
2021,12,147598260,1.000,1,12554030
2021,4,147598283,1.000,1,12554034
2021,4,147597503,1.000,1,12553975
2021,13,138267746,11.000,9,11173570
2021,16,147597769,7.000,1,12553993
2021,17,144011044,1.000,11,12061402
2021,2,138266546,1.000,11,11173486
2021,17,147607438,1.000,11,12554606
2021,8,147598266,1.000,1,12554031
2021,12,147597084,1.000,1,12553929
2021,8,147712079,1.000,1,12572171
2021,7,147712433,29.000,1,12572194
2021,4,147596932,1.000,1,12553926
2021,16,138440928,17.000,9,11201399
2021,12,138269555,1.000,11,11173706
2021,12,147587135,3.000,1,12552525
2021,12,147712081,1.000,1,12572172
2021,17,138441013,1.000,1,11201403
2021,17,138269351,1.000,11,11173700
2021,12,147646337,4.000,1,12561185
2021,17,147646696,1.000,1,12561207
2021,17,138440301,3.500,1,11201375
2021,16,147647082,39.000,1,12561235
2021,16,147647530,3.000,1,12561285
2021,17,138269379,1.000,11,11173701
2021,12,149527478,1.000,1,12821617
2021,2,147645612,13.000,1,12561131
2021,16,147646252,1.000,1,12561170
2021,2,147647266,26.000,1,12561252
2021,4,149527709,1.000,1,12821646
2021,17,138460895,1.000,11,11204099
2021,5,147712438,8.000,3,12572195
2021,2,138266492,2.500,1,11173484
2021,2,138440724,1.000,11,11201394
2021,5,144011444,1.000,1,12061451
2021,16,147713781,25.000,1,12572260
2021,2,147714031,1.000,1,12572268
2021,8,147711927,1.000,1,12572165
2021,17,138267767,1.000,11,11173571
2021,12,147711928,1.000,1,12572166
2021,4,147712318,1.000,1,12572183
2021,12,147713115,1.000,1,12572236
2021,17,138440944,1.000,1,11201401
2021,17,138440942,1.000,11,11201400
2021,5,138269552,1.000,3,11173705
2021,5,138441017,1.000,11,11201404
2021,4,138267497,1.000,9,11173558
2021,4,147664361,1.000,11,12563625
2021,5,138440374,43.000,1,11201378
2021,17,138267636,1.000,11,11173566
2021,17,138440492,5.000,1,11201383
2021,2,138267660,0.300,3,11173567
2021,17,138269429,1.000,11,11173703
2021,2,138440569,4.200,1,11201386
2021,17,138266445,30.500,1,11173482
2021,16,141526627,1.000,11,11691217
2021,5,138440719,1.000,11,11201393
2021,5,138266526,1.600,4,11173485
2021,17,138440816,22.000,1,11201395
2021,17,138440817,4.000,1,11201396
2021,2,144011457,500.000,9,12061452
2021,5,138440864,10.000,4,11201398
2021,5,138440862,1.000,4,11201397
2021,12,138460151,3.000,9,11204010
2021,12,138459870,1.000,9,11203974
2021,12,138461159,1.000,9,11204141
2021,12,138460564,1.000,9,11204051
2021,8,138441000,3.000,9,11201402
2021,4,138440306,1.000,11,11201376
2021,12,138478111,1.000,9,11206650
2021,2,144011458,1.000,11,12061453
2021,12,141024948,1.000,9,11623648
2021,5,138461714,1.000,3,11204166
2021,4,138270080,1.000,11,11173744
2021,17,138461222,1.000,11,11204146
2021,17,144011461,3.800,1,12061455
2021,2,138270304,1.000,11,11173755
2021,4,138270309,11.900,1,11173756
2021,8,141024387,1.000,9,11623589
2021,17,138461361,1.000,11,11204152
2021,12,141045829,1.000,9,11625418
2021,11,138270285,8.000,9,11173753
2021,17,138461848,1.000,11,11204175
2021,8,138268650,58.000,9,11173639
2021,4,138270138,1.000,11,11173745
2021,5,138461381,1.000,3,11204154
2021,16,141046011,2.000,9,11625426
2021,5,138461831,2.000,4,11204172
2021,2,141046013,2.000,9,11625427
2021,12,144016468,1.000,9,12061893
2021,17,147664364,1.000,11,12563626
2021,12,147712516,1.000,9,12572197
2021,5,138461397,88.000,1,11204155
2021,5,138461897,2.000,3,11204176
2021,2,147712451,1.000,11,12572196
2021,2,138461912,1.000,11,11204177
2021,2,138461435,3.000,1,11204156
2021,2,138461438,1.000,11,11204157
2021,17,138268499,1.000,11,11173628
2021,5,138459931,1.000,9,11203985
2021,4,138268500,1.000,1,11173629
2021,4,138461918,1.000,1,11204178
2021,5,138461374,1.000,4,11204153
2021,4,138268706,1.000,11,11173640
2021,5,138477284,5.000,3,11206573
2021,8,138477285,1.000,11,11206574
2021,16,147712690,1.000,9,12572209
2021,16,138461251,1.000,9,11204147
2021,2,138270372,1.000,11,11173759
2021,17,138268427,1.000,11,11173623
2021,8,138267433,1.000,9,11173549
2021,5,138269233,2.000,9,11173682
2021,5,138459966,1.000,9,11203988
2021,17,147712695,1.000,11,12572210
2021,5,138459988,1.000,9,11203989
2021,16,138266191,1.000,9,11173465
2021,17,138461345,2.750,1,11204151
2021,4,138462045,14.500,1,11204184
2021,12,138460058,4.000,9,11203998
2021,5,138460064,3.000,9,11203999
2021,12,138266216,2.000,9,11173470
2021,16,138266217,1.000,9,11173471
2021,16,138460128,1.000,9,11204008
2021,2,138270191,1.000,11,11173747
2021,4,138269883,7.000,9,11173724
2021,5,138461180,30.000,9,11204143
2021,5,138268308,2.000,9,11173606
2021,9,138268312,1.000,9,11173607
2021,5,138270395,1.000,11,11173762
2021,12,138268338,1.000,9,11173610
2021,17,138461520,1.000,11,11204160
2021,4,147712700,2.000,9,12572211
2021,5,138268357,2.000,9,11173616
2021,12,138461172,1.000,9,11204142
2021,12,138461086,2.000,9,11204122
2021,12,138461097,2.000,9,11204127
2021,5,138478122,1.000,9,11206652
2021,17,138462075,1.000,11,11204185
2021,8,138478120,2.000,9,11206651
2021,5,138478123,3.000,9,11206653
2021,12,138270875,7.000,9,11173804
2021,12,138477570,1.000,9,11206609
2021,5,138461526,1.000,1,11204161
2021,8,138477571,3.000,9,11206610
2021,8,140972650,9.000,9,11615539
2021,12,138477577,4.000,9,11206612
2021,16,138477575,1.000,9,11206611
2021,5,138477270,1.000,9,11206569
2021,5,138270809,2.000,9,11173796
2021,5,138477312,3.000,9,11206577
2021,5,138482262,193.000,9,11206993
2021,5,138477313,1.000,9,11206578
2021,17,138268505,1.000,11,11173630
2021,8,138477291,1.000,9,11206576
2021,5,138460506,1.000,11,11204039
2021,12,138477289,1.000,9,11206575
2021,5,138270804,1.000,9,11173794
2021,12,138270805,2.000,9,11173795
2021,12,138477329,1.000,9,11206581
2021,12,138477404,1.000,9,11206587
2021,5,138477424,2.000,9,11206589
2021,5,138270841,100.000,9,11173799
2021,8,138270407,4.000,9,11173764
2021,5,138477476,3.000,9,11206596
2021,8,138477479,1.000,9,11206597
2021,4,140969912,1.000,9,11615175
2021,17,138268507,9.000,1,11173631
2021,12,140970500,1.000,9,11615321
2021,16,140970529,20.000,9,11615333
2021,5,138268510,3.000,1,11173632
2021,4,138270255,1.000,11,11173752
2021,5,138461499,1.000,11,11204158
2021,8,138461542,1.000,11,11204162
2021,17,144012299,2.000,1,12061637
2021,4,140970534,0.000,9,11615334
2021,12,140970537,1.000,9,11615337
2021,12,140970654,2.000,9,11615348
2021,12,140970947,4.000,9,11615389
2021,8,141043919,2.000,9,11625302
2021,8,140970840,1.000,9,11615377
2021,17,138268615,1.000,1,11173635
2021,8,140971058,1.000,9,11615403
2021,12,140971063,3.000,9,11615404
2021,8,140971066,1.000,9,11615405
2021,4,141024620,1.000,9,11623608
2021,12,141024686,1.000,9,11623616
2021,12,141024703,14.000,9,11623617
2021,17,138268137,2.000,1,11173588
2021,12,141024705,2.000,9,11623618
2021,16,141024706,4.000,9,11623619
2021,5,141024860,3.000,9,11623637
2021,17,138462140,1.000,11,11204186
2021,4,141024923,1.000,9,11623644
2021,12,141024983,3.000,9,11623653
2021,17,138270250,1.000,11,11173750
2021,8,138268584,1.000,9,11173633
2021,4,141024954,1.000,9,11623649
2021,4,141024957,1.000,9,11623650
2021,16,141024960,1.000,9,11623651
2021,12,141044100,1.000,9,11625309
2021,5,138461720,3.000,1,11204167
2021,16,141044255,1.000,9,11625319
2021,8,138268636,1.000,9,11173636
2021,8,141044613,2.000,9,11625348
2021,17,138479514,1.000,11,11206738
2021,4,141045035,0.000,9,11625374
2021,12,141045216,1.000,1,11625382
2021,17,138478178,1.000,11,11206656
2021,12,141045419,1.000,9,11625396
2021,5,138478184,1.000,11,11206657
2021,8,141045421,1.000,9,11625397
2021,2,141046016,1.000,9,11625428
2021,8,141046022,1.000,9,11625429
2021,12,144013284,1.000,9,12061697
2021,17,138478674,1.000,11,11206684
2021,12,144014035,1.000,9,12061730
2021,5,138478852,2.500,3,11206690
2021,8,138271111,1.000,9,11173813
2021,12,144008614,1.000,9,12061081
2021,16,144008904,1.000,9,12061113
2021,5,138478910,1.000,1,11206693
2021,2,138478912,1.000,11,11206694
2021,16,138271134,4.500,9,11173815
2021,8,144008912,2.000,9,12061114
2021,12,144017188,1.000,9,12061946
2021,12,144017318,1.000,9,12061965
2021,12,144017442,1.000,9,12061972
2021,16,144017559,1.000,9,12061984
2021,12,144017565,5.000,1,12061985
2021,12,144017883,1.000,9,12061999
2021,5,138478381,1.000,11,11206666
2021,4,138271038,1.000,11,11173812
2021,12,144018019,3.000,9,12062012
2021,8,144018029,1.000,9,12062013
2021,12,144026377,0.000,9,12062474
2021,16,144026779,2.000,9,12062507
2021,8,147602179,4.700,1,12554295
2021,8,138478302,1.000,11,11206664
2021,17,144026784,2.000,1,12062508
2021,12,144026787,1.000,9,12062509
2021,16,144026790,9.000,9,12062510
2021,8,147645221,2.000,9,12561102
2021,12,147599940,1.000,9,12554096
2021,4,138478485,2.000,1,11206676
2021,17,138478561,1.330,1,11206678
2021,4,147599943,2.000,9,12554097
2021,12,147600094,1.000,9,12554112
2021,16,147600437,2.000,9,12554147
2021,16,147642150,1.000,9,12560443
2021,8,147642162,1.000,9,12560446
2021,16,147601247,5.000,9,12554247
2021,17,138478831,1.000,11,11206689
2021,8,138482327,26.000,9,11206997
2021,2,138271116,0.250,3,11173814
2021,16,147645253,21.000,9,12561105
2021,5,138478900,35.000,1,11206692
2021,12,147645336,2.000,9,12561110
2021,8,147645876,3.000,9,12561144
2021,5,138479202,1.000,11,11206709
2021,5,138479207,1.000,11,11206710
2021,4,149530055,1.000,9,12821698
2021,17,138478580,1.000,11,11206679
2021,16,144012266,25.000,9,12061633
2021,16,147645878,99.000,9,12561146
2021,12,147645924,3.000,9,12561147
2021,12,147646108,1.000,9,12561153
2021,12,147713230,0.000,9,12572240
2021,5,138478713,1.000,11,11206685
2021,16,144012268,13.000,9,12061634
2021,16,147713233,3.000,9,12572241
2021,12,147711574,1.000,9,12572155
2021,12,147712520,1.000,9,12572198
2021,8,147712522,1.000,9,12572199
2021,12,147712873,1.000,9,12572220
2021,16,147713821,1.000,9,12572264
2021,5,138460173,10.000,1,11204015
2021,8,138479048,2.000,9,11206699
2021,17,138479056,1.000,11,11206700
2021,5,138479101,8.990,3,11206703
2021,5,138479105,13.000,1,11206704
2021,17,138271147,1.000,1,11173816
2021,14,144012272,1.000,11,12061635
2021,5,138479146,1.000,11,11206705
2021,17,138479158,1.000,11,11206707
2021,12,138479156,1.000,11,11206706
2021,2,138479301,4.000,1,11206712
2021,5,138478197,1.000,11,11206658
2021,5,138478199,1.000,11,11206660
2021,8,138478203,94.000,9,11206661
2021,16,138478198,1.000,11,11206659
2021,9,138478534,182.000,9,11206677
2021,5,138478604,11.000,3,11206680
2021,5,138478646,1.000,11,11206682
2021,5,138478652,1.000,11,11206683
2021,12,138460179,6.000,1,11204016
2021,5,138459877,0.000,1,11203975
2021,17,138478737,1.000,11,11206686
2021,5,138459882,0.000,1,11203977
2021,8,138459910,0.000,1,11203983
2021,5,138459953,0.000,1,11203986
2021,17,141029649,2.000,1,11623872
2021,5,138267437,0.000,1,11173550
2021,12,138269242,2.000,1,11173683
2021,5,138461130,10.000,1,11204136
2021,5,138267441,29.000,1,11173551
2021,2,138478803,22.000,1,11206688
2021,12,138266154,8.000,1,11173456
2021,4,138459996,0.000,1,11203991
2021,5,138459992,5.000,1,11203990
