data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,147599989,9,0,,
2021,147599989,20,130,,
2021,147599989,25,999999999,,
2021,147599989,47,0,,
2021,147600155,25,5,,
2021,147600155,51,0,,
2021,147598664,3,18000,,
2021,144015761,63,90,,
2021,144015762,9,0,,
2021,144015763,19,156,,
2021,147600156,38,5,,
2021,147598665,16,1043,,
2021,147600157,63,0,,
2021,144015764,20,605,,
2021,147600158,8,416,,
2021,147600159,63,40,,
2021,144015765,19,142,2021-08-16,
2021,147600160,10,,,
2021,144015766,19,142,,
2021,147600161,27,999999999,,
2021,144015878,61,800,,
2021,147600163,36,649,,
2021,144015957,8,141,,
2021,147711981,42,4548,,
2021,147601878,24,4999,,
2021,144015959,21,800,,
2021,144015960,63,20,,
2021,144015961,4,125,,
2021,144015962,20,1000,,
2021,144015963,38,999999998,,
2021,144015964,19,30,,
2021,144015965,19,999999998,,
2021,147598780,42,8000,,
2021,147598784,19,598,,
2021,144015968,63,310,,
2021,144015969,19,100,2021-08-17,
2021,144015970,19,100,,
2021,144015971,20,300,,
2021,144015972,63,1,,
2021,144015973,52,0,,
2021,144015974,19,480,2021-08-18,
2021,144015975,19,480,,
2021,144015976,7,1001,,
2021,144015976,9,0,,
2021,144015976,63,280,,
2021,144015977,11,999999998,,
2021,144015977,21,358,,
2021,144015977,63,30,,
2021,144015980,20,300,,
2021,144015981,38,700,,
2021,144015982,3,1200,,
2021,144016156,19,150,,
2021,147598794,3,251,,
2021,144016158,3,10000,,
2021,144016159,8,1,,
2021,144016160,38,2000,,
2021,144016161,63,260,,
2021,144016162,36,1500,,
2021,144016162,66,70,,
2021,144016163,3,1500,,
2021,144016164,20,10,,
2021,144016166,38,4500,,
2021,144016167,38,6000,,
2021,144016168,52,0,,
2021,147645197,19,330,,
2021,144016170,20,40,,
2021,147664350,15,1500,,
2021,144016171,52,0,,
2021,144016172,19,900,,
2021,144016173,52,0,,
2021,147598796,2,50,,
2021,144016174,20,100,,
2021,144016177,61,1001,,
2021,144016178,3,999999998,,
2021,144016179,52,0,,
2021,149543479,38,999999998,,
2021,147664358,47,0,,
2021,147664367,9,0,,
2021,147664367,20,500,,
2021,147664367,25,20,,
2021,147664367,47,0,,
2021,149526434,61,1150,,
2021,149543480,9,0,,
2021,149543480,20,150,,
2021,149543480,21,1,,
2021,149543480,22,0,,
2021,149543480,25,90,,
2021,147598770,50,40,,
2021,144016181,8,236,,
2021,144016181,63,1,,
2021,144016182,9,0,,
2021,144016182,51,0,,
2021,144016183,61,999999998,,
2021,144016185,38,999999998,,
2021,144016186,20,2,,
2021,144016186,25,1,,
2021,144016187,20,1000,,
2021,144016189,6,999999998,,
2021,144016195,8,247,,
2021,144016196,50,34,,
2021,144016197,20,50,,
2021,144016197,66,40,,
2021,144016198,63,0,,
2021,144016199,19,2,,
2021,144016392,52,0,,
2021,144016393,63,140,,
2021,144016395,20,9800,,
2021,147712100,19,20,,
2021,144016396,35,300,,
2021,144016397,63,1,,
2021,144016398,50,175,,
2021,144016399,16,119,,
2021,144016400,19,180,,
2021,144016401,20,30,,
2021,144016403,9,0,,
2021,144016403,25,40,,
2021,144016403,51,0,,
2021,144016404,9,0,2021-08-24,
2021,144016405,9,0,,
2021,144016405,25,20,,
2021,144016406,9,0,,
2021,144016408,20,10,,
2021,144016408,21,50,,
2021,144016408,51,0,,
2021,144016408,63,40,,
2021,144016409,63,0,,
2021,144016410,9,0,,
2021,144016410,52,0,,
2021,144016411,63,210,,
2021,144016412,63,585,,
2021,147712101,19,211,,
2021,144016414,9,0,,
2021,144016414,25,25,,
2021,144016580,50,55,,
2021,144016581,52,0,,
2021,144016582,16,1,,
2021,144016582,25,1,,
2021,144016583,19,45,,
2021,144016584,29,999999998,,
2021,144016585,19,1,,
2021,144016586,20,5,,
2021,147645198,8,200,,
2021,147645198,19,400,,
2021,144016588,61,999999998,,
2021,144016589,63,1,,
2021,144016591,4,2400,2021-08-26,
2021,147664982,33,10000,,
2021,147664982,63,10000,,
2021,144016592,4,2400,,
2021,147664984,20,2000,,
2021,144016593,6,190,,
2021,147598028,19,1,,
2021,144016564,63,80,,
2021,147655798,3,1600,,
2021,147655798,63,999999999,,
2021,147655799,3,999999999,2021-11-07,
2021,147655800,3,999999999,,
2021,144016567,16,999999998,,
2021,147655801,51,0,,
2021,147655943,51,0,,
2021,144016569,9,0,,
2021,147655948,9,0,,
2021,147655948,25,750,,
2021,144016570,8,208,2021-08-27,
2021,147655918,20,2150,,
2021,144016571,8,208,,
2021,144016572,52,0,,
2021,147656119,61,300,,
2021,144016573,6,52,,
2021,147656120,10,,,
2021,147598373,63,192,,
2021,147656154,51,0,,
2021,147656157,20,150,,
2021,144016735,19,280,2021-08-27,
2021,147656159,16,999999999,,
2021,144016736,19,280,,
2021,144016737,63,999999998,,
2021,147656162,19,12,,
2021,147598340,6,980,,
2021,147656166,63,200,,
2021,144016738,6,999999998,,
2021,147711993,19,169,,
2021,144016739,2,48,,
2021,147656169,3,999999999,,
2021,149543485,63,400,,
2021,147657233,28,10000,,
2021,147657235,38,300,,
2021,147711997,19,123,,
2021,147712003,2,1000,,
2021,147712012,64,999999999,2021-12-02,
2021,149526435,8,254,,
2021,147657263,20,500,,
2021,147657382,51,0,,
2021,147657384,36,240,,
2021,147657386,20,400,,
2021,147657428,29,249,,
2021,147657436,38,28000,,
2021,147657437,63,900,,
2021,149543486,20,1320,,
2021,147658981,20,1000,,
2021,147659803,16,100,,
2021,147659804,3,999999999,,
2021,144025189,61,999999998,,
2021,147659806,19,159,,
2021,144016743,38,2000,,
2021,144016744,38,2000,,
2021,147598368,7,968,,
2021,147598368,19,278,,
2021,144016745,52,0,,
2021,144016746,19,406,2021-08-28,
2021,144016747,19,406,,
2021,144016748,38,300,,
2021,147598370,63,0,,
2021,144016749,50,71,,
2021,144016751,19,180,2021-08-29,
2021,144016752,19,180,,
2021,147598375,19,132,,
2021,149544921,7,900,,
2021,147660923,10,,,
2021,147660924,10,,,
2021,147660925,9,0,,
2021,147660925,25,50,,
2021,147660929,20,60000,,
2021,144016753,38,999999998,,
2021,144016754,8,1,,
2021,144016755,61,999999998,,
2021,144016756,38,999999998,,
2021,144016757,38,999999998,,
2021,144016758,38,1000,,
2021,144016759,38,999999998,,
2021,144016760,66,50,,
2021,147598377,50,25,,
2021,147598379,17,17550,,
2021,144016910,38,1700,,
2021,144016912,38,2500,,
2021,144016914,63,143,,
2021,147598381,19,455,,
2021,144016916,19,1477,,
2021,144016917,38,251,,
2021,144016918,52,0,,
2021,144016919,31,999999998,,
2021,144016921,38,1,,
2021,147645199,3,5000,2021-08-31,
2021,147645200,3,5000,,
2021,147645200,19,1,,
2021,144016922,20,120,,
2021,144016922,63,20,,
2021,147598391,38,1500,,
2021,147598393,2,48,,
2021,147598393,8,60,,
2021,147598395,6,357,,
2021,147598421,6,157,2021-08-31,
2021,147598422,6,157,,
2021,147598423,19,8,,
2021,144025394,9,0,,
2021,144025394,25,999999998,,
2021,144025395,38,3000,,
2021,144025396,6,3,,
2021,144025398,49,999999998,,
2021,144025399,19,298,,
2021,144025400,52,0,,
2021,144025506,8,8,,
2021,149544930,3,2040,,
2021,149544931,36,3100,,
2021,147709734,16,230,,
2021,147709734,42,110,,
2021,147656106,61,200,,
2021,147657209,60,999999999,,
2021,147657210,51,0,,
2021,147657211,20,9446,,
2021,147712021,63,4000,2021-11-16,
2021,147712028,63,999999999,2021-12-02,
2021,147712029,63,999999999,2021-12-02,
2021,147712030,63,999999999,2021-12-02,
2021,147712031,63,999999999,2021-12-02,
2021,147712032,63,999999999,2021-12-02,
2021,147712033,63,999999999,2021-12-02,
2021,147712034,63,999999999,2021-12-02,
2021,147712035,63,999999999,2021-12-02,
2021,147712036,42,1062,,
2021,147657212,61,324,,
2021,149526437,20,3176,,
2021,147712037,63,1910,,
2021,147712038,10,,,
2021,147712039,20,2350,,
2021,147712040,13,450,,
2021,147712041,19,289,,
2021,144025509,63,400,,
2021,144025510,20,225,,
2021,144025510,52,0,,
2021,144025511,38,1968,,
2021,144025513,3,400,,
2021,144025514,38,300,,
2021,144025515,16,57,,
2021,144025690,52,0,,
2021,144025691,6,23,,
2021,144025692,6,500,,
2021,144025693,35,700,,
2021,147598030,16,205,,
2021,144025696,63,1,,
2021,144025697,31,200,,
2021,144025698,3,1001,2021-09-03,
2021,144025699,3,1001,,
2021,144025700,63,80,,
2021,144025701,38,999999998,,
2021,144025702,38,2500,,
2021,144025703,6,6861,,
2021,144025704,22,0,,
2021,144025706,6,687,2021-09-03,
2021,144025707,6,687,,
2021,144025708,6,628,2021-09-03,
2021,144025709,6,628,,
2021,144025726,8,1,,
2021,147598031,38,1500,,
2021,144025926,52,0,,
2021,144025927,3,1001,,
2021,144025929,6,395,,
2021,144025930,6,1,2021-09-04,
2021,144025931,6,1,,
2021,144025932,63,600,,
2021,144026047,63,300,,
2021,144026048,20,9800,,
2021,144026140,8,199,,
2021,147598032,9,0,,
2021,147598032,20,50,,
2021,147598032,51,0,,
2021,147598033,9,0,,
2021,147598033,20,12,,
2021,147598033,25,1,,
2021,147598033,47,0,,
2021,144026143,16,999999998,,
2021,144026144,17,999999998,,
2021,147598034,9,0,,
2021,147598034,20,12,,
2021,147598034,51,0,,
2021,144026146,63,325,,
2021,144026147,19,108,,
2021,144026148,63,415,,
2021,144026149,63,1,,
2021,144026150,57,100,,
2021,144026151,8,50,,
2021,147712296,26,390,,
2021,147712297,63,200,,
2021,147712189,63,50,,
2021,149544940,36,650,,
2021,147712190,19,728,,
2021,144026156,19,1,,
2021,147598035,3,9000,,
2021,149544949,7,1100,,
2021,149544949,63,1500,,
2021,147712424,30,999999999,,
2021,147712425,36,1400,,
2021,147712426,29,300,,
2021,147712427,9,0,,
2021,147712428,3,300,,
2021,147712429,9,0,,
2021,147712429,20,50,,
2021,147712429,51,0,,
2021,147712429,63,650,,
2021,147712430,20,193,,
2021,147712431,51,0,,
2021,149544950,63,1500,,
2021,144026160,20,1,,
2021,144026161,63,1,,
2021,144026162,19,133,,
2021,144026163,20,120,,
2021,144026163,52,0,,
2021,144026165,38,1001,,
2021,144026166,21,500,,
2021,144026167,9,0,2021-09-07,
2021,144026168,9,0,,
2021,144026169,50,51,,
2021,144026170,19,36,2021-09-07,
2021,147712679,63,350,,
2021,144026171,19,36,,
2021,149526446,3,25000,2021-12-20,
2021,149544976,16,99,,
2021,149526447,3,25000,,
2021,147712680,21,999999999,,
2021,147712681,10,,,
2021,147712682,9,0,,
2021,147712683,16,50,,
2021,147712684,16,70,,
2021,147712684,63,100,,
2021,147712940,63,0,,
2021,147713146,8,8,2021-12-26,
2021,147713147,8,201,,
2021,147713148,34,100,,
2021,147713149,9,0,,
2021,147713150,9,0,,
2021,149526462,30,300,,
2021,147713543,16,999999999,,
2021,147713544,2,40,,
2021,147713544,20,2000,,
2021,147713544,63,100,,
2021,149526464,9,0,,
2021,149526464,20,160,,
2021,147713546,63,70,,
2021,147713547,13,3325,,
2021,147713699,51,0,2021-12-31,
2021,149526439,17,700,,
2021,149526439,20,220,,
2021,149526439,26,200,,
2021,149526470,28,5000,,
2021,149544976,63,119,,
2021,144026173,20,25,,
2021,144026174,20,42,,
2021,144026175,20,500,,
2021,144026176,26,150,2021-09-08,
2021,144026177,26,150,,
2021,144026178,17,100,,
2021,144026178,63,5700,,
2021,144026180,21,1804,,
2021,144026180,52,0,,
2021,144026181,19,1144,2021-09-08,
2021,144026182,19,1144,,
2021,144026185,63,1001,,
2021,147598036,37,35000,,
2021,144026187,6,1251,,
2021,144026189,52,0,,
2021,147598038,62,480,2021-09-08,
2021,147598039,62,480,,
2021,144026348,19,60,2021-09-09,
2021,144026349,19,60,,
2021,144026350,50,67,,
2021,144026351,6,300,,
2021,144026352,20,208,,
2021,144026353,19,11000,,
2021,147598040,50,56,,
2021,144026356,7,1290,,
2021,144026357,9,0,,
2021,149526391,20,168,,
2021,144026357,25,1,,
2021,144026357,36,150,,
2021,144026357,51,0,,
2021,144026358,61,220,,
2021,144026566,31,500,,
2021,144026567,20,400,,
2021,144026568,36,40,2021-09-10,
2021,144026569,36,40,,
2021,144026571,30,999999998,,
2021,149596513,51,0,,
2021,144026572,20,100,,
2021,144026573,19,102,,
2021,144026574,20,304,,
2021,144026574,52,0,,
2021,144026575,20,20,,
2021,144026576,63,65,,
2021,144026577,20,2600,,
2021,138266277,31,300,,
2021,144026577,52,0,,
2021,144026578,19,999999998,,
2021,144026579,8,244,2021-09-11,
2021,144026580,8,244,,
2021,144026581,63,88,2021-09-11,
2021,144026582,63,88,,
2021,144026584,19,386,2021-09-11,
2021,144026585,19,386,,
2021,144026586,10,666,,
2021,147712298,9,0,,
2021,147712298,20,200,,
2021,144026588,19,16,,
2021,144026589,2,88,,
2021,144026590,52,0,,
2021,144026591,63,100,,
2021,144026743,50,350,,
2021,144026744,50,175,,
2021,144026877,19,67,2021-09-12,
2021,144026878,19,67,,
2021,144026879,63,0,,
2021,144026880,36,658,,
2021,144026881,6,1,,
2021,144026881,9,0,,
2021,144026881,20,500,,
2021,144027124,63,0,,
2021,144027125,63,1100,,
2021,144027126,16,1750,,
2021,144027127,6,12,2021-09-13,
2021,144027128,6,12,,
2021,144027146,8,999999998,,
2021,144027147,8,3,,
2021,144027148,20,130000,,
2021,144027148,52,0,,
2021,144027149,54,15,,
2021,144027150,38,999999998,,
2021,144027151,9,0,,
2021,144027151,52,0,,
2021,144027152,38,999999998,,
2021,147712299,9,0,,
2021,147712299,52,0,,
2021,144027155,20,7000,,
2021,144024535,21,1001,,
2021,144024535,52,0,,
2021,144024536,9,0,,
2021,144024537,63,200,2021-09-14,
2021,144024538,63,200,,
2021,144024539,3,20995,,
2021,144024540,10,2,,
2021,144024540,20,17,,
2021,144024540,25,1,,
2021,144024541,63,1,,
2021,144024542,50,30,,
2021,144024543,19,999,,
2021,144024544,63,400,,
2021,144024741,19,74,,
2021,144024742,62,1100,,
2021,144024743,19,113,2021-09-15,
2021,149527400,63,25,,
2021,144024744,19,113,,
2021,144024888,19,41,2021-09-16,
2021,138266278,63,400,,
2021,144024889,19,41,,
2021,144024890,20,999999998,,
2021,138267553,63,3000,,
2021,138267554,20,500,,
2021,144024890,52,0,,
2021,144024893,19,1,,
2021,138266284,38,254,,
2021,138460301,51,0,,
2021,144024894,19,72,2021-09-16,
2021,144024895,19,72,,
2021,144024896,38,999999998,,
2021,144024897,36,500,,
2021,144024898,36,2100,,
2021,144024898,64,6000,,
2021,144024899,16,1020,,
2021,144025045,3,1,,
2021,149527576,20,3675,,
2021,138460326,63,12,,
2021,138269320,3,200,,
2021,138460329,63,251,,
2021,138460341,38,75,,
2021,138267563,2,46,,
2021,138460360,63,251,,
2021,138461527,20,58000,,
2021,138461965,51,0,,
2021,138461529,6,23,,
2021,138268533,3,500,,
2021,138461530,63,350,,
2021,138268534,4,200,,
2021,138461394,30,251,,
2021,138270198,9,0,,
2021,138461985,9,0,,
2021,138461362,63,50,,
2021,138479489,35,1,,
2021,138479491,63,50,,
2021,138479490,52,0,,
2021,138479492,10,,,
2021,138479493,35,251,,
2021,138479494,63,100,,
2021,138271275,3,100,,
2021,138479515,63,300,,
2021,138479516,38,1600,,
2021,138271282,63,50,,
2021,138479518,63,80,,
2021,138479519,16,20,,
2021,140966340,8,61,,
2021,147712301,17,6000,,
2021,140966484,3,251,,
2021,144025047,50,44,,
2021,144025190,61,999999998,,
2021,140966485,19,1001,,
2021,144025191,9,0,,
2021,147598346,20,500,,
2021,144025193,6,272,,
2021,144025194,63,0,,
2021,144025197,38,999999998,,
2021,144025198,16,999999998,,
2021,144025199,20,1500,,
2021,144025200,8,841,2021-09-19,
2021,144025201,8,841,,
2021,144025202,19,51,,
2021,144025203,20,313,,
2021,140966684,3,260,,
2021,144025204,63,1,,
2021,140966687,52,0,,
2021,144025205,63,150,,
2021,144025206,24,1804,,
2021,144025207,63,900,,
2021,140966690,63,120,,
2021,144025209,9,0,,
2021,140966692,63,500,,
2021,140966693,20,5,,
2021,144025209,52,0,,
2021,147598348,6,313,,
2021,144025211,20,100,,
2021,149544992,20,269,,
2021,140966829,6,30,,
2021,140966831,20,200,,
2021,140966832,63,350,,
2021,140966833,38,300,,
2021,140966834,19,30,,
2021,140966835,63,600,,
2021,140966836,63,200,,
2021,141031769,30,1,,
2021,141031770,9,0,,
2021,141031771,33,1,,
2021,141031772,52,0,,
2021,141031773,51,0,,
2021,141031774,47,0,,
2021,141045077,16,100,,
2021,141031775,52,0,,
2021,141031776,4,200,,
2021,141031777,63,400,,
2021,149544992,36,269,,
2021,141530363,16,20,,
2021,141028138,63,251,,
2021,141028139,10,,,
2021,141028140,20,1000,,
2021,141028141,20,1500,,
2021,141028142,24,1500,,
2021,141028143,63,300,,
2021,141045078,10,60,,
2021,141028145,63,300,,
2021,141028146,63,200,,
2021,141045079,16,300,,
2021,141045080,63,200,,
2021,141045081,16,10,,
2021,141530236,38,50,,
2021,141530238,63,300,,
2021,141045084,63,300,,
2021,141045059,16,1000,,
2021,141045060,43,260,,
2021,141530448,63,50,,
2021,141045062,16,333,,
2021,141045063,51,0,,
2021,141045243,20,1089,,
2021,141045244,6,107,,
2021,144025215,19,764,,
2021,144025216,6,217,,
2021,144025217,19,630,,
2021,144025219,62,400,,
2021,144025220,63,1,,
2021,141045438,15,1000,,
2021,147598349,63,10,,
2021,147598350,36,1570,2021-09-21,
2021,141045439,63,20,,
2021,147598351,36,1570,,
2021,144025224,9,0,,
2021,141045440,63,300,,
2021,144025224,52,0,,
2021,144025225,38,1501,,
2021,144025226,17,1,,
2021,141045691,38,500,,
2021,144025226,63,1,,
2021,144025229,52,0,,
2021,141045694,3,100,,
2021,141045696,63,1600,,
2021,147712304,16,4000,,
2021,141045697,63,5,,
2021,144025231,19,1,,
2021,141045698,30,250,,
2021,144025233,3,200,,
2021,144025234,38,200,,
2021,141045875,63,150,,
2021,144025235,52,0,,
2021,144025236,31,1,,
2021,141530449,31,1000,,
2021,144025237,3,251,,
2021,141530450,3,500,,
2021,144025401,63,1570,,
2021,141530451,51,0,,
2021,144025402,6,144,,
2021,141530452,16,50,,
2021,144025374,20,999999998,,
2021,141530658,63,70,,
2021,144025375,63,5000,,
2021,144050971,20,1500,,
2021,141530898,9,0,,
2021,141530899,19,745,,
2021,144050972,19,3776,,
2021,141530900,8,18,,
2021,141530874,9,0,,
2021,144051061,19,79,,
2021,141530875,38,1,,
2021,141530876,30,400,,
2021,141530877,30,100,,
2021,141530878,38,1,,
2021,144051062,19,679,,
2021,141530879,63,1,,
2021,144051063,16,808,,
2021,144050725,63,300,,
2021,144049437,38,2,,
2021,144050847,63,250,,
2021,144050848,3,300,,
2021,144050951,10,,,
2021,144050952,63,10,,
2021,144051054,20,200,,
2021,144051055,20,140,,
2021,144020887,52,0,,
2021,147601879,30,1,,
2021,144018194,33,251,,
2021,144018195,63,100,,
2021,144018196,36,150,,
2021,144018197,20,315,,
2021,144018198,30,150,,
2021,144018199,16,100,,
2021,144025833,8,200,,
2021,144025834,63,25,,
2021,144025835,3,500,,
2021,144025836,3,1501,,
2021,144025838,63,500,,
2021,144025839,63,500,,
2021,144025840,63,200,,
2021,149527208,38,1501,,
2021,144025841,63,2000,,
2021,144025842,8,25,,
2021,144025843,16,500,,
2021,144025844,61,500,,
2021,144025992,20,1550,,
2021,144026077,20,20,,
2021,144026078,10,,,
2021,144026232,63,90,,
2021,144049438,19,363,,
2021,144049439,6,1953,,
2021,147657215,3,300,,
2021,147601880,63,100,,
2021,144049454,2,30,,
2021,147601980,38,200,,
2021,147601981,63,200,,
2021,147602131,63,210,,
2021,147602132,20,1650,,
2021,147602133,52,0,,
2021,147602134,4,400,,
2021,147602135,46,135,,
2021,147602136,20,800,,
2021,147602137,20,500,,
2021,147602138,38,100,,
2021,147602139,63,500,,
2021,147602140,16,15,,
2021,147602141,24,100,,
2021,147602268,63,5,,
2021,149527210,3,10000,,
2021,147657216,3,500,,
2021,147657217,45,245,,
2021,147657368,30,250,,
2021,147657369,38,375,,
2021,144049455,20,1001,,
2021,144049456,19,579,,
2021,147658911,9,0,,
2021,147658912,20,2300,,
2021,147658913,31,1,,
2021,147658914,20,5000,,
2021,147658915,63,300,,
2021,147658916,9,0,,
2021,147658917,30,300,,
2021,144049457,9,0,,
2021,144049457,20,60,,
2021,147645201,20,350,,
2021,144049459,20,500,,
2021,144049460,50,71,,
2021,144049461,19,272,,
2021,147658918,10,,,
2021,144049462,20,610,,
2021,144049463,20,2835,,
2021,147658919,9,0,,
2021,144049463,52,0,,
2021,144049464,20,600,,
2021,147659640,38,129,,
2021,144049464,52,0,,
2021,144049465,52,0,,
2021,147659641,38,700,,
2021,147659642,38,1200,,
2021,144049466,19,466,,
2021,144049467,22,0,,
2021,147712306,3,27700,,
2021,144049469,20,100,,
2021,144049470,9,0,,
2021,144049470,20,150,,
2021,144049470,25,1,,
2021,144049470,47,0,,
2021,147598352,31,400,,
2021,147598353,4,2800,,
2021,147598353,15,4900,,
2021,147598353,20,400,,
2021,147598353,23,20,,
2021,147598354,63,1,,
2021,147598355,63,1,,
2021,144049475,38,1,,
2021,147598356,35,500,,
2021,147598357,7,400,,
2021,147598357,42,500,,
2021,144049478,9,0,,
2021,144049478,20,125,,
2021,144049479,63,101,,
2021,147598358,63,522,2021-09-28,
2021,147598359,63,522,,
2021,147598360,52,0,,
2021,144049483,20,75,,
2021,149545000,63,245,2021-09-28,
2021,147659837,63,20,,
2021,147659845,20,250,,
2021,147659855,63,50,,
2021,147713819,10,,,
2021,147713833,38,250,,
2021,147713834,3,3000,,
2021,147713836,63,150,,
2021,138460374,63,300,,
2021,138266297,9,0,,
2021,138266297,19,15,,
2021,138266297,20,350,,
2021,138266297,51,0,,
2021,138266299,19,158,,
2021,138460384,16,25,,
2021,138460384,26,275,,
2021,138460384,58,2000,,
2021,138460384,63,200,,
2021,138266301,3,1,,
2021,138269330,3,1,,
2021,138460383,20,1819,,
2021,138267577,19,150,,
2021,149545001,63,245,,
2021,138266300,17,6060,,
2021,138460387,26,200,,
2021,138267578,19,11,,
2021,138460389,45,50,,
2021,138460391,10,,,
2021,138266302,63,999999999,,
2021,138460390,10,,,
2021,138460388,52,0,,
2021,138266309,3,20000,,
2021,138460411,59,158,,
2021,138461879,36,258,,
2021,138460415,19,191,,
2021,138460406,16,30,,
2021,138266336,16,31,,
2021,138266337,63,32,,
2021,138460453,3,120,,
2021,144018200,3,500,,
2021,138460454,52,0,,
2021,144049486,25,40,,
2021,144049487,38,999999998,,
2021,144049488,9,0,,
2021,144049488,51,0,,
2021,144049489,19,1584,,
2021,144049490,6,530,2021-09-28,
2021,144049491,6,530,,
2021,144049492,38,251,,
2021,147598363,50,10,,
2021,144049494,9,0,,
2021,147645202,19,455,,
2021,144049614,6,155,2021-09-26,
2021,144049615,6,155,,
2021,144049616,20,9600,,
2021,144049617,6,748,,
2021,144049618,6,54,,
2021,144049619,19,92,,
2021,144049620,52,0,,
2021,138267603,62,197,,
2021,149545007,8,300,,
2021,138460186,19,183,,
2021,138460233,19,291,,
2021,147598364,3,999999998,,
2021,138460263,6,100,,
2021,147598365,20,8000,,
2021,147598318,19,470,,
2021,138460246,8,89,,
2021,138460246,63,5,,
2021,138460266,3,500,,
2021,144049593,19,291,,
2021,144018201,19,779,,
2021,147598319,50,31,,
2021,138460265,47,0,,
2021,144049595,20,400,,
2021,138460285,63,250,,
2021,144049595,52,0,,
2021,144049596,63,1,,
2021,147598322,63,50,,
2021,138460291,21,2000,,
2021,138460288,42,3792,,
2021,144049598,20,999999998,,
2021,138460290,63,350,,
2021,147597158,20,199,,
2021,138460292,63,250,,
2021,138460302,52,0,,
2021,147597158,52,0,,
2021,147597196,50,11,,
2021,138460309,17,2949,,
2021,138460311,9,0,,
2021,138460312,51,0,,
2021,147597197,50,16,,
2021,138269317,7,1500,,
2021,138460314,19,786,,
2021,147597198,19,89,,
2021,138460315,63,1,,
2021,147597199,9,0,,
2021,138460323,63,50,,
2021,138460324,63,1100,,
2021,147597199,47,0,,
2021,147597200,19,999999998,,
2021,138267560,47,0,,
2021,147597783,35,1,,
2021,138460327,19,399,,
2021,138460328,63,2190,,
2021,138266287,16,374,,
2021,147597901,9,0,,
2021,141028147,25,200,,
2021,147597859,56,1,,
2021,141028147,61,325,,
2021,138269332,58,90,,
2021,147597860,16,1044,,
2021,147597861,9,0,,
2021,138460403,47,0,,
2021,147597861,52,0,,
2021,138267582,3,2000,,
2021,147645203,3,101,,
2021,138266316,8,139,,
2021,147597862,9,0,,
2021,138267585,52,0,,
2021,147597862,52,0,,
2021,147597863,20,1001,,
2021,138460438,38,300,,
2021,147597863,52,0,,
2021,147597864,20,400,,
2021,138460456,8,505,,
2021,147597864,52,0,,
2021,147597865,20,1400,,
2021,138460457,8,140,,
2021,147597865,52,0,,
2021,147597866,6,89,,
2021,138266340,9,0,,
2021,138266340,20,600,,
2021,149545017,9,0,,
2021,138460458,50,16,,
2021,138460459,20,500,,
2021,138269347,20,3604,,
2021,138270196,63,1501,,
2021,138270197,10,,,
2021,138460187,10,,,
2021,141045877,29,500,,
2021,138267531,7,400,,
2021,138267534,19,108,,
2021,138460239,8,500,,
2021,138460239,20,450,,
2021,138269300,20,34750,,
2021,138269300,52,0,,
2021,138460244,9,0,,
2021,138460244,20,50,,
2021,138460244,25,290,,
2021,147659862,3,50000,,
2021,147659862,63,100,,
2021,138460241,3,5000,,
2021,138460243,36,99,,
2021,138266245,16,800,,
2021,138269295,63,200,,
2021,138460255,63,1000,,
2021,149545017,20,6123,,
2021,147597868,20,50,,
2021,147597869,19,275,,
2021,147645204,3,15500,,
2021,147645204,9,0,,
2021,147597870,19,290,,
2021,147597871,19,520,,
2021,147597872,63,500,,
2021,147597873,20,908,,
2021,147597873,52,0,,
2021,147597997,20,283,,
2021,147597997,52,0,,
2021,147597999,20,5000,,
2021,147598000,63,400,,
2021,147598001,19,80,2021-10-04,
2021,147598002,19,80,,
2021,147597924,20,999999998,,
2021,147597924,52,0,,
2021,147597925,6,200,,
2021,147597926,36,800,,
2021,147712470,6,2160,2021-10-04,
2021,147712471,6,2160,,
2021,147597927,20,1000,,
2021,147597927,52,0,,
2021,147597201,10,999999998,,
2021,147597574,3,6000,,
2021,147597574,9,0,,
2021,147597574,51,0,,
2021,147597574,61,350,,
2021,147597574,63,5,,
2021,147597575,38,1500,,
2021,147597576,36,1,2021-10-05,
2021,147597577,36,1,,
2021,147597577,38,700,,
2021,147597578,52,0,,
2021,147597579,38,1500,,
2021,147597580,33,1,,
2021,147597581,8,108,,
2021,149545028,38,999999998,,
2021,140954422,63,450,,
2021,140954422,66,550,,
2021,138266260,50,34,,
2021,138266261,63,1,,
2021,138460258,20,1905,,
2021,138460254,6,50,,
2021,138266262,7,2480,,
2021,138269305,7,620,,
2021,138460250,63,0,,
2021,141028149,13,999999999,2021-01-23,
2021,141028150,10,,,
2021,138460267,10,,,
2021,138266276,19,93,,
2021,138460294,19,271,,
2021,138269315,19,278,,
2021,138462038,61,300,,
2021,138462039,52,0,,
2021,138460322,57,12,,
2021,138460320,19,537,,
2021,138461396,52,0,,
2021,138267562,63,0,,
2021,149545029,9,0,,
2021,149545029,25,100,,
2021,149545029,47,0,,
2021,147645206,16,250,,
2021,147597585,20,130,,
2021,147597586,8,41,,
2021,147597587,31,200,,
2021,147597588,7,1200,,
2021,147597588,26,170,,
2021,147597588,36,800,,
2021,147597590,38,2400,,
2021,147601802,38,999999998,,
2021,147601803,63,100,2021-10-08,
2021,147601804,63,100,,
2021,147601805,63,38,,
2021,147601817,63,399,,
2021,147601818,8,72,,
2021,147601819,20,500,,
2021,147601820,6,500,,
2021,147601820,62,300,,
