data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,178211575,182917915,26,
2022,178211607,182917946,18,
2022,178211614,182917953,18,
2022,178211622,182917961,18,
2022,183321277,187965066,21,
2022,178234085,182941131,26,
2022,183333229,187976997,1,
2022,183333242,187977011,26,
2022,178234093,182941139,18,
2022,183126024,187774014,3,
2022,178143741,182849443,18,
2022,183126031,187774019,1,
2022,183126034,187774022,16,
2022,183126037,187774025,24,
2022,178235193,182942226,26,
2022,183126040,187774028,3,
2022,178235194,182942226,18,
2022,183108424,187756525,24,
2022,178235195,182942226,18,
2022,178236030,182943059,3,
2022,183108443,187756541,24,
2022,183109482,187757567,17,
2022,183109489,187757573,16,
2022,183109491,187757575,16,
2022,183109862,187757943,3,
2022,183109867,187757950,3,
2022,183109869,187757952,3,
2022,183109877,187757959,21,
2022,183109880,187757962,24,
2022,187673468,192259528,1,
2022,187673469,192259528,1,
2022,183109944,187758018,3,
2022,183109950,187758024,3,
2022,183109953,187758027,26,
2022,183109955,187758029,24,
2022,183109958,187758032,24,
2022,183109961,187758034,24,
2022,183109964,187758037,18,
2022,183109968,187758042,16,
2022,183109982,187758055,24,
2022,183114620,187762681,16,
2022,178236033,182943062,18,
2022,178236035,182943064,18,
2022,178236036,182943064,18,
2022,178236040,182943068,26,
2022,178236041,182943069,18,
2022,178236042,182943070,18,
2022,178236050,182943078,26,
2022,178236051,182943079,18,
2022,178236059,182943086,18,
2022,178236060,182943086,18,
2022,178236062,182943088,18,
2022,178236065,182943091,18,
2022,183118266,187766352,21,
2022,183118279,187766370,21,
2022,183118308,187766400,26,
2022,178236343,182943380,18,
2022,178236346,182943383,3,
2022,178236353,182943390,18,
2022,178236353,182943391,18,
2022,178236353,182943392,18,
2022,178236308,182943346,26,
2022,178236316,182943354,3,
2022,178236322,182943360,18,
2022,178236323,182943361,26,
2022,178236354,182943393,26,
2022,178236357,182943396,26,
2022,178236364,182943403,3,
2022,178236366,182943406,18,
2022,178236371,182943413,18,
2022,178236622,182943682,18,
2022,178236630,182943690,3,
2022,178236635,182943695,18,
2022,187673639,192259705,19,
2022,178236641,182943701,18,
2022,178236647,182943707,26,
2022,178236950,182944017,3,
2022,178236976,182944043,18,
2022,178236988,182944056,26,
2022,178237000,182944068,18,
2022,178237000,182944069,18,
2022,178237035,182944105,26,
2022,178237045,182944114,26,
2022,178237069,182944137,18,
2022,178237239,182944309,18,
2022,178237244,182944314,26,
2022,178237247,182944317,18,
2022,178237574,182944644,18,
2022,182945012,187594837,17,
2022,182945012,187594838,17,
2022,178237579,182944650,26,
2022,178237630,182944702,3,
2022,178237633,182944705,26,
2022,178237634,182944706,3,
2022,182945013,187594839,24,
2022,178237635,182944707,3,
2022,178237636,182944707,18,
2022,178237638,182944709,3,
2022,178237995,182945065,3,
2022,178237997,182945067,26,
2022,178237999,182945069,3,
2022,178238013,182945082,18,
2022,183118352,187766444,16,
2022,178433120,183137240,18,
2022,183118365,187766458,1,
2022,178238014,182945083,18,
2022,178238014,182945084,18,
2022,178238021,182945091,3,
2022,183118420,187766514,17,
2022,183118420,187766515,17,
2022,178248775,182955889,18,
2022,183118488,187766584,17,
2022,183118503,187766599,16,
2022,178238030,182945100,18,
2022,182945017,187594842,8,
2022,183658646,188299003,3,
2022,183118555,187766647,3,
2022,183118569,187766661,24,
2022,183118624,187766710,3,
2022,182945018,187594843,8,
2022,182945019,187594844,17,
2022,182945020,187594845,1,
2022,182941580,187591355,24,
2022,182941580,187591356,24,
2022,182941580,187591357,24,
2022,182941580,187591358,24,
2022,178238395,182945483,3,
2022,178238400,182945488,3,
2022,178210467,182916740,18,
2022,178210901,182917190,18,
2022,178210903,182917193,3,
2022,178210905,182917195,26,
2022,178210907,182917197,26,
2022,178210914,182917204,3,
2022,178210919,182917208,3,
2022,178210923,182917212,18,
2022,178210924,182917213,18,
2022,178211255,182917565,18,
2022,178211273,182917588,18,
2022,178211282,182917597,3,
2022,178211289,182917604,26,
2022,178211294,182917609,18,
2022,178211645,182917985,26,
2022,178211656,182917996,26,
2022,178211659,182917999,3,
2022,178234150,182941195,18,
2022,178234151,182941195,18,
2022,178234161,182941205,26,
2022,178235200,182942230,18,
2022,178235209,182942239,18,
2022,178235167,182942202,18,
2022,178433125,183137245,18,
2022,178235789,182942800,18,
2022,183120429,187768538,18,
2022,183120449,187768554,1,
2022,183120478,187768591,24,
2022,183122965,187770958,3,
2022,183124614,187772599,21,
2022,183124619,187772604,1,
2022,183124627,187772613,8,
2022,183124634,187772620,14,
2022,183124640,187772626,5,
2022,183658807,188299175,24,
2022,183124653,187772639,26,
2022,183124707,187772692,26,
2022,183125321,187773313,16,
2022,183125333,187773329,3,
2022,183125339,187773335,3,
2022,183125717,187773704,21,
2022,183125721,187773708,26,
2022,178236068,182943094,18,
2022,183125726,187773713,16,
2022,183125786,187773769,1,
2022,178236386,182943428,18,
2022,183125789,187773772,24,
2022,183125789,187773773,24,
2022,183125789,187773774,24,
2022,183125794,187773779,17,
2022,183125798,187773783,21,
2022,178236405,182943446,18,
2022,183125811,187773795,5,
2022,183125811,187773796,5,
2022,183126044,187774037,17,
2022,183126047,187774040,26,
2022,178236408,182943449,26,
2022,183108454,187756550,16,
2022,178236648,182943708,18,
2022,178236650,182943710,18,
2022,178433124,183137244,18,
2022,183109494,187757579,3,
2022,178236659,182943718,3,
2022,183109988,187758063,24,
2022,178433167,183137289,18,
2022,183110002,187758076,19,
2022,183110006,187758080,3,
2022,178236679,182943739,18,
2022,183110011,187758085,19,
2022,183110014,187758088,16,
2022,183110017,187758091,16,
2022,183110020,187758094,24,
2022,183110033,187758106,16,
2022,183110034,187758106,16,
2022,183110035,187758106,16,
2022,183112386,187760378,3,
2022,183658808,188299176,24,
2022,183114679,187762742,16,
2022,183114755,187762818,16,
2022,183114797,187762867,24,
2022,183114867,187762942,16,
2022,183120520,187768633,24,
2022,183120538,187768649,26,
2022,183120552,187768665,1,
2022,183120553,187768665,1,
2022,183120565,187768678,3,
2022,183120566,187768678,13,
2022,183120573,187768685,5,
2022,183120574,187768685,5,
2022,183120587,187768697,16,
2022,183120594,187768705,17,
2022,183120625,187768731,1,
2022,183658885,188299261,16,
2022,183120647,187768752,16,
2022,183658887,188299263,1,
2022,183123033,187771022,26,
2022,187673643,192259709,3,
2022,183648504,188288860,24,
2022,183123098,187771092,24,
2022,183123129,187771125,16,
2022,183123231,187771220,24,
2022,183124020,187771992,24,
2022,183124021,187771992,24,
2022,183124182,187772164,26,
2022,183124383,187772376,21,
2022,183124388,187772381,1,
2022,183124718,187772702,26,
2022,183124998,187772984,14,
2022,183125001,187772988,24,
2022,183648600,188288959,16,
2022,183648765,188289163,26,
2022,183648811,188289227,1,
2022,183648814,188289229,1,
2022,183649737,188290188,17,
2022,183649796,188290244,16,
2022,183649839,188290290,3,
2022,183649854,188290302,21,
2022,178236688,182943747,18,
2022,178236695,182943754,18,
2022,183649868,188290316,18,
2022,182945026,187594851,14,
2022,178237253,182944323,3,
2022,178237255,182944325,18,
2022,178237262,182944335,18,
2022,178237640,182944711,26,
2022,182945027,187594852,24,
2022,178237614,182944686,26,
2022,178238085,182945154,26,
2022,178238087,182945156,18,
2022,178238087,182945157,18,
2022,178238092,182945162,18,
2022,178433168,183137290,26,
2022,178238431,182945520,3,
2022,178238435,182945523,26,
2022,178238442,182945529,26,
2022,178433169,183137291,26,
2022,178433170,183137292,18,
2022,178238740,182945826,26,
2022,178238743,182945829,26,
2022,178238754,182945840,26,
2022,178210478,182916749,18,
2022,178210483,182916754,3,
2022,178210491,182916762,18,
2022,178210498,182916769,18,
2022,178210679,182916959,26,
2022,178210680,182916960,18,
2022,178210682,182916962,18,
2022,178210683,182916963,3,
2022,178210692,182916972,18,
2022,183649885,188290329,3,
2022,183651172,188291672,16,
2022,183651192,188291691,24,
2022,178210693,182916973,18,
2022,178210694,182916974,3,
2022,178210695,182916975,18,
2022,178210696,182916976,3,
2022,178210697,182916977,18,
2022,178210697,182916978,18,
2022,178210698,182916979,3,
2022,178210703,182916984,18,
2022,178248761,182955879,18,
2022,183652104,188292668,16,
2022,178210707,182916988,18,
2022,183652880,188293450,21,
2022,183653855,188294464,1,
2022,183653868,188294475,1,
2022,178210708,182916989,3,
2022,183614016,188254100,18,
2022,178210709,182916990,18,
2022,178210711,182916992,18,
2022,183614019,188254103,3,
2022,183614021,188254105,18,
2022,178210716,182916997,18,
2022,183653921,188294525,24,
2022,183653939,188294539,17,
2022,178210717,182916997,18,
2022,178210718,182916998,26,
2022,178210929,182917218,18,
2022,183653995,188294593,17,
2022,183655097,188295623,14,
2022,183655149,188295664,3,
2022,178210930,182917219,18,
2022,178244332,182951477,3,
2022,183655223,188295741,16,
2022,178244338,182951483,26,
2022,183655256,188295770,16,
2022,178244342,182951487,18,
2022,183655267,188295782,3,
2022,178244344,182951489,18,
2022,178244553,182951702,18,
2022,178244586,182951732,18,
2022,178244586,182951733,18,
2022,178244586,182951734,18,
2022,183662290,188302718,24,
2022,183662290,188302719,18,
2022,178251886,182959117,26,
2022,178244688,182951841,26,
2022,178244690,182951843,18,
2022,178244692,182951845,3,
2022,178250993,182958162,18,
2022,178250993,182958163,18,
2022,178250996,182958165,26,
2022,178251871,182959101,18,
2022,178251873,182959103,18,
2022,178244974,182952131,18,
2022,178244978,182952135,18,
2022,178244982,182952139,3,
2022,178248876,182955993,18,
2022,178248877,182955993,18,
2022,178248880,182955996,18,
2022,178248880,182955997,18,
2022,178248881,182955998,18,
2022,178251935,182959170,18,
2022,182945036,187594860,1,
2022,178251005,182958174,26,
2022,178251007,182958176,18,
2022,178251008,182958176,18,
2022,178210940,182917229,26,
2022,178210950,182917239,18,
2022,182941589,187591370,24,
2022,182941589,187591371,24,
2022,178210962,182917251,26,
2022,178210963,182917251,18,
2022,178210967,182917255,18,
2022,178211705,182918044,3,
2022,178211705,182918045,3,
2022,178211708,182918049,26,
2022,182945038,187594862,1,
2022,178234126,182941172,26,
2022,178234129,182941175,26,
2022,178234131,182941177,26,
2022,178234133,182941179,18,
2022,178234135,182941181,18,
2022,178234137,182941183,18,
2022,178234138,182941184,3,
2022,178235180,182942214,3,
2022,178235211,182942245,3,
2022,178235219,182942252,26,
2022,178235221,182942254,18,
2022,178235811,182942832,18,
2022,178235814,182942835,18,
2022,178433213,183137338,18,
2022,178433213,183137339,18,
2022,178235820,182942841,18,
2022,178236080,182943106,18,
2022,178236081,182943107,3,
2022,178236091,182943117,18,
2022,178236437,182943478,26,
2022,178236455,182943496,18,
2022,178094714,182801782,18,
2022,178236458,182943499,18,
2022,178236417,182943458,3,
2022,182945039,187594863,1,
2022,178236707,182943765,3,
2022,178236715,182943773,18,
2022,183655876,188296335,24,
2022,178236717,182943775,18,
2022,183655877,188296336,24,
2022,178236719,182943777,18,
2022,183655878,188296337,24,
2022,178236724,182943782,18,
2022,183655885,188296344,16,
2022,178236726,182943784,26,
2022,183655899,188296363,3,
2022,182941592,187591373,3,
2022,183658015,188298321,16,
2022,178236735,182943793,18,
2022,183658030,188298335,18,
2022,178236738,182943796,18,
2022,178236740,182943798,18,
2022,178236744,182943801,26,
2022,178236746,182943803,18,
2022,178236748,182943805,18,
2022,178236753,182943810,3,
2022,182945040,187594864,18,
2022,178238402,182945490,18,
2022,178238405,182945492,18,
2022,178238406,182945493,18,
2022,178238412,182945499,18,
2022,178238414,182945501,26,
2022,187650443,192236392,24,
2022,187650443,192236393,18,
2022,183663010,188303457,24,
2022,183663010,188303458,24,
2022,183663010,188303459,24,
2022,178238663,182945751,18,
2022,178144048,182849773,3,
2022,183663012,188303461,24,
2022,178238667,182945754,18,
2022,178238669,182945756,26,
2022,178238673,182945760,18,
2022,178238680,182945767,18,
2022,178238681,182945768,3,
2022,178238684,182945771,18,
2022,178238712,182945800,18,
2022,178238713,182945801,26,
2022,178238714,182945802,18,
2022,178238715,182945803,3,
2022,178238720,182945807,18,
2022,178248779,182955893,3,
2022,178238721,182945808,18,
2022,178210678,182916958,3,
2022,178210904,182917194,18,
2022,178210908,182917198,18,
2022,178210912,182917202,18,
2022,178210918,182917207,18,
2022,178210921,182917210,26,
2022,178210922,182917211,18,
2022,183658043,188298347,16,
2022,178210925,182917214,18,
2022,178211254,182917564,3,
2022,178211256,182917566,18,
2022,178211256,182917567,18,
2022,178211278,182917593,3,
2022,178211281,182917596,26,
2022,183658650,188299006,16,
2022,183658651,188299007,26,
2022,187650448,192236404,18,
2022,183658652,188299008,1,
2022,183658657,188299014,1,
2022,178211647,182917987,26,
2022,183658658,188299015,1,
2022,178211651,182917991,18,
2022,183658662,188299018,1,
2022,182945207,187595040,24,
2022,183658665,188299023,26,
2022,178211660,182918000,3,
2022,183658668,188299025,16,
2022,178211671,182918010,18,
2022,183658669,188299026,14,
2022,183658670,188299027,1,
2022,183658670,188299028,1,
2022,183658672,188299031,26,
2022,183658673,188299032,1,
2022,178211679,182918018,3,
2022,183658674,188299033,26,
2022,183658676,188299035,21,
2022,178234100,182941146,26,
2022,183658677,188299036,1,
2022,178234102,182941149,26,
2022,183658678,188299037,21,
2022,178433215,183137341,18,
2022,183658680,188299039,16,
2022,183658681,188299040,14,
2022,178234113,182941160,18,
2022,183658682,188299041,3,
2022,183658684,188299043,24,
2022,183658684,188299044,18,
2022,183658811,188299178,16,
2022,178234143,182941188,18,
2022,183658814,188299182,3,
2022,178234146,182941191,18,
2022,178234149,182941194,18,
2022,183658893,188299269,21,
2022,183108603,187756701,1,
2022,183108603,187756702,1,
2022,178234164,182941207,18,
2022,183648510,188288866,24,
2022,183648511,188288867,1,
2022,178234164,182941208,18,
2022,178234118,182941165,18,
2022,183648512,188288868,1,
2022,178235199,182942229,18,
2022,183648513,188288869,17,
2022,178235201,182942231,26,
2022,183648514,188288870,26,
2022,178235208,182942238,18,
2022,183648515,188288871,26,
2022,183648516,188288872,3,
2022,178235166,182942201,26,
2022,183648518,188288874,1,
2022,178235788,182942799,18,
2022,183648519,188288875,26,
2022,183648520,188288876,1,
2022,183648520,188288877,1,
2022,183648521,188288878,1,
2022,183663017,188303466,24,
2022,183648561,188288919,24,
2022,183648561,188288920,24,
2022,183648561,188288921,24,
2022,183648563,188288923,24,
2022,183648564,188288924,24,
2022,183663017,188303467,18,
2022,182941600,187591381,18,
2022,183648567,188288927,19,
2022,183648571,188288929,1,
2022,183648602,188288961,3,
2022,178236398,182943438,18,
2022,178433241,183137367,26,
2022,178433241,183137368,26,
2022,178236406,182943447,18,
2022,178236436,182943477,26,
2022,178236652,182943711,18,
2022,178236657,182943716,3,
2022,178236666,182943724,18,
2022,178236669,182943728,18,
2022,182945209,187595042,14,
2022,182945209,187595043,14,
2022,182945209,187595044,14,
2022,183663019,188303469,1,
2022,178236693,182943752,18,
2022,178236698,182943757,18,
2022,178236704,182943762,18,
2022,178237248,182944318,18,
2022,178237256,182944326,18,
2022,178237257,182944327,18,
2022,178237650,182944720,26,
2022,178237652,182944722,18,
2022,178237598,182944669,26,
2022,178237605,182944677,18,
2022,182941602,187591382,24,
2022,178237612,182944684,3,
2022,178237617,182944689,18,
2022,178238063,182945132,3,
2022,178238064,182945133,18,
2022,178238064,182945134,18,
2022,178238074,182945143,18,
2022,178238077,182945146,18,
2022,178238081,182945150,18,
2022,178238081,182945151,18,
2022,178238081,182945152,18,
2022,178238432,182945521,18,
2022,178238437,182945525,18,
2022,178238443,182945530,26,
2022,178238449,182945535,26,
2022,178210470,182916743,18,
2022,178210476,182916748,18,
2022,178210494,182916765,18,
2022,178210928,182917217,18,
2022,178210934,182917223,18,
2022,178244334,182951479,18,
2022,178244542,182951693,26,
2022,178244544,182951695,26,
2022,178244550,182951699,26,
2022,178244561,182951711,18,
2022,178244564,182951714,18,
2022,178244565,182951714,18,
2022,178244572,182951721,26,
2022,178244584,182951730,26,
2022,178251872,182959102,18,
2022,178248853,182955972,18,
2022,178433243,183137372,18,
2022,178244973,182952130,26,
2022,178244977,182952134,18,
2022,178244981,182952138,18,
2022,182945212,187595047,18,
2022,178248862,182955979,18,
2022,178251936,182959171,18,
2022,178433245,183137374,18,
2022,178433245,183137375,18,
2022,178433245,183137376,18,
2022,178433246,183137374,18,
2022,178433246,183137375,18,
2022,178433246,183137376,18,
2022,182945234,187595071,26,
2022,178210939,182917228,18,
2022,178210944,182917233,18,
2022,183648604,188288962,26,
2022,178210946,182917235,18,
2022,178210948,182917237,18,
2022,183648769,188289169,24,
2022,183648770,188289170,24,
2022,183649898,188290342,24,
2022,187673654,192259721,24,
2022,183649916,188290365,24,
2022,187673654,192259722,24,
2022,187673654,192259723,24,
2022,187673654,192259724,24,
2022,178210953,182917243,18,
2022,183649930,188290379,16,
2022,178210954,182917244,18,
2022,178210959,182917248,3,
2022,178210961,182917250,3,
2022,178210970,182917258,18,
2022,178210972,182917260,3,
2022,187673655,192259725,24,
2022,187673655,192259726,24,
2022,187673656,192259725,24,
2022,187673656,192259726,24,
2022,178210975,182917263,3,
2022,178211261,182917575,3,
2022,178211262,182917576,26,
2022,178211265,182917580,26,
2022,178211266,182917581,18,
2022,178433248,183137380,18,
2022,178211268,182917583,26,
2022,178211682,182918022,18,
2022,178211684,182918024,18,
2022,178211685,182918025,18,
2022,178211686,182918026,26,
2022,178211687,182918027,18,
2022,178211688,182918027,18,
2022,178211690,182918029,26,
2022,178211691,182918030,26,
2022,178211695,182918034,18,
2022,187673657,192259727,26,
2022,187673657,192259728,26,
2022,178211704,182918043,18,
2022,178211707,182918047,18,
2022,178211707,182918048,18,
2022,178211711,182918052,18,
2022,178211711,182918053,18,
2022,178234119,182941166,18,
2022,178433249,183137381,26,
2022,178234124,182941171,26,
2022,178234125,182941171,3,
2022,178234127,182941173,26,
2022,178234128,182941174,26,
2022,178234134,182941180,3,
2022,178433250,183137382,26,
2022,187673658,192259729,9,
2022,187673658,192259730,9,
2022,178235210,182942240,18,
2022,178235210,182942241,18,
2022,178235210,182942242,18,
2022,178235210,182942243,18,
2022,178235210,182942244,18,
2022,178235213,182942246,3,
2022,178235215,182942248,26,
2022,178235223,182942256,18,
2022,178235813,182942834,18,
2022,178235815,182942836,18,
2022,178235815,182942837,18,
2022,178248772,182955886,18,
2022,178236075,182943101,18,
2022,178236075,182943102,18,
2022,178236079,182943105,18,
2022,178236085,182943111,26,
2022,182945235,187595072,24,
2022,178236442,182943483,26,
2022,178236416,182943457,18,
2022,183649357,188289795,9,
2022,178236418,182943459,26,
2022,178236733,182943791,18,
2022,178236736,182943794,18,
2022,178236745,182943802,3,
2022,178236754,182943811,26,
2022,178237170,182944238,18,
2022,178237214,182944285,18,
2022,178237227,182944298,18,
2022,178237229,182944300,18,
2022,178237231,182944302,18,
2022,187650452,192236409,26,
2022,178237263,182944336,26,
2022,178237270,182944343,18,
2022,178237620,182944691,18,
2022,178237620,182944692,18,
2022,182945403,187595242,24,
2022,187650455,192236412,26,
2022,178237658,182944727,18,
2022,187673661,192259733,26,
2022,178433253,183137385,18,
2022,178433253,183137386,18,
2022,178237663,182944733,18,
2022,178237668,182944738,18,
2022,178237669,182944739,26,
2022,178237670,182944740,18,
2022,178237672,182944742,3,
2022,178237673,182944743,3,
2022,178237678,182944746,26,
2022,183664817,188305248,19,
2022,178433254,183137387,26,
2022,178431280,183135381,18,
2022,178431320,183135425,26,
2022,178431325,183135430,26,
2022,178431333,183135441,26,
2022,178431373,183135483,18,
2022,178431374,183135484,18,
2022,178431376,183135486,18,
2022,178431382,183135492,18,
2022,183649371,188289810,26,
2022,178431385,183135495,18,
2022,178431385,183135496,18,
2022,178431390,183135501,18,
2022,178431392,183135503,18,
2022,183651241,188291747,15,
2022,178431429,183135537,18,
2022,183651254,188291760,1,
2022,183651266,188291773,24,
2022,183651284,188291791,14,
2022,178237681,182944749,18,
2022,178433256,183137389,18,
2022,183651369,188291945,1,
2022,178433256,183137390,18,
2022,178433256,183137391,18,
2022,183651382,188291960,3,
2022,178237801,182944870,26,
2022,183651395,188291974,24,
2022,178237806,182944875,26,
2022,183652136,188292697,1,
2022,183652896,188293463,1,
2022,178237810,182944878,18,
2022,183652922,188293491,1,
2022,178237816,182944882,18,
2022,183652936,188293505,1,
2022,183654099,188294702,16,
2022,178433258,183137392,18,
2022,178237820,182944885,18,
2022,183109569,187757673,3,
2022,183654137,188294738,9,
2022,183654165,188294767,15,
2022,183109570,187757673,1,
2022,183654183,188294789,22,
2022,178237825,182944889,18,
2022,183654184,188294789,17,
2022,178237829,182944893,18,
2022,183654193,188294799,21,
2022,183654203,188294810,20,
2022,178237830,182944894,18,
2022,178237833,182944896,26,
2022,187626883,192212686,1,
2022,178433259,183137393,26,
2022,183654247,188294858,15,
2022,183654247,188294859,15,
2022,183654247,188294860,15,
2022,178237687,182944755,18,
2022,183654262,188294872,1,
2022,178238100,182945170,18,
2022,178238102,182945171,18,
2022,178238102,182945172,18,
2022,178238104,182945173,3,
2022,183654316,188294929,24,
2022,178238113,182945178,26,
2022,183654342,188294951,21,
2022,178238115,182945180,18,
2022,183654356,188294962,16,
2022,178238116,182945181,18,
2022,178238121,182945184,18,
2022,183654395,188295000,24,
2022,183654409,188295011,15,
2022,178238124,182945187,26,
2022,178238126,182945189,26,
2022,178238136,182945200,3,
2022,183655325,188295833,18,
2022,183655337,188295845,16,
2022,183655385,188295885,17,
2022,183655418,188295917,21,
2022,178433371,183137541,3,
2022,183655431,188295929,5,
2022,178238140,182945204,18,
2022,183655463,188295956,3,
2022,178238141,182945205,18,
2022,183655479,188295970,16,
2022,178238145,182945210,26,
2022,183655492,188295982,16,
2022,183655508,188295995,26,
2022,178238147,182945212,18,
2022,178433362,183137525,26,
2022,183658112,188298426,16,
2022,178433362,183137526,26,
2022,187650404,192236347,1,
2022,183658529,188298854,3,
2022,183658530,188298855,21,
2022,187650404,192236348,1,
2022,178433363,183137527,18,
2022,178433363,183137528,18,
2022,178238167,182945232,18,
2022,178433365,183137530,18,
2022,178433365,183137531,18,
2022,178238463,182945552,18,
2022,178238463,182945553,18,
2022,178238466,182945556,26,
2022,178238469,182945559,18,
2022,178238472,182945562,26,
2022,178238476,182945566,18,
2022,178238477,182945566,18,
2022,178238478,182945567,18,
2022,178235828,182942847,26,
2022,178245284,182952449,26,
2022,178248932,182956050,18,
2022,178433366,183137532,26,
2022,178449552,183153556,18,
2022,178392518,183096513,18,
2022,178392521,183096517,3,
2022,178392525,183096521,26,
2022,178248984,182956101,3,
2022,182888625,187537477,3,
2022,187673607,192259673,26,
2022,178433433,183137604,26,
2022,182923665,187573297,1,
2022,182888627,187537479,21,
2022,178433434,183137605,18,
2022,178433434,183137606,18,
2022,178433435,183137607,18,
2022,182888628,187537480,18,
2022,178433435,183137608,18,
2022,178433436,183137609,18,
2022,182888630,187537482,26,
2022,178433437,183137610,18,
2022,182888632,187537484,18,
2022,178433588,183137753,18,
2022,182923669,187573300,1,
2022,182923670,187573300,1,
2022,182923671,187573301,1,
2022,182888637,187537492,21,
2022,182888711,187537566,17,
2022,173397875,178163919,18,
2022,173397875,178163920,18,
2022,178433590,183137755,3,
2022,178433661,183137832,18,
2022,178433663,183137834,18,
2022,178433664,183137835,18,
2022,178433668,183137838,18,
2022,183109593,187757687,26,
2022,183109593,187757688,26,
2022,178433679,183137850,26,
2022,178433680,183137851,18,
2022,178433683,183137854,26,
2022,178433684,183137855,26,
2022,178433687,183137858,18,
2022,178433688,183137859,3,
2022,178433728,183137897,18,
2022,178433729,183137898,18,
2022,178433734,183137903,18,
2022,178433736,183137905,18,
2022,178433739,183137907,3,
2022,178433740,183137908,26,
2022,178433742,183137910,18,
2022,187673609,192259675,26,
2022,187666531,192252428,21,
2022,178433792,183137962,3,
2022,178433794,183137964,18,
2022,178433796,183137965,18,
2022,178433803,183137972,18,
2022,178433805,183137974,18,
2022,178433850,183138022,18,
2022,178433859,183138030,18,
2022,178433867,183138038,18,
2022,178433870,183138041,18,
2022,178433871,183138042,18,
2022,178433878,183138047,18,
2022,178433915,183138085,18,
2022,182874256,187523289,13,
2022,182874253,187523286,4,
2022,178433920,183138090,26,
2022,182955508,187605614,13,
2022,178433928,183138100,18,
2022,182874254,187523287,26,
2022,182923674,187573304,3,
2022,182923677,187573306,26,
2022,178433929,183138101,18,
2022,178433937,183138111,3,
2022,182923679,187573308,26,
2022,182923681,187573310,3,
2022,182923683,187573312,21,
2022,178433945,183138119,26,
2022,187673473,192259532,19,
2022,182923686,187573315,3,
2022,182923688,187573317,26,
2022,182945477,187595313,26,
2022,182923690,187573319,24,
2022,182923692,187573321,1,
2022,182923692,187573322,1,
2022,182923692,187573323,1,
2022,182923664,187573296,17,
2022,182923666,187573298,26,
2022,182923666,187573299,26,
2022,182945477,187595314,26,
2022,178432822,183136933,18,
2022,182923667,187573298,1,
2022,182923667,187573299,1,
2022,182923668,187573298,1,
2022,182923668,187573299,1,
2022,182923672,187573302,5,
2022,178432826,183136937,3,
2022,182923750,187573378,5,
2022,178432830,183136941,26,
2022,168537071,173352321,26,
2022,168537071,173352322,26,
2022,187650500,192236457,1,
2022,182862065,187510999,16,
2022,182862068,187511003,3,
2022,182862069,187511004,17,
2022,182863165,187512113,21,
2022,182863166,187512114,5,
2022,187650500,192236458,1,
2022,178432843,183136955,18,
2022,182863167,187512115,24,
2022,178432856,183136968,26,
2022,182863168,187512116,26,
2022,182863169,187512117,26,
2022,182861768,187510692,1,
2022,178432864,183136976,18,
2022,178432867,183136979,18,
2022,182861756,187510678,17,
2022,182861756,187510679,17,
2022,178432869,183136981,3,
2022,178432872,183136987,26,
2022,182861770,187510696,26,
2022,178432872,183136988,26,
2022,178432982,183137096,26,
2022,182862418,187511365,9,
2022,178432984,183137098,3,
2022,178432986,183137100,18,
2022,182862406,187511350,24,
2022,178432987,183137101,26,
2022,182862422,187511369,3,
2022,182862422,187511370,3,
2022,182862423,187511369,3,
2022,182862423,187511370,3,
2022,178432988,183137102,26,
2022,178432996,183137110,18,
2022,182862872,187511822,14,
2022,178432997,183137111,3,
2022,178432999,183137113,18,
2022,178433003,183137117,18,
2022,182931590,187581142,3,
2022,178433055,183137174,18,
2022,182931592,187581145,26,
2022,182931593,187581146,3,
2022,182931594,187581147,26,
2022,182931596,187581150,14,
2022,182931597,187581150,14,
2022,182931598,187581150,14,
2022,178433056,183137175,18,
2022,182955511,187605617,24,
2022,182955511,187605618,24,
2022,182955512,187605617,24,
2022,182955512,187605618,24,
2022,178433056,183137176,18,
2022,178433056,183137177,18,
2022,182860514,187509393,1,
2022,182955513,187605617,24,
2022,182955513,187605618,24,
2022,182955514,187605617,24,
2022,182955514,187605618,24,
2022,182931692,187581246,1,
2022,183666508,188306871,24,
2022,182931602,187581154,26,
2022,182931603,187581155,24,
2022,182941341,187591102,18,
2022,183666508,188306872,24,
2022,183666508,188306873,24,
2022,183666508,188306874,24,
2022,178433179,183137301,26,
2022,182931606,187581159,26,
2022,182931607,187581160,16,
2022,182931607,187581161,16,
2022,178433180,183137302,18,
2022,178433184,183137306,26,
2022,182931599,187581151,3,
2022,182931600,187581152,26,
2022,183125015,187773003,24,
2022,183125015,187773004,24,
2022,183125015,187773005,24,
2022,178433187,183137309,26,
2022,182931601,187581153,21,
2022,178433188,183137310,18,
2022,182931608,187581162,26,
2022,178433190,183137312,18,
2022,182931609,187581163,3,
2022,178433193,183137315,3,
2022,178433218,183137344,18,
2022,182931695,187581250,24,
2022,182931696,187581251,21,
2022,182931697,187581252,21,
2022,182931698,187581252,15,
2022,178433220,183137346,18,
2022,183109603,187757697,3,
2022,182931937,187581495,24,
2022,182931796,187581355,21,
2022,178433227,183137353,26,
2022,182931938,187581496,26,
2022,178433233,183137359,18,
2022,178433280,183137414,18,
2022,182941342,187591103,19,
2022,182941529,187591296,11,
2022,178433262,183137396,26,
2022,182941530,187591297,1,
