data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,8,155195962,4.000,1,13668051
2022,12,155256262,1.000,11,13675684
2022,17,155227559,12.000,9,13672561
2022,17,162389108,1.000,11,14655681
2022,13,155188748,1.000,1,13667207
2022,4,155230179,1.000,11,13672715
2022,8,155230181,0.000,1,13672716
2022,13,155230182,1.000,11,13672717
2022,12,155230344,1.000,1,13672726
2022,12,155230660,12.000,1,13672742
2022,13,155228188,2.000,1,13672598
2022,8,155226105,0.000,1,13672484
2022,12,155224613,0.000,1,13672377
2022,8,162389113,1.000,11,14655682
2022,12,162389114,0.000,1,14655683
2022,12,162389115,1.000,11,14655684
2022,12,162389116,1.000,11,14655685
2022,4,162389119,1.000,11,14655688
2022,17,162354894,1.000,11,14653183
2022,17,149586888,1.000,11,12827591
2022,17,162498301,1.000,11,14668662
2022,8,162498304,1.000,11,14668665
2022,8,165964417,1.000,11,15146565
2022,8,162522368,14.000,1,14670850
2022,17,162522373,1.000,11,14670851
2022,17,162398327,1.000,11,14656567
2022,8,162336294,1.000,11,14651853
2022,17,149586905,12.000,1,12827594
2022,12,162391787,18.000,1,14655985
2022,4,162392134,1.000,11,14656005
2022,8,162392308,1.000,1,14656021
2022,12,162526853,10.000,9,14671011
2022,8,162521075,1.000,9,14670753
2022,8,165986689,8.000,1,15148897
2022,5,162522441,1.000,1,14670856
2022,12,162911009,20.000,1,14718656
2022,16,162911202,1.000,11,14718664
2022,4,165986782,1.000,11,15148906
2022,8,165986783,1.000,11,15148907
2022,12,162912609,1.000,11,14718796
2022,4,162909462,1.000,11,14718563
2022,12,162909623,8.000,1,14718569
2022,4,149549274,1.000,11,12823709
2022,17,149549796,1.000,11,12823748
2022,17,149549952,1.000,11,12823751
2022,2,149571191,4.000,1,12824894
2022,8,165964678,1.000,11,15146577
2022,13,165964524,39.000,9,15146570
2022,17,162389120,1.000,1,14655689
2022,17,151450145,7.000,1,13095964
2022,12,151450154,1.000,9,13095965
2022,17,151450273,1.000,9,13095977
2022,12,155194317,2.000,1,13667878
2022,4,151473629,0.100,1,13099346
2022,17,151473630,0.200,1,13099347
2022,17,162374640,1.000,1,14655054
2022,12,151492623,1.000,9,13102433
2022,12,149572873,1.000,11,12825186
2022,17,151493183,0.500,1,13102511
2022,12,162522444,0.200,1,14670857
2022,17,155190928,1.000,1,13667361
2022,16,155188414,1.000,9,13667170
2022,17,162389121,1.000,1,14655690
2022,2,155191739,122.000,9,13667475
2022,4,155228875,0.200,1,13672637
2022,16,149576075,17.000,9,12825649
2022,4,155229509,13.000,9,13672674
2022,17,149576134,12.000,1,12825659
2022,4,162354168,1.000,11,14653163
2022,14,149578820,1.000,11,12826050
2022,2,155228085,1.000,1,13672592
2022,12,165965820,0.500,1,15146668
2022,4,162389122,14.000,9,14655691
2022,2,162389123,9.000,1,14655692
2022,12,165965836,0.500,1,15146669
2022,4,162389124,0.100,1,14655693
2022,12,162389125,1.000,9,14655694
2022,8,162522824,1.000,9,14670885
2022,17,149569743,1.000,11,12824582
2022,4,162498324,0.300,1,14668667
2022,12,162498335,2.500,1,14668670
2022,12,162498332,1.000,9,14668668
2022,2,162909836,1.000,1,14718582
2022,16,149569745,1.000,11,12824583
2022,4,149579255,1.000,11,12826125
2022,12,162398328,2.000,1,14656568
2022,2,149551137,1.000,11,12823912
2022,4,162392801,0.400,1,14656047
2022,2,162392804,10.000,9,14656048
2022,12,162922853,1.000,1,14719690
2022,2,162391121,1.000,3,14655922
2022,2,149551334,1.000,11,12823938
2022,17,162380465,1.000,9,14655239
2022,16,162384821,4.000,9,14655373
2022,17,149551397,1.000,11,12823954
2022,17,149551859,2.000,1,12824008
2022,17,149573904,1.000,11,12825320
2022,16,162521725,3.000,1,14670817
2022,17,165484549,3.000,9,15073138
2022,5,149551876,1.000,11,12824009
2022,17,155254103,1.000,11,13675370
2022,2,162333516,1.000,1,14651691
2022,2,149589130,1.000,1,12827966
2022,17,149569810,1.000,11,12824586
2022,2,149585457,1.000,11,12827322
2022,2,162388887,1.500,1,14655627
2022,8,149587233,4.000,9,12827654
2022,2,151448982,1.000,1,13095864
2022,2,151447398,57.400,1,13095679
2022,2,162329857,3.700,1,14651175
2022,16,155206347,44.000,9,13669226
2022,4,162388904,1.000,1,14655628
2022,17,151444227,1.000,11,13095460
2022,17,165637470,0.310,1,15097282
2022,17,155200474,6.900,1,13668577
2022,17,155187345,1.000,1,13667078
2022,2,162380506,1.000,1,14655243
2022,2,162379533,1.000,1,14655192
2022,16,162379539,1.100,1,14655193
2022,16,151444570,70.000,9,13095492
2022,17,162379540,1.000,3,14655194
2022,17,162379542,15.800,1,14655195
2022,16,162379543,9.000,9,14655196
2022,17,151444710,1.000,1,13095502
2022,8,151444728,13.000,9,13095504
2022,17,162375290,3.500,1,14655080
2022,2,162384688,3.200,1,14655364
2022,16,162384689,9.000,9,14655365
2022,8,162925676,1.000,11,14720077
2022,17,162470190,0.800,1,14665058
2022,17,151518087,1.000,11,13107290
2022,5,162388918,19.000,9,14655629
2022,17,162384690,0.800,1,14655366
2022,17,162388952,1.000,9,14655632
2022,17,162522862,0.300,1,14670888
2022,16,162522864,29.000,9,14670889
2022,17,151445859,3.500,1,13095579
2022,2,162522865,4.700,1,14670890
2022,17,162522866,0.300,1,14670891
2022,16,162389157,10.000,9,14655695
2022,16,162522868,10.000,9,14670892
2022,2,162388719,6.200,1,14655618
2022,4,165638832,0.100,1,15097378
2022,13,162384220,4.000,9,14655344
2022,17,162391182,1.000,11,14655927
2022,17,162384195,0.700,1,14655343
2022,17,162384037,0.900,1,14655334
2022,17,162384041,0.400,1,14655335
2022,8,151446432,1.000,3,13095616
2022,17,162336304,25.800,1,14651855
2022,17,162504575,1.000,1,14669105
2022,2,151446436,1.000,11,13095618
2022,8,151435859,1.000,11,13094809
2022,16,162391229,1.000,9,14655929
2022,2,162389289,1.200,1,14655712
2022,2,162389299,1.100,1,14655713
2022,2,162389301,16.800,1,14655714
2022,7,162390257,30.600,1,14655908
2022,17,162925712,1.000,1,14720086
2022,16,162389201,45.000,1,14655699
2022,2,162389342,0.300,1,14655722
2022,17,162523029,1.200,1,14670898
2022,5,162396512,7.400,3,14656385
2022,16,162396513,18.600,1,14656386
2022,8,151444778,10.000,1,13095508
2022,2,162398026,1.800,1,14656466
2022,17,162398150,0.900,1,14656499
2022,17,151445112,2.500,1,13095522
2022,4,162395919,0.300,1,14656312
2022,17,162395920,0.400,1,14656313
2022,17,162396036,1.000,1,14656332
2022,4,162388407,0.300,1,14655578
2022,2,151472516,11.500,1,13099224
2022,16,162392140,3.000,9,14656006
2022,17,162392528,0.500,1,14656033
2022,2,162470255,10.300,1,14665066
2022,16,162392530,1.000,1,14656034
2022,17,162391125,3.600,1,14655923
2022,4,162391241,0.200,1,14655930
2022,2,151446490,7.000,1,13095622
2022,17,162522851,0.500,1,14670887
2022,4,165577690,4.700,1,15088140
2022,4,162519304,1.000,1,14670451
2022,16,162526916,5.000,9,14671015
2022,12,151446714,1.000,1,13095643
2022,4,162900667,0.100,1,14717710
2022,5,162887827,259.200,1,14714929
2022,16,162900082,3.000,9,14717641
2022,16,162900200,5.000,9,14717647
2022,2,151446726,1.000,11,13095644
2022,17,151446735,2.500,1,13095645
2022,17,151446736,10.000,1,13095646
2022,2,151447188,7.500,1,13095661
2022,17,155230592,1.000,11,13672741
2022,17,151447238,60.000,1,13095668
2022,2,151435911,2.800,1,13094811
2022,16,151444250,26.000,9,13095461
2022,2,162505163,3.500,1,14669166
2022,8,151444429,7.000,9,13095481
2022,17,151444616,1.000,11,13095494
2022,17,151444626,15.000,1,13095495
2022,17,151444791,3.700,1,13095509
2022,16,151444944,1.000,9,13095513
2022,2,162925769,20.800,1,14720092
2022,8,162469717,3.500,1,14664998
2022,4,165572591,0.400,1,15087622
2022,4,165633103,0.100,1,15096192
2022,2,165633105,4.600,1,15096193
2022,17,151520614,1.000,11,13107717
2022,17,151514201,7.000,1,13106960
2022,2,165564679,2.400,1,15086935
2022,17,162375560,1.000,11,14655089
2022,8,155195828,1.000,11,13668041
2022,2,155185438,1.000,11,13666986
2022,16,151517659,15.000,9,13107218
2022,17,151519990,1.000,11,13107591
2022,2,149527128,1.000,1,12821554
2022,12,162512699,1.000,1,14669638
2022,16,151513645,1.000,11,13106835
2022,17,151515252,1.000,11,13107085
2022,4,149527436,1.000,1,12821610
2022,8,151518175,10.000,1,13107298
2022,2,151518565,1.000,11,13107345
2022,12,149527181,2.000,9,12821563
2022,2,151518574,23.000,1,13107346
2022,4,162378456,1.000,11,14655117
2022,17,151511866,1.000,11,13106577
2022,17,151512359,1.000,11,13106651
2022,2,162375366,7.400,1,14655083
2022,17,151514254,1.000,11,13106964
2022,4,149527440,1.000,11,12821611
2022,16,149527442,1.000,11,12821612
2022,17,162397548,1.000,11,14656405
2022,2,151514286,5.800,1,13106970
2022,17,151515461,1.000,11,13107094
2022,8,151516324,1.000,11,13107131
2022,2,151516331,1.000,11,13107135
2022,17,151516398,1.000,11,13107137
2022,16,151517149,1.000,11,13107164
2022,17,151517180,1.000,11,13107165
2022,17,155185301,1.000,11,13666961
2022,2,149528113,1.000,1,12821658
2022,16,162378486,63.000,9,14655120
2022,12,165965843,1.000,1,15146670
2022,12,151453609,1.000,1,13096347
2022,16,151453614,1.000,1,13096348
2022,12,151524337,61.000,1,13108454
2022,4,155189358,1.000,1,13667264
2022,16,151514033,28.000,9,13106917
2022,2,151514037,1.000,11,13106918
2022,2,151521227,1.000,11,13107833
2022,17,155189375,14.000,1,13667267
2022,17,155191720,2.000,1,13667470
2022,13,162504616,1.000,11,14669112
2022,12,155191140,1.000,1,13667381
2022,16,155190033,2.000,1,13667338
2022,17,155227461,1.000,11,13672559
2022,12,155228283,2.000,9,13672602
2022,2,155233446,2.000,1,13672906
2022,5,155227628,1.000,1,13672566
2022,12,162383615,5.000,1,14655286
2022,12,155225949,0.000,1,13672476
2022,12,155225955,2.000,1,13672477
2022,17,165965844,8.000,1,15146671
2022,17,162380485,1.000,11,14655241
2022,12,165965846,15.000,1,15146672
2022,16,165965943,1.000,11,15146678
2022,12,162504590,1.000,1,14669106
2022,17,155224907,1.000,11,13672385
2022,8,155227073,1.000,11,13672531
2022,17,155196412,2.500,1,13668117
2022,11,162504596,4.000,9,14669107
2022,17,162504598,5.000,1,14669108
2022,2,162504601,1.000,1,14669109
2022,17,155196865,1.000,11,13668147
2022,2,155199554,1.000,11,13668375
2022,8,155199555,2.000,9,13668376
2022,2,155226508,2.000,3,13672510
2022,17,162379792,1.000,11,14655200
2022,12,162389600,1.000,1,14655805
2022,17,162388408,1.000,1,14655579
2022,2,155199759,1.000,11,13668387
2022,4,162389601,1.000,11,14655806
2022,17,155199860,1.000,11,13668391
2022,16,162389602,2.000,9,14655807
2022,12,162388416,1.000,1,14655581
2022,16,162388417,1.000,1,14655582
2022,16,162388443,1.000,11,14655592
2022,17,162383263,3.300,1,14655263
2022,16,155227208,1.000,11,13672541
2022,12,162388444,0.000,1,14655593
2022,8,162391701,0.000,1,14655979
2022,17,162521423,1.000,11,14670784
2022,12,162388445,2.000,1,14655594
2022,8,162388420,43.000,1,14655583
2022,12,162521427,1.000,1,14670785
2022,2,162388421,0.000,1,14655584
2022,17,162388422,22.000,1,14655585
2022,17,155198635,3.500,3,13668319
2022,17,165985709,1.000,11,15148811
2022,16,162392553,1.000,11,14656037
2022,11,165639452,1.000,3,15097434
2022,17,155227222,3.100,1,13672542
2022,16,162392816,1.000,11,14656049
2022,12,162922344,2.000,1,14719652
2022,15,162392822,1.000,11,14656050
2022,17,162521673,1.000,11,14670812
2022,4,162392832,1.000,1,14656051
2022,4,162391127,1.000,11,14655924
2022,12,162521444,2.000,1,14670788
2022,8,162521677,0.000,1,14670813
2022,17,155225964,6.500,1,13672479
2022,12,162521454,71.000,1,14670790
2022,8,162521474,1.000,1,14670797
2022,16,162521337,12.000,9,14670774
2022,16,165966068,1.000,1,15146681
2022,16,165639453,1.000,11,15097435
2022,8,162923130,1.000,11,14719708
2022,16,162923905,849.000,1,14719764
2022,8,162947429,1.000,11,14723550
2022,8,162947931,1.000,1,14723560
2022,2,155199484,6.000,1,13668366
2022,8,162948119,1.000,11,14723576
2022,8,162948085,6.000,1,14723572
2022,2,162356428,3.000,1,14653327
2022,17,165985712,5.500,1,15148812
2022,17,155199559,19.500,1,13668377
2022,8,155228008,2.000,1,13672589
2022,4,149530385,1.000,9,12821703
2022,5,155198015,3.100,3,13668262
2022,2,162381408,1.000,11,14655251
2022,2,149531132,0.000,1,12821754
2022,17,165985715,1.000,1,15148813
2022,17,151447865,0.000,1,13095732
2022,17,151447980,1.000,11,13095760
2022,12,151448096,1.000,9,13095774
2022,17,151455187,0.000,1,13096501
2022,2,151455205,26.000,1,13096502
2022,2,151455217,1.000,11,13096503
2022,12,151455559,3.000,1,13096533
2022,2,151455643,1.000,11,13096538
2022,4,155199211,8.000,1,13668353
2022,12,162383848,1.000,9,14655307
2022,4,151455650,1.000,11,13096539
2022,16,151455651,1.000,11,13096540
2022,8,155230675,1.000,1,13672744
2022,4,155230678,1.000,9,13672745
2022,17,155199685,8.000,1,13668384
2022,12,155201323,6.000,1,13668631
2022,16,155187708,1.000,9,13667116
2022,2,155193358,2.000,9,13667743
2022,8,162386300,2.000,9,14655381
2022,12,155187836,1.000,11,13667126
2022,13,162383850,1.000,9,14655308
2022,2,162504604,1.000,11,14669110
2022,12,155231531,1.000,9,13672789
2022,17,155229065,1.000,9,13672650
2022,12,162383841,1.000,9,14655306
2022,8,162383851,1.000,9,14655309
2022,12,162383852,0.000,1,14655310
2022,16,162923917,1.000,11,14719766
2022,2,162388476,1.000,11,14655599
2022,8,162521508,1.000,9,14670799
2022,2,162504605,1.000,9,14669111
2022,2,155199688,1.000,11,13668385
2022,17,162383561,1.000,11,14655281
2022,8,162389603,2.000,9,14655808
2022,17,155224223,1.000,11,13672347
2022,8,162502310,1.000,11,14668904
2022,2,155199882,2.300,1,13668393
2022,2,162502369,1.000,9,14668906
2022,2,162395946,1.000,11,14656314
2022,8,162923921,1.000,11,14719767
2022,8,162395947,6.000,1,14656315
2022,17,162391136,2.000,9,14655925
2022,2,162391339,1.000,11,14655936
2022,12,162391443,1.000,9,14655944
2022,12,162391447,5.000,1,14655945
2022,2,162391675,1.000,9,14655976
2022,2,162923924,6.000,1,14719768
2022,2,162521512,1.000,9,14670800
2022,12,155198534,3.000,9,13668304
2022,4,165969509,1.000,9,15147174
2022,8,162521092,1.000,9,14670759
2022,8,162521252,1.000,9,14670767
2022,12,162521255,3.000,1,14670768
2022,2,162521259,1.000,11,14670770
2022,2,162389372,0.800,1,14655733
2022,8,162521095,2.000,9,14670761
2022,2,162921324,1.000,9,14719578
2022,2,162921593,1.000,9,14719591
2022,2,155226120,1.000,11,13672485
2022,2,155198995,4.000,1,13668347
2022,5,155199078,2.000,4,13668350
2022,11,155257641,6.500,1,13675820
2022,12,155199084,2.000,1,13668351
2022,2,155227251,3.300,3,13672543
2022,17,155199410,10.000,1,13668360
2022,17,162384711,7.800,1,14655367
2022,17,155232956,1.000,1,13672859
2022,2,162384806,26.800,1,14655372
2022,12,162329831,0.000,1,14651171
2022,17,162384577,1.000,11,14655363
2022,4,149527447,0.000,1,12821613
2022,8,162389604,3.000,9,14655809
2022,12,149530264,1.000,1,12821700
2022,2,155232674,8.000,1,13672845
2022,8,155232807,1.000,1,13672850
2022,2,155230148,36.000,1,13672714
2022,12,149530290,0.000,1,12821701
2022,12,149533112,1.000,1,12821937
2022,16,162929488,7.000,9,14720941
2022,12,149527225,1.000,1,12821565
2022,9,162397591,1.000,11,14656406
2022,17,162929494,3.500,1,14720945
2022,4,162929498,50.000,1,14720947
2022,12,149527237,2.000,8,12821566
2022,17,155231575,88.000,1,13672793
2022,12,149527417,10.000,1,12821606
2022,12,162329985,1.000,1,14651182
2022,12,149527467,0.000,1,12821616
2022,4,155232990,1.000,11,13672860
2022,16,155232433,51.000,9,13672835
2022,12,149529147,11.000,1,12821677
2022,4,162387857,1.000,11,14655427
2022,12,149527420,1.000,1,12821607
2022,12,149527422,1.000,1,12821608
2022,12,149526485,3.000,1,12821512
2022,12,162330035,1.000,1,14651185
2022,4,165981875,1.000,11,15148614
2022,5,155231936,10.000,4,13672815
2022,8,149526655,2.000,1,12821527
2022,12,149526693,0.000,1,12821528
2022,12,151456299,0.000,1,13096585
2022,12,151456301,3.000,1,13096586
2022,12,151453220,1.000,1,13096319
2022,8,151444546,4.000,1,13095491
2022,8,151444875,2.000,1,13095511
2022,12,151445011,1.000,1,13095514
2022,12,151445287,1.000,1,13095536
2022,17,151445565,1.000,1,13095550
2022,16,155230488,107.000,9,13672737
2022,12,151446188,1.000,1,13095586
2022,4,151446195,1.000,1,13095587
2022,16,151446200,7.000,9,13095588
2022,5,162389445,3.100,3,14655743
2022,8,151446635,3.000,9,13095641
2022,12,162343567,2.000,1,14652596
2022,12,151431762,1.000,1,13094749
2022,17,151432148,3.000,1,13094753
2022,12,151433045,1.000,1,13094770
2022,12,151436062,1.000,1,13094838
2022,8,151517903,1.000,1,13107273
2022,8,151517912,1.000,1,13107274
2022,8,151517913,2.000,1,13107275
2022,12,151517914,4.000,3,13107276
2022,12,151517944,7.000,1,13107278
2022,12,151517951,3.000,1,13107281
2022,12,162374708,4.000,1,14655057
2022,12,151517966,1.000,1,13107283
2022,12,151517971,1.000,1,13107284
2022,8,151519669,11.000,1,13107521
2022,17,155232758,1.000,1,13672848
2022,12,151520331,2.000,1,13107665
2022,12,151520336,9.000,1,13107667
2022,12,155185394,1.000,1,13666979
2022,8,155185379,1.000,1,13666974
2022,8,155229605,1.000,1,13672683
2022,12,151520350,5.000,1,13107670
2022,12,151513030,0.000,1,13106757
2022,12,151513048,6.000,1,13106758
2022,17,155229912,0.000,1,13672702
2022,12,162374793,1.000,1,14655062
2022,8,151514085,1.000,11,13106932
2022,12,151515752,29.000,1,13107114
2022,17,162395952,1.000,1,14656316
2022,17,162374826,7.000,1,14655063
2022,12,155189475,1.000,1,13667278
2022,9,151517452,1.000,1,13107186
2022,12,162374839,8.000,1,14655065
2022,17,151517460,16.000,1,13107190
2022,16,151517463,1.000,11,13107191
2022,2,151517473,1.000,1,13107192
2022,5,151519686,10.000,3,13107524
2022,4,151519688,1.000,1,13107525
2022,12,162374886,68.000,1,14655068
2022,12,155187827,2.000,1,13667125
2022,16,155187946,4.000,9,13667136
2022,16,155188123,1.000,9,13667143
2022,12,155224260,0.000,1,13672355
2022,12,155188130,1.000,1,13667144
2022,12,155188611,0.000,1,13667196
2022,12,155188614,0.000,1,13667197
2022,16,155188792,11.000,9,13667210
2022,2,155189034,1.000,1,13667253
2022,8,155190383,2.000,1,13667348
2022,12,155190684,0.000,1,13667355
2022,7,162383040,28.000,9,14655256
2022,12,155224301,1.000,1,13672356
2022,13,155224302,4.000,1,13672357
2022,8,162355511,2.000,1,14653221
2022,12,155224495,1.000,1,13672371
2022,17,162383415,1.000,1,14655275
2022,12,155192224,0.000,1,13667544
2022,12,155193171,0.000,1,13667727
2022,16,162387628,2.000,9,14655386
2022,17,155252016,10.000,1,13675222
2022,8,155252650,0.000,1,13675264
2022,11,155231274,1.000,1,13672776
2022,4,155231279,0.000,1,13672777
2022,2,162389700,1.000,11,14655832
2022,12,155228201,1.000,1,13672600
2022,12,162383410,0.400,1,14655272
2022,8,155228460,3.000,1,13672615
2022,8,155257580,3.000,1,13675818
2022,12,155228768,4.000,1,13672632
2022,2,162383413,0.500,1,14655273
2022,2,155231727,1.000,1,13672798
2022,8,162384756,14.000,1,14655368
2022,2,162389723,18.000,1,14655837
2022,8,162384760,0.000,1,14655369
2022,5,162383414,3.100,3,14655274
2022,12,155229365,1.000,1,13672666
2022,8,155229924,2.000,1,13672703
2022,16,155225790,1.000,11,13672471
2022,12,155232382,4.000,1,13672829
2022,12,155232383,3.000,1,13672830
2022,2,162383473,20.000,1,14655278
2022,8,165969871,0.000,1,15147211
2022,11,162383478,2.200,1,14655279
2022,16,155228209,4.000,1,13672601
2022,12,155227304,6.000,1,13672548
2022,12,155227305,1.000,1,13672549
2022,12,155227309,2.000,1,13672550
2022,2,155227732,3.000,1,13672571
2022,8,155227957,15.000,1,13672587
2022,8,155212986,1.000,1,13670047
2022,16,155212994,1.000,11,13670048
2022,12,155232605,2.000,1,13672842
2022,12,155233044,1.000,1,13672867
2022,8,155198357,7.000,1,13668282
2022,10,155198469,1.000,11,13668292
2022,12,155198471,3.000,1,13668293
2022,8,155197092,1.000,1,13668171
2022,11,155195488,9.000,1,13668002
2022,12,155196994,1.000,1,13668161
2022,2,162383480,10.600,1,14655280
2022,2,162383580,1.000,1,14655283
2022,4,155197815,0.000,1,13668248
2022,2,155198140,3.000,1,13668270
2022,16,155197711,0.000,1,13668232
2022,8,155197714,1.000,1,13668233
2022,12,155197823,3.000,1,13668250
2022,8,155198234,1.000,1,13668274
2022,16,162383581,20.000,9,14655284
2022,17,162389724,1.000,11,14655838
2022,17,155201878,1.000,1,13668676
2022,12,155203203,2.000,1,13668843
2022,12,155227185,3.000,1,13672535
2022,8,155227194,0.000,1,13672536
2022,12,155227572,32.000,1,13672562
2022,8,155227824,1.000,1,13672577
2022,8,162383237,0.000,1,14655262
2022,12,155206348,1.000,1,13669227
2022,8,162336126,8.000,1,14651822
2022,8,155201360,1.000,1,13668632
2022,12,155224591,5.000,1,13672376
2022,16,155257597,11.000,9,13675819
2022,2,155225087,4.000,1,13672394
2022,8,162336127,1.000,1,14651823
2022,12,162336149,1.000,1,14651825
2022,16,162336152,2.000,9,14651826
2022,12,162336261,0.000,1,14651841
2022,8,162336265,73.000,1,14651843
2022,12,162336267,1.000,1,14651844
2022,17,162336269,1.000,1,14651845
2022,8,162336271,1.000,1,14651846
2022,8,162336273,2.000,1,14651847
2022,8,162336277,12.000,1,14651848
2022,17,162336282,102.000,1,14651850
2022,12,162336284,1.000,1,14651851
2022,12,165969873,1.000,1,15147215
2022,8,162336153,6.000,9,14651827
2022,12,162336157,26.000,1,14651828
2022,8,162336159,0.000,1,14651829
2022,12,162336161,8.000,1,14651830
2022,12,162336164,0.000,1,14651832
2022,12,162336168,1.000,1,14651833
2022,8,162336311,1.000,1,14651856
2022,8,162336314,2.000,1,14651857
2022,8,162336317,2.000,1,14651859
2022,8,162336321,0.000,1,14651860
2022,11,162383781,1.000,11,14655293
2022,11,162388310,1.000,1,14655552
2022,8,162388297,1.000,1,14655539
2022,17,162383783,47.000,1,14655295
2022,17,165969896,4.000,1,15147232
2022,12,162388298,8.000,1,14655540
2022,10,162388299,1.000,11,14655541
2022,12,162388300,1.000,1,14655542
2022,12,162388301,3.000,1,14655543
2022,12,162388302,28.000,1,14655544
2022,12,162388305,26.000,1,14655547
2022,4,162388311,1.000,1,14655553
2022,13,162388303,1.000,11,14655545
2022,8,162383784,34.000,9,14655296
2022,17,162470228,101.000,8,14665062
2022,8,162388304,3.000,1,14655546
2022,17,162388306,57.000,1,14655548
2022,12,162388307,1.000,1,14655549
2022,12,162388308,1.000,1,14655550
2022,12,162388309,2.000,1,14655551
2022,8,162470229,8.000,1,14665063
2022,2,162389682,1.000,1,14655824
2022,12,162389685,1.000,1,14655825
2022,12,165969911,1.000,1,15147241
2022,10,162389687,1.000,9,14655827
2022,17,162389688,0.000,1,14655828
2022,8,162389689,0.000,1,14655829
2022,2,165969912,0.000,1,15147242
2022,16,162389690,1.000,1,14655830
2022,8,162383786,21.000,9,14655297
2022,12,162389701,3.000,1,14655833
2022,8,162521348,3.000,9,14670775
2022,17,162389702,6.000,1,14655834
2022,10,162395958,2.000,9,14656317
2022,12,162395960,0.000,1,14656318
2022,12,162395961,0.000,1,14656319
2022,17,162395962,1.000,1,14656320
2022,2,162388423,8.000,1,14655586
2022,12,162388424,2.000,1,14655587
2022,12,162388425,19.000,1,14655588
2022,8,162388426,1.000,1,14655589
2022,2,162388446,1.000,1,14655595
2022,16,162388451,4.000,9,14655596
2022,8,162392556,1.000,1,14656038
2022,12,162388452,2.000,1,14655597
2022,8,162388453,1.000,1,14655598
2022,12,162388510,1.000,1,14655602
2022,8,162388511,0.000,1,14655603
2022,5,162383861,899.000,1,14655312
2022,16,162388512,24.000,9,14655604
2022,8,165964814,1.000,1,15146582
2022,8,162388513,4.000,1,14655605
2022,17,162392695,35.000,1,14656042
2022,8,162388478,1.000,11,14655600
2022,17,162389727,1.000,11,14655839
2022,12,162388479,1.000,1,14655601
2022,8,162388517,12.000,1,14655606
2022,12,162388518,1.000,1,14655607
2022,17,162388519,1.000,1,14655608
2022,12,162388520,0.000,1,14655609
2022,8,162336316,1.000,1,14651858
2022,12,162388521,6.000,1,14655610
2022,12,162336374,2.000,1,14651863
2022,12,162336372,0.000,1,14651862
2022,8,162336382,1.000,1,14651865
2022,12,162391341,1.000,1,14655937
2022,17,162391342,1.000,1,14655938
2022,8,162391343,1.000,9,14655939
2022,12,162336397,2.000,1,14651867
2022,12,162391801,82.000,1,14655987
2022,8,162391956,1.000,1,14655994
2022,8,162391959,1.000,1,14655995
2022,8,162391960,32.000,1,14655996
2022,12,162391961,1.000,1,14655997
2022,8,165969918,1.000,1,15147245
2022,12,165969920,2.000,1,15147247
2022,5,162497489,22.000,3,14668586
2022,12,162497553,1.000,1,14668588
2022,12,162392320,1.000,1,14656022
2022,12,162392322,1.000,1,14656023
2022,8,162392451,6.000,1,14656028
2022,12,162392458,2.000,1,14656029
2022,12,162392459,2.000,1,14656030
2022,12,162506761,6.000,1,14669287
2022,12,162392563,1.000,1,14656039
2022,12,162392564,1.000,1,14656040
2022,12,162506790,1.000,1,14669289
2022,12,165987158,11.000,1,15148960
2022,2,162384026,2.000,1,14655333
2022,2,162506801,3.000,1,14669296
2022,8,162392547,1.000,1,14656035
2022,13,162392548,1.000,1,14656036
2022,4,162506829,1.000,1,14669298
2022,8,165964812,1.000,1,15146581
2022,17,162380576,37.000,1,14655246
2022,12,162392843,3.000,1,14656053
2022,12,162392845,8.000,1,14656054
2022,8,162521263,2.000,1,14670771
2022,17,162506728,6.000,1,14669285
2022,8,162393002,0.000,1,14656063
2022,10,165987160,12.000,9,15148961
2022,17,162391635,12.000,1,14655970
2022,12,162520623,1.000,1,14670715
2022,2,162515360,2.000,1,14669879
2022,12,162922058,24.000,1,14719634
2022,12,162517176,6.000,1,14670118
2022,8,162517456,95.000,1,14670161
2022,2,162389728,1.000,1,14655840
2022,10,162519559,3.000,9,14670524
2022,12,162520283,1.000,1,14670692
2022,17,162380577,1.000,11,14655247
2022,12,162512194,1.000,1,14669596
2022,12,162517564,1.000,1,14670170
2022,8,162517601,28.000,9,14670171
2022,2,162517627,5.000,1,14670172
2022,12,162519826,1.000,1,14670619
2022,12,162520644,1.000,1,14670719
2022,8,162512303,3.000,1,14669611
2022,2,162515562,1.000,1,14669894
2022,12,162515622,1.000,1,14669897
2022,12,162923132,1.000,1,14719709
2022,12,162517263,1.000,1,14670129
2022,16,162517336,10.000,9,14670143
2022,12,162923398,4.000,1,14719731
2022,12,162923612,0.000,1,14719749
2022,2,162923926,1.000,1,14719769
2022,17,162389729,1.000,11,14655841
2022,12,162924306,0.000,1,14719800
2022,2,162520069,1.000,1,14670653
2022,13,162926755,3.000,9,14720207
2022,17,162389730,2.000,1,14655842
2022,8,162930994,1.000,1,14721232
2022,12,162921326,1.000,1,14719579
2022,12,162921650,0.000,1,14719605
2022,8,162909982,3.000,1,14718590
2022,8,162910003,9.000,4,14718591
2022,17,162910088,8.000,1,14718594
2022,17,162381176,7.000,1,14655249
2022,17,162389732,6.000,1,14655843
2022,5,162910800,118.000,1,14718638
2022,8,162910803,2.000,1,14718639
2022,12,162922064,9.000,1,14719635
