data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2022,48898184,,51
2022,48898225,,51
2022,48898244,,52
2022,48900790,,51
2022,48898261,,51
2022,50119519,,51
2022,50078151,,51
2022,51118221,,51
2022,51118222,,51
2022,51118223,,51
2022,48900791,,51
2022,48898615,,51
2022,48931417,,51
2022,50078222,,51
2022,50078280,,51
2022,50078223,,51
2022,48900981,,51
2022,48904424,,51
2022,48900793,,51
2022,48900794,,51
2022,48900795,,51
2022,48899201,,51
2022,51120616,,51
2022,48900797,,52
2022,48898800,,51
2022,48898823,,51
2022,48898908,,51
2022,50078294,,51
2022,50078295,,51
2022,48931418,,51
2022,48900875,,51
2022,50078296,,51
2022,50078297,,51
2022,50078298,,3
2022,48931213,,51
2022,48931214,,51
2022,48900876,,51
2022,48900877,,51
2022,50078299,,51
2022,48901844,,51
2022,48931215,,51
2022,48935969,,51
2022,48935970,,52
2022,48900881,,1
2022,48900882,,51
2022,48899348,,51
2022,48899349,,51
2022,50078300,,51
2022,48899418,,51
2022,48900871,,51
2022,48900872,,51
2022,48900935,,51
2022,48897983,,51
2022,50078301,,51
2022,50078281,,51
2022,48900936,,52
2022,50078302,,51
2022,48898309,,51
2022,48898312,,51
2022,48898332,,51
2022,48899439,,51
2022,48980256,,51
2022,48980257,,51
2022,48898375,,51
2022,48899963,,51
2022,50078303,,51
2022,48901011,,51
2022,48898535,,51
2022,48898538,,51
2022,48900087,,51
2022,50078304,,51
2022,50078305,,51
2022,50078306,,51
2022,48901012,,51
2022,48900044,,51
2022,48900046,,51
2022,50078307,,51
2022,50078308,,51
2022,50078309,,51
2022,50074822,,51
2022,50078310,,51
2022,50119114,,51
2022,50078356,,51
2022,50078408,,51
2022,50074823,,51
2022,48898617,,51
2022,48900090,,51
2022,50078409,,51
2022,51120617,,51
2022,48898417,,51
2022,48913763,,52
2022,48898544,,52
2022,48898546,,51
2022,48900092,,51
2022,48898547,,51
2022,48900130,,51
2022,48898552,,51
2022,48900226,,51
2022,50078410,,52
2022,50078411,,51
2022,50078412,,51
2022,50119581,,52
2022,50119582,,51
2022,50119583,,51
2022,50119584,,51
2022,48913765,,51
2022,48900315,,51
2022,48898571,,51
2022,48898628,,51
2022,48900318,,51
2022,48900094,,51
2022,48900320,,51
2022,48900325,,51
2022,51244938,,51
2022,50119585,,51
2022,51244939,,51
2022,50118636,,51
2022,50118638,,51
2022,50118643,,51
2022,48900482,,51
2022,48900484,,51
2022,48900686,,51
2022,50119034,,51
2022,48900689,,51
2022,48900692,,51
2022,48899442,,51
2022,48898709,,51
2022,48900107,,51
2022,48898903,,51
2022,48899709,,51
2022,48900135,,51
2022,48899836,,51
2022,48898918,,51
2022,51244940,,51
2022,50119120,,51
2022,50119102,,51
2022,50119103,,51
2022,50119106,,51
2022,48899850,,52
2022,50119252,,51
2022,50119313,,51
2022,48899957,,52
2022,50242649,,51
2022,48899967,,51
2022,50242650,,51
2022,50242811,,51
2022,48898955,,51
2022,48898956,,51
2022,48900019,,51
2022,48900021,,51
2022,48900022,,51
2022,48898981,,51
2022,48900037,,51
2022,51244941,,51
2022,50242812,,51
2022,50242813,,51
2022,50242814,,51
2022,51244942,,51
2022,51244943,,51
2022,51244944,,51
2022,51244945,,51
2022,50242816,,51
2022,50242817,,51
2022,48899020,,51
2022,50242818,,51
2022,50242889,,51
2022,50243014,,51
2022,50243016,,51
2022,50243020,,51
2022,50243034,,51
2022,50243035,,51
2022,50243036,,51
2022,50243184,,51
2022,50243185,,51
2022,50243155,,51
2022,50243156,,51
2022,50243493,,51
2022,48900196,,51
2022,48899023,,51
2022,48901051,,51
2022,48902004,,51
2022,48900279,,51
2022,48901054,,51
2022,48900280,,52
2022,50078282,,51
2022,51118264,,51
2022,48900138,,51
2022,48900478,,51
2022,48899549,,51
2022,48900126,,51
2022,48900197,,51
2022,48900198,,51
2022,48913913,,51
2022,48901055,,53
2022,48900291,,51
2022,48900292,,51
2022,48900195,,51
2022,48900203,,51
2022,48900204,,51
2022,48980259,,51
2022,48900274,,51
2022,48900277,,51
2022,48901057,,51
2022,48931452,,51
2022,48980285,,51
2022,48900377,,51
2022,48914208,,51
2022,48900379,,51
2022,48900469,,51
2022,50071906,,51
2022,48914210,,51
2022,48900346,,51
2022,48980286,,51
2022,48902006,,52
2022,48901098,,51
2022,48900411,,51
2022,48900414,,51
2022,48900415,,51
2022,48900878,,51
2022,48900879,,52
2022,48914211,,51
2022,48900880,,51
2022,50071907,,51
2022,48900416,,51
2022,48900490,,51
2022,48900491,,51
2022,48900937,,51
2022,48900493,,51
2022,48914212,,51
2022,48900495,,51
2022,48899966,,51
2022,48900497,,51
2022,48899975,,52
2022,48899976,,51
2022,48900501,,51
2022,48900043,,51
2022,48900516,,51
2022,48900517,,1
2022,51120644,,51
2022,48900227,,51
2022,48900230,,51
2022,48931453,,51
2022,48900592,,51
2022,48900322,,51
2022,48900324,,51
2022,48900389,,51
2022,48900595,,51
2022,48900597,,51
2022,48900391,,51
2022,48902008,,51
2022,48900393,,51
2022,48900717,,51
2022,48900720,,51
2022,48902009,,51
2022,48902010,,51
2022,48902012,,51
2022,48900722,,51
2022,48900561,,51
2022,48900726,,51
2022,48900728,,51
2022,48900729,,51
2022,48900688,,51
2022,48900730,,51
2022,51120645,,51
2022,50078283,,1
2022,50078284,,1
2022,48900958,,51
2022,48901227,,51
2022,48901228,,51
2022,48901233,,51
2022,48901234,,51
2022,48901235,,51
2022,48901236,,51
2022,48931132,,51
2022,50068717,,51
2022,48903135,,51
2022,48903143,,51
2022,48903155,,51
2022,48931254,,1
2022,48935968,,52
2022,48903163,,51
2022,48900916,,51
2022,48901238,,51
2022,48901239,,51
2022,48900917,,51
2022,48900922,,51
2022,48900923,,51
2022,50078285,,51
2022,50078286,,51
2022,48900924,,51
2022,50103475,,51
2022,48899485,,51
2022,48899486,,51
2022,48899665,,51
2022,48978332,,51
2022,48901291,,51
2022,48899913,,51
2022,50119520,,51
2022,48900111,,51
2022,48900112,,52
2022,48900113,,51
2022,50075247,,51
2022,45998915,,51
2022,46590883,,51
2022,48903816,,51
2022,48901502,,51
2022,48901503,,51
2022,48900258,,51
2022,48900259,,51
2022,48900260,,51
2022,48901505,,51
2022,48900356,,51
2022,48903817,,51
2022,45999087,,51
2022,48900441,,51
2022,48901577,,51
2022,48901613,,51
2022,48903818,,51
2022,48901614,,51
2022,50063267,,51
2022,45999407,,51
2022,45999408,,51
2022,45999409,,51
2022,45999410,,51
2022,47774991,,51
2022,48901617,,52
2022,48901785,,51
2022,48901047,,51
2022,51120809,,51
2022,50119521,,51
2022,50059190,,51
2022,50072073,,51
2022,48901101,,51
2022,48899921,,51
2022,48899663,,51
2022,48904055,,51
2022,48901286,,51
2022,48981600,,51
2022,48904057,,51
2022,48904059,,51
2022,48904060,,51
2022,48914412,,51
2022,50078287,,51
2022,45995273,,51
2022,50078288,,51
2022,50239125,,51
2022,45995279,,51
2022,48901744,,51
2022,48901223,,51
2022,48981734,,51
2022,48981735,,51
2022,48981736,,51
2022,48981737,,51
2022,50239126,,51
2022,48901692,,51
2022,48901698,,51
2022,48901786,,51
2022,50059193,,51
2022,48901780,,51
2022,48931445,,51
2022,45996077,,51
2022,48914415,,51
2022,48914417,,51
2022,48901404,,51
2022,48901405,,51
2022,50119529,,51
2022,50119530,,51
2022,51120811,,51
2022,48981741,,51
2022,48904366,,51
2022,48981742,,51
2022,48981743,,51
2022,48901662,,52
2022,48901663,,51
2022,48981744,,51
2022,48914800,,51
2022,48901781,,51
2022,48901783,,51
2022,48901789,,51
2022,48931484,,51
2022,48931485,,51
2022,48911607,,51
2022,48905104,,51
2022,46590885,,51
2022,46590886,,51
2022,48901052,,51
2022,50119560,,51
2022,48901104,,51
2022,48901105,,51
2022,48911615,,51
2022,48901159,,52
2022,48901160,,52
2022,51120813,,51
2022,48905739,,51
2022,48981745,,51
2022,48912399,,51
2022,48931726,,51
2022,48931727,,51
2022,48931728,,51
2022,48912410,,51
2022,50074254,,51
2022,50074255,,51
2022,50064700,,51
2022,48905814,,51
2022,48905815,,51
2022,48905820,,51
2022,48905821,,51
2022,48905822,,51
2022,50078289,,51
2022,50242441,,51
2022,48981746,,51
2022,48936144,,51
2022,48910402,,51
2022,48912517,,51
2022,48912518,,51
2022,48912520,,51
2022,51120815,,51
2022,50059224,,51
2022,46590889,,51
2022,51120816,,51
2022,48912522,,51
2022,50242443,,1
2022,48912524,,51
2022,48931771,,51
2022,48910452,,51
2022,48910458,,51
2022,48981738,,51
2022,45999109,,51
2022,46590890,,51
2022,46590937,,51
2022,48981739,,51
2022,48910528,,51
2022,48910538,,51
2022,48901107,,51
2022,48912592,,51
2022,48901108,,51
2022,48912593,,51
2022,48910885,,51
2022,48901166,,51
2022,46601048,,51
2022,46590938,,51
2022,50072090,,51
2022,47775008,,51
2022,45999546,,51
2022,48901167,,51
2022,48901168,,51
2022,50119565,,51
2022,48913076,,51
2022,48901178,,51
2022,48981740,,51
2022,51120818,,51
2022,48911172,,51
2022,48931788,,51
2022,48911138,,51
2022,48911145,,51
2022,45999547,,51
2022,48913329,,51
2022,48904480,,51
2022,48904481,,51
2022,50119566,,51
2022,48902048,,51
2022,50078348,,51
2022,50059260,,51
2022,48903027,,51
2022,46590939,,51
2022,48903028,,52
2022,48981817,,51
2022,45999552,,51
2022,48981818,,51
2022,51120819,,1
2022,48913330,,51
2022,50242447,,51
2022,48913418,,51
2022,48981819,,51
2022,48931837,,51
2022,48904018,,51
2022,48981854,,51
2022,48904064,,51
2022,48904111,,51
2022,48904153,,51
2022,48904154,,51
2022,48904155,,51
2022,50078349,,51
2022,45995775,,51
2022,46590940,,51
2022,50078350,,51
2022,50078351,,51
2022,50059259,,51
2022,48904159,,51
2022,48935914,,51
2022,51244400,,51
2022,48904372,,51
2022,48982654,,51
2022,50242453,,51
2022,48982656,,51
2022,48936156,,51
2022,48936157,,51
2022,50119648,,51
2022,50119649,,51
2022,48935915,,51
2022,48982666,,51
2022,48935918,,51
2022,48935947,,51
2022,48935894,,51
2022,48935895,,51
2022,48935949,,51
2022,48935896,,51
2022,48935950,,51
2022,48935952,,51
2022,48935953,,51
2022,50242455,,51
2022,48944764,,52
2022,50062623,,51
2022,45996820,,51
2022,48935839,,51
2022,50242456,,51
2022,48913587,,51
2022,48913588,,51
2022,51120822,,51
2022,48913775,,51
2022,48931984,,3
2022,48904484,,51
2022,48913781,,51
2022,48983207,,51
2022,50059262,,51
2022,48913789,,51
2022,48931985,,51
2022,48904527,,51
2022,50242506,,51
2022,50059264,,51
2022,46601050,,51
2022,48913795,,51
2022,48913915,,51
2022,48903204,,51
2022,45997358,,51
2022,48913917,,51
2022,48904161,,51
2022,48914214,,51
2022,48914215,,51
2022,48914217,,51
2022,48932026,,51
2022,48904165,,51
2022,48914350,,51
2022,48914351,,1
2022,50242509,,51
2022,51120823,,1
2022,48914422,,51
2022,48935642,,51
2022,50078352,,51
2022,45997660,,51
2022,45997661,,51
2022,50119358,,51
2022,50242510,,51
2022,48935643,,51
2022,48935644,,51
2022,50242512,,51
2022,48935645,,51
2022,48911619,,51
2022,48911631,,51
2022,50242513,,51
2022,45998044,,51
2022,45998045,,51
2022,46601053,,51
2022,47791776,,51
2022,46590949,,51
2022,46590950,,51
2022,50119365,,51
2022,50119366,,51
2022,48912597,,51
2022,48993639,,51
2022,50064701,,51
2022,50078353,,51
2022,50072102,,51
2022,48912600,,51
2022,46590952,,51
2022,46590953,,51
2022,46590954,,51
2022,48912601,,51
2022,48912603,,51
2022,50064703,,51
2022,48913080,,51
2022,46601148,,51
2022,46590956,,51
2022,50064704,,51
2022,46590958,,51
2022,48935647,,51
2022,50242514,,51
2022,48913590,,51
2022,48913596,,52
2022,48913809,,51
2022,48914219,,51
2022,51120824,,51
2022,51120825,,51
2022,48988448,,51
2022,48914221,,1
2022,48988449,,51
2022,48914442,,51
2022,50064734,,51
2022,46589531,,51
2022,48911652,,52
2022,48911654,,51
2022,50119652,,51
2022,48911661,,51
2022,48911662,,51
2022,48911682,,51
2022,48912008,,51
2022,50072091,,51
2022,46589537,,51
2022,48912010,,1
2022,48988451,,51
2022,46589538,,51
2022,48912013,,51
2022,48988452,,51
2022,46589697,,51
2022,48931001,,51
2022,48931003,,51
2022,51244551,,51
2022,50113909,,51
2022,46589705,,51
2022,48988472,,51
2022,51120826,,51
2022,48988473,,51
2022,48988474,,51
2022,48912666,,52
2022,48988486,,51
2022,48912670,,51
2022,48912685,,51
2022,48913343,,53
2022,48913600,,51
2022,48913601,,51
2022,48988487,,51
2022,48935855,,51
2022,48913918,,51
2022,50063485,,51
2022,50063486,,51
2022,46589837,,51
2022,46589948,,51
2022,46589952,,51
2022,48913920,,51
2022,48913923,,52
2022,48914168,,51
2022,48914169,,51
2022,48935932,,51
2022,48935933,,52
2022,48935934,,51
2022,48935937,,51
2022,48931005,,51
2022,48988481,,51
2022,48931051,,51
2022,50119369,,52
2022,50063515,,51
2022,48931052,,51
2022,48931053,,51
2022,48988484,,51
2022,48914171,,51
2022,50063516,,51
2022,48914172,,51
2022,48931054,,51
2022,50242462,,51
2022,50242463,,51
2022,48981509,,51
2022,48914173,,53
2022,48914174,,52
2022,50063566,,51
2022,48931127,,51
2022,46590402,,51
2022,50072103,,51
2022,48914213,,51
2022,50118621,,51
2022,48935672,,51
2022,48935673,,51
2022,48931011,,51
2022,48914216,,52
2022,50061900,,51
2022,50063577,,51
2022,47775030,,51
2022,48931263,,51
2022,48931012,,51
2022,48981510,,51
2022,48931061,,51
2022,48914420,,51
2022,48981511,,53
2022,50063994,,51
2022,46596202,,51
2022,50242702,,51
2022,50061901,,51
2022,48931169,,51
2022,48981513,,51
2022,48931949,,51
2022,50061902,,51
2022,46596203,,51
2022,50078401,,51
2022,50063667,,51
2022,50078402,,51
2022,50078403,,51
2022,50063671,,51
2022,46590490,,51
2022,50068201,,51
2022,46590491,,51
2022,46601564,,51
2022,46590528,,51
2022,46590529,,51
2022,46590530,,51
2022,46601565,,51
2022,48932001,,51
2022,48981516,,51
2022,48932002,,51
2022,48932004,,51
2022,50063761,,51
2022,47791862,,51
2022,47791863,,51
2022,46590566,,51
2022,51120890,,51
2022,48932052,,51
2022,48932050,,51
2022,46590567,,51
2022,50063763,,52
2022,50063859,,51
2022,50063861,,51
2022,46590587,,51
2022,47786785,,51
2022,50064090,,51
2022,48932051,,51
2022,48935674,,51
2022,48981517,,51
2022,48981518,,51
2022,48981596,,51
2022,48931063,,51
2022,50072140,,51
2022,48931220,,51
2022,48981597,,51
2022,48981598,,51
2022,48931269,,51
2022,48931320,,51
2022,48931324,,52
2022,50064092,,51
2022,48981599,,52
2022,46590665,,51
2022,48931411,,51
2022,48931427,,51
2022,48931419,,51
2022,48931421,,51
2022,48931422,,51
2022,48981718,,51
2022,48931456,,51
2022,48981719,,51
2022,48981720,,51
2022,48931966,,51
2022,48931967,,51
2022,48931958,,51
2022,50063803,,51
2022,46601567,,51
2022,48931960,,51
2022,48931961,,53
2022,48931962,,51
2022,48931963,,52
2022,50078404,,51
2022,48935878,,51
2022,48981732,,51
2022,48935873,,51
2022,50242704,,51
2022,48935874,,51
2022,48935875,,51
2022,48931067,,51
2022,48931068,,51
2022,48931091,,1
2022,48931093,,51
2022,48981733,,51
2022,48931183,,51
2022,48981808,,51
2022,48931259,,51
2022,48931326,,51
2022,50063791,,51
2022,46590738,,51
2022,46590739,,51
2022,48981801,,51
2022,48931331,,51
2022,48981802,,51
2022,50072141,,51
2022,50242519,,51
2022,48931433,,51
2022,48931965,,51
2022,48982571,,51
2022,50072142,,51
2022,46601570,,51
2022,47775032,,51
2022,46601616,,51
2022,46601617,,51
2022,51244418,,51
2022,46601619,,51
2022,46601620,,51
2022,50075248,,51
2022,48982575,,52
2022,48931015,,51
2022,48931017,,51
2022,50119016,,51
2022,50078444,,7
2022,50072182,,51
2022,47786788,,51
2022,46601655,,51
2022,50242520,,1
2022,50242521,,1
2022,50072183,,51
2022,46616260,,51
2022,50072221,,51
2022,48982639,,51
2022,48984275,,51
2022,48984349,,51
2022,48931179,,51
2022,48931180,,51
2022,50078445,,51
2022,50068202,,51
2022,46601680,,51
2022,46601681,,51
2022,48931217,,51
2022,48931218,,51
2022,48931219,,51
2022,48931221,,51
2022,48931222,,52
2022,48931270,,51
2022,48931257,,51
2022,48931319,,51
2022,48931321,,51
2022,48931322,,51
2022,48931323,,51
2022,48931368,,51
2022,50119087,,51
2022,48980057,,51
2022,50119090,,51
2022,48931426,,51
2022,48931420,,51
2022,48980096,,51
2022,48931454,,51
2022,48980097,,51
2022,48980099,,52
2022,48980208,,51
2022,48980220,,51
2022,48980248,,51
2022,48931455,,51
2022,48931457,,51
2022,50119092,,51
2022,48981960,,51
2022,50072251,,51
2022,50068220,,51
2022,46601684,,51
2022,46601685,,51
2022,48931458,,51
2022,51121014,,51
2022,48982979,,51
2022,50242804,,51
2022,48983203,,51
2022,48983231,,51
2022,48931519,,51
2022,46601686,,51
2022,51244421,,51
2022,50068222,,51
2022,48984361,,51
2022,48984363,,51
2022,48984364,,51
2022,50078448,,51
2022,50072254,,51
2022,48984365,,51
2022,48984366,,51
2022,48984367,,51
2022,48984368,,51
2022,51121015,,51
2022,48984354,,51
2022,48984355,,51
2022,48984356,,51
2022,48984357,,51
2022,51121016,,51
2022,48984413,,51
2022,50078450,,51
2022,46601751,,51
2022,51244422,,51
2022,50119386,,52
2022,50072292,,51
2022,46595997,,51
2022,51121017,,51
2022,50119173,,51
2022,48980101,,51
2022,48980100,,51
2022,50079429,,51
2022,50072293,,51
2022,50072284,,51
2022,46596022,,51
2022,46596023,,51
2022,47786820,,51
2022,48988370,,53
2022,48988371,,51
2022,48988372,,51
2022,50072294,,51
2022,46596031,,51
2022,46596032,,51
2022,51244427,,51
2022,46596033,,51
2022,46596089,,51
2022,50078478,,51
2022,50072295,,51
2022,51244428,,51
2022,51244429,,51
2022,46596100,,51
2022,46596101,,51
2022,46596102,,51
2022,50119702,,51
2022,50072296,,51
2022,48980260,,51
2022,48980280,,51
2022,48980281,,51
2022,50119720,,51
2022,48981602,,51
2022,48981603,,51
2022,48981747,,51
2022,48981810,,51
2022,48981976,,51
2022,50071869,,51
2022,50071867,,51
2022,50078479,,51
2022,46596139,,51
2022,50242882,,51
2022,48982013,,51
2022,48982714,,51
2022,50071868,,51
2022,50079430,,51
2022,50078480,,51
2022,50068223,,51
2022,47792008,,51
2022,48981820,,51
2022,47774637,,51
2022,50079431,,51
2022,50242885,,51
2022,48983328,,51
2022,51244552,,51
2022,46601769,,51
2022,48984266,,51
2022,50242886,,51
2022,48984311,,51
2022,50078481,,3
2022,48984369,,51
2022,48984419,,52
2022,48980058,,51
2022,48980102,,51
2022,50119721,,51
2022,51121018,,51
2022,50242985,,51
2022,50079432,,51
2022,46601771,,51
2022,50068221,,51
2022,46601778,,51
2022,50242522,,51
2022,50242523,,51
2022,46601808,,51
2022,47774639,,51
2022,46601810,,51
2022,48987688,,51
2022,48981520,,52
2022,50078591,,51
2022,47797564,,51
2022,48981816,,52
2022,48981821,,51
2022,48981822,,51
2022,50071985,,51
2022,48981848,,51
2022,48981857,,52
2022,48981858,,51
2022,48981855,,51
2022,48982191,,51
2022,48982203,,51
2022,50119722,,51
2022,50071998,,52
2022,46595992,,51
2022,47786824,,51
2022,46595987,,51
2022,51244553,,51
2022,50250146,,51
2022,48982740,,51
2022,48982743,,51
2022,48982745,,51
2022,48982768,,51
2022,48984420,,51
2022,50243005,,51
2022,50243007,,51
2022,48980335,,51
2022,50078706,,51
2022,47774660,,51
2022,48931325,,51
2022,47774696,,51
2022,47777053,,51
2022,47775836,,51
2022,47775858,,51
2022,47775859,,51
2022,48981825,,51
2022,50078707,,51
2022,50075249,,51
2022,47778025,,51
2022,47776471,,51
2022,50068250,,51
2022,50078708,,51
2022,50078709,,51
2022,47775839,,51
2022,47777969,,51
2022,47775841,,51
2022,47775860,,51
2022,50078710,,51
2022,47779213,,51
2022,50068251,,51
2022,48911680,,51
2022,50075250,,51
2022,50242524,,51
2022,50078711,,51
2022,48988373,,51
2022,48980332,,52
2022,48980333,,51
2022,48980334,,51
2022,50118612,,51
2022,50242992,,51
2022,50078592,,51
2022,48981809,,52
2022,50103473,,51
2022,50075251,,51
2022,50242997,,51
2022,50077810,,52
2022,47783669,,51
2022,47783677,,51
2022,47783686,,51
2022,50068421,,51
2022,50068426,,51
2022,50068437,,51
2022,47774870,,51
2022,47801115,,51
2022,47784218,,51
2022,50243000,,51
2022,50243001,,51
2022,50243144,,51
2022,50077811,,3
2022,50068512,,51
2022,50068513,,51
2022,51118204,,51
2022,51118205,,51
2022,50077893,,51
2022,50068801,,51
2022,47774932,,51
2022,50077948,,51
2022,50078594,,51
2022,50077949,,1
2022,50077950,,51
2022,50068802,,51
2022,50242525,,51
2022,50077951,,51
2022,50077952,,51
2022,50077953,,51
2022,50077954,,51
2022,50068803,,51
2022,50068805,,1
2022,50068807,,51
2022,50118879,,51
2022,50112451,,1
2022,50112452,,1
2022,50112453,,1
2022,50112455,,51
2022,50068812,,51
2022,47774993,,51
2022,50118880,,51
2022,50112486,,51
2022,50061904,,51
2022,50112488,,51
2022,50243109,,51
2022,50118881,,51
2022,50112507,,51
2022,50068819,,51
2022,48911963,,51
2022,50079434,,51
2022,50112555,,51
2022,50112028,,51
2022,47791642,,51
2022,48911965,,51
2022,47774972,,51
2022,47791779,,51
2022,50112041,,51
2022,50075288,,51
2022,48981849,,51
2022,47794225,,51
2022,47794281,,51
2022,47794333,,51
2022,47785660,,51
2022,50062808,,51
2022,50075287,,51
2022,51244554,,51
2022,50118882,,51
2022,51118206,,51
2022,50078060,,51
2022,50078068,,51
2022,50071296,,51
2022,50242526,,51
2022,48981850,,51
2022,50242528,,51
2022,47791782,,51
2022,50243114,,51
2022,50243116,,51
2022,50078069,,51
2022,50078070,,51
2022,50078139,,51
2022,50078140,,51
2022,50071297,,51
2022,51118207,,51
2022,47801554,,51
2022,50078142,,51
2022,50078596,,51
2022,50078143,,51
2022,50071298,,51
2022,50078144,,51
2022,50078221,,51
2022,50118883,,51
2022,51118208,,51
2022,50078290,,51
2022,50078291,,51
2022,50078292,,51
2022,50078293,,51
2022,50078347,,51
2022,50071340,,51
2022,50071341,,51
2022,47794094,,51
2022,47793969,,51
2022,48912002,,51
2022,47793296,,51
2022,50118886,,51
2022,50062722,,51
2022,48931328,,51
2022,48931329,,51
2022,50078405,,51
2022,50118888,,51
2022,50078451,,51
2022,50078586,,51
2022,50118890,,51
2022,50078587,,51
2022,50071358,,51
2022,48981851,,51
2022,50078588,,52
2022,50079435,,51
2022,48912015,,51
2022,47785708,,51
2022,47798019,,51
2022,47785740,,51
2022,47785741,,51
2022,47786639,,51
2022,47795005,,51
2022,50118993,,51
2022,50077812,,51
2022,50071419,,51
2022,47795012,,51
2022,50103494,,51
2022,51244564,,51
2022,50077813,,51
2022,50071427,,51
2022,50077814,,51
2022,50077815,,51
2022,50071431,,51
2022,50119400,,51
2022,50119401,,51
2022,50071450,,51
2022,50071451,,51
2022,50071452,,51
2022,50071453,,51
2022,50071454,,51
2022,47792051,,51
2022,47793115,,51
2022,50077816,,51
2022,48931330,,51
2022,50071455,,51
2022,47793116,,51
2022,47794212,,51
2022,47794213,,51
2022,47793117,,51
2022,47792214,,51
2022,47786816,,51
2022,47786817,,51
2022,48912420,,51
2022,47796615,,51
2022,47792343,,51
2022,47792753,,51
2022,50077894,,51
2022,48912424,,51
2022,47792755,,51
2022,50074337,,51
2022,47786907,,51
2022,50077895,,51
2022,51118209,,51
2022,50077897,,51
2022,50079436,,51
2022,47791947,,51
2022,47792420,,51
2022,47792421,,51
2022,50119006,,51
2022,50119007,,51
2022,50077898,,51
2022,50062698,,51
2022,50077901,,51
2022,50119053,,51
2022,50062699,,51
2022,50062700,,51
2022,50119055,,51
2022,50062701,,51
2022,50242010,,51
2022,50076255,,51
2022,50076256,,51
2022,50076257,,51
2022,50113682,,51
2022,48912434,,1
2022,50119283,,51
2022,51244606,,51
2022,51244607,,51
2022,51244608,,51
2022,47776662,,51
2022,50119511,,51
2022,50119513,,51
2022,50119514,,51
2022,50077956,,51
2022,50118616,,1
2022,47776664,,51
2022,50077957,,51
2022,50059027,,51
2022,48912440,,51
2022,50118618,,51
2022,50119302,,51
2022,50119528,,51
2022,50119651,,51
2022,50119748,,51
2022,50059028,,51
2022,50119013,,51
2022,50119091,,51
2022,50119093,,51
2022,50119233,,52
