data_year,bias_id,offense_id
2022,88,192424616
2022,88,192424623
2022,88,192756841
2022,88,192756843
2022,88,192756846
2022,88,192424635
2022,88,192424641
2022,88,192434772
2022,88,192434773
2022,12,192424644
2022,12,192424645
2022,12,192424646
2022,88,192434775
2022,88,192434776
2022,88,192434777
2022,88,192426885
2022,88,192424647
2022,88,192434778
2022,88,192434779
2022,88,192424650
2022,88,180249193
2022,88,192434780
2022,88,192434781
2022,88,192424652
2022,88,180249202
2022,88,192426887
2022,88,192426892
2022,88,192434782
2022,88,192434783
2022,88,192426902
2022,88,192434785
2022,88,192434786
2022,88,192434787
2022,88,192434788
2022,88,192424653
2022,88,192426905
2022,88,192426906
2022,88,192426907
2022,88,192424654
2022,88,198006011
2022,88,180249206
2022,88,192452598
2022,88,192452599
2022,88,192424966
2022,88,192424971
2022,88,192426909
2022,88,192424986
2022,88,192424989
2022,88,192424996
2022,88,192424997
2022,88,192434789
2022,88,192452658
2022,88,192427262
2022,88,192434790
2022,88,192424994
2022,88,192427632
2022,88,192425000
2022,88,192425014
2022,88,192434791
2022,88,192434792
2022,88,192434793
2022,88,192427642
2022,88,192425026
2022,88,192427648
2022,88,192434794
2022,88,192434795
2022,88,192434797
2022,88,192427653
2022,88,198006014
2022,88,192427661
2022,88,192434858
2022,88,192434859
2022,88,192425373
2022,88,192452661
2022,88,192425407
2022,88,192440884
2022,88,192425455
2022,88,192425458
2022,88,192425465
2022,88,192434862
2022,88,192427667
2022,88,192434863
2022,88,192434864
2022,88,192434865
2022,88,192440886
2022,88,192425467
2022,88,192425468
2022,88,192427672
2022,88,192425473
2022,88,192425476
2022,88,192434866
2022,88,192434867
2022,88,192425484
2022,88,192425486
2022,88,198006015
2022,88,198006016
2022,88,198006017
2022,88,192427641
2022,88,192425495
2022,88,192425497
2022,88,192425498
2022,88,192756849
2022,88,192431930
2022,88,192431931
2022,88,192425501
2022,88,192427646
2022,88,192425503
2022,88,192434868
2022,88,192434869
2022,88,192425505
2022,88,192434870
2022,88,192434871
2022,88,192434872
2022,88,192434873
2022,88,192426070
2022,88,192452664
2022,88,192427655
2022,88,192427658
2022,88,192426034
2022,88,192427985
2022,88,192427989
2022,88,192452667
2022,88,192427992
2022,88,192427996
2022,88,192428001
2022,88,192428006
2022,88,192428000
2022,88,192426389
2022,88,192428007
2022,88,192434876
2022,88,192434877
2022,88,192434878
2022,88,192435208
2022,88,192426390
2022,88,192426391
2022,88,192426392
2022,88,192426393
2022,88,192426394
2022,88,192426396
2022,88,192426397
2022,88,192426398
2022,88,192428012
2022,88,192428016
2022,88,192428017
2022,88,192426719
2022,88,192552741
2022,88,180249634
2022,88,192488544
2022,88,180249671
2022,88,192428025
2022,88,192426722
2022,88,192452671
2022,88,192452672
2022,88,192552742
2022,88,180249672
2022,88,192428036
2022,88,192428039
2022,88,192453099
2022,88,192426725
2022,88,192426726
2022,88,192426727
2022,88,192428040
2022,88,192426729
2022,88,192428047
2022,88,192435209
2022,88,192426731
2022,88,192426732
2022,88,192428059
2022,88,192428019
2022,88,192428035
2022,88,192435210
2022,88,192428037
2022,88,192426734
2022,88,192426735
2022,88,192426737
2022,88,192488547
2022,88,192428048
2022,88,192428058
2022,88,192435212
2022,88,192435213
2022,88,192435214
2022,88,192426740
2022,88,192490329
2022,11,192426743
2022,11,192426744
2022,88,192428068
2022,88,192440911
2022,88,192440912
2022,88,192426746
2022,88,192426749
2022,88,192426750
2022,88,192428296
2022,88,192435215
2022,88,192428302
2022,88,192426756
2022,88,192428507
2022,88,192428512
2022,88,192749544
2022,88,192552743
2022,88,192428663
2022,88,192552744
2022,88,180249673
2022,88,192552745
2022,88,192552746
2022,88,192428666
2022,88,192428667
2022,88,192428670
2022,88,192428676
2022,88,192428678
2022,88,192435216
2022,88,192435217
2022,88,192426723
2022,88,192426730
2022,88,192428682
2022,88,192428686
2022,88,192426736
2022,88,192490335
2022,88,192426738
2022,88,192426739
2022,88,192426983
2022,88,192435219
2022,88,192426986
2022,88,192435220
2022,88,192428694
2022,88,192440914
2022,88,192426996
2022,88,192426997
2022,88,192426998
2022,88,192428696
2022,88,192428697
2022,88,192757175
2022,88,192426984
2022,88,192426985
2022,88,192428705
2022,88,192440916
2022,88,192428986
2022,88,192428992
2022,88,192428993
2022,88,197308041
2022,88,197308042
2022,88,192428995
2022,88,192428996
2022,88,192428999
2022,88,192429000
2022,88,201593050
2022,88,180249685
2022,88,180249713
2022,88,201593051
2022,88,192429004
2022,88,192426992
2022,88,192426993
2022,88,192435221
2022,88,192431933
2022,88,192429039
2022,88,192429042
2022,88,192429045
2022,88,192427359
2022,88,192427360
2022,88,192427361
2022,88,192552747
2022,88,197308043
2022,88,197308044
2022,88,197308045
2022,88,192429053
2022,88,192429060
2022,88,192429061
2022,88,192429062
2022,88,192429065
2022,88,192429070
2022,88,192435222
2022,88,192429073
2022,88,192429080
2022,88,192429007
2022,88,192427363
2022,88,192427364
2022,88,180249751
2022,88,192429012
2022,88,192429015
2022,88,192429016
2022,88,192429020
2022,88,192429021
2022,88,192427368
2022,88,192427369
2022,88,192427370
2022,88,192429024
2022,88,192429029
2022,88,192435224
2022,88,192429032
2022,88,192429033
2022,88,192421332
2022,88,192421104
2022,88,192421133
2022,88,192431936
2022,88,192421167
2022,88,192421168
2022,88,192427373
2022,88,192427382
2022,88,192427383
2022,88,192421188
2022,88,192431939
2022,88,192431940
2022,88,192421286
2022,88,192427388
2022,88,192490347
2022,88,192427395
2022,88,192421310
2022,88,192421311
2022,88,192421320
2022,88,192427402
2022,88,192427403
2022,88,192421363
2022,88,192435225
2022,88,192552748
2022,88,192552749
2022,88,192427407
2022,88,192435226
2022,88,192427410
2022,88,192421421
2022,88,192427412
2022,88,192427413
2022,88,192427415
2022,88,192423059
2022,88,192427420
2022,88,192427421
2022,88,192490352
2022,88,192435227
2022,88,192552750
2022,88,192757204
2022,88,192427423
2022,88,192427424
2022,88,192757217
2022,88,192423064
2022,88,192490357
2022,88,192490360
2022,88,192435228
2022,88,192435229
2022,88,192423070
2022,88,192490228
2022,88,192423076
2022,88,192423093
2022,88,192427422
2022,88,192435231
2022,88,192435232
2022,88,192423115
2022,88,192423116
2022,88,192423134
2022,88,192427804
2022,88,192427806
2022,88,192423166
2022,88,192423167
2022,88,192423150
2022,88,192423169
2022,88,192423172
2022,88,192427807
2022,88,192423187
2022,88,192427822
2022,88,192490263
2022,88,192423236
2022,88,192423253
2022,88,192427825
2022,88,192427826
2022,88,192431943
2022,88,192431944
2022,88,192435234
2022,88,192427830
2022,88,192490273
2022,88,192440918
2022,88,192431945
2022,88,192435235
2022,88,192423333
2022,88,192490278
2022,88,192423404
2022,88,192423433
2022,88,192423217
2022,88,192423282
2022,88,192423309
2022,88,192435236
2022,88,192491037
2022,88,192491040
2022,88,197497309
2022,88,180250458
2022,88,180250479
2022,88,192436381
2022,88,192491045
2022,88,192453101
2022,88,192435239
2022,88,192435240
2022,88,192435241
2022,88,192423359
2022,88,192423369
2022,88,192435242
2022,88,192423396
2022,88,192424359
2022,88,192424360
2022,88,192424743
2022,88,192424751
2022,88,192424760
2022,88,192435243
2022,88,192424764
2022,88,192424771
2022,88,192427811
2022,88,192552752
2022,88,192435244
2022,88,192435245
2022,88,192425227
2022,88,192427815
2022,88,192425230
2022,88,192425231
2022,88,192425238
2022,88,192435247
2022,88,192552754
2022,88,192552755
2022,88,192425240
2022,88,192425241
2022,88,192425251
2022,88,192435248
2022,88,192491288
2022,88,192425261
2022,88,192425265
2022,88,197308199
2022,88,180251809
2022,88,192427821
2022,88,192425226
2022,88,192425232
2022,88,192436387
2022,88,192425704
2022,88,192453105
2022,88,192425709
2022,88,192431887
2022,88,192425711
2022,88,192435256
2022,88,192435259
2022,88,192435262
2022,88,192435263
2022,88,201593052
2022,88,192427824
2022,88,192435267
2022,88,192435268
2022,88,192425714
2022,88,201593053
2022,88,201593054
2022,88,192749536
2022,88,192427827
2022,88,192427828
2022,88,192425720
2022,88,192435271
2022,88,192435273
2022,88,192425726
2022,88,192552756
2022,88,192749539
2022,88,192425741
2022,88,192491297
2022,88,192491298
2022,88,192425756
2022,88,192431892
2022,88,192431893
2022,88,192431894
2022,88,192435594
2022,88,180251737
2022,88,182776029
2022,88,182776030
2022,88,192435595
2022,88,192425758
2022,88,192435597
2022,88,192435598
2022,88,192425761
2022,88,192425763
2022,88,192425785
2022,88,192425837
2022,88,192425882
2022,88,192425921
2022,88,192435599
2022,88,192425990
2022,88,192435603
2022,88,192425764
2022,88,192425786
2022,88,192425827
2022,88,192425848
2022,88,192552757
2022,88,192491300
2022,88,192491304
2022,88,192426194
2022,88,192426195
2022,88,192426201
2022,88,192426192
2022,88,192426204
2022,88,192426206
2022,88,192426209
2022,88,192426211
2022,88,192426212
2022,88,192435604
2022,88,192426218
2022,88,192491310
2022,88,192426224
2022,88,192426231
2022,88,192426233
2022,88,192426242
2022,88,192426223
2022,88,192426281
2022,88,192552758
2022,88,192552759
2022,88,192552760
2022,88,192426284
2022,88,192426288
2022,88,192426291
2022,88,192426292
2022,88,192426295
2022,88,192426296
2022,88,192426297
2022,88,192435609
2022,88,192426299
2022,88,192552761
2022,88,192491313
2022,88,192453109
2022,88,192552939
2022,88,192426246
2022,88,192491316
2022,88,192453111
2022,88,192435613
2022,88,192435614
2022,88,192436395
2022,88,192426247
2022,88,192551841
2022,88,197274566
2022,88,180252394
2022,88,192551842
2022,88,192551844
2022,88,192551847
2022,88,192551848
2022,88,192551849
2022,88,192551851
2022,88,192436398
2022,88,192436399
2022,88,192436400
2022,88,192491317
2022,88,192551853
2022,88,192435642
2022,88,192491320
2022,88,192491321
2022,88,192551857
2022,88,192551858
2022,88,192551861
2022,88,192552940
2022,88,192552941
2022,88,192551865
2022,88,192551866
2022,88,192551868
2022,88,192551869
2022,88,192551870
2022,88,192491758
2022,88,192551873
2022,88,192568389
2022,88,180252398
2022,88,180252399
2022,88,192435644
2022,88,192435645
2022,88,192435647
2022,88,192435648
2022,88,192441017
2022,88,192551875
2022,88,192551877
2022,88,192551878
2022,88,192551879
2022,88,192551880
2022,88,192551881
2022,88,192435650
2022,88,192436402
2022,88,192551883
2022,88,192551885
2022,88,192551886
2022,88,192551888
2022,88,192551889
2022,88,192551892
2022,88,192551893
2022,88,192551895
2022,88,192551898
2022,88,192431896
2022,88,192551900
2022,88,192491760
2022,88,192491762
2022,88,192552091
2022,88,192435654
2022,88,192552093
2022,88,192552094
2022,88,192552263
2022,88,192567670
2022,88,180252402
2022,88,180252403
2022,88,180252602
2022,88,192567671
2022,88,192567675
2022,88,192567677
2022,88,192567678
2022,88,192567681
2022,88,192567682
2022,88,192567683
2022,88,192428724
2022,88,192428725
2022,88,192428726
2022,88,192428729
2022,88,192428730
2022,88,192435656
2022,88,192428731
2022,88,192428732
2022,88,192435661
2022,88,192435662
2022,88,192428734
2022,88,192428736
2022,88,192428737
2022,88,192428738
2022,88,192428739
2022,88,192428740
2022,88,192428742
2022,88,192491764
2022,88,192491767
2022,88,192428743
2022,88,192428744
2022,88,192428746
2022,88,192428747
2022,88,192428749
2022,88,192429035
2022,88,192749545
2022,88,192749546
2022,88,192429036
2022,88,192429081
2022,88,192429082
2022,88,192429083
2022,88,192429084
2022,88,192429085
2022,88,192435664
2022,88,192435665
2022,88,192491772
2022,88,192429087
2022,88,192757227
2022,88,192429088
2022,88,192435619
2022,88,192435620
2022,88,192429089
2022,88,192429091
2022,88,192429092
2022,88,192435623
2022,88,192435624
2022,88,192435626
2022,88,192435627
2022,88,192429093
2022,88,192429094
2022,88,192757232
2022,88,192435628
2022,88,192552942
2022,88,192435631
2022,88,192491802
2022,88,192429095
2022,88,192429096
2022,88,192429098
2022,88,192429099
2022,88,192429100
2022,88,192757243
2022,88,192429101
2022,88,192429103
2022,88,192429104
2022,88,192429106
2022,88,192429107
2022,88,192429109
2022,88,192429110
2022,88,192435634
2022,88,192421445
2022,88,201593055
2022,88,192421496
2022,88,192421497
2022,88,192436005
2022,88,180252605
2022,88,180252606
2022,88,180252610
2022,88,180252611
2022,88,180252612
2022,88,198020538
2022,88,192436006
2022,88,201593056
2022,88,192421547
2022,88,192436008
2022,88,192421606
2022,88,192421641
2022,88,192421692
2022,88,192421718
2022,88,192421764
2022,88,192421765
2022,88,192436010
2022,88,192436011
2022,88,192436012
2022,88,192421810
2022,88,192421834
2022,88,192491805
2022,88,192436013
2022,88,192421874
2022,88,192421900
2022,88,192421924
2022,88,192436017
2022,88,192421944
2022,88,192421945
2022,88,197308200
2022,88,192421471
2022,88,192436018
2022,88,192436019
2022,88,192421484
2022,88,192421532
2022,88,192421562
2022,88,192421590
2022,88,192421591
2022,88,192436022
2022,88,192436023
2022,88,192421616
2022,88,192421617
2022,88,192421618
2022,88,192431899
2022,88,192421629
2022,88,192441024
2022,88,192423413
2022,88,192423424
2022,88,192436028
2022,88,192423441
2022,88,192431902
2022,88,192491807
2022,88,192423448
2022,88,192423457
2022,88,192423473
2022,88,192436029
2022,88,192423476
2022,88,192423477
2022,88,192423478
2022,88,192429204
2022,88,192423490
2022,88,192423520
2022,88,192431904
2022,88,192423535
2022,88,192423561
2022,88,192429212
2022,88,192423570
2022,88,192423600
2022,88,192423601
2022,88,192552943
2022,88,192429215
2022,88,192436475
2022,88,192423614
2022,88,192423615
2022,88,192757259
2022,88,192757260
2022,88,192757261
2022,88,192423634
2022,88,192423635
2022,88,192429218
2022,88,192429219
2022,88,192429221
2022,88,192491809
2022,88,192423660
2022,88,192423669
2022,88,192423670
2022,88,192423687
2022,88,192423694
2022,88,192423695
2022,88,192423696
2022,88,192423715
2022,88,192423729
2022,88,192429226
2022,88,192423747
2022,88,192436479
2022,88,192757267
2022,88,192757268
2022,88,192423754
2022,88,192429231
2022,88,192429232
2022,88,192429233
2022,88,180252647
2022,88,192423763
2022,88,192423764
2022,88,192423772
2022,88,192429236
2022,88,192423781
2022,88,192431713
2022,88,192441033
2022,88,192423785
2022,88,192431718
2022,88,192423479
2022,88,192423482
2022,88,192432234
2022,88,180252655
2022,88,180252656
2022,88,180252952
2022,88,192436480
2022,88,192436481
2022,88,192423528
2022,88,192431720
2022,88,192423590
2022,88,192431722
2022,88,192491811
2022,88,192431731
2022,88,192431732
2022,88,192423625
2022,88,192423667
2022,88,192431757
2022,88,192423691
2022,88,192423724
2022,88,192436482
2022,88,192424361
2022,88,192424365
2022,88,192424373
2022,88,192424377
2022,88,192424378
2022,88,192424379
2022,88,192424380
2022,88,192424385
2022,88,192424366
2022,88,192424367
2022,88,192424375
2022,88,192424386
2022,88,192491812
2022,88,192424390
2022,88,192431766
2022,88,192432267
2022,88,192436483
2022,88,192436484
2022,88,192431772
2022,88,192441041
2022,88,192431774
2022,88,192431775
2022,88,192432271
2022,88,192424407
2022,88,192432098
2022,88,192424413
2022,88,180252956
2022,88,192424414
2022,88,192432100
2022,88,192432101
2022,88,192432273
2022,88,192432274
2022,12,192432104
2022,12,192432105
2022,88,192432108
2022,88,192432109
2022,88,192432110
2022,88,192432112
2022,88,192441575
2022,88,192424422
2022,88,192432116
2022,88,192432119
2022,88,192432122
2022,88,192432124
2022,88,192432125
2022,88,192424429
2022,88,192491817
2022,88,192441577
2022,88,192432129
2022,88,192424779
2022,88,192424783
2022,88,192432130
2022,88,192432131
2022,88,192441578
2022,88,192432135
2022,88,197291978
2022,88,197291979
2022,88,192432545
2022,88,187764607
2022,88,180252963
2022,88,180252969
2022,88,201586899
2022,88,180252997
2022,88,180253001
2022,88,180253002
2022,88,180253003
2022,88,180253005
2022,88,192441579
2022,88,192432488
2022,88,192432489
2022,88,192424788
2022,88,192432490
2022,88,192424796
2022,88,192424797
2022,88,192491819
2022,88,192432278
2022,88,192424807
2022,88,192424808
2022,88,192757272
2022,88,192492420
2022,88,192441580
2022,88,192441581
2022,88,192552944
2022,88,180253006
2022,88,180253008
2022,88,201586910
2022,88,180253010
2022,88,180253011
2022,88,180252974
2022,88,201586900
2022,88,180252979
2022,88,180252983
2022,88,192423786
2022,88,192423792
2022,88,192423814
2022,88,192492425
2022,88,192432493
2022,88,192423834
2022,88,192432494
2022,88,192432495
2022,88,192423850
2022,88,192423851
2022,88,192423861
2022,88,192432496
2022,88,192432497
2022,88,201593058
2022,88,201593059
2022,88,201593060
2022,88,192432498
2022,88,192423887
2022,88,192757273
2022,88,192423954
2022,88,192423896
2022,88,192432501
2022,88,192424441
2022,88,192432502
2022,88,192424445
2022,88,192441582
2022,88,192424398
2022,88,192432504
2022,88,192432506
2022,88,192432279
2022,88,192432507
2022,88,192757274
2022,88,192492438
2022,88,192432510
2022,88,192424409
2022,88,192424416
2022,88,192432513
2022,88,192424420
2022,88,192432281
2022,88,192424424
2022,88,192424431
2022,88,192424432
2022,88,192432579
2022,88,192432580
2022,88,192424436
2022,88,192432869
2022,88,180234151
2022,88,192441584
2022,88,192432902
2022,88,192432907
2022,88,192432908
2022,88,192424439
2022,88,192432912
2022,88,192432916
2022,88,192432920
2022,88,192424451
2022,88,192424454
2022,88,192492452
2022,88,192432928
2022,88,192424462
2022,88,192424463
2022,88,192432931
2022,88,192424465
2022,88,192432933
2022,88,192432872
2022,88,192424470
2022,88,192424471
2022,88,192432874
2022,88,192424478
2022,88,192424479
2022,88,192424480
2022,88,192433300
2022,88,192433306
2022,88,192424485
2022,88,192424486
2022,88,192424487
2022,88,192424490
2022,88,192433309
2022,88,192424494
2022,88,192424502
2022,88,192424810
2022,88,192433316
2022,88,192433320
2022,88,192424816
2022,88,192424817
2022,88,192424818
2022,88,192433325
2022,88,192424824
2022,88,182827677
2022,88,192424825
2022,88,192424827
2022,88,180234165
2022,88,192433327
2022,88,180234183
2022,88,192433328
2022,88,192424832
2022,88,192433331
2022,88,192433333
2022,88,192432286
2022,88,192433335
2022,88,192424776
2022,88,192424777
2022,88,192424782
2022,11,192433337
2022,88,192424789
2022,88,192432289
2022,88,192433341
2022,88,192433344
2022,88,192433345
2022,88,192433347
2022,88,192424795
2022,88,192424798
2022,88,192424799
2022,88,192433349
2022,88,192424815
2022,88,192424826
2022,88,192424834
2022,88,192424835
2022,88,192441585
2022,88,192552945
2022,88,192433355
2022,88,192433358
2022,88,192433361
2022,88,192433365
2022,88,192433366
2022,88,192424838
2022,88,192424841
2022,88,192757275
2022,88,192757276
2022,88,192433368
2022,88,192436489
2022,88,192436490
2022,88,192433695
2022,88,192433696
2022,88,192424842
2022,88,192424843
2022,88,192433698
2022,88,192433702
2022,88,192441588
2022,88,192433704
2022,88,192433708
2022,88,192433710
2022,88,192433713
2022,88,192433714
2022,88,192433716
2022,88,192433717
2022,88,192433718
2022,88,192433720
2022,88,192757278
2022,88,192757279
2022,88,192757280
2022,88,192424850
2022,88,192433723
2022,88,192424853
2022,88,192492458
2022,88,192434037
2022,88,192424864
2022,88,192434038
2022,88,192424867
2022,88,192434042
2022,88,192441589
2022,88,192434046
2022,88,192434048
2022,88,192434051
2022,88,192434054
2022,88,192434057
2022,88,192432291
2022,88,192434352
2022,88,192434356
2022,88,192434359
2022,88,192434361
2022,88,192441590
2022,88,192434364
2022,88,192424869
2022,88,192434366
2022,88,192492469
2022,88,192492470
2022,88,192434369
2022,88,192441593
2022,88,192424874
2022,88,192436492
2022,88,192424878
2022,88,192424879
2022,88,192434835
2022,88,192424891
2022,88,192434840
2022,88,192425236
2022,88,192425247
2022,88,192434843
2022,88,192434844
2022,88,192434848
2022,88,192434850
2022,88,192434851
2022,88,192434856
2022,88,192434917
2022,88,192434918
2022,88,192434923
2022,88,192434934
2022,88,192435281
2022,88,192425255
2022,88,192436493
2022,88,192429237
2022,88,192429239
2022,88,192429240
2022,88,197229516
2022,88,192492480
2022,88,192429241
2022,88,201586911
2022,88,192429242
2022,88,182776037
2022,88,192429243
2022,88,182776038
2022,88,192425260
2022,88,182776039
2022,11,192429723
2022,88,182776040
2022,88,192425272
2022,88,197249279
2022,88,192425273
2022,88,197249280
2022,88,192429725
2022,88,197249281
2022,88,192425282
2022,88,197229519
2022,88,197229520
2022,88,192425283
2022,88,192429729
2022,88,192425285
2022,88,192425286
2022,88,192429735
2022,88,192429737
2022,88,192429739
2022,88,192425290
2022,88,192425291
2022,88,192429740
2022,88,192429741
2022,88,192436496
2022,88,192430728
2022,88,192430733
2022,88,197308201
2022,88,197308202
2022,88,192430736
2022,88,192425303
2022,88,192430738
2022,88,192430741
2022,88,192430742
2022,88,192425309
2022,88,192430744
2022,88,192425977
2022,88,192430746
2022,88,192426250
2022,88,192430750
2022,88,192430751
2022,88,192430754
2022,88,192426254
2022,88,192432330
2022,88,192426255
2022,88,192430756
2022,88,192432333
2022,88,192426260
2022,88,192426261
2022,88,192426263
2022,88,192426266
2022,88,192426270
2022,88,192430759
2022,88,192430764
2022,88,192430765
2022,88,192441594
2022,88,192426272
2022,88,192430766
2022,88,192430768
2022,88,192430771
2022,88,192430772
2022,88,192426275
2022,88,192430773
2022,88,192426277
2022,88,192426278
2022,88,192430775
2022,88,192430776
2022,88,192426283
2022,88,192426293
2022,88,192426300
2022,88,192426304
2022,88,192432335
2022,88,192436499
2022,88,192432611
2022,88,192426306
2022,88,192430777
2022,88,192426313
2022,88,192426314
2022,88,192426317
2022,88,192431201
2022,88,197229523
2022,88,182827678
2022,88,182776051
2022,88,182776159
2022,88,182776281
2022,88,197229609
2022,88,192431202
2022,88,192431203
2022,88,192431207
2022,88,192552947
2022,88,192431208
2022,88,192431209
2022,88,192431210
2022,88,192431211
2022,88,192431214
2022,88,192431216
2022,88,192426320
2022,88,192431248
2022,88,192426323
2022,88,192426324
2022,88,192431700
2022,88,192431734
2022,88,192436439
2022,88,192436440
2022,88,192426625
2022,88,192426629
2022,88,192431735
2022,88,197308203
2022,88,192431736
2022,88,192426642
2022,88,201593061
2022,88,192431738
2022,88,192431740
2022,88,192552948
2022,88,192426596
2022,88,192431742
2022,88,192426607
2022,88,192431743
2022,88,192431745
2022,88,192431746
2022,88,192431997
2022,88,197229612
2022,88,197229613
2022,88,192431999
2022,88,192432000
2022,88,197307521
2022,88,192432001
2022,88,197307522
2022,88,192432002
2022,88,197307523
2022,88,192426614
2022,88,192426615
2022,88,192426621
2022,88,192432003
2022,88,192426632
2022,88,192432004
2022,88,182776285
2022,88,201593062
2022,88,192432006
2022,88,192426654
2022,88,192432007
2022,88,192432008
2022,88,192441595
2022,88,192432011
2022,88,192552949
2022,88,192441596
2022,88,192441597
2022,88,192432034
2022,88,192426665
2022,88,192426671
2022,88,192426672
2022,88,192432042
2022,88,192441598
2022,88,192426681
2022,88,192426688
2022,88,192426693
2022,88,192432052
2022,88,192432072
2022,88,192426899
2022,88,192426900
2022,88,192426901
2022,88,192432083
2022,88,192432085
2022,88,192432086
2022,88,192432087
2022,88,192432088
2022,88,192426903
2022,88,192432089
2022,88,192432424
2022,88,198006024
2022,88,197229616
2022,88,201586901
2022,88,182776288
2022,88,192553282
2022,88,182776289
2022,88,192432426
2022,88,197286373
2022,88,197229621
2022,88,182776464
2022,88,182776465
2022,88,197229624
2022,88,197229626
2022,88,182776631
2022,88,182776632
2022,88,192432427
2022,88,192426912
2022,88,192432840
2022,88,192426913
2022,88,192426919
2022,88,192432783
2022,88,192426925
2022,88,192426929
2022,88,192432784
2022,88,192432785
2022,88,192433250
2022,88,192433252
2022,88,192433254
2022,88,192433257
2022,88,192426931
2022,88,192436803
2022,88,192436804
2022,88,192433207
2022,88,192441601
2022,88,192441602
2022,88,192426936
2022,88,192433208
2022,88,192433209
2022,88,192433210
2022,88,192432615
2022,88,192436807
2022,88,192436808
2022,88,192433212
2022,88,197229630
2022,88,197229631
2022,88,192441603
2022,88,197229632
2022,88,192441604
2022,88,192433213
2022,88,192433215
2022,88,192433216
2022,88,192433217
2022,88,197308204
2022,88,192433221
2022,88,192441605
2022,88,192433222
2022,88,192433223
2022,88,192433226
2022,88,192433227
2022,88,201593191
2022,88,192433652
2022,88,192432618
2022,88,201593192
2022,88,192434031
2022,88,192441606
2022,88,192434331
2022,88,192432620
2022,88,192432621
2022,88,192434332
2022,88,192434880
2022,88,192434881
2022,88,192435306
2022,88,192435635
2022,88,192436031
2022,88,192441608
2022,88,192436032
2022,88,192429245
2022,88,192436813
2022,88,192429247
2022,88,192429744
2022,88,192429750
2022,88,192429753
2022,88,192429756
2022,88,192430779
2022,88,192430780
2022,88,192431249
2022,88,192431218
2022,88,192431220
2022,88,192431221
2022,88,192431222
2022,88,192431749
2022,88,192431750
2022,88,192432092
2022,88,192432093
2022,88,192432429
2022,88,192432430
2022,88,192432436
2022,88,192432437
2022,88,192432438
2022,88,192432440
2022,88,192432441
2022,88,192432442
2022,88,192432443
2022,88,192432446
2022,88,192432447
2022,88,192432450
2022,88,192432451
2022,88,192432452
2022,88,192432514
2022,88,192432515
2022,88,192432516
2022,88,192432627
2022,88,192432518
2022,88,192432520
2022,88,192432521
2022,88,192432522
2022,88,192432523
2022,88,192432524
2022,88,192432525
2022,88,192432528
2022,88,192432529
2022,88,192432530
2022,88,192432531
2022,88,192492486
2022,88,192432534
2022,88,192432536
2022,88,192432537
2022,88,192432538
2022,88,192432539
2022,88,192432787
2022,88,192432788
2022,88,192436818
2022,88,192432789
2022,88,192432790
2022,88,192432791
2022,88,192432792
2022,88,192432795
2022,88,192432796
2022,88,192432797
2022,88,192432798
2022,88,192432629
2022,88,192432630
2022,88,192432631
2022,88,192432799
2022,88,192432800
2022,88,192432801
2022,88,192432802
2022,88,192432804
2022,88,192432805
2022,88,192432807
2022,88,192432808
