data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2023,54380580,,51
2023,54380879,,51
2023,54384820,,51
2023,54385115,,51
2023,52713467,,51
2023,54392520,,51
2023,52707529,,51
2023,52707530,,51
2023,52707531,,51
2023,52707532,,51
2023,52713549,,51
2023,52766965,,51
2023,53333137,,51
2023,54517601,,51
2023,55790564,,51
2023,52713623,,51
2023,52713624,,51
2023,52707391,,51
2023,53338522,,51
2023,52766970,,51
2023,55790569,,51
2023,52713667,,51
2023,52772201,,51
2023,53338523,,51
2023,52707777,,51
2023,52707778,,51
2023,52707311,,51
2023,52711578,,51
2023,52712051,,51
2023,52707472,,9
2023,53338526,,51
2023,52707473,,51
2023,52707474,,51
2023,52712908,,51
2023,52707533,,51
2023,52707580,,51
2023,52707581,,51
2023,52713374,,51
2023,52707583,,51
2023,52707584,,51
2023,52713376,,51
2023,52713378,,51
2023,55790568,,51
2023,52707398,,51
2023,54518174,,51
2023,54518175,,51
2023,53338569,,51
2023,52707482,,51
2023,55790908,,51
2023,52707417,,51
2023,55790913,,51
2023,52707779,,51
2023,53338556,,51
2023,52713381,,51
2023,52707897,,51
2023,52707898,,51
2023,52713382,,51
2023,54392535,,51
2023,55790906,,51
2023,52772208,,51
2023,52707814,,51
2023,52765188,,51
2023,52707816,,51
2023,52707878,,51
2023,52703676,,51
2023,52703677,,51
2023,52703675,,51
2023,53341791,,51
2023,52766963,,51
2023,52703715,,51
2023,52766964,,51
2023,52703719,,51
2023,52703683,,51
2023,55567171,,51
2023,52703685,,51
2023,52703709,,51
2023,55567169,,51
2023,55567186,,51
2023,52766966,,51
2023,52707475,,51
2023,52707476,,52
2023,52707477,,51
2023,53343455,,51
2023,52766968,,51
2023,54518177,,51
2023,52707690,,51
2023,52703788,,51
2023,52706588,,51
2023,52706589,,51
2023,52706591,,51
2023,52706596,,51
2023,52765958,,51
2023,52706507,,51
2023,52706510,,51
2023,52706511,,51
2023,52706690,,53
2023,52706692,,51
2023,53317182,,51
2023,52707874,,52
2023,52707875,,51
2023,52707952,,51
2023,52767021,,51
2023,52767022,,51
2023,52767023,,51
2023,52707956,,51
2023,52707959,,51
2023,52708006,,51
2023,54379545,,51
2023,52707815,,51
2023,52707876,,51
2023,52707877,,51
2023,52707880,,51
2023,52706976,,51
2023,56376630,,51
2023,52706977,,51
2023,52765277,,51
2023,52706985,,52
2023,52765348,,51
2023,52706989,,51
2023,52706990,,51
2023,53333459,,51
2023,52706550,,51
2023,53333460,,51
2023,52706551,,51
2023,52706941,,53
2023,52706942,,53
2023,52707089,,51
2023,52707090,,51
2023,52767394,,51
2023,52767395,,51
2023,53327255,,51
2023,53327256,,51
2023,53327257,,51
2023,53327258,,51
2023,53327259,,51
2023,53327260,,51
2023,55791956,,52
2023,55791957,,51
2023,55791958,,52
2023,55567217,,51
2023,52765438,,51
2023,52707092,,52
2023,53327262,,51
2023,53327263,,51
2023,52766049,,51
2023,52706728,,51
2023,52766050,,51
2023,52766057,,51
2023,52766793,,51
2023,52766794,,51
2023,52706286,,51
2023,52706287,,51
2023,55791965,,51
2023,55791966,,51
2023,52783569,,51
2023,52706291,,51
2023,53316253,,51
2023,52765896,,51
2023,53316197,,51
2023,52765806,,51
2023,52764971,,51
2023,53316207,,51
2023,53316209,,51
2023,55567234,,51
2023,56377241,,51
2023,55567239,,51
2023,52783667,,1
2023,52783668,,51
2023,52783670,,51
2023,52783671,,51
2023,52783672,,51
2023,54388127,,51
2023,52772245,,51
2023,55650960,,51
2023,52783564,,51
2023,52783570,,3
2023,52783571,,51
2023,52783572,,51
2023,52783573,,51
2023,52783574,,51
2023,52783575,,51
2023,55567684,,51
2023,53343996,,51
2023,53344000,,51
2023,52765915,,51
2023,52765954,,51
2023,52765956,,51
2023,52765957,,51
2023,52767018,,51
2023,52767019,,53
2023,53338135,,51
2023,52767050,,51
2023,53338138,,51
2023,52767052,,51
2023,52767053,,51
2023,53338534,,51
2023,55567683,,51
2023,55567682,,51
2023,53338527,,51
2023,52765360,,51
2023,52765391,,51
2023,52765723,,51
2023,52765813,,51
2023,52765814,,51
2023,52765815,,51
2023,52764985,,51
2023,52764993,,51
2023,53332919,,51
2023,52765197,,51
2023,52765198,,51
2023,52765200,,51
2023,52765033,,51
2023,52765034,,51
2023,55806166,,51
2023,52765981,,51
2023,52765622,,51
2023,53317193,,51
2023,53317194,,51
2023,52765779,,51
2023,52765780,,51
2023,53317207,,51
2023,52765807,,51
2023,52765808,,51
2023,52765809,,52
2023,52765040,,51
2023,54388292,,51
2023,54518178,,51
2023,52765098,,7
2023,52765145,,51
2023,52765279,,53
2023,52765556,,51
2023,52765563,,51
2023,55567220,,51
2023,52765090,,51
2023,52765091,,52
2023,52765787,,1
2023,52765810,,51
2023,55806165,,51
2023,53329524,,51
2023,52765041,,51
2023,54518180,,51
2023,52765096,,51
2023,52765727,,52
2023,53332969,,51
2023,52765817,,51
2023,52765086,,51
2023,53351352,,51
2023,53331552,,51
2023,52765366,,51
2023,52765367,,51
2023,52765400,,51
2023,52765369,,51
2023,53332087,,51
2023,52765449,,51
2023,52765450,,51
2023,52765159,,51
2023,55567221,,51
2023,55567222,,51
2023,55567223,,51
2023,55567224,,51
2023,55567225,,51
2023,55567226,,51
2023,52765172,,51
2023,52765245,,51
2023,55567230,,51
2023,55806371,,51
2023,55806372,,51
2023,53332138,,51
2023,53332139,,51
2023,53332140,,51
2023,52766026,,51
2023,52766027,,53
2023,53332147,,51
2023,54379785,,51
2023,52766786,,51
2023,53332199,,51
2023,53331519,,51
2023,52765628,,51
2023,52765661,,51
2023,53331598,,51
2023,53331599,,51
2023,53331600,,1
2023,54355063,,51
2023,53344489,,51
2023,53344493,,51
2023,53344609,,51
2023,53344786,,51
2023,53346473,,51
2023,53347029,,51
2023,53347674,,51
2023,53347729,,51
2023,54518181,,51
2023,55792207,,51
2023,53344468,,51
2023,53344477,,51
2023,53344832,,51
2023,53345618,,51
2023,53345627,,51
2023,53347019,,51
2023,54380263,,51
2023,53346449,,51
2023,54518375,,51
2023,53335147,,51
2023,54380266,,51
2023,53335349,,51
2023,53334923,,52
2023,53334973,,51
2023,54388293,,53
2023,53347129,,52
2023,54388308,,51
2023,53348507,,51
2023,53348527,,51
2023,53348565,,51
2023,53344499,,51
2023,53334430,,51
2023,53334431,,51
2023,55775373,,51
2023,53334513,,51
2023,53334910,,51
2023,55567500,,51
2023,55567501,,51
2023,53335026,,51
2023,54510073,,51
2023,53334284,,51
2023,53334287,,51
2023,53334288,,51
2023,53334251,,51
2023,54388980,,51
2023,53334346,,51
2023,54389153,,51
2023,54389154,,51
2023,53334339,,51
2023,53334546,,51
2023,53334550,,51
2023,53334551,,51
2023,53334617,,51
2023,53334618,,51
2023,53334619,,51
2023,53334799,,51
2023,55775467,,51
2023,54389446,,51
2023,54389447,,51
2023,54510076,,51
2023,53334351,,51
2023,54389453,,51
2023,54510342,,51
2023,53334566,,51
2023,53335183,,51
2023,53335184,,51
2023,54389469,,51
2023,53335400,,51
2023,53335459,,51
2023,53335462,,51
2023,53335181,,51
2023,53347125,,51
2023,53347126,,51
2023,53347456,,51
2023,54518577,,1
2023,53348348,,51
2023,53347974,,51
2023,53348465,,51
2023,53348472,,51
2023,53348478,,51
2023,53348480,,51
2023,53344378,,51
2023,54389777,,51
2023,54389778,,51
2023,55567511,,51
2023,53345368,,51
2023,54389797,,51
2023,53345426,,51
2023,55775458,,51
2023,53345609,,51
2023,53345610,,51
2023,53346377,,51
2023,53346805,,51
2023,53347109,,51
2023,55567531,,1
2023,53347114,,51
2023,54388139,,51
2023,54358780,,51
2023,54518757,,51
2023,54358894,,52
2023,54385130,,51
2023,54383184,,51
2023,54383854,,51
2023,54384059,,51
2023,54384058,,51
2023,54384064,,51
2023,54384065,,51
2023,54384066,,51
2023,54384071,,51
2023,56382186,,51
2023,56382184,,51
2023,54384191,,51
2023,54384195,,51
2023,54384197,,51
2023,54384472,,51
2023,54384473,,51
2023,54384657,,51
2023,54525409,,51
2023,54384718,,51
2023,54525465,,51
2023,54525467,,51
2023,55584755,,51
2023,54522230,,51
2023,54522229,,51
2023,54569332,,51
2023,54569333,,51
2023,54525450,,51
2023,54525449,,51
2023,54525454,,51
2023,54525451,,51
2023,54525452,,51
2023,54525453,,51
2023,54522386,,51
2023,54522390,,51
2023,54522388,,51
2023,54522389,,51
2023,54522387,,51
2023,55784817,,51
2023,54523583,,51
2023,54569330,,51
2023,54524062,,51
2023,54524063,,51
2023,54524445,,51
2023,55584837,,51
2023,55584836,,51
2023,54524724,,51
2023,54525036,,51
2023,54525131,,51
2023,54525132,,51
2023,54525135,,51
2023,54525136,,51
2023,54525137,,51
2023,54525139,,51
2023,54525140,,51
2023,54569335,,51
2023,54569336,,51
2023,54569337,,51
2023,54525405,,51
2023,54569334,,51
2023,54525411,,51
2023,54525413,,51
2023,54525414,,51
2023,54584478,,51
2023,54525444,,51
2023,54525445,,51
2023,54525446,,51
2023,54525447,,51
2023,55744993,,51
2023,54525455,,51
2023,54525458,,51
2023,54522445,,51
2023,54522446,,51
2023,54522449,,51
2023,54522450,,51
2023,54522453,,51
2023,54522499,,51
2023,54522500,,51
2023,54522501,,51
2023,54522689,,51
2023,55628099,,51
2023,55628100,,51
2023,55628101,,51
2023,55628102,,51
2023,55628103,,51
2023,55628104,,51
2023,55628549,,51
2023,55628548,,51
2023,55748264,,51
2023,57017481,,51
2023,55628627,,51
2023,55628631,,51
2023,55628632,,51
2023,55628635,,51
2023,55628621,,51
2023,55628620,,51
2023,57017482,,51
2023,55628002,,51
2023,55628486,,51
2023,55628487,,51
2023,55628561,,51
2023,57017479,,51
2023,55628646,,51
2023,55628680,,51
2023,55628684,,51
2023,55744997,,51
2023,55628770,,51
2023,55628772,,51
2023,55628773,,51
2023,57383706,,51
2023,55628847,,51
2023,56382437,,51
2023,55630832,,51
2023,55628366,,51
2023,55628365,,51
2023,55628364,,51
2023,55628369,,51
2023,55628370,,51
2023,55628368,,51
2023,55628494,,51
2023,55628493,,51
2023,55628568,,51
2023,55628570,,51
2023,55785859,,51
2023,55628777,,51
2023,55652681,,51
2023,55628778,,51
2023,55628863,,51
2023,55628866,,51
2023,55627731,,51
2023,55625644,,51
2023,55625642,,51
2023,55625643,,51
2023,55625039,,51
2023,55625229,,51
2023,55625230,,51
2023,55625233,,51
2023,55625234,,51
2023,55625232,,51
2023,55625244,,51
2023,55748178,,51
2023,55749205,,51
2023,55749204,,51
2023,55749211,,51
2023,55749212,,51
2023,55785888,,51
2023,55785889,,51
2023,55785891,,51
2023,55745641,,51
2023,56382627,,51
2023,55777305,,51
2023,55745629,,51
2023,55746124,,51
2023,55746125,,51
2023,55786921,,51
2023,55786922,,51
2023,57383709,,51
2023,55749214,,51
2023,55749215,,51
2023,55778867,,51
2023,57399795,,51
2023,55778873,,51
2023,55779205,,51
2023,55779206,,51
2023,55779207,,51
2023,56382626,,51
2023,55777229,,51
2023,55755319,,51
2023,55755320,,51
2023,56383218,,51
2023,56383219,,51
2023,55755330,,51
2023,55755329,,51
2023,55755341,,51
2023,55755342,,51
2023,57383710,,51
2023,56383594,,51
2023,56383939,,51
2023,56384285,,51
2023,56385661,,51
2023,57017529,,51
2023,56385716,,51
2023,56385717,,51
2023,56385722,,51
2023,56385721,,51
2023,56385724,,51
2023,56385727,,51
2023,56385715,,51
2023,56385718,,51
2023,56385829,,51
2023,56385839,,51
2023,56385840,,51
2023,56385844,,51
2023,56383220,,51
2023,56383239,,51
2023,56383240,,51
2023,56384186,,51
2023,56384191,,51
2023,56384119,,51
2023,57017530,,51
2023,56384120,,51
2023,56384121,,51
2023,56384314,,51
2023,56384317,,51
2023,56384315,,51
2023,56384316,,51
2023,56384319,,51
2023,56384364,,51
2023,56384375,,51
2023,56384755,,51
2023,56384753,,51
2023,57017531,,51
2023,56408156,,51
2023,56408158,,51
2023,57008995,,51
2023,56384751,,51
2023,56384758,,51
2023,57384074,,51
2023,57034361,,51
2023,51244357,,51
2023,51244358,,51
2023,51244364,,51
2023,52790025,,51
2023,51244365,,51
2023,52710610,,51
2023,52711200,,51
2023,51244469,,51
2023,51623453,,51
2023,51244511,,51
2023,51623456,,51
2023,51244182,,51
2023,52710612,,51
2023,51623460,,51
2023,51623461,,51
2023,51244322,,51
2023,51244323,,51
2023,51244324,,51
2023,51252549,,51
2023,52711202,,51
2023,52711203,,51
2023,52711204,,51
2023,52711205,,51
2023,51252620,,51
2023,51623471,,51
2023,52711206,,51
2023,51252635,,51
2023,51252638,,51
2023,52711208,,51
2023,52711209,,51
2023,52711210,,51
2023,51252663,,51
2023,51623476,,51
2023,51623479,,51
2023,51252167,,51
2023,51252169,,51
2023,53343934,,51
2023,53343935,,51
2023,51252295,,51
2023,51249452,,51
2023,51623483,,51
2023,52752985,,51
2023,52752986,,51
2023,51249454,,51
2023,51623968,,51
2023,51624666,,51
2023,51624667,,51
2023,51624669,,51
2023,51624670,,51
2023,51624677,,51
2023,51624683,,51
2023,51619646,,51
2023,51619880,,51
2023,55568070,,51
2023,55568071,,51
2023,51620344,,51
2023,51620728,,51
2023,51620737,,51
2023,51620741,,52
2023,51621048,,51
2023,51621054,,51
2023,51621057,,51
2023,51621262,,51
2023,51621723,,51
2023,52761852,,51
2023,51621731,,51
2023,51621735,,51
2023,51621739,,51
2023,51621965,,51
2023,51621971,,51
2023,51621979,,51
2023,51621984,,51
2023,52708908,,51
2023,51621987,,51
2023,52707022,,51
2023,52707023,,51
2023,52707024,,51
2023,52707079,,51
2023,54510112,,51
2023,52707148,,51
2023,52707149,,51
2023,52707150,,51
2023,52707151,,51
2023,52707152,,51
2023,52751458,,51
2023,52706825,,51
2023,52706877,,51
2023,52797572,,51
2023,52707107,,51
2023,54380136,,51
2023,54380137,,51
2023,54380138,,51
2023,52797573,,51
2023,52706232,,51
2023,52790150,,51
2023,52790334,,51
2023,52790335,,51
2023,52790450,,51
2023,53343938,,51
2023,53343939,,51
2023,53343940,,51
2023,52790460,,51
2023,52790461,,51
2023,52790612,,51
2023,52790613,,51
2023,52790614,,51
2023,54510283,,51
2023,52785347,,51
2023,52785382,,51
2023,52785636,,51
2023,52796627,,51
2023,54510286,,51
2023,52796744,,51
2023,52796745,,51
2023,52796746,,51
2023,52796747,,51
2023,52796748,,51
2023,52796749,,51
2023,52796750,,51
2023,52796751,,51
2023,52796752,,51
2023,52796753,,51
2023,52796754,,51
2023,52796628,,51
2023,54519234,,51
2023,54363756,,3
2023,54357946,,51
2023,54357947,,51
2023,54388135,,51
2023,54356627,,51
2023,54388144,,51
2023,54364481,,51
2023,54364484,,51
2023,54388149,,51
2023,54362568,,51
2023,54362570,,51
2023,54362573,,51
2023,54362574,,1
2023,54362575,,51
2023,54510347,,51
2023,54357638,,51
2023,54363557,,51
2023,54363561,,51
2023,54357639,,51
2023,54510348,,51
2023,54388154,,51
2023,55570752,,51
2023,54388316,,51
2023,55773673,,51
2023,54357170,,51
2023,54357160,,51
2023,54357161,,51
2023,54388496,,51
2023,54388497,,51
2023,54364879,,51
2023,54362578,,51
2023,54362580,,51
2023,54363220,,51
2023,54357162,,1
2023,54354579,,51
2023,55773672,,51
2023,54354580,,51
2023,55570740,,51
2023,54355377,,51
2023,54510351,,51
2023,54358140,,51
2023,54356019,,51
2023,55570782,,51
2023,54358653,,51
2023,54356935,,51
2023,54510367,,51
