data_year,victim_id,injury_id
2023,193667570,4
2023,193699504,4
2023,193406846,4
2023,193667572,4
2023,189098670,4
2023,193669744,4
2023,199467684,4
2023,189098164,4
2023,193437145,4
2023,193437146,4
2023,193406803,4
2023,193406755,4
2023,189098187,4
2023,193473254,4
2023,193669754,4
2023,189097861,4
2023,189097865,4
2023,193473258,4
2023,189097872,4
2023,193406786,4
2023,193669757,4
2023,193406897,4
2023,189097887,4
2023,193669776,4
2023,193473261,4
2023,189097905,4
2023,193406949,4
2023,205884751,4
2023,205884752,4
2023,193669781,4
2023,193669782,4
2023,193669783,4
2023,193473264,4
2023,193473267,4
2023,195856809,4
2023,193406731,4
2023,193669995,4
2023,189097639,4
2023,193406796,4
2023,193406797,4
2023,193669997,4
2023,193407515,4
2023,189097475,4
2023,189097478,3
2023,193473275,4
2023,193407500,4
2023,189097495,4
2023,193407490,4
2023,189097199,4
2023,193434208,4
2023,195856811,4
2023,193789706,4
2023,193824998,4
2023,193408131,4
2023,193408132,4
2023,193670027,4
2023,193670029,4
2023,193408134,4
2023,193434953,4
2023,189096974,4
2023,193670032,4
2023,193670036,4
2023,193408210,4
2023,193408214,4
2023,193408215,4
2023,193434236,4
2023,205884760,4
2023,193434227,4
2023,193434292,4
2023,193434293,4
2023,205884758,4
2023,193434329,4
2023,193699596,4
2023,193667470,4
2023,193667474,4
2023,193451196,4
2023,193451199,4
2023,193451205,4
2023,193451209,4
2023,193449942,4
2023,193449948,4
2023,203671209,4
2023,193667805,4
2023,193667810,4
2023,205961960,4
2023,193450045,4
2023,193450051,4
2023,193450149,4
2023,193450154,4
2023,193667818,4
2023,193450166,4
2023,193450170,4
2023,193451908,4
2023,193667821,4
2023,193667825,4
2023,193451919,4
2023,193667829,4
2023,193452219,4
2023,193452222,4
2023,193669239,4
2023,203671214,6
2023,193452294,4
2023,193473572,4
2023,193448784,4
2023,193448785,4
2023,193448789,4
2023,193449030,4
2023,193669240,4
2023,193449036,4
2023,193449037,4
2023,193449038,4
2023,193449039,4
2023,193669242,4
2023,193449042,4
2023,193669245,4
2023,193669246,4
2023,193449735,4
2023,193449743,4
2023,193449811,4
2023,193449812,4
2023,193667578,4
2023,193667579,4
2023,193473989,4
2023,193438664,4
2023,193445836,6
2023,193445837,4
2023,193446055,4
2023,193446020,4
2023,193446167,4
2023,193446277,4
2023,193446278,3
2023,193446518,4
2023,193441276,4
2023,193666525,4
2023,193675926,4
2023,193676152,4
2023,193438804,4
2023,193676153,4
2023,193438810,4
2023,193438811,4
2023,193438813,4
2023,193438815,4
2023,193438818,4
2023,193438821,4
2023,193666527,4
2023,193450358,4
2023,193450360,4
2023,193666746,4
2023,193469308,4
2023,193471526,4
2023,193666748,4
2023,193471628,4
2023,193450483,4
2023,199900690,4
2023,193450489,4
2023,193471660,4
2023,193666756,4
2023,193450808,4
2023,193666758,4
2023,193451104,4
2023,193439153,4
2023,193471683,4
2023,193666761,4
2023,193666764,4
2023,193439172,4
2023,193439189,4
2023,193439367,4
2023,193439371,4
2023,193666766,4
2023,193666459,4
2023,193666461,4
2023,193666463,4
2023,193666464,4
2023,193666466,4
2023,193666469,4
2023,193447806,4
2023,193447812,4
2023,193666472,4
2023,193447996,4
2023,193448005,4
2023,193448010,4
2023,193666473,4
2023,193450280,4
2023,193666476,4
2023,193666477,4
2023,199508359,4
2023,199508360,4
2023,199508361,4
2023,193450382,4
2023,193473959,4
2023,193450384,4
2023,193450390,4
2023,193450407,4
2023,193675547,4
2023,193450515,4
2023,193450518,4
2023,193450519,4
2023,193675557,4
2023,193449757,4
2023,193449860,4
2023,193675569,4
2023,199900694,4
2023,193450106,4
2023,193450108,4
2023,193675573,4
2023,193450259,4
2023,193450422,4
2023,193675579,4
2023,193670761,4
2023,193671117,4
2023,193474475,4
2023,193467388,4
2023,193467363,4
2023,193469032,4
2023,193449859,4
2023,199508378,4
2023,193450131,4
2023,193450193,4
2023,199901980,4
2023,193450394,4
2023,193450567,4
2023,193450568,4
2023,193450570,4
2023,193450572,4
2023,193450577,4
2023,193759317,4
2023,199508392,4
2023,193450584,4
2023,193759322,4
2023,193473323,4
2023,193675943,4
2023,193675944,4
2023,193473324,4
2023,193449651,4
2023,193473326,4
2023,193677024,4
2023,193759327,4
2023,195874957,4
2023,193759328,4
2023,193449890,4
2023,193449894,4
2023,202830879,4
2023,193449896,4
2023,193449898,4
2023,193759335,4
2023,193450200,4
2023,193449933,4
2023,193449939,4
2023,193449944,4
2023,193451182,4
2023,193451183,4
2023,193451184,8
2023,193451186,4
2023,193451869,4
2023,193451871,4
2023,193452035,4
2023,193759351,4
2023,195874919,4
2023,193759507,4
2023,193759569,4
2023,193473340,4
2023,193452061,4
2023,199508400,4
2023,193473344,4
2023,193699647,4
2023,193699648,4
2023,193451587,4
2023,199901988,4
2023,193699650,4
2023,193473345,4
2023,193473643,4
2023,193473644,4
2023,203684299,4
2023,193699657,4
2023,193450906,4
2023,202830973,4
2023,193451614,4
2023,193666450,4
2023,193451616,4
2023,193451079,4
2023,199508408,4
2023,193824949,4
2023,193451302,4
2023,193667548,4
2023,193451516,4
2023,195883293,3
2023,193675532,4
2023,193437218,4
2023,193437221,4
2023,193437222,4
2023,193437223,4
2023,193437224,4
2023,193437225,4
2023,193437226,4
2023,193437232,4
2023,193437288,4
2023,193437268,4
2023,193675534,4
2023,195887579,4
2023,195887580,4
2023,195887581,4
2023,195887582,4
2023,195887626,4
2023,193437413,4
2023,193437417,4
2023,193675541,4
2023,193437422,4
2023,193437430,4
2023,193437473,4
2023,193437476,4
2023,203685177,4
2023,202831017,4
2023,202831016,4
2023,193437392,4
2023,193437393,4
2023,193437442,4
2023,202831013,4
2023,193437311,4
2023,193437320,4
2023,202831067,4
2023,193437330,4
2023,193675543,4
2023,195890808,4
2023,199619367,5
2023,193675545,4
2023,193437485,4
2023,193445458,4
2023,193445666,4
2023,193675549,4
2023,193451601,4
2023,193451602,4
2023,193675552,4
2023,193450150,4
2023,203685973,4
2023,193450158,4
2023,193450159,6
2023,193450162,4
2023,193450173,4
2023,193675555,4
2023,193675556,4
2023,193450096,4
2023,195893752,4
2023,193450277,4
2023,193677030,4
2023,193450462,4
2023,193677035,4
2023,193677162,4
2023,193450468,4
2023,193450469,4
2023,193450697,4
2023,193677186,4
2023,193450862,4
2023,193450868,4
2023,193450870,4
2023,195781892,4
2023,193447493,4
2023,193447831,4
2023,202831063,4
2023,193437659,4
2023,193670631,4
2023,193437663,4
2023,193670633,4
2023,193447833,4
2023,193447841,4
2023,193447849,4
2023,193447850,4
2023,193670637,4
2023,193670991,4
2023,193447865,4
2023,193448023,4
2023,193448024,4
2023,193448026,4
2023,193448028,4
2023,193448031,3
2023,193670998,4
2023,193615150,4
2023,193448368,4
2023,193448369,4
2023,193448371,4
2023,193448374,5
2023,193448401,6
2023,193447531,4
2023,193447536,4
2023,193447537,4
2023,193447538,4
2023,193447541,4
2023,193447546,4
2023,193447555,4
2023,193671004,4
2023,193671006,4
2023,193671008,4
2023,193448137,4
2023,193448140,4
2023,202831126,4
2023,193448146,7
2023,193448156,4
2023,199467486,4
2023,193671011,4
2023,193671012,4
2023,203686324,4
2023,195787854,4
2023,193675700,4
2023,193448561,4
2023,193448565,4
2023,193675704,4
2023,193448948,4
2023,195787876,4
2023,193449302,4
2023,193449303,4
2023,193449573,4
2023,193449499,4
2023,195787927,4
2023,193675708,4
2023,193451492,4
2023,193451500,4
2023,193451719,4
2023,193451720,4
2023,193451731,4
2023,193451732,4
2023,193451733,4
2023,193451734,4
2023,193675733,4
2023,193675736,4
2023,203686331,4
2023,193675743,4
2023,193451766,4
2023,193451768,4
2023,193451775,4
2023,193675746,4
2023,193666481,4
2023,193451778,4
2023,193451780,4
2023,193451782,4
2023,193451783,4
2023,193451784,4
2023,193451790,4
2023,193666501,4
2023,193666502,4
2023,193451794,3
2023,195788090,4
2023,193666503,4
2023,193451828,4
2023,195788105,4
2023,193451961,3
2023,193451968,4
2023,193451971,4
2023,193666506,4
2023,193450920,4
2023,193666508,4
2023,193451081,3
2023,193666509,4
2023,193451303,4
2023,193451310,4
2023,193666514,4
2023,193667591,4
2023,193451340,4
2023,193451512,4
2023,193451522,4
2023,193451523,4
2023,193451526,4
2023,193451529,4
2023,193448493,4
2023,193448496,4
2023,193448497,4
2023,193448791,4
2023,193448792,4
2023,193448794,4
2023,193448799,4
2023,193667904,4
2023,193667907,4
2023,193668177,4
2023,193448837,4
2023,193448840,4
2023,193448841,4
2023,193668178,4
2023,193448842,4
2023,193448843,4
2023,193448844,4
2023,193448845,4
2023,193448847,4
2023,193449053,4
2023,193671139,4
2023,193671140,4
2023,193671142,4
2023,193671279,4
2023,193447652,4
2023,199467700,4
2023,193447660,4
2023,193447661,4
2023,193671287,4
2023,193447665,4
2023,193447674,4
2023,193448696,4
2023,193448697,4
2023,193448852,4
2023,193677189,4
2023,203687210,3
2023,193449412,4
2023,193449476,4
2023,193449477,4
2023,193449478,4
2023,193677199,4
2023,193449484,4
2023,195828991,4
2023,203687215,3
2023,193677165,4
2023,193668406,4
2023,193668409,4
2023,193668385,4
2023,193668389,4
2023,202831191,4
2023,193446839,4
2023,195829009,4
2023,193449099,4
2023,193668628,4
2023,195898858,4
2023,193448212,3
2023,193668872,4
2023,193668873,4
2023,193671438,4
2023,193671440,4
2023,193671444,4
2023,193671445,4
2023,193448220,4
2023,193448221,4
2023,193671450,4
2023,193671451,4
2023,203687225,4
2023,193671484,4
2023,193671486,4
2023,193675043,4
2023,193675051,4
2023,195781883,4
2023,193447042,4
2023,193699824,5
2023,193699825,5
2023,193699826,5
2023,193447046,4
2023,193447047,4
2023,195783685,4
2023,195783712,4
2023,193447242,4
2023,195783745,4
2023,193759075,4
2023,193447067,4
2023,195783810,4
2023,195783834,4
2023,193676712,4
2023,193677046,4
2023,193677220,4
2023,193447075,4
2023,199489928,4
2023,193447246,4
2023,193670682,4
2023,193670883,4
2023,199489924,4
2023,195783867,4
2023,193447165,4
2023,195783909,4
2023,195783632,4
2023,193670296,4
2023,195783655,4
2023,193666462,4
2023,193747057,4
2023,193749922,4
2023,193758980,4
2023,193758940,4
2023,193758942,4
2023,195783734,4
2023,193758953,4
2023,202831259,4
2023,193758960,4
2023,193758961,4
2023,193758986,4
2023,195783798,4
2023,193759356,4
2023,202831264,4
2023,193759369,4
2023,193759385,4
2023,193759386,4
2023,193699869,4
2023,193699870,4
2023,193699873,4
2023,203687242,3
2023,193758914,4
2023,202831263,4
2023,193759002,4
2023,193759003,4
2023,193759004,4
2023,193759005,4
2023,195895460,4
2023,193699763,4
2023,193699766,4
2023,193699767,4
2023,195895462,4
2023,202832834,4
2023,193670743,4
2023,195895468,4
2023,193670752,4
2023,195895723,4
2023,195859741,4
2023,193670972,4
2023,202832829,4
2023,193670983,4
2023,193675729,4
2023,193675878,4
2023,193675879,4
2023,195872921,4
2023,193675884,4
2023,193675887,4
2023,193675888,4
2023,195872930,4
2023,195872931,4
2023,193675893,4
2023,193675894,4
2023,193675899,4
2023,193670600,4
2023,195874833,4
2023,193670611,4
2023,195874836,4
2023,195875694,4
2023,187221509,5
2023,187221510,5
2023,187221511,5
2023,187221512,5
2023,187221513,5
2023,187221514,5
2023,187222000,5
2023,187222314,5
2023,187222317,4
2023,187223814,5
2023,187223815,4
2023,187223816,4
2023,187224745,4
2023,187649746,5
2023,187652429,5
2023,187652432,5
2023,187652566,5
2023,187652745,5
2023,187652939,5
2023,187650752,5
2023,187650754,5
2023,187650755,5
2023,187650960,5
2023,187650966,4
2023,187650968,5
2023,187650973,5
2023,187650997,5
2023,187678143,5
2023,187679156,5
2023,187679383,4
2023,189161078,4
2023,189161079,4
2023,189131780,5
2023,189131799,5
2023,189133661,5
2023,189133679,5
2023,189135016,4
2023,189135035,5
2023,189140233,5
2023,189140317,5
2023,189140318,5
2023,189142903,4
2023,189142986,5
2023,189143018,5
2023,189143092,5
2023,189143122,5
2023,189146897,4
2023,189152472,5
2023,189152558,5
2023,189152574,5
2023,202885256,4
2023,189154181,5
2023,189154202,4
2023,189154252,5
2023,193477156,4
2023,193477553,5
2023,193476546,4
2023,193476557,5
2023,193476568,5
2023,193477461,5
2023,193464122,5
2023,193464123,4
2023,193464352,5
2023,193464643,5
2023,193464646,5
2023,193774881,5
2023,193459669,5
2023,193655695,5
2023,193655714,4
2023,193655716,5
2023,193652056,5
2023,193652059,5
2023,193653180,4
2023,193653181,4
2023,193655698,5
2023,193655707,5
2023,193666310,5
2023,193666312,4
2023,193666313,5
2023,193652054,5
2023,193824891,5
2023,193807578,5
2023,193658345,4
2023,193659123,4
2023,193665213,5
2023,193664708,5
2023,193664709,5
2023,193653198,5
2023,193653202,5
2023,193655325,5
2023,193655331,5
2023,193655731,5
2023,193655735,5
2023,193808638,4
2023,193789563,5
2023,193789842,5
2023,193789881,4
2023,193788960,5
2023,193791160,4
2023,193791112,4
2023,193791523,5
2023,193791524,5
2023,193791525,5
2023,193791559,5
2023,193791761,5
2023,193791632,5
2023,195854646,5
2023,193792107,5
2023,195835975,4
2023,195844568,5
2023,195847230,4
2023,195847233,5
2023,195847213,4
2023,195822989,5
2023,195838352,5
2023,195838353,5
2023,195845225,5
2023,195845320,5
2023,195847784,5
2023,199468607,5
2023,199469396,5
2023,199469725,5
2023,199469723,5
2023,199478095,5
2023,199478098,5
2023,199478099,5
2023,199468839,5
2023,199474854,5
2023,199922938,5
2023,199914298,5
2023,199914299,5
2023,199914304,5
2023,199914312,2
2023,199914312,4
2023,199917775,5
2023,199905478,4
2023,199905492,5
2023,199922776,5
2023,199922957,4
2023,199922965,5
2023,203028793,5
2023,203028794,5
2023,203029145,5
2023,203026846,4
2023,203028853,5
2023,203028854,5
2023,203028283,4
2023,203029338,5
2023,203036773,5
2023,203522614,5
2023,203522615,5
2023,203522470,4
2023,203522495,5
2023,205874198,5
2023,203670564,5
2023,203646811,5
2023,203527535,4
2023,203537300,5
2023,203642926,4
2023,203646820,5
2023,203646821,5
2023,203646822,4
2023,203647799,4
2023,203562779,5
2023,203562780,5
2023,203643757,5
2023,203562913,5
2023,205878269,4
2023,205879466,5
2023,205879467,5
2023,205880649,5
2023,205880663,5
2023,205969941,5
2023,205880641,4
2023,187649943,5
2023,187650156,4
2023,193780359,4
2023,193780360,4
2023,193780361,4
2023,187650185,4
2023,187650190,4
2023,189157484,4
2023,187650289,5
2023,187650290,4
2023,187650292,5
2023,187650293,4
2023,187650296,5
2023,187679340,5
2023,189157524,5
2023,187649904,5
2023,187649906,5
2023,187650013,5
2023,189157573,4
2023,187679496,5
2023,187679548,5
2023,187679617,4
2023,187679680,4
2023,193465467,4
2023,189157608,4
2023,189157609,4
2023,187679838,4
2023,187679839,4
2023,189157653,4
2023,189157654,5
2023,189159043,4
2023,189161217,5
2023,189161219,5
2023,189161243,5
2023,189161261,5
2023,189131876,4
2023,189133732,4
2023,189135192,4
2023,189137331,8
2023,189140381,5
2023,189140397,5
2023,189143249,4
2023,189143265,5
2023,189244022,5
2023,189149117,4
2023,189151346,4
2023,189151381,4
2023,189151452,4
2023,189151528,5
2023,189151575,5
2023,193448936,4
2023,193449057,5
2023,193448743,4
2023,193449124,4
2023,193449130,4
2023,193449139,4
2023,193449463,4
2023,193815994,4
2023,193446940,4
2023,193781583,4
2023,193782506,4
2023,193782509,4
2023,193782518,2
2023,193782518,4
2023,193782525,5
2023,193782536,5
2023,193782543,5
2023,193782550,5
2023,193765024,4
2023,193765138,4
2023,193765141,5
2023,193766148,4
2023,193812751,4
2023,193812754,5
2023,199879757,4
2023,193813205,4
2023,193813212,4
2023,193813215,4
2023,193813222,5
2023,199879728,5
2023,193813204,4
2023,193813342,5
2023,193812764,4
2023,199879725,5
2023,199879726,5
2023,193812915,4
2023,193812920,4
2023,193812925,4
2023,199880066,5
2023,193812930,5
2023,193816110,4
2023,193816215,4
2023,202834016,4
2023,195868976,4
2023,195868980,5
2023,195868985,5
2023,208235414,5
2023,195868989,4
2023,195892117,4
2023,195892126,5
2023,195894636,4
2023,195895540,4
2023,195892318,5
2023,199524622,4
2023,199524623,4
2023,199522761,5
2023,199522766,4
2023,199523309,2
2023,199523309,4
2023,199850083,5
2023,199520796,5
2023,199849993,4
2023,199524209,4
2023,199524454,5
2023,199521425,4
2023,199922909,5
2023,199914213,5
2023,199914188,4
2023,199914189,4
2023,199914384,5
2023,199914679,4
2023,199915077,6
2023,199915552,5
2023,199915589,5
2023,199915638,5
2023,199915681,5
2023,199915731,4
2023,199917501,4
2023,199917535,5
2023,202880771,5
2023,202880987,5
2023,202881212,5
2023,202881247,5
2023,203683285,4
2023,203683287,5
2023,203683300,5
2023,203683330,5
2023,203674170,4
2023,203674090,4
2023,203674094,4
2023,203674100,5
2023,203674098,4
2023,203674104,5
2023,203674105,5
2023,203674101,5
2023,203674103,4
2023,203674097,4
2023,205961621,4
2023,205961622,4
2023,203675050,4
2023,203675046,5
2023,203675054,4
2023,205866432,4
2023,205866444,5
2023,205867155,5
2023,205867163,4
2023,205867167,4
2023,205867178,4
2023,205928219,5
2023,205928220,4
2023,205928222,4
2023,209594414,8
2023,205919905,4
2023,205920418,4
2023,205920420,5
2023,205920421,4
2023,205921036,4
2023,205921050,5
2023,193759592,4
2023,193759809,4
2023,193759811,4
2023,193759812,4
2023,195878720,4
2023,195878721,4
2023,199490000,4
2023,199490580,4
2023,195874807,4
2023,195874809,4
2023,193668399,4
2023,193668632,4
2023,193668637,4
2023,193668881,4
2023,193824982,4
2023,195874813,4
2023,203738627,4
2023,193669928,4
2023,193669930,4
2023,193670199,4
2023,193670360,4
2023,195874816,4
2023,195840302,4
2023,193670371,4
2023,195840329,4
2023,193670376,4
2023,203738636,4
2023,193670382,4
2023,193670385,4
2023,193666538,4
2023,193666542,4
2023,193666545,4
2023,193666572,4
2023,195840355,4
2023,193666576,4
2023,193666577,4
2023,195854437,4
2023,193671333,4
2023,195854472,4
2023,195854476,4
2023,193825040,4
2023,193675022,4
2023,193667603,4
2023,193667607,4
2023,199490581,4
2023,193666776,4
2023,193666779,4
2023,193666783,4
2023,193666725,4
2023,193666731,4
2023,193666732,4
2023,193666733,4
2023,193666738,4
2023,193671039,5
2023,195788263,4
2023,193671045,4
2023,193669458,4
2023,195788115,4
2023,195788176,4
2023,193669474,4
2023,193669642,5
2023,195787831,4
2023,195787906,5
2023,193670161,4
2023,193670304,5
2023,193670314,5
2023,193670319,5
2023,202831240,5
2023,202831241,4
2023,195788065,6
2023,195788066,6
2023,195790770,4
2023,193666794,4
2023,199490605,5
2023,199490606,5
2023,199902001,8
2023,199902002,6
2023,193666815,5
2023,195790789,4
2023,193667096,6
2023,193667097,6
2023,193667103,4
2023,193667105,6
2023,193667106,6
2023,193667112,4
2023,193667313,4
2023,193667365,5
2023,195790836,4
2023,193667369,4
2023,193667370,5
2023,193667375,4
2023,195790958,4
2023,193667620,5
2023,193667908,5
2023,193667912,5
2023,193668641,6
2023,195854701,4
2023,193669191,5
2023,195854703,4
2023,195854706,4
2023,193667058,5
2023,193667059,4
2023,199467815,4
2023,195854710,4
2023,193667064,4
2023,202831235,5
2023,202831236,5
2023,193667069,5
2023,193667071,4
2023,193667073,4
2023,193667077,4
2023,193670185,5
2023,193670190,4
2023,195840372,4
2023,193670310,5
2023,193670315,4
2023,193670331,4
2023,203738640,4
2023,195840385,4
2023,193666567,4
2023,193666810,4
2023,193666819,4
2023,193667085,5
2023,199902010,4
2023,193667391,4
2023,193667632,4
2023,193667641,4
2023,193667645,4
2023,193667652,4
2023,193667670,4
2023,199902015,4
2023,195840448,4
2023,193824931,4
2023,193669210,4
2023,193669219,4
2023,193669938,4
2023,193666829,4
2023,199849610,4
2023,193668468,4
2023,193668660,4
2023,193666681,4
2023,195942978,4
2023,195942979,4
2023,193667309,4
2023,195848788,4
2023,193668239,4
2023,193668421,4
2023,195840491,4
2023,193668427,4
2023,193668433,4
2023,193668456,4
2023,193824950,4
2023,193668251,4
2023,193668471,4
2023,193668439,4
2023,193668447,4
2023,195851236,4
2023,195851239,4
2023,193668667,4
2023,193668670,4
2023,193668678,4
2023,193668679,4
2023,193668681,4
2023,193668682,4
2023,195851242,4
2023,195848657,4
2023,193668947,4
2023,193667402,4
2023,195848660,4
2023,193667415,4
2023,202831244,4
2023,193667476,4
2023,195848668,4
2023,193667806,4
2023,193667826,4
2023,203739858,4
2023,195851550,4
2023,193671080,4
2023,193671083,4
2023,193671145,4
2023,193671147,4
2023,193671159,4
2023,193671160,4
2023,203687249,4
2023,193671186,4
2023,193671319,4
2023,193671325,4
2023,199467807,4
2023,193671335,4
2023,193671295,4
2023,193671302,4
2023,195851565,4
2023,193671491,4
2023,199467812,4
2023,199467813,4
2023,193675019,4
2023,193675020,4
2023,193670322,4
2023,193670324,4
2023,193670327,4
2023,193670330,4
2023,195851864,4
2023,193670338,4
2023,193670339,4
